Difference_threshold,Permutation_FDR_cutoff,N_edges,N_nodes,N_valid_KO_p,KO_P_min,KO_P_1pct,KO_P_5pct,KO_P_10pct,KO_P_25pct,KO_P_median,KO_P_75pct,KO_P_90pct,KO_P_95pct,KO_P_99pct,KO_P_max,KO_FDR_min,KO_FDR_1pct,KO_FDR_5pct,KO_FDR_10pct,KO_FDR_25pct,KO_FDR_median,KO_FDR_75pct,KO_FDR_90pct,KO_FDR_95pct,KO_FDR_99pct,KO_FDR_max,N_KO_FDR_0.001,N_KO_FDR_0.005,N_KO_FDR_0.01,N_KO_FDR_0.05,N_KO_FDR_0.1,N_KO_FDR_0.2
0.3,0.05,204181,6394,204181,0.0,0.0178588974698777,0.041540496668514,0.0657872067148227,0.1339745962155613,0.2359484819862625,0.3413073075269853,0.4152847631729466,0.432302579364089,0.4612573728985552,0.5061210828059014,0.0,0.44318919755737984,0.44318919755737984,0.44318919755737984,0.44318919755737984,0.44318919755737984,0.45282526597254247,0.45282526597254247,0.45282526597254247,0.4656888994936653,0.5061210828059014,5,5,5,5,5,5
0.3,0.1,204183,6394,204183,0.0,0.0178588974698777,0.041540496668514,0.0657872067148227,0.1339745962155613,0.2359484819862625,0.3413073075269853,0.4152847631729466,0.432302579364089,0.4612573728985552,0.5061210828059014,0.0,0.443187432884137,0.443187432884137,0.443187432884137,0.443187432884137,0.443187432884137,0.4528250579505663,0.4528250579505663,0.4528250579505663,0.46568885566923307,0.5061210828059014,5,5,5,5,5,5
0.3,0.2,204183,6394,204183,0.0,0.0178588974698777,0.041540496668514,0.0657872067148227,0.1339745962155613,0.2359484819862625,0.3413073075269853,0.4152847631729466,0.432302579364089,0.4612573728985552,0.5061210828059014,0.0,0.443187432884137,0.443187432884137,0.443187432884137,0.443187432884137,0.443187432884137,0.4528250579505663,0.4528250579505663,0.4528250579505663,0.46568885566923307,0.5061210828059014,5,5,5,5,5,5
0.4,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.4,0.0005,80575,6367,80575,0.0,0.0125391039048434,0.0372665857186195,0.0584356908175138,0.1283050210295884,0.2106833384213921,0.28277222532869434,0.309958735506241,0.314596179150439,0.3261484085150765,0.5,0.0,0.3263086816590223,0.3263086816590223,0.3263086816590223,0.3263086816590223,0.3263086816590223,0.3263086816590223,0.3263086816590223,0.3263086816590223,0.3292977200707901,0.5,4,4,4,4,4,4
0.4,0.001,88002,6369,88002,0.0,0.0125391039048434,0.0365527610528608,0.0558604765585891,0.1248692131035202,0.2080839877699935,0.2837987965011895,0.309958735506241,0.314596179150439,0.32607786339522815,0.5,0.0,0.3259841962780811,0.3259841962780811,0.3259841962780811,0.3259841962780811,0.3259841962780811,0.3259841962780811,0.3259841962780811,0.3259841962780811,0.3292095860293987,0.5,4,4,4,4,4,4
0.4,0.002,90598,6370,90598,0.0,0.0125391039048434,0.0365527610528608,0.05416649496105572,0.124164975340025,0.207083620300907,0.2853942556041886,0.309958735506241,0.3141935367936368,0.3257655769271302,0.5,0.0,0.32574208922720305,0.32574208922720305,0.32574208922720305,0.32574208922720305,0.32574208922720305,0.32574208922720305,0.32574208922720305,0.32574208922720305,0.32904153739792347,0.5,4,4,4,4,4,4
0.4,0.005,91904,6371,91904,0.0,0.0125391039048434,0.0365527610528608,0.0548659444615864,0.1248692131035202,0.2068164435601096,0.2853942556041886,0.309958735506241,0.3141494275221825,0.3256374557675933,0.5,0.0,0.3255968020709927,0.3255968020709927,0.3255968020709927,0.3255968020709927,0.3255968020709927,0.3255968020709927,0.3255968020709927,0.3255968020709927,0.32891662615914086,0.5,5,5,5,5,5,5
0.4,0.01,91948,6371,91948,0.0,0.0125391039048434,0.0365527610528608,0.0544583496551396,0.1248692131035202,0.2068164435601096,0.2853942556041886,0.309958735506241,0.3141494275221825,0.3256374557675933,0.5,0.0,0.3255916115226528,0.3255916115226528,0.3255916115226528,0.3255916115226528,0.3255916115226528,0.3255916115226528,0.3255916115226528,0.3255916115226528,0.3289150416108522,0.5,5,5,5,5,5,5
0.4,0.02,91955,6371,91955,0.0,0.0125391039048434,0.0365527610528608,0.0544583496551396,0.1248692131035202,0.2068164435601096,0.2853942556041886,0.309958735506241,0.3141494275221825,0.3256374557675933,0.5,0.0,0.3255907862268348,0.3255907862268348,0.3255907862268348,0.3255907862268348,0.3255907862268348,0.3255907862268348,0.3255907862268348,0.3255907862268348,0.3289147896648436,0.5,5,5,5,5,5,5
0.4,0.05,91956,6371,91956,0.0,0.0125391039048434,0.0365527610528608,0.0544583496551396,0.1248692131035202,0.2068164435601096,0.2853942556041886,0.309958735506241,0.3141494275221825,0.3256374557675933,0.5,0.0,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32891475367571943,0.5,5,5,5,5,5,5
0.4,0.1,91956,6371,91956,0.0,0.0125391039048434,0.0365527610528608,0.0544583496551396,0.1248692131035202,0.2068164435601096,0.2853942556041886,0.309958735506241,0.3141494275221825,0.3256374557675933,0.5,0.0,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32891475367571943,0.5,5,5,5,5,5,5
0.4,0.2,91956,6371,91956,0.0,0.0125391039048434,0.0365527610528608,0.0544583496551396,0.1248692131035202,0.2068164435601096,0.2853942556041886,0.309958735506241,0.3141494275221825,0.3256374557675933,0.5,0.0,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32559066833803074,0.32891475367571943,0.5,5,5,5,5,5,5
0.5,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.5,0.0005,24270,5756,24270,0.0,0.0093764940749812,0.027396043909112,0.041540496668514,0.0958914444893229,0.1339745962155613,0.1770520703687302,0.1974021859588487,0.2054158127501046,0.2102152049878908,0.2696272386505622,0.0,0.21109856117763365,0.21109856117763365,0.21109856117763365,0.21109856117763365,0.21109856117763365,0.21109856117763365,0.21109856117763365,0.21109856117763365,0.21217346024520128,0.2696272386505622,4,4,4,4,4,4
0.5,0.001,26042,5817,26042,0.0,0.0093764940749812,0.027396043909112,0.041540496668514,0.096640063852772,0.1339745962155613,0.175087026451086,0.1974021859588487,0.2046062415406432,0.2096584528739223,0.2696272386505622,0.0,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.2117383082780529,0.2696272386505622,4,4,4,4,4,4
0.5,0.002,26870,5832,26870,0.0,0.0101755401234567,0.027918086398490412,0.041540496668514,0.0991171220923541,0.1339745962155613,0.175087026451086,0.1974021859588487,0.2045380228251417,0.209591782118341,0.2696272386505622,0.0,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21166351657533064,0.2696272386505622,4,4,4,4,4,4
0.5,0.005,27500,5834,27500,0.0,0.0101755401234567,0.0280049391530718,0.04256889658041768,0.10002521472699318,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20933159673192622,0.2696272386505622,0.0,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21144539350502167,0.2696272386505622,5,5,5,5,5,5
0.5,0.01,27506,5834,27506,0.0,0.0101755401234567,0.0280049391530718,0.0425814947719636,0.10000371547627372,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20932823186242833,0.2696272386505622,0.0,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.21144258077708342,0.2696272386505622,5,5,5,5,5,5
0.5,0.02,27506,5834,27506,0.0,0.0101755401234567,0.0280049391530718,0.0425814947719636,0.10000371547627372,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20932823186242833,0.2696272386505622,0.0,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.21144258077708342,0.2696272386505622,5,5,5,5,5,5
0.5,0.05,27506,5834,27506,0.0,0.0101755401234567,0.0280049391530718,0.0425814947719636,0.10000371547627372,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20932823186242833,0.2696272386505622,0.0,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.21144258077708342,0.2696272386505622,5,5,5,5,5,5
0.5,0.1,27506,5834,27506,0.0,0.0101755401234567,0.0280049391530718,0.0425814947719636,0.10000371547627372,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20932823186242833,0.2696272386505622,0.0,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.21144258077708342,0.2696272386505622,5,5,5,5,5,5
0.5,0.2,27506,5834,27506,0.0,0.0101755401234567,0.0280049391530718,0.0425814947719636,0.10000371547627372,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20932823186242833,0.2696272386505622,0.0,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.21144258077708342,0.2696272386505622,5,5,5,5,5,5
0.6,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.6,0.0005,4091,2651,4091,0.0,0.0038503204637324,0.0136725722541203,0.0259271963914036,0.049714411168620354,0.0806242894271558,0.1035142192364414,0.1122373903754193,0.11525249596219125,0.1206053524752623,0.1355575864142994,0.0,0.12038378965306065,0.12038378965306065,0.12038378965306065,0.12038378965306065,0.12038378965306065,0.12038378965306065,0.12038378965306065,0.12038378965306065,0.12170609200204689,0.1355575864142994,4,4,4,7,12,4091
0.6,0.001,4225,2688,4225,0.0,0.003466681601161557,0.0136725722541203,0.02525683527087972,0.0488466331436358,0.0804677688478389,0.1033222896571757,0.1122072336571757,0.1150613105404902,0.1206053524752623,0.1355575864142994,0.0,0.12032033990504275,0.12032033990504275,0.12032033990504275,0.12032033990504275,0.12032033990504275,0.12032033990504275,0.12032033990504275,0.12032033990504275,0.12167087254249839,0.1355575864142994,4,4,4,14,15,4225
0.6,0.002,4241,2691,4241,0.0,0.0035474476774922594,0.0136725722541203,0.0252576975290583,0.0488460979564692,0.0804677688478389,0.1033222896571757,0.1122072336571757,0.1150613105404902,0.1206053524752623,0.1355575864142994,0.0,0.12030247561721695,0.12030247561721695,0.12030247561721695,0.12030247561721695,0.12030247561721695,0.12030247561721695,0.12030247561721695,0.12030247561721695,0.12166681728058691,0.1355575864142994,4,4,4,14,15,4241
0.6,0.005,4250,2691,4250,0.0,0.0032596589212276583,0.0136725722541203,0.02525755381936187,0.048765339492028825,0.080282572925755,0.10325138935851318,0.1122072336571757,0.11502309295639264,0.1206053524752623,0.1355575864142994,0.0,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12166454973175049,0.1355575864142994,5,5,5,15,16,4250
0.6,0.01,4250,2691,4250,0.0,0.0032596589212276583,0.0136725722541203,0.02525755381936187,0.048765339492028825,0.080282572925755,0.10325138935851318,0.1122072336571757,0.11502309295639264,0.1206053524752623,0.1355575864142994,0.0,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12166454973175049,0.1355575864142994,5,5,5,15,16,4250
0.6,0.02,4250,2691,4250,0.0,0.0032596589212276583,0.0136725722541203,0.02525755381936187,0.048765339492028825,0.080282572925755,0.10325138935851318,0.1122072336571757,0.11502309295639264,0.1206053524752623,0.1355575864142994,0.0,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12166454973175049,0.1355575864142994,5,5,5,15,16,4250
0.6,0.05,4250,2691,4250,0.0,0.0032596589212276583,0.0136725722541203,0.02525755381936187,0.048765339492028825,0.080282572925755,0.10325138935851318,0.1122072336571757,0.11502309295639264,0.1206053524752623,0.1355575864142994,0.0,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12166454973175049,0.1355575864142994,5,5,5,15,16,4250
0.6,0.1,4250,2691,4250,0.0,0.0032596589212276583,0.0136725722541203,0.02525755381936187,0.048765339492028825,0.080282572925755,0.10325138935851318,0.1122072336571757,0.11502309295639264,0.1206053524752623,0.1355575864142994,0.0,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12166454973175049,0.1355575864142994,5,5,5,15,16,4250
0.6,0.2,4250,2691,4250,0.0,0.0032596589212276583,0.0136725722541203,0.02525755381936187,0.048765339492028825,0.080282572925755,0.10325138935851318,0.1122072336571757,0.11502309295639264,0.1206053524752623,0.1355575864142994,0.0,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12029248837745372,0.12166454973175049,0.1355575864142994,5,5,5,15,16,4250
0.7,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.7,0.0005,683,689,683,0.0,0.00011296980299320494,0.010677310871598011,0.0183044450820487,0.02954310342540315,0.0387306322238119,0.0487729730344351,0.0520356899764027,0.0530780634263805,0.07850039425340473,0.103515625,0.0,0.009825733525251111,0.05543259215742484,0.05543259215742484,0.05543259215742484,0.05543259215742484,0.05543259215742484,0.05543259215742484,0.05543259215742484,0.07919439989638039,0.103515625,4,4,7,12,682,683
0.7,0.001,729,715,729,0.0,0.00013232094922406402,0.0101755401234567,0.017184725799062557,0.0290577363841915,0.0382539075836574,0.0483489344439156,0.0520356899764027,0.0530780634263805,0.0835795351426318,0.103515625,0.0,0.009243477796905415,0.055457564605744435,0.055457564605744435,0.055457564605744435,0.055457564605744435,0.055457564605744435,0.055457564605744435,0.055457564605744435,0.08377687324815723,0.103515625,4,4,13,15,728,729
0.7,0.002,735,717,735,0.0,0.000135030510195192,0.0101755401234567,0.0172281191037331,0.029124646825194098,0.0381210709327906,0.048346909524159654,0.0520356899764027,0.0530780634263805,0.0835795351426318,0.103515625,0.0,0.009319555803464306,0.055440157962742,0.055440157962742,0.055440157962742,0.055440157962742,0.055440157962742,0.055440157962742,0.055440157962742,0.08377593384544535,0.103515625,4,4,13,15,734,735
0.7,0.005,741,719,741,0.0,9.732123680681645e-05,0.0101755401234567,0.0172281191037331,0.0290577363841915,0.0381200867016522,0.0482958134772943,0.0520356899764027,0.0530780634263805,0.0835795351426318,0.103515625,0.0,0.008070178326110735,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.08377500967629097,0.103515625,5,5,14,16,740,741
0.7,0.01,741,719,741,0.0,9.732123680681645e-05,0.0101755401234567,0.0172281191037331,0.0290577363841915,0.0381200867016522,0.0482958134772943,0.0520356899764027,0.0530780634263805,0.0835795351426318,0.103515625,0.0,0.008070178326110735,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.08377500967629097,0.103515625,5,5,14,16,740,741
0.7,0.02,741,719,741,0.0,9.732123680681645e-05,0.0101755401234567,0.0172281191037331,0.0290577363841915,0.0381200867016522,0.0482958134772943,0.0520356899764027,0.0530780634263805,0.0835795351426318,0.103515625,0.0,0.008070178326110735,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.08377500967629097,0.103515625,5,5,14,16,740,741
0.7,0.05,741,719,741,0.0,9.732123680681645e-05,0.0101755401234567,0.0172281191037331,0.0290577363841915,0.0381200867016522,0.0482958134772943,0.0520356899764027,0.0530780634263805,0.0835795351426318,0.103515625,0.0,0.008070178326110735,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.08377500967629097,0.103515625,5,5,14,16,740,741
0.7,0.1,741,719,741,0.0,9.732123680681645e-05,0.0101755401234567,0.0172281191037331,0.0290577363841915,0.0381200867016522,0.0482958134772943,0.0520356899764027,0.0530780634263805,0.0835795351426318,0.103515625,0.0,0.008070178326110735,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.08377500967629097,0.103515625,5,5,14,16,740,741
0.7,0.2,741,719,741,0.0,9.732123680681645e-05,0.0101755401234567,0.0172281191037331,0.0290577363841915,0.0381200867016522,0.0482958134772943,0.0520356899764027,0.0530780634263805,0.0835795351426318,0.103515625,0.0,0.008070178326110735,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.055423043868361464,0.08377500967629097,0.103515625,5,5,14,16,740,741
0.8,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.8,0.0005,47,74,47,0.0,0.0,0.0,8.241784043882739e-05,0.00396453448470255,0.0107641170815869,0.0150098726437722,0.01653804655985374,0.017798276757557106,0.02093297196336503,0.0232320204377174,0.0,0.0,0.0,0.0005533769286606982,0.014837291428262036,0.01815390951595136,0.01815390951595136,0.01825345114480223,0.018562166623598532,0.021115312853082373,0.0232320204377174,9,9,10,47,47,47
0.8,0.001,55,82,55,0.0,0.0,0.0,8.241784043882739e-05,0.0032613427166284003,0.0107641170815869,0.0150510815639916,0.01714133249439202,0.017472472383943387,0.02053313744608637,0.0232320204377174,0.0,0.0,0.0,0.0006475687463050724,0.012266952451106834,0.01822204905202539,0.01822204905202539,0.01822204905202539,0.018326961522225384,0.020715478335803707,0.0232320204377174,12,12,13,55,55,55
0.8,0.002,55,82,55,0.0,0.0,0.0,8.241784043882739e-05,0.0032613427166284003,0.0107641170815869,0.0150510815639916,0.01714133249439202,0.017472472383943387,0.02053313744608637,0.0232320204377174,0.0,0.0,0.0,0.0006475687463050724,0.012266952451106834,0.01822204905202539,0.01822204905202539,0.01822204905202539,0.018326961522225384,0.020715478335803707,0.0232320204377174,12,12,13,55,55,55
0.8,0.005,56,84,56,0.0,0.0,0.0,8.241784043882739e-05,0.0026946655565391,0.010715891409370851,0.0150304771038819,0.017119635842056752,0.017431746837241673,0.020483158131426545,0.0232320204377174,0.0,0.0,0.0,0.0005769248830717917,0.010029226163879438,0.018203295656774594,0.018203295656774594,0.018203295656774594,0.018293876208113236,0.020665499021143886,0.0232320204377174,13,14,14,56,56,56
0.8,0.01,56,84,56,0.0,0.0,0.0,8.241784043882739e-05,0.0026946655565391,0.010715891409370851,0.0150304771038819,0.017119635842056752,0.017431746837241673,0.020483158131426545,0.0232320204377174,0.0,0.0,0.0,0.0005769248830717917,0.010029226163879438,0.018203295656774594,0.018203295656774594,0.018203295656774594,0.018293876208113236,0.020665499021143886,0.0232320204377174,13,14,14,56,56,56
0.8,0.02,56,84,56,0.0,0.0,0.0,8.241784043882739e-05,0.0026946655565391,0.010715891409370851,0.0150304771038819,0.017119635842056752,0.017431746837241673,0.020483158131426545,0.0232320204377174,0.0,0.0,0.0,0.0005769248830717917,0.010029226163879438,0.018203295656774594,0.018203295656774594,0.018203295656774594,0.018293876208113236,0.020665499021143886,0.0232320204377174,13,14,14,56,56,56
0.8,0.05,56,84,56,0.0,0.0,0.0,8.241784043882739e-05,0.0026946655565391,0.010715891409370851,0.0150304771038819,0.017119635842056752,0.017431746837241673,0.020483158131426545,0.0232320204377174,0.0,0.0,0.0,0.0005769248830717917,0.010029226163879438,0.018203295656774594,0.018203295656774594,0.018203295656774594,0.018293876208113236,0.020665499021143886,0.0232320204377174,13,14,14,56,56,56
0.8,0.1,56,84,56,0.0,0.0,0.0,8.241784043882739e-05,0.0026946655565391,0.010715891409370851,0.0150304771038819,0.017119635842056752,0.017431746837241673,0.020483158131426545,0.0232320204377174,0.0,0.0,0.0,0.0005769248830717917,0.010029226163879438,0.018203295656774594,0.018203295656774594,0.018203295656774594,0.018293876208113236,0.020665499021143886,0.0232320204377174,13,14,14,56,56,56
0.8,0.2,56,84,56,0.0,0.0,0.0,8.241784043882739e-05,0.0026946655565391,0.010715891409370851,0.0150304771038819,0.017119635842056752,0.017431746837241673,0.020483158131426545,0.0232320204377174,0.0,0.0,0.0,0.0005769248830717917,0.010029226163879438,0.018203295656774594,0.018203295656774594,0.018203295656774594,0.018293876208113236,0.020665499021143886,0.0232320204377174,13,14,14,56,56,56
