Edge Name,partner1,partner2
Rab8b_M3<==>Reep5_T2,Rab8b_M3,Reep5_T2
Rab8b_M3<==>Paip2_T2,Rab8b_M3,Paip2_T2
Rab8b_M3<==>Rpl17_B0,Rab8b_M3,Rpl17_B0
Rab8b_M3<==>mt-Co3_B2,Rab8b_M3,mt-Co3_B2
Rab8b_M4<==>Cltc_M1,Rab8b_M4,Cltc_M1
Rab8b_M4<==>Nfkbia_B3,Rab8b_M4,Nfkbia_B3
Rab8b_M4<==>Ighg2c_B6_0,Rab8b_M4,Ighg2c_B6_0
Rab8b_M4<==>Serpinb9_M3,Rab8b_M4,Serpinb9_M3
Rab8b_M4<==>Fam49b_M3,Rab8b_M4,Fam49b_M3
Rab8b_M4<==>Ly6e_M1,Rab8b_M4,Ly6e_M1
Rab8b_M4<==>Samsn1_T7,Rab8b_M4,Samsn1_T7
Rab8b_M4<==>mt-Atp6_T6,Rab8b_M4,mt-Atp6_T6
Rab8b_M5<==>Cdv3_M4,Rab8b_M5,Cdv3_M4
Rab8b_M5<==>Ifngr1_T3,Rab8b_M5,Ifngr1_T3
Rab8b_M5<==>Sumo2_T3,Rab8b_M5,Sumo2_T3
Rab8b_M5<==>Ly6e_M1,Rab8b_M5,Ly6e_M1
Rab8b_M5<==>App_M5,Rab8b_M5,App_M5
Rab8b_M5<==>H2-T23_M1,Rab8b_M5,H2-T23_M1
Rab8b_M5<==>Gm42418_T3,Rab8b_M5,Gm42418_T3
Rab8b_M5<==>Gm42418_T4,Rab8b_M5,Gm42418_T4
Rab8b_M5<==>Gm42418_T5,Rab8b_M5,Gm42418_T5
Rab8b_M5<==>AY036118_M0,Rab8b_M5,AY036118_M0
Rab8b_M5<==>Calm2_B1,Rab8b_M5,Calm2_B1
Rab8b_T0<==>Rab8b_T4,Rab8b_T0,Rab8b_T4
Rab8b_T0<==>Cdv3_B1,Rab8b_T0,Cdv3_B1
Rab8b_T0<==>Tma7_T4,Rab8b_T0,Tma7_T4
Rab8b_T0<==>Slc25a3_T1,Rab8b_T0,Slc25a3_T1
Rab8b_T0<==>Snrpf_B1,Rab8b_T0,Snrpf_B1
Rab8b_T0<==>Snrpf_B5,Rab8b_T0,Snrpf_B5
Rab8b_T0<==>Rap1b_M3,Rab8b_T0,Rap1b_M3
Rab8b_T0<==>Prkar1a_T4,Rab8b_T0,Prkar1a_T4
Rab8b_T0<==>Ndufb1-ps_T4,Rab8b_T0,Ndufb1-ps_T4
Rab8b_T0<==>Emb_T2,Rab8b_T0,Emb_T2
Rab8b_T0<==>Timm23_M3,Rab8b_T0,Timm23_M3
Rab8b_T0<==>Ago2_M3,Rab8b_T0,Ago2_M3
Rab8b_T0<==>Il2rb_T4,Rab8b_T0,Il2rb_T4
Rab8b_T0<==>Cebpz_B1,Rab8b_T0,Cebpz_B1
Rab8b_T0<==>Cd14_M1,Rab8b_T0,Cd14_M1
Rab8b_T0<==>Ndufa1_M0,Rab8b_T0,Ndufa1_M0
Rab8b_T1<==>Rpl41_M3,Rab8b_T1,Rpl41_M3
Rab8b_T1<==>Rps29_M2,Rab8b_T1,Rps29_M2
Rab8b_T1<==>Gdi2_B4,Rab8b_T1,Gdi2_B4
Rab8b_T1<==>Tapbp_T5,Rab8b_T1,Tapbp_T5
Rab8b_T1<==>Igkv4-57_B3,Rab8b_T1,Igkv4-57_B3
Rab8b_T2<==>Rab8b_T3,Rab8b_T2,Rab8b_T3
Rab8b_T2<==>Slc25a3_T3,Rab8b_T2,Slc25a3_T3
Rab8b_T2<==>Odc1_M4,Rab8b_T2,Odc1_M4
Rab8b_T2<==>Nfkbia_T4,Rab8b_T2,Nfkbia_T4
Rab8b_T2<==>Syk_M3,Rab8b_T2,Syk_M3
Rab8b_T2<==>Map3k1_M5,Rab8b_T2,Map3k1_M5
Rab8b_T2<==>Pabpc1_M3,Rab8b_T2,Pabpc1_M3
Rab8b_T2<==>Ago2_M3,Rab8b_T2,Ago2_M3
Rab8b_T2<==>Iglv1_B4,Rab8b_T2,Iglv1_B4
Rab8b_T2<==>Pim1_T2,Rab8b_T2,Pim1_T2
Rab8b_T2<==>Calm2_B3,Rab8b_T2,Calm2_B3
Rab8b_T2<==>Calm2_T1,Rab8b_T2,Calm2_T1
Rab8b_T2<==>Nr3c1_T2,Rab8b_T2,Nr3c1_T2
Rab8b_T2<==>Nars_M4,Rab8b_T2,Nars_M4
Rab8b_T2<==>AW112010_M0,Rab8b_T2,AW112010_M0
Rab8b_T2<==>Ms4a6c_M3,Rab8b_T2,Ms4a6c_M3
Rab8b_T2<==>Atp5md_B2,Rab8b_T2,Atp5md_B2
Rab8b_T3<==>Prkar1a_B1,Rab8b_T3,Prkar1a_B1
Rab8b_T3<==>Rps29_T1,Rab8b_T3,Rps29_T1
Rab8b_T3<==>Syk_M3,Rab8b_T3,Syk_M3
Rab8b_T3<==>Rpl37_T2,Rab8b_T3,Rpl37_T2
Rab8b_T3<==>Ly6e_M5,Rab8b_T3,Ly6e_M5
Rab8b_T3<==>Rpl17_B5,Rab8b_T3,Rpl17_B5
Rab8b_T3<==>Atp5md_B5,Rab8b_T3,Atp5md_B5
Rab8b_T3<==>mt-Co2_B0,Rab8b_T3,mt-Co2_B0
Rab8b_T3<==>mt-Co2_T2,Rab8b_T3,mt-Co2_T2
Rab8b_T4<==>Slc25a3_T1,Rab8b_T4,Slc25a3_T1
Rab8b_T4<==>Rpl41_M3,Rab8b_T4,Rpl41_M3
Rab8b_T4<==>Sh3pxd2b_M4,Rab8b_T4,Sh3pxd2b_M4
Rab8b_T4<==>Grn_M0,Rab8b_T4,Grn_M0
Rab8b_T4<==>Rps29_T1,Rab8b_T4,Rps29_T1
Rab8b_T4<==>Rps29_T2,Rab8b_T4,Rps29_T2
Rab8b_T4<==>Ndufb1-ps_T4,Rab8b_T4,Ndufb1-ps_T4
Rab8b_T4<==>Atp5mpl_T3,Rab8b_T4,Atp5mpl_T3
Rab8b_T4<==>Rpl37_T1,Rab8b_T4,Rpl37_T1
Rab8b_T4<==>Samsn1_T7,Rab8b_T4,Samsn1_T7
Rab8b_T4<==>Rpl36_T5,Rab8b_T4,Rpl36_T5
Rab8b_T4<==>Calm2_B3,Rab8b_T4,Calm2_B3
Rab8b_T4<==>Tnfaip8_M4,Rab8b_T4,Tnfaip8_M4
Rab8b_T4<==>Rpl39_B1,Rab8b_T4,Rpl39_B1
Rab8b_T4<==>mt-Nd4_B0,Rab8b_T4,mt-Nd4_B0
Rab8b_T5<==>Ndufb1-ps_B5,Rab8b_T5,Ndufb1-ps_B5
Rab8b_T5<==>Ighg2c_B1,Rab8b_T5,Ighg2c_B1
Rab8b_T5<==>Rac2_T5,Rab8b_T5,Rac2_T5
Rab8b_T5<==>Calm2_T3,Rab8b_T5,Calm2_T3
Rps27l_B1<==>Arpp19_M3,Rps27l_B1,Arpp19_M3
Rps27l_B1<==>Rpsa_M3,Rps27l_B1,Rpsa_M3
Rps27l_B1<==>Bsg_M3,Rps27l_B1,Bsg_M3
Rps27l_B1<==>Rps27a_M5,Rps27l_B1,Rps27a_M5
Rps27l_B1<==>Clint1_T1,Rps27l_B1,Clint1_T1
Rps27l_B1<==>Kdm6b_T4,Rps27l_B1,Kdm6b_T4
Rps27l_B1<==>Snf8_T5,Rps27l_B1,Snf8_T5
Rps27l_B1<==>Stat3_B1,Rps27l_B1,Stat3_B1
Rps27l_B1<==>Atp5h_B2,Rps27l_B1,Atp5h_B2
Rps27l_B1<==>Sumo2_B1,Rps27l_B1,Sumo2_B1
Rps27l_B1<==>Sf3b6_B1,Rps27l_B1,Sf3b6_B1
Rps27l_B1<==>Calm1_B1,Rps27l_B1,Calm1_B1
Rps27l_B1<==>Igha_T2,Rps27l_B1,Igha_T2
Rps27l_B1<==>Ighv1-53_B3,Rps27l_B1,Ighv1-53_B3
Rps27l_B1<==>Tmem14c_M3,Rps27l_B1,Tmem14c_M3
Rps27l_B1<==>Rbx1_M4,Rps27l_B1,Rbx1_M4
Rps27l_B1<==>Slc38a1_M1,Rps27l_B1,Slc38a1_M1
Rps27l_B1<==>Slc38a2_B3,Rps27l_B1,Slc38a2_B3
Rps27l_B1<==>Elob_B1,Rps27l_B1,Elob_B1
Rps27l_B1<==>Srsf3_B2,Rps27l_B1,Srsf3_B2
Rps27l_B1<==>H2-DMb2_B1,Rps27l_B1,H2-DMb2_B1
Rps27l_B1<==>H2-Ab1_B1,Rps27l_B1,H2-Ab1_B1
Rps27l_B1<==>Vapa_M0,Rps27l_B1,Vapa_M0
Rps27l_B1<==>Fau_M3,Rps27l_B1,Fau_M3
Rps27l_B1<==>Rps4x_B0,Rps27l_B1,Rps4x_B0
Rps27l_B1<==>Rps4x_B2,Rps27l_B1,Rps4x_B2
Rps27l_B1<==>Rps4x_M3,Rps27l_B1,Rps4x_M3
Rps27l_B1<==>Morf4l2_M5,Rps27l_B1,Morf4l2_M5
Rps27l_B1<==>mt-Co3_B2,Rps27l_B1,mt-Co3_B2
Rps27l_B5<==>Gnai2_B1,Rps27l_B5,Gnai2_B1
Rps27l_B5<==>Rps12_M3,Rps27l_B5,Rps12_M3
Rps27l_B5<==>Snrpf_B1,Rps27l_B5,Snrpf_B1
Rps27l_B5<==>Nap1l1_B1,Rps27l_B5,Nap1l1_B1
Rps27l_B5<==>Uqcrq_M4,Rps27l_B5,Uqcrq_M4
Rps27l_B5<==>Prkar1a_B1,Rps27l_B5,Prkar1a_B1
Rps27l_B5<==>Srsf2_B5,Rps27l_B5,Srsf2_B5
Rps27l_B5<==>Mrpl52_B1,Rps27l_B5,Mrpl52_B1
Rps27l_B5<==>Cd47_T1,Rps27l_B5,Cd47_T1
Rps27l_B5<==>Got1_T2,Rps27l_B5,Got1_T2
Rps27l_B5<==>Ndufb11_M4,Rps27l_B5,Ndufb11_M4
Rps27l_M3<==>Prkar1a_T2,Rps27l_M3,Prkar1a_T2
Rps27l_M3<==>Cyth1_M5,Rps27l_M3,Cyth1_M5
Rps27l_M3<==>Odc1_B3,Rps27l_M3,Odc1_B3
Rps27l_M3<==>Psme2_B4,Rps27l_M3,Psme2_B4
Rps27l_M3<==>Ly6c2_B3,Rps27l_M3,Ly6c2_B3
Rps27l_M3<==>Ier3_M5,Rps27l_M3,Ier3_M5
Rps27l_M4<==>Txnrd1_M3,Rps27l_M4,Txnrd1_M3
Rps27l_M4<==>Slc25a3_T3,Rps27l_M4,Slc25a3_T3
Rps27l_M4<==>Snrpf_B5,Rps27l_M4,Snrpf_B5
Rps27l_M4<==>Xbp1_M4,Rps27l_M4,Xbp1_M4
Rps27l_M4<==>Ube2b_T1,Rps27l_M4,Ube2b_T1
Rps27l_M4<==>Ube2b_T7,Rps27l_M4,Ube2b_T7
Rps27l_M4<==>Cyth1_M3,Rps27l_M4,Cyth1_M3
Rps27l_M4<==>Smc6_M7,Rps27l_M4,Smc6_M7
Rps27l_M4<==>Calm1_B2,Rps27l_M4,Calm1_B2
Rps27l_M4<==>Ighg2b_B0,Rps27l_M4,Ighg2b_B0
Rps27l_M4<==>Serpinb9_M3,Rps27l_M4,Serpinb9_M3
Rps27l_M4<==>Appl1_M3,Rps27l_M4,Appl1_M3
Rps27l_M4<==>Appl1_M4,Rps27l_M4,Appl1_M4
Rps27l_M4<==>Ywhaz_T3,Rps27l_M4,Ywhaz_T3
Rps27l_M4<==>Il2rb_T4,Rps27l_M4,Il2rb_T4
Rps27l_M4<==>Slc38a2_B3,Rps27l_M4,Slc38a2_B3
Rps27l_M4<==>Atp5g2_M3,Rps27l_M4,Atp5g2_M3
Rps27l_M4<==>Ets2_M0,Rps27l_M4,Ets2_M0
Rps27l_M4<==>Satb1_T3,Rps27l_M4,Satb1_T3
Rps27l_M4<==>Cebpz_B1,Rps27l_M4,Cebpz_B1
Rps27l_M4<==>Calm2_B3,Rps27l_M4,Calm2_B3
Rps27l_M4<==>Snrpd1_B5,Rps27l_M4,Snrpd1_B5
Rps27l_M4<==>Eif1a_M3,Rps27l_M4,Eif1a_M3
Rps27l_M4<==>mt-Atp6_B2,Rps27l_M4,mt-Atp6_B2
Lactb_M4<==>Nfkbia_B3,Lactb_M4,Nfkbia_B3
Lactb_M4<==>Appl1_M4,Lactb_M4,Appl1_M4
Lactb_M4<==>Sub1_T3,Lactb_M4,Sub1_T3
Lactb_M4<==>Ywhaz_B3,Lactb_M4,Ywhaz_B3
Lactb_M4<==>Crem_T0,Lactb_M4,Crem_T0
Lactb_M4<==>Cd14_M1,Lactb_M4,Cd14_M1
Rora_M5<==>Pld4_M5,Rora_M5,Pld4_M5
Rora_M5<==>Mpeg1_M5,Rora_M5,Mpeg1_M5
Rora_T1<==>Btg1_T3,Rora_T1,Btg1_T3
Rora_T1<==>Evi2a_M4,Rora_T1,Evi2a_M4
Rora_T2<==>Cyth1_M5,Rora_T2,Cyth1_M5
Rora_T2<==>Foxn3_M5,Rora_T2,Foxn3_M5
Rora_T3<==>Cnpy2_B3,Rora_T3,Cnpy2_B3
Rora_T3<==>Tmsb4x_B2,Rora_T3,Tmsb4x_B2
Rora_T4<==>Zeb1_T4,Rora_T4,Zeb1_T4
Rora_T4<==>Slc3a2_T3,Rora_T4,Slc3a2_T3
Anxa2_M4<==>Crip1_M4,Anxa2_M4,Crip1_M4
Anxa2_M4<==>Ighv9-4_B3,Anxa2_M4,Ighv9-4_B3
Anxa2_M4<==>Ighv1-54_B2,Anxa2_M4,Ighv1-54_B2
Anxa2_M4<==>Vegfa_M1,Anxa2_M4,Vegfa_M1
Rfx7_M4<==>Fth1_T4,Rfx7_M4,Fth1_T4
Fam214a_B3<==>Eif1_M2,Fam214a_B3,Eif1_M2
Fam214a_B3<==>Cox8a_B2,Fam214a_B3,Cox8a_B2
Arpp19_M3<==>Tma7_M4,Arpp19_M3,Tma7_M4
Arpp19_M3<==>Rpsa_M3,Arpp19_M3,Rpsa_M3
Arpp19_M3<==>Rtn4_M3,Arpp19_M3,Rtn4_M3
Arpp19_M3<==>Gfpt2_O7,Arpp19_M3,Gfpt2_O7
Arpp19_M3<==>Ighg1_B2,Arpp19_M3,Ighg1_B2
Arpp19_M3<==>Ighv2-3_B3,Arpp19_M3,Ighv2-3_B3
Arpp19_M3<==>Tmem14c_M3,Arpp19_M3,Tmem14c_M3
Arpp19_M3<==>Atf4_B3,Arpp19_M3,Atf4_B3
Arpp19_M3<==>Crem_B5,Arpp19_M3,Crem_B5
Arpp19_M3<==>Ptprcap_B1,Arpp19_M3,Ptprcap_B1
Arpp19_M3<==>Tmem258_T4,Arpp19_M3,Tmem258_T4
Arpp19_M3<==>Rps4x_B2,Arpp19_M3,Rps4x_B2
Arpp19_M3<==>mt-Co2_B2,Arpp19_M3,mt-Co2_B2
Eef1a1_B1<==>Ppp2ca_M5,Eef1a1_B1,Ppp2ca_M5
Eef1a1_B1<==>Rps23_B1,Eef1a1_B1,Rps23_B1
Eef1a1_B1<==>Calm2_B1,Eef1a1_B1,Calm2_B1
Eef1a1_B1<==>Rps4x_B1,Eef1a1_B1,Rps4x_B1
Eef1a1_B2<==>2410006H16Rik_M3,Eef1a1_B2,2410006H16Rik_M3
Eef1a1_B2<==>Rps23_B2,Eef1a1_B2,Rps23_B2
Eef1a1_B3<==>Rac2_T2,Eef1a1_B3,Rac2_T2
Eef1a1_B3<==>Iglv3_B3,Eef1a1_B3,Iglv3_B3
Eef1a1_B3<==>Nrip1_T2,Eef1a1_B3,Nrip1_T2
Eef1a1_B3<==>AW112010_O10,Eef1a1_B3,AW112010_O10
Eef1a1_B4<==>Atp5d_B1,Eef1a1_B4,Atp5d_B1
Eef1a1_B4<==>Ifrd1_M2,Eef1a1_B4,Ifrd1_M2
Eef1a1_B5<==>Bcr_O10,Eef1a1_B5,Bcr_O10
Eef1a1_B5<==>Rap1b_T1,Eef1a1_B5,Rap1b_T1
Eef1a1_B5<==>Tuba1b_B4,Eef1a1_B5,Tuba1b_B4
Eef1a1_B5<==>Ndufa7_T4,Eef1a1_B5,Ndufa7_T4
Eef1a1_B5<==>H2-Q6_B2,Eef1a1_B5,H2-Q6_B2
Eef1a1_B5<==>Ndufa1_T4,Eef1a1_B5,Ndufa1_T4
Eef1a1_M0<==>Rpl14_M0,Eef1a1_M0,Rpl14_M0
Eef1a1_M0<==>Sub1_B3,Eef1a1_M0,Sub1_B3
Eef1a1_M0<==>Rpl10a_M0,Eef1a1_M0,Rpl10a_M0
Eef1a1_M0<==>Crem_M4,Eef1a1_M0,Crem_M4
Eef1a1_M1<==>Btf3_M1,Eef1a1_M1,Btf3_M1
Eef1a1_M1<==>Rpl3_M1,Eef1a1_M1,Rpl3_M1
Eef1a1_M1<==>Atp5g2_T4,Eef1a1_M1,Atp5g2_T4
Eef1a1_M1<==>Atp5a1_M0,Eef1a1_M1,Atp5a1_M0
Eef1a1_M1<==>Avpi1_T4,Eef1a1_M1,Avpi1_T4
Eef1a1_M3<==>Atp5d_B1,Eef1a1_M3,Atp5d_B1
Eef1a1_M3<==>Ppp2ca_M1,Eef1a1_M3,Ppp2ca_M1
Eef1a1_M3<==>Vmp1_M5,Eef1a1_M3,Vmp1_M5
Eef1a1_M3<==>Hif1a_T5,Eef1a1_M3,Hif1a_T5
Eef1a1_M3<==>Crip1_B2,Eef1a1_M3,Crip1_B2
Eef1a1_M3<==>Psma2_O10,Eef1a1_M3,Psma2_O10
Eef1a1_M3<==>Hist1h2ae_T5,Eef1a1_M3,Hist1h2ae_T5
Eef1a1_M3<==>Sub1_B2,Eef1a1_M3,Sub1_B2
Eef1a1_M3<==>Rpl3_M3,Eef1a1_M3,Rpl3_M3
Eef1a1_M3<==>Pfdn5_M3,Eef1a1_M3,Pfdn5_M3
Eef1a1_M3<==>Rpl24_M3,Eef1a1_M3,Rpl24_M3
Eef1a1_M3<==>Rpl17_B0,Eef1a1_M3,Rpl17_B0
Eef1a1_M3<==>Atp5md_B2,Eef1a1_M3,Atp5md_B2
Eef1a1_M3<==>Dusp5_M1,Eef1a1_M3,Dusp5_M1
Eef1a1_T2<==>Actr2_M4,Eef1a1_T2,Actr2_M4
Eef1a1_T4<==>Rpl23a_T4,Eef1a1_T4,Rpl23a_T4
Eef1a1_T4<==>Rpl27_T4,Eef1a1_T4,Rpl27_T4
Eef1a1_T4<==>Eif3h_B1,Eef1a1_T4,Eif3h_B1
Eef1a1_T4<==>Eif3h_T4,Eef1a1_T4,Eif3h_T4
Eef1a1_T4<==>Rpl10a_B1,Eef1a1_T4,Rpl10a_B1
Eef1a1_T4<==>Rpl17_T4,Eef1a1_T4,Rpl17_T4
Eef1a1_T5<==>Rpsa_T5,Eef1a1_T5,Rpsa_T5
Eef1a1_T5<==>Naca_T5,Eef1a1_T5,Naca_T5
Eef1a1_T5<==>Rack1_T5,Eef1a1_T5,Rack1_T5
Eef1a1_T5<==>Rpl23_T5,Eef1a1_T5,Rpl23_T5
Eef1a1_T5<==>Actg1_M0,Eef1a1_T5,Actg1_M0
Eef1a1_T5<==>Rpl10a_T5,Eef1a1_T5,Rpl10a_T5
Eef1a1_T5<==>Prdx5_M0,Eef1a1_T5,Prdx5_M0
Eef1a1_T5<==>Rps4x_T5,Eef1a1_T5,Rps4x_T5
Col12a1_O4<==>Atp5d_B1,Col12a1_O4,Atp5d_B1
Col12a1_O4<==>Rps14_T2,Col12a1_O4,Rps14_T2
Col12a1_O4<==>Rps4x_T2,Col12a1_O4,Rps4x_T2
Cox7a2_M0<==>Tma7_T4,Cox7a2_M0,Tma7_T4
Cox7a2_M0<==>Uqcrq_M0,Cox7a2_M0,Uqcrq_M0
Cox7a2_M0<==>Arf1_M0,Cox7a2_M0,Arf1_M0
Cox7a2_M0<==>Eif4a1_B1,Cox7a2_M0,Eif4a1_B1
Cox7a2_M0<==>Eif5a_B1,Cox7a2_M0,Eif5a_B1
Cox7a2_M0<==>Hif1a_M5,Cox7a2_M0,Hif1a_M5
Cox7a2_M0<==>Tmem14c_M0,Cox7a2_M0,Tmem14c_M0
Cox7a2_M0<==>Psme1_M3,Cox7a2_M0,Psme1_M3
Cox7a2_M0<==>Cox6c_T4,Cox7a2_M0,Cox6c_T4
Cox7a2_M0<==>Tmbim6_M4,Cox7a2_M0,Tmbim6_M4
Cox7a2_M0<==>Lst1_M0,Cox7a2_M0,Lst1_M0
Cox7a2_M0<==>H2-Q7_T2,Cox7a2_M0,H2-Q7_T2
Cox7a2_M0<==>H2-T23_M0,Cox7a2_M0,H2-T23_M0
Cox7a2_M0<==>Tomm6_M0,Cox7a2_M0,Tomm6_M0
Cox7a2_M0<==>Ppp1ca_M0,Cox7a2_M0,Ppp1ca_M0
Cox7a2_M0<==>Tmem258_T4,Cox7a2_M0,Tmem258_T4
Cox7a2_M0<==>Ndufa1_M0,Cox7a2_M0,Ndufa1_M0
Cox7a2_M3<==>Abracl_T4,Cox7a2_M3,Abracl_T4
Cox7a2_M3<==>Psme1_M3,Cox7a2_M3,Psme1_M3
Cox7a2_M3<==>Atp5g2_B5,Cox7a2_M3,Atp5g2_B5
Cox7a2_M3<==>Clic1_M5,Cox7a2_M3,Clic1_M5
Cox7a2_M3<==>H2-D1_B4,Cox7a2_M3,H2-D1_B4
Cox7a2_M3<==>Xist_T4,Cox7a2_M3,Xist_T4
Cox7a2_M4<==>Ywhaz_M5,Cox7a2_M4,Ywhaz_M5
Cox7a2_M4<==>H2-K1_M0,Cox7a2_M4,H2-K1_M0
Cox7a2_M5<==>Rpsa_M3,Cox7a2_M5,Rpsa_M3
Cox7a2_M5<==>Srgn_T4,Cox7a2_M5,Srgn_T4
Cox7a2_M5<==>Pfn1_M5,Cox7a2_M5,Pfn1_M5
Cox7a2_M5<==>Grb2_M5,Cox7a2_M5,Grb2_M5
Cox7a2_M5<==>Il2rb_T5,Cox7a2_M5,Il2rb_T5
Cox7a2_M5<==>Myl12b_B1,Cox7a2_M5,Myl12b_B1
Cox7a2_T4<==>Sec61g_T4,Cox7a2_T4,Sec61g_T4
Cox7a2_T4<==>H2-Ab1_M7,Cox7a2_T4,H2-Ab1_M7
Syncrip_B5<==>Ccr9_M7,Syncrip_B5,Ccr9_M7
Syncrip_B5<==>Rab1a_M3,Syncrip_B5,Rab1a_M3
Syncrip_M3<==>Hsp90aa1_B0,Syncrip_M3,Hsp90aa1_B0
Syncrip_M3<==>AW112010_T7,Syncrip_M3,AW112010_T7
Bcl2a1d_M3<==>Pkib_M3,Bcl2a1d_M3,Pkib_M3
Bcl2a1d_M3<==>Ube2b_T2,Bcl2a1d_M3,Ube2b_T2
Bcl2a1d_M3<==>Calm1_B2,Bcl2a1d_M3,Calm1_B2
Bcl2a1d_M3<==>Tnfaip2_M3,Bcl2a1d_M3,Tnfaip2_M3
Bcl2a1d_M3<==>Ighv5-12_B2,Bcl2a1d_M3,Ighv5-12_B2
Bcl2a1d_M3<==>Gpr137b_M3,Bcl2a1d_M3,Gpr137b_M3
Bcl2a1d_M3<==>Csf2rb_M4,Bcl2a1d_M3,Csf2rb_M4
Bcl2a1d_M3<==>Zbtb20_B1,Bcl2a1d_M3,Zbtb20_B1
Bcl2a1d_M3<==>Cebpz_B1,Bcl2a1d_M3,Cebpz_B1
Bcl2a1d_M3<==>Zfp36l2_M3,Bcl2a1d_M3,Zfp36l2_M3
Bcl2a1d_M3<==>Crem_T2,Bcl2a1d_M3,Crem_T2
Bcl2a1d_M4<==>Atox1_M4,Bcl2a1d_M4,Atox1_M4
Bcl2a1d_M4<==>Calm1_B2,Bcl2a1d_M4,Calm1_B2
Bcl2a1d_M4<==>Ighv8-8_B2,Bcl2a1d_M4,Ighv8-8_B2
Bcl2a1d_M4<==>Dusp5_M4,Bcl2a1d_M4,Dusp5_M4
Bcl2a1d_T4<==>Bcl2a1b_T4,Bcl2a1d_T4,Bcl2a1b_T4
Bcl2a1d_T4<==>Cd47_T1,Bcl2a1d_T4,Cd47_T1
Bcl2a1d_T4<==>Gm8369_T6_3,Bcl2a1d_T4,Gm8369_T6_3
Bcl2a1a_M0<==>Dazap1_T5,Bcl2a1a_M0,Dazap1_T5
Bcl2a1a_M0<==>Txnrd1_M0,Bcl2a1a_M0,Txnrd1_M0
Bcl2a1a_M0<==>Ebf1_O7,Bcl2a1a_M0,Ebf1_O7
Bcl2a1a_M0<==>Syk_M0,Bcl2a1a_M0,Syk_M0
Bcl2a1a_M0<==>Etf1_M0,Bcl2a1a_M0,Etf1_M0
Bcl2a1b_B5<==>Fth1_M3,Bcl2a1b_B5,Fth1_M3
Bcl2a1b_M2<==>Atp2b1_M2,Bcl2a1b_M2,Atp2b1_M2
Bcl2a1b_M2<==>Supt4a_T1,Bcl2a1b_M2,Supt4a_T1
Bcl2a1b_M2<==>Eif3h_T3,Bcl2a1b_M2,Eif3h_T3
Bcl2a1b_M2<==>Retnlg_M2,Bcl2a1b_M2,Retnlg_M2
Bcl2a1b_M2<==>Cd47_M7,Bcl2a1b_M2,Cd47_M7
Bcl2a1b_M2<==>Rpl10a_T2,Bcl2a1b_M2,Rpl10a_T2
Bcl2a1b_M3<==>Ccr7_M3,Bcl2a1b_M3,Ccr7_M3
Bcl2a1b_T4<==>Kdm6b_T4,Bcl2a1b_T4,Kdm6b_T4
Bcl2a1b_T4<==>Rpl23_M3,Bcl2a1b_T4,Rpl23_M3
Bcl2a1b_T4<==>Npc2_B3,Bcl2a1b_T4,Npc2_B3
Bcl2a1b_T4<==>Cd47_T4,Bcl2a1b_T4,Cd47_T4
Bcl2a1b_T4<==>Glo1_T5,Bcl2a1b_T4,Glo1_T5
Bcl2a1b_T4<==>Psmb8_T5,Bcl2a1b_T4,Psmb8_T5
Bcl2a1b_T4<==>C3_M0,Bcl2a1b_T4,C3_M0
Bcl2a1b_T4<==>Unc93b1_B4,Bcl2a1b_T4,Unc93b1_B4
Bcl2a1b_T4<==>Pten_M0,Bcl2a1b_T4,Pten_M0
Ctsh_B1<==>Hsp90aa1_B0,Ctsh_B1,Hsp90aa1_B0
Ctsh_B1<==>Malat1_T4,Ctsh_B1,Malat1_T4
Ctsh_M0<==>Ccr1_M1,Ctsh_M0,Ccr1_M1
Ctsh_M0<==>Hint1_T4,Ctsh_M0,Hint1_T4
Ctsh_M0<==>Tmed10_M0,Ctsh_M0,Tmed10_M0
Ctsh_M0<==>Myc_B5,Ctsh_M0,Myc_B5
Ctsh_M0<==>Psmb9_B4,Ctsh_M0,Psmb9_B4
Ctsh_M0<==>Lrg1_M2,Ctsh_M0,Lrg1_M2
Ctsh_M1<==>H2-D1_B4,Ctsh_M1,H2-D1_B4
Ctsh_M1<==>Tomm6_M0,Ctsh_M1,Tomm6_M0
Ctsh_M3<==>Rapgef6_T6,Ctsh_M3,Rapgef6_T6
Ctsh_M3<==>2410006H16Rik_B2,Ctsh_M3,2410006H16Rik_B2
Ctsh_M3<==>Rpl38_M3,Ctsh_M3,Rpl38_M3
Ctsh_M3<==>Vdac2_M0,Ctsh_M3,Vdac2_M0
Ctsh_M3<==>Ube2i_M0,Ctsh_M3,Ube2i_M0
Ctsh_M3<==>mt-Co3_B3,Ctsh_M3,mt-Co3_B3
Ctsh_M3<==>mt-Cytb_B3,Ctsh_M3,mt-Cytb_B3
Morf4l1_B3<==>Sqstm1_B3,Morf4l1_B3,Sqstm1_B3
Morf4l1_B3<==>Pafah1b1_B3,Morf4l1_B3,Pafah1b1_B3
Morf4l1_B3<==>Cltc_M1,Morf4l1_B3,Cltc_M1
Morf4l1_B3<==>Prkar1a_B3,Morf4l1_B3,Prkar1a_B3
Morf4l1_B3<==>Crip1_B3,Morf4l1_B3,Crip1_B3
Morf4l1_B3<==>Nol7_B3,Morf4l1_B3,Nol7_B3
Atp1b3_M0<==>Srgn_M0,Atp1b3_M0,Srgn_M0
Atp1b3_M0<==>Calm1_M0,Atp1b3_M0,Calm1_M0
