variable,p_val,avg_log2FC,p_val_adj
Igkv6-32_B1,0.001,-1.257303453319808,0.001
Igkv8-19_B1,0.001,0.215486978074041,0.001
Igkv8-21_B1,0.001,1.571486686230087,0.001
Igkv8-24_B1,0.001,1.0,0.001
Igkv8-27_B1,0.001,0.594250154506492,0.001
Igkv8-28_B1,0.001,-0.3041767565370068,0.001
Igkv8-30_B1,0.001,-0.11956006690927,0.001
Igkv9-120_B1,0.001,0.6017542883305198,0.001
Igkv9-124_B1,0.001,1.263885255629679,0.001
Iglc1_B1,0.001,0.2284382142615367,0.001
Iglc3_B1,0.001,-0.3629536088001762,0.001
Iglc4_B1,0.001,1.3159435616695634,0.001
Iglv1_B1,0.001,-0.5673187365848497,0.001
Iglv2_B1,0.001,1.1242464199816558,0.001
Iglv3_B1,0.001,-0.3712533653555747,0.001
Ncl_T0,0.0029848376597602,0.3447694200282026,0.0737851869492721
Ptprc_T0,0.0252441057394617,-0.128276098005861,0.1950107168373416
Traf1_T0,0.0095578312296578,0.2702257787119516,0.1342440840892845
B2m_T0,0.0054933714376438,-0.120993294436202,0.1001369718249342
Rpl22l1_T0,0.0690958164642375,-0.1215190804458398,0.336230036022825
Rps3a1_T0,0.004096213384139,0.1447685700170579,0.0904092811213536
H2afz_T0,0.0201317774073192,0.1961963413802327,0.1727977560794898
Pnrc1_T0,0.0073033261887751,0.2931313280093383,0.1187751469648161
Sec61b_T0,0.0115206170324675,-0.3898950061940381,0.1344396953326395
Atp6v1g1_T0,0.002142401179914,-2.2282885274758835,0.0638389306658047
Sh3bgrl3_T0,0.2379772961816305,0.1187853480816745,0.6052262100421714
Sdf4_T0,0.0055091537897213,-3.2635583408457034,0.1001369718249342
Hopx_T0,0.0009971025540068,-1.09185293059401,0.0438263078510733
Ppp1cc_T0,0.0536666629062044,0.2004796716200878,0.2979837136092825
Arpc3_T0,0.2379772961816305,0.1726683389198565,0.6052262100421714
Chchd2_T0,0.0824958323410335,0.115562054328197,0.3590311576532303
Actb_T0,1.5876796062554575e-05,-0.2551649935745763,0.0049059299833293
Arf5_T0,0.0038003384534461,-0.5454284432195015,0.0903311217011419
Rpl28_T0,0.0123997777248551,-0.073120752484854,0.1344396953326395
Cox6b1_T0,0.0047981709084513,-0.3600655453387721,0.0988423207140967
Nkg7_T0,0.0020123814286729,-0.954060275966371,0.0638389306658047
Ldha_T0,0.0121288692700313,-0.4259628949994712,0.1344396953326395
Rps13_T0,6.35071842502183e-05,0.11875848196502,0.0130824799555449
Lat_T0,0.0069870186828277,-1.1496632200658627,0.1187751469648161
Aldoa_T0,0.0022725832923102,-0.774254484283099,0.0638389306658047
Jund_T0,0.007750865708345,-0.4127141048801417,0.122821410455313
Gabarapl2_T0,0.0082716821301705,-2.1304431244785524,0.1277974889111342
Ets1_T0,0.0010637453361911,0.1669666319653037,0.0438263078510733
Hspa8_T0,0.0073033261887751,0.2069740059922117,0.1187751469648161
Atp5l_T0,0.0123997777248551,-0.243802740529688,0.1344396953326395
Rab8b_T0,0.0004763038818766,0.469479077473619,0.0367944748749673
Shisa5_T0,0.0123997777248551,-0.2538559514150758,0.1344396953326395
Cxcr6_T0,0.0123997777248551,-0.3917834436465516,0.1344396953326395
Srgn_T0,0.0095578312296578,0.0934817760612715,0.1342440840892845
Btg1_T0,0.0095578312296578,-0.1944746239547659,0.1342440840892845
Ppp1r12a_T0,0.0109434784658327,-0.7610178472441338,0.1344396953326395
Sec61g_T0,0.0121288692700313,-0.206083335281507,0.1344396953326395
Pfn1_T0,1.5876796062554575e-05,-0.3052604394443296,0.0049059299833293
Skap1_T0,0.0045475302289993,-0.4888832225599766,0.0969094372938471
Eif1_T0,0.0010637453361911,0.1625386486101283,0.0438263078510733
BC018473_T0,0.001641642300541,-1.781649132111392,0.0634084338583961
Hif1a_T0,0.0007144558228149,-0.346756544034481,0.0367944748749673
Crip1_T0,0.0004763038818766,0.7237236770824457,0.0367944748749673
Psme1_T0,0.0029316408379423,-0.3281864602383196,0.0737851869492721
Itm2b_T0,0.0123997777248551,-0.165061821239577,0.1344396953326395
Lcp1_T0,0.0022725832923102,-0.3486323933992739,0.0638389306658047
Ly6a_T0,0.0002423343526326,-0.955267870003039,0.030441934751637
Rac2_T0,0.0054933714376438,-0.3253560824755808,0.1001369718249342
Tspo_T0,0.0022206758115434,-0.5855120845608867,0.0638389306658047
Rps2_T0,0.0054933714376438,0.1974069461416803,0.1001369718249342
Psmb8_T0,0.0004763038818766,-0.2707997032827669,0.0367944748749673
Gm42418_T0,0.0007144558228149,0.2007155842607914,0.0367944748749673
Satb1_T0,0.0005935583603352,-0.548895485016283,0.0367944748749673
Srsf7_T0,0.0123997777248551,0.3731800697847628,0.1344396953326395
Crem_T0,0.0110508192098248,2.0363544542461955,0.1344396953326395
Ndfip1_T0,0.0201317774073192,0.3285001171154451,0.1727977560794898
Rpl17_T0,0.3053901722632373,-0.0125398885953643,0.6553164113148633
Cfl1_T0,0.0123997777248551,-0.2028206158571223,0.1344396953326395
Malat1_T0,0.0029848376597602,0.0912691558968184,0.0737851869492721
AW112010_T0,0.0002462939704825,-0.292485124583968,0.030441934751637
Ms4a4b_T0,0.0073033261887751,-0.283067195872259,0.1187751469648161
Ms4a6b_T0,0.0017731114297543,-0.3825941243619575,0.0638389306658047
mt-Nd1_T0,0.0123997777248551,0.1232033709644215,0.1344396953326395
mt-Nd2_T0,0.0007144558228149,0.2559114237959694,0.0367944748749673
mt-Atp6_T0,0.004096213384139,0.0816523929953903,0.0904092811213536
Arap2_T0,0.001,-0.0460946854305694,0.001
Cd4_T0,0.001,-1.5427364996051938,0.001
Cd5_T0,0.001,-0.5350765325232887,0.001
Ctla2a_T0,0.001,-1.3757411731002844,0.001
Ctsw_T0,0.001,-30.268465640065905,0.001
Gimap4_T0,0.001,-0.0937218448799877,0.001
Gimap7_T0,0.001,0.1641459583923322,0.001
Gm8369_T0,0.001,-1.9392861840733169,0.001
Gramd3_T0,0.001,-0.4759896085185106,0.001
Il12rb2_T0,0.001,-28.812986254774422,0.001
Il18r1_T0,0.001,-0.1230603881617389,0.001
Il18rap_T0,0.001,-30.37549578643429,0.001
Lck_T0,0.001,-0.2461662417997977,0.001
Lilr4b_T0,0.001,-0.6787132317029576,0.001
Lilrb4a_T0,0.001,0.2257937837254189,0.001
Lyz2_T0,0.001,-29.7480934298488,0.001
Rinl_T0,0.001,-30.067574904109343,0.001
Sesn3_T0,0.001,-0.9113397448253682,0.001
Tnfsf8_T0,0.001,-29.983682908512293,0.001
Trat1_T0,0.001,-30.278474674005505,0.001
Ttc39b_T0,0.001,-30.08817509996799,0.001
Wipf1_T0,0.001,-29.89122137814131,0.001
Tram1_B3,0.004096213384139,0.2878254505232392,0.0249094057143587
Tram2_B3,0.0252441057394617,0.3194216382580139,0.0901575204980774
Mrpl30_B3,0.2939626650378599,-0.325839687889122,0.4821950088366905
Cd28_B3,0.0002462939704825,1.174159783831943,0.0038888521655131
Eef1b2_B3,0.015860919266492,-0.0951522856371723,0.0663945457667107
Ncl_B3,0.0029848376597602,0.2549170679407764,0.0200474171177923
Ptma_B3,0.0123997777248551,0.1523746236216612,0.0557989997618479
Hdlbp_B3,0.0201317774073192,0.1653766897000134,0.0780974123559796
Ubxn4_B3,0.0252441057394617,0.1861552969006848,0.0901575204980774
Cacna1s_B3,0.0095578312296578,0.5079252633541352,0.0462475704660861
Tpr_B3,0.2379772961816305,0.0787242832718934,0.411883781852822
Ier5_B3,0.3837421608319441,-0.1756865601558236,0.5606622479687495
4930523C07Rik_B3,0.0506205147565935,1.770989135321975,0.1455541957857321
Gas5_B3,0.0276556527566731,0.4441206444391642,0.0983797924150426
Atf6_B3,3.175359212510915e-05,0.7827839333131086,0.0009854563073309
Acbd3_B3,0.0163617647545641,0.6745744970354985,0.0681740198106837
H3f3a_B3,0.0054933714376438,0.1901468982988592,0.031291356290376
Degs1_B3,0.0444204931025691,0.6674845428900625,0.1341558516520543
Marc2_B3,0.0473446058585377,0.1423641602723775,0.1372932395165538
Fam107b_B3,0.0001111375724378,0.8723519236796371,0.002222751448756
Tubb4b_B3,0.0285790520850156,1.5091166288472753,0.1008672426529962
Edf1_B3,0.7920774787647853,0.0127368036451379,0.7920774787647853
Surf4_B3,0.038707628800508,0.2734989100969687,0.118091070916804
Set_B3,0.2702706993728666,0.082040146963877,0.4504511656214443
Hspa5_B3,0.0021592442645074,0.2458852610961544,0.0155465587044532
Cytip_B3,0.038707628800508,0.1412245943000564,0.118091070916804
Tlk1_B3,2.3815194093831863e-05,0.748694981914061,0.0009318988993238
Hnrnpa3_B3,0.0252441057394617,0.3816139505754611,0.0901575204980774
Itga4_B3,1.5876796062554575e-05,1.0026554266900107,0.0006495052934681
Prg2_B3,0.0002219962051443,-1.511112098159485,0.0036326651750885
Ndufs3_B3,0.0966610330578377,-0.2233973962484373,0.2282186605002176
Cd44_B3,0.0010637453361911,0.3911449458101383,0.0094789188373464
Eif3m_B3,0.0824958323410335,-0.1685300124808142,0.207972686574034
Nop10_B3,0.0401454534659647,-0.7594878469857518,0.1216528892908021
Pdia3_B3,0.038707628800508,0.1932401586749489,0.118091070916804
Serf2_B3,0.0003016591251885,0.1719312150153142,0.004052137502532
B2m_B3,1.5876796062554575e-05,-0.2276846029107432,0.0006495052934681
Bcl2l11_B3,0.0200474885286189,2.647725627630628,0.0780974123559796
Cst3_B3,0.6784313725490196,-0.0117090743507359,0.7501083971672207
Eif2s2_B3,0.0001111375724378,0.4190473154855186,0.002222751448756
Ergic3_B3,0.0315432613391559,-1.3277962977218598,0.1043710853133834
Rbm39_B3,0.0001111375724378,0.3729531426380527,0.002222751448756
Scand1_B3,0.1152655394141462,-0.2253673387583678,0.2524062906879113
Slpi_B3,0.0073033261887751,-0.4000118887944022,0.0382150788947534
Sdc4_B3,0.0010637453361911,-0.3319938670894026,0.0094789188373464
Cebpb_B3,0.0314201794077955,0.5155740536506487,0.1043474592878817
Gnas_B3,0.0095578312296578,0.088676328235908,0.0462475704660861
Gm8797_B3,0.0314201794077955,0.5930650540272752,0.1043474592878817
Rpl22l1_B3,1.5876796062554575e-05,0.7959629873443368,0.0006495052934681
Tiparp_B3,0.022796347982707,-0.3465724308838512,0.0869352253577809
Rps3a1_B3,1.5876796062554575e-05,0.2188782209729189,0.0006495052934681
Lmna_B3,0.0105995443391097,2.949714082040245,0.0507424994957379
Dpm3_B3,0.0314201794077955,0.2446595384458775,0.1043474592878817
Tpm3_B3,0.0694015268921112,0.4497282452818179,0.1829303414457769
Rps27_B3,0.1813447646264983,-0.0485695903061927,0.3414441174975909
S100a11_B3,0.0003269429143729,1.364047186463738,0.0042644727961682
S100a10_B3,1.5876796062554575e-05,1.5839099163518622,0.0006495052934681
Ctss_B3,0.0015241724220052,-0.3052371925199122,0.0120329401737252
Mcl1_B3,0.6238787012780821,-0.037934147412975,0.7368646078087584
Phgdh_B3,0.0014974463640348,0.7448073749631865,0.0120329401737252
Gm5547_B3,0.0015241724220052,0.3934169479540755,0.0120329401737252
Cd53_B3,1.5876796062554575e-05,0.7398373559919915,0.0006495052934681
Sars_B3,0.0226430210233521,0.6504229499351306,0.0868899890044738
Rpl34_B3,0.038707628800508,0.0581913751347138,0.118091070916804
H2afz_B3,0.0201317774073192,0.2208777642843756,0.0780974123559796
Selenof_B3,0.0573787409700722,0.1317389522094148,0.1584075670952913
Sh3glb1_B3,0.0123997777248551,0.2680111641679187,0.0557989997618479
Gng5_B3,0.0004763038818766,0.32183894922366,0.0055671882297264
Rps20_B3,0.0029848376597602,-0.0727623319731099,0.0200474171177923
Rab2a_B3,0.0201317774073192,0.1860070556448288,0.0780974123559796
Trp53inp1_B3,0.038707628800508,-0.2250435206287666,0.118091070916804
Dnaja1_B3,0.0054933714376438,0.4788270748773682,0.031291356290376
Sec61b_B3,0.038707628800508,0.0801221772954706,0.118091070916804
Txn1_B3,0.0010637453361911,0.1864509884827164,0.0094789188373464
Psip1_B3,0.0007144558228149,-0.5234024521967844,0.0075411399082719
Nrd1_B3,0.1133991212745909,-0.3914018810253842,0.2524062906879113
Ndufs5_B3,0.0690958164642375,-0.1592817180062379,0.1829006906406287
Eif3i_B3,0.0073033261887751,0.3287399746382839,0.0382150788947534
Tmem234_B3,0.019309769512968,-0.3500633508458995,0.0780974123559796
Ptp4a2_B3,0.0001111375724378,0.4976168416585056,0.002222751448756
Atpif1_B3,0.6238787012780821,-0.0829296804337529,0.7368646078087584
Cd52_B3,0.0007144558228149,0.6358476246115659,0.0075411399082719
Sh3bgrl3_B3,1.5876796062554575e-05,1.1584849443032237,0.0006495052934681
Tmem50a_B3,0.0021592442645074,0.4646240437858137,0.0155465587044532
Rsrp1_B3,0.0252441057394617,0.4849448604777838,0.0901575204980774
Syf2_B3,0.0335975653949324,0.3193591032371322,0.1099556685652333
Clic4_B3,1.5876796062554575e-05,0.8809606952401162,0.0006495052934681
Cdc42_B3,0.0015241724220052,0.438967747991953,0.0120329401737252
Rpl22_B3,0.0021592442645074,-0.086181039062266,0.0155465587044532
Mrpl20_B3,0.0123997777248551,0.277914399860742,0.0557989997618479
Sdf4_B3,0.0201317774073192,-0.1970246231880318,0.0780974123559796
Kmt2e_B3,0.0010637453361911,0.55900954409362,0.0094789188373464
Rheb_B3,0.015860919266492,0.3448375163206746,0.0663945457667107
Dnajb6_B3,0.0314201794077955,0.4600064734591423,0.1043474592878817
Ost4_B3,0.0252441057394617,0.1055502619030589,0.0901575204980774
Srp72_B3,0.2109355616159889,-0.3457253362475507,0.3804449007102004
Jchain_B3,0.6784313725490196,0.0014028156999232,0.7501083971672207
Rpl5_B3,0.1349368897356513,-0.0654060264009399,0.2798230432306133
Tpst2_B3,0.0474424416551647,0.4023272232105013,0.1372932395165538
Arpc3_B3,0.0010637453361911,0.2834252257986738,0.0094789188373464
Rsrc2_B3,0.0095578312296578,0.4381878170890542,0.0462475704660861
Rilpl2_B3,0.2082876875446535,-0.179425424046773,0.3764235317072051
Tmed2_B3,0.015860919266492,0.1485679555724866,0.0663945457667107
Ubc_B3,0.0021592442645074,0.6277327921938967,0.0155465587044532
Tmem248_B3,0.6238787012780821,-0.0222255950630664,0.7368646078087584
Rac1_B3,0.004096213384139,0.4015652510093826,0.0249094057143587
Arpc1b_B3,0.0073033261887751,0.5091342039365565,0.0382150788947534
Hmgb1_B3,0.0015241724220052,0.2793581543047184,0.0120329401737252
Sem1_B3,0.0015241724220052,0.1540960022196038,0.0120329401737252
Ndufa4_B3,1.5876796062554575e-05,0.2484533053433561,0.0006495052934681
Tax1bp1_B3,0.0095578312296578,0.3622007565844792,0.0462475704660861
Serbp1_B3,0.0314201794077955,0.141039623083128,0.1043474592878817
Igkc_B3,0.0252441057394617,-0.0102202614684445,0.0901575204980774
Eif2ak3_B3,3.175359212510915e-05,0.9112122329029944,0.0009854563073309
Tmsb10_B3,0.0029848376597602,0.4637368363702255,0.0200474171177923
Aup1_B3,0.0393921086962645,-1.0313186043746163,0.1197733034683717
Dusp11_B3,0.003760918126399,0.5408557429985864,0.0249094057143587
Snrpg_B3,0.0004763038818766,0.3046803452594304,0.0055671882297264
Rpn1_B3,0.0314201794077955,0.3723886504187869,0.1043474592878817
Foxp1_B3,0.0007549992228802,1.4992580080054512,0.0077215829612747
Edem1_B3,0.0021592442645074,-0.2338489991908202,0.0155465587044532
Rpl32_B3,0.038707628800508,-0.0512786248979551,0.118091070916804
Hnrnpf_B3,3.175359212510915e-05,0.4583946006070374,0.0009854563073309
Ccnd2_B3,0.5118010169025737,-0.0854332557767862,0.6783297932213893
Arhgdib_B3,0.004294399574004,0.5200163755718586,0.0259393262859302
Ergic2_B3,0.0147089871357653,-0.28610690871635,0.0658611364287998
Dennd5b_B3,0.0335975653949324,-0.3938721722761663,0.1099556685652333
Fosb_B3,0.0170924461025135,-1.8107660886419883,0.0708903294574292
Rabac1_B3,0.0001905215527506,0.25169193919266,0.00317535921251
Pafah1b3_B3,3.175359212510915e-05,0.8140244136621273,0.0009854563073309
Fxyd5_B3,1.5876796062554575e-05,1.272400571713305,0.0006495052934681
Emp3_B3,0.2379772961816305,0.150952621210468,0.411883781852822
Spty2d1_B3,0.0473446058585377,0.266226438875487,0.1372932395165538
Selenos_B3,0.0010637453361911,0.186478741763532,0.0094789188373464
Akap13_B3,0.0095578312296578,0.3695008038706143,0.0462475704660861
Iqgap1_B3,0.0010637453361911,0.6920385358405292,0.0094789188373464
Ndufc2_B3,0.0278317489826975,0.5068029617694565,0.0986164334032588
Spcs2_B3,0.0010637453361911,0.1541552915243912,0.0094789188373464
Taf10_B3,0.2702706993728666,0.1313953652706846,0.4504511656214443
Eif4g2_B3,0.0010637453361911,0.2755184941300401,0.0094789188373464
Rps13_B3,0.015860919266492,0.0754819255572387,0.0663945457667107
Eif3c_B3,0.0010637453361911,0.3772791481481792,0.0094789188373464
Gdpd3_B3,0.0021592442645074,0.8372984236801335,0.0155465587044532
Aldoa_B3,0.0123997777248551,0.3449445083432332,0.0557989997618479
Pycard_B3,1.5876796062554575e-05,0.4167559470260126,0.0006495052934681
Cd81_B3,0.0095578312296578,0.3275661180630121,0.0462475704660861
Dusp4_B3,0.0978804477256489,0.2691922399011421,0.2282186605002176
Spcs3_B3,0.0252441057394617,-0.1691626609190375,0.0901575204980774
Jund_B3,0.004096213384139,-0.3187968450720249,0.0249094057143587
Rpl18a_B3,0.3837421608319441,-0.0314401363723357,0.5606622479687495
Bst2_B3,0.0473446058585377,0.2506843969724394,0.1372932395165538
Calr_B3,0.0824958323410335,0.2123063692716084,0.207972686574034
Mt1_B3,0.0095578312296578,0.992291181878716,0.0462475704660861
Gabarapl2_B3,0.0073033261887751,0.3216785540162137,0.0382150788947534
Hsbp1_B3,0.010408775719352,-1.455740463008481,0.0500957120182716
Cox4i1_B3,0.0252441057394617,0.1131980115291896,0.0901575204980774
Map1lc3b_B3,0.0001111375724378,0.3119245994931373,0.002222751448756
Cyba_B3,0.1349368897356513,0.1227451714767903,0.2798230432306133
Trappc2l_B3,0.0054933714376438,-0.3281955830069839,0.031291356290376
Tomm20_B3,0.0252441057394617,0.2424161540104584,0.0901575204980774
Tmem123_B3,0.0473446058585377,0.2383921014479945,0.1372932395165538
Cwc15_B3,0.0252441057394617,0.338910215903776,0.0901575204980774
Srpr_B3,0.0015241724220052,0.2728615575695077,0.0120329401737252
Tbrg1_B3,0.0335975653949324,0.3907208687773424,0.1099556685652333
Pou2af1_B3,0.0015241724220052,-0.7508405402094549,0.0120329401737252
1700017B05Rik_B3,0.0015241724220052,0.5166507143517797,0.0120329401737252
Cox5a_B3,0.038707628800508,-0.1515977685281822,0.118091070916804
Rplp1_B3,0.0001111375724378,-0.1461319395054573,0.002222751448756
Dennd4a_B3,0.038707628800508,0.5695636721351661,0.118091070916804
Fam214a_B3,0.0001111375724378,0.5367836472281611,0.002222751448756
Eef1a1_B3,0.0252441057394617,0.0484189129740888,0.0901575204980774
Morf4l1_B3,0.0004763038818766,0.3186270305236715,0.0055671882297264
Anapc13_B3,0.0482901904027378,-0.4119372728371513,0.1392986261617436
Cdv3_B3,0.0015241724220052,0.2802602790930968,0.0120329401737252
Rpl29_B3,0.0201317774073192,-0.2579349028751919,0.0780974123559796
Manf_B3,0.0015241724220052,0.1846269069603072,0.0120329401737252
Rhoa_B3,0.004096213384139,0.2160389142127391,0.0249094057143587
Shisa5_B3,0.1568627450980392,0.0982364203378284,0.3116478379431243
Lztfl1_B3,0.0583492399385958,0.4319951507129858,0.1604954133376795
Cited2_B3,0.3053901722632373,0.2022414484076821,0.4821950088366905
Man1a_B3,0.0003016591251885,0.673661365012736,0.004052137502532
Ppa1_B3,0.0347673711076855,-0.4332771502106314,0.1133718623076701
Srgn_B3,0.0054933714376438,0.141604832408024,0.031291356290376
Jmjd1c_B3,0.0946475624588327,-0.6301233251873806,0.2282186605002176
Vpreb3_B3,0.0021592442645074,-0.506377322267847,0.0155465587044532
Polr2e_B3,0.0060878386813011,0.6608397978273879,0.0342440925823186
Gpx4_B3,0.0003016591251885,0.4021464429693639,0.004052137502532
Atp5d_B3,0.0314201794077955,0.2200358331734482,0.1043474592878817
Rps15_B3,0.0123997777248551,-0.1958769736937939,0.0557989997618479
Hsp90b1_B3,0.0095578312296578,0.1084759830729866,0.0462475704660861
Glipr1_B3,0.2082876875446535,0.0630232065049708,0.3764235317072051
Tbc1d15_B3,0.0007655844280257,0.8423718932216916,0.007741865002507
Rap1b_B3,0.0001905215527506,0.3522132894819185,0.00317535921251
Ptges3_B3,0.038707628800508,0.4037376589475701,0.118091070916804
Cnpy2_B3,0.0095578312296578,-0.2297722278562463,0.0462475704660861
Myl6_B3,0.0029848376597602,0.2516669644469881,0.0200474171177923
Rpl41_B3,0.015860919266492,-0.0679215664168579,0.0663945457667107
Mrps24_B3,0.015860919266492,0.1834495987828079,0.0663945457667107
Ppia_B3,1.5876796062554575e-05,0.2723134403000226,0.0006495052934681
Sec61g_B3,0.0021592442645074,0.1388589763180458,0.0155465587044532
Npm1_B3,0.004096213384139,0.1640255065314217,0.0249094057143587
Sqstm1_B3,3.175359212510915e-05,0.6688127811437875,0.0009854563073309
Canx_B3,0.0252441057394617,0.3372154021981698,0.0901575204980774
Ube2b_B3,0.0007144558228149,0.3557120414141136,0.0075411399082719
Ppp2ca_B3,0.015860919266492,0.4834668267772444,0.0663945457667107
Hint1_B3,0.0007144558228149,0.2696638508735289,0.0075411399082719
Ubb_B3,6.35071842502183e-05,0.137120957781921,0.0016810725242704
Txndc17_B3,0.007750865708345,-0.2544808762453718,0.0403224227601763
Pafah1b1_B3,0.0001111375724378,0.8478975288012565,0.002222751448756
Ift20_B3,0.5713582599031516,-0.0851254335256622,0.712219437552405
Vmp1_B3,0.0473446058585377,-0.4541789622420216,0.1372932395165538
Supt4a_B3,0.0007144558228149,0.6158046073801345,0.0075411399082719
Nme2_B3,0.0473446058585377,0.0625960926358733,0.1372932395165538
Psmb3_B3,0.038707628800508,0.3620168486352086,0.118091070916804
Eif1_B3,1.5876796062554575e-05,0.1792746683377486,0.0006495052934681
Dnajc7_B3,0.5626868690234494,-0.0747046785781349,0.712219437552405
Prkar1a_B3,0.0314201794077955,0.3253708501523446,0.1043474592878817
Fam104a_B3,0.0201317774073192,0.3901686320792795,0.0780974123559796
Jpt1_B3,0.0068121099467622,0.7794889373689278,0.0380801177148197
Sumo2_B3,0.0054933714376438,0.2759602564788547,0.031291356290376
Grb2_B3,0.0021592442645074,0.5018794441582899,0.0155465587044532
H3f3b_B3,0.0201317774073192,-0.1298803580739255,0.0780974123559796
Actg1_B3,0.0573787409700722,0.3651401260566287,0.1584075670952913
P4hb_B3,0.015860919266492,0.3765444928673571,0.0663945457667107
Sf3b6_B3,0.0010637453361911,0.3600415225169447,0.0094789188373464
Sdc1_B3,0.0015241724220052,0.3333725226290894,0.0120329401737252
Laptm4a_B3,0.0003016591251885,-0.2444946483187819,0.004052137502532
Pdia6_B3,0.004096213384139,0.2111697882796857,0.0249094057143587
Odc1_B3,0.0123997777248551,0.2870270655822904,0.0557989997618479
Rps7_B3,0.0201317774073192,-0.0841388429376001,0.0780974123559796
Tspan13_B3,1.5876796062554575e-05,0.4112478318625712,0.0006495052934681
Ifrd1_B3,0.0029848376597602,0.556336711895151,0.0200474171177923
Dnajb9_B3,0.004096213384139,0.3962882392572514,0.0249094057143587
Nfkbia_B3,0.004096213384139,-0.6677599913691018,0.0249094057143587
Rpl36al_B3,0.015860919266492,0.0452477545311971,0.0663945457667107
Npc2_B3,0.015860919266492,0.2212943255210964,0.0663945457667107
Sel1l_B3,0.004096213384139,0.3007895374028695,0.0249094057143587
Calm1_B3,1.5876796062554575e-05,0.2545399603113373,0.0006495052934681
Hsp90aa1_B3,0.0073033261887751,0.2887674146781741,0.0382150788947534
Eif5_B3,0.0003016591251885,0.3284857618786276,0.004052137502532
Atp5mpl_B3,0.0824958323410335,-0.2084920292949399,0.207972686574034
Crip1_B3,1.5876796062554575e-05,1.333160513602492,0.0006495052934681
Gdi2_B3,0.004096213384139,0.4496053241728598,0.0249094057143587
Hist1h2bc_B3,0.030173926796862,2.0787513096725263,0.1043474592878817
Txndc5_B3,1.5876796062554575e-05,-0.4220499242091797,0.0006495052934681
Nol7_B3,0.0306907450326825,0.253147668436009,0.1043474592878817
Hnrnpk_B3,0.0314201794077955,0.2130551481191916,0.1043474592878817
Clptm1l_B3,0.0252441057394617,-0.1977151701152491,0.0901575204980774
Btf3_B3,0.0123997777248551,0.1572892793411286,0.0557989997618479
Mast4_B3,0.0252441057394617,0.4675286668322604,0.0901575204980774
Vdac2_B3,0.0978804477256489,-0.2244357500128653,0.2282186605002176
Rps24_B3,0.0029848376597602,-0.0768809821655658,0.0200474171177923
Selenok_B3,0.0004763038818766,0.1748525829954737,0.0055671882297264
Spcs1_B3,0.0073033261887751,-0.0942959160854353,0.0382150788947534
Dad1_B3,0.0473446058585377,0.1145701284402101,0.1372932395165538
Psme1_B3,0.2379772961816305,-0.1452363060615578,0.411883781852822
Psme2_B3,0.0001905215527506,-0.5001914164962514,0.00317535921251
Nedd8_B3,0.0123997777248551,0.3987287905485422,0.0557989997618479
Mrpl57_B3,0.0123997777248551,-0.1484018805513986,0.0557989997618479
Fndc3a_B3,0.0314201794077955,0.1540672176402548,0.1043474592878817
Tpt1_B3,0.1152655394141462,-0.0464141250048178,0.2524062906879113
Elf1_B3,0.0201317774073192,0.6040425176867323,0.0780974123559796
Sub1_B3,0.0001905215527506,0.3027368733806499,0.00317535921251
Basp1_B3,0.0003269429143729,1.462620229212838,0.0042644727961682
Mtdh_B3,0.004096213384139,0.1934502396210153,0.0249094057143587
Ywhaz_B3,0.0001905215527506,0.4228360091282617,0.00317535921251
Azin1_B3,0.0727944589704359,0.3663769622610596,0.1898985886185284
Eif3h_B3,0.3053901722632373,-0.0899187911710856,0.4821950088366905
Ly6d_B3,0.2082876875446535,0.4912703443705805,0.3764235317072051
Ly6e_B3,0.0003016591251885,0.1877376884911893,0.004052137502532
Ly6a_B3,6.35071842502183e-05,-0.6025586137967338,0.0016810725242704
Ly6c2_B3,0.0184394950081998,-0.7122981725645696,0.0761263555384395
Lgals1_B3,0.0095578312296578,0.3104072890052201,0.0462475704660861
Rpl3_B3,0.2379772961816305,0.0319411101511192,0.411883781852822
Atf4_B3,0.0003016591251885,0.5989903160647232,0.004052137502532
Tnrc6b_B3,0.0095578312296578,0.5044051729344492,0.0462475704660861
Smdt1_B3,0.0201317774073192,0.3631636579582853,0.0780974123559796
Tspo_B3,0.0473446058585377,0.1502198318803904,0.1372932395165538
Creld2_B3,0.0226879415733904,-0.1995158113398932,0.0868899890044738
Slc38a2_B3,3.175359212510915e-05,0.9230968908953452,0.0009854563073309
Txndc11_B3,0.1152655394141462,-0.1671717354547318,0.2524062906879113
Tnfrsf17_B3,0.038707628800508,0.3445984450835149,0.118091070916804
Iglc1_B3,0.0123997777248551,0.3409581889984291,0.0557989997618479
Iglc3_B3,0.0004763038818766,0.3854636931466447,0.0055671882297264
Iglv1_B3,1.5876796062554575e-05,-0.8564081868200746,0.0006495052934681
Iglv3_B3,0.0007549992228802,-0.8066209106030136,0.0077215829612747
Rpl35a_B3,0.038707628800508,-0.0566515429411547,0.118091070916804
Eaf2_B3,0.3053901722632373,-0.1328023625973622,0.4821950088366905
Cd47_B3,0.0010637453361911,0.3064778374135992,0.0094789188373464
Btg3_B3,0.0054933714376438,0.3822106971781818,0.031291356290376
D16Ertd472e_B3,0.0226430210233521,0.3705485139697732,0.0868899890044738
Ifnar2_B3,0.0314201794077955,0.2695542255854665,0.1043474592878817
Ezr_B3,0.0001111375724378,0.803529479273213,0.002222751448756
Mpc1_B3,0.0021592442645074,0.5367453561029208,0.0155465587044532
