celltype,gene,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_FCmedian,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_sign,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_expr_Salmonella_infNonTLSwk3,Salmonella_infNonTLSwk3_vs_IL10_KOnonTLS_expr_IL10_KOnonTLS,Salmonella_infTLSwk6_vs_IL10_KOTLS_FCmedian,Salmonella_infTLSwk6_vs_IL10_KOTLS_sign,Salmonella_infTLSwk6_vs_IL10_KOTLS_expr_Salmonella_infTLSwk6,Salmonella_infTLSwk6_vs_IL10_KOTLS_expr_IL10_KOTLS,Salmonella_infTLSwk3_vs_IL10_KOTLS_FCmedian,Salmonella_infTLSwk3_vs_IL10_KOTLS_sign,Salmonella_infTLSwk3_vs_IL10_KOTLS_expr_Salmonella_infTLSwk3,Salmonella_infTLSwk3_vs_IL10_KOTLS_expr_IL10_KOTLS,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_FCmedian,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_sign,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_expr_Salmonella_infNonTLSwk6,Salmonella_infNonTLSwk6_vs_IL10_KOnonTLS_expr_IL10_KOnonTLS
B0,Neurl3,-0.3855996181916518,negative,0.82893194421781,0.616816600864875,30.21811877468876,positive,0.0,1.2587000861325888,30.221168811876005,positive,0.0,1.257723419289044,-0.1211819360530497,negative,0.7207801777314224,0.6176648489736275
B0,Ighd,-0.1347532545854634,negative,1.65759755480314,1.506990348823397,-0.0577427826670563,negative,1.6482470025244325,1.58540191124307,0.0265085672390695,positive,1.5586579925557351,1.58470605634387,-0.1207569156195738,negative,1.64673387091928,1.5060545713906688
B0,Satb1,-0.0401934187432555,negative,2.098850616922375,2.0430847152111675,0.0287226350980237,positive,2.046299115258157,2.089395667416848,0.1076158592259558,positive,1.9316810127270951,2.089135228724384,-0.0786915783680544,negative,2.1556474751642627,2.0408634578157074
B0,Scd1,0.3436102136105748,positive,1.18100702950466,1.5069923503459826,0.0573440585227114,positive,1.44517793309778,1.50229149132361,0.131425377197027,positive,1.3722440765759152,1.502492997243816,-0.1520861039125796,negative,1.672837859991315,1.5073792707752451
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
B0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
M6,Fgl2,1.4859881435189897,positive,0.975190291455125,2.723172024576198,2.235176892632907,positive,0.4727421122329285,2.25535233017158,0.5229165730249858,positive,1.599478880061515,2.289075634282768,0.940201968512998,positive,1.4261993260123125,2.7124153404153186
M6,Slc7a11,31.35998375648557,positive,0.0,2.8366674292497924,31.243686223583705,positive,0.0,2.5426508507364547,31.215683525594144,positive,0.0,2.53237260223698,31.395923041983767,positive,0.0,2.825625342638197
M6,Eif4g2,1.741743681031234,positive,0.821506120322145,2.655421494380475,1.1380452212764776,positive,0.457950454619258,2.0650880066185224,1.212731093116037,positive,0.839052763889485,2.096368823751137,0.5152469386177483,positive,1.842281674013495,2.65522029821784
M6,Arl4c,1.022634491433926,positive,1.360134199105755,2.732160768211304,2.3233025600821886,positive,0.4727421122329285,2.5696120696619627,2.1930140195449925,positive,0.569275520476365,2.5644812366482865,1.98017952994682,positive,0.687136164151825,2.7071744099073523
M7,Gm21762,-0.049961436485702,negative,0.895144965883625,0.8899003144389748,28.57879571306883,positive,0.0,0.4009357186562515,-1.2632033731075858,negative,1.0656188037002414,0.4009357186562515,29.74309959739901,positive,0.0,0.9056796698930064
M7,Sh3bgr,-0.1468646369418597,negative,1.1636318430136965,1.025887500383334,0.3271422332397334,positive,1.0790096486483454,1.371081908768815,0.2657905041210631,positive,1.1321765062344933,1.371081908768815,-0.3991827750794172,negative,1.4282877708127224,1.0322247144266723
M7,Cox6a2,-0.5049216153162355,negative,2.177780824850505,1.54860690930919,-0.2201557952378729,negative,1.8929056339028685,1.54413366460044,-0.4953207446363546,negative,2.1461314382438825,1.54413366460044,-0.5537724399851396,negative,2.3217321082855475,1.542689758307647
M7,Siglech,-0.0028022583825017,negative,3.3071964970107,3.2998417298645077,-0.0622290467612864,negative,3.358831925782865,3.2080878480650576,-0.0583647828554669,negative,3.34698217639579,3.208724081736161,-0.0130761499367287,negative,3.3435463869144875,3.308396572602128
M7,Pir,-0.7062728722685478,negative,0.659121436998927,0.3084083004324375,0.0,zero,0.1461774960566817,0.2395940083837737,-1.9082577508990797,negative,0.7752728431669469,0.1991879423788767,-0.7219115251151731,negative,0.569071422571377,0.3084083004324375
M7,Cd209d,-0.0235274475280568,negative,2.0899473110867524,2.0487658546754157,0.0769357446777982,positive,1.88511779044785,1.9635342937718423,0.077204428059302,positive,1.867661968668488,1.9635342937718423,0.0797382151837519,positive,1.946829463798365,2.051707919097188
M7,Spib,0.8310866251960042,positive,1.290216273312602,2.299607682947146,0.4998291142572403,positive,1.5125520555457523,2.124462025783525,0.8046748703332487,positive,1.2204936903330237,2.158930669973397,0.8442220592104949,positive,1.2817935103497975,2.297846076494015
M7,Sla2,0.4253475069082264,positive,0.8983347460934101,1.1985822401033173,0.3586773307257692,positive,0.8583883782097723,1.09572124341851,0.1685506040281065,positive,0.980929620803053,1.09572124341851,0.5200183532426847,positive,0.82954165998187,1.1877900002394632
M7,Lefty1,0.188740277613942,positive,0.8534842803223325,0.96986928023944,-0.0752107194585278,negative,1.017442541406897,0.9681608513954432,-0.027334421856222,negative,0.9922660630330584,0.9681608513954432,-0.1481051803161747,negative,1.07474636848728,0.9702854982292312
M7,Pacsin1,-1.3462351737521423,negative,1.0056904932111213,0.4009321948868067,-29.59702773994603,negative,0.8246669635037365,0.0,-29.86910971676681,negative,1.0080959505392473,0.0,-1.2137475500224966,negative,0.8972458769870693,0.3984599595242392
M7,Ly6d,1.5376948469255003,positive,0.6766857796278625,1.9378520630367675,0.7213034799744655,positive,1.362233376753625,2.224621248636865,0.0769400348718733,positive,2.1191433345955413,2.224621248636865,1.5191224929043416,positive,0.72344993279223,1.93421794823053
M7,Upb1,-0.3392629524969718,negative,1.1716630065832123,0.9290069612712576,-0.5783423472845148,negative,1.288871795304091,0.8519393813747995,-0.6974335055023613,negative,1.397598258585015,0.8519393813747995,-0.2517386277016894,negative,1.1009693043788151,0.9259325651749736
M7,Atp1b1,-0.632469369203851,negative,1.63934554720934,1.0574022457433956,-0.9900707694444294,negative,1.7845585479675,0.910273848533626,-0.9080268145577804,negative,1.703783278306746,0.9090135284537544,-0.705018734953608,negative,1.7183149240146651,1.051751207980892
M7,Eldr,-29.494848149491855,negative,0.7666375022656843,0.0,0.0,zero,0.0,0.0,-29.369016107508543,negative,0.7748749867309994,0.0,-29.26733998523688,negative,0.6772227377748025,0.0
M7,Iglc3,-0.5008264179456141,negative,1.8744662069641151,1.31230740023571,-0.3378695041632785,negative,1.78690403136543,1.4097032096606452,-0.512789942752707,negative,2.011142598948595,1.4042187503794126,-0.372273940382693,negative,1.698056862120629,1.31230740023571
M7,Fcrla,-0.3683929635353677,negative,1.3097973330723924,1.009616722553342,-0.1661101626173751,negative,1.486551409102101,1.31333898989178,-0.056711094059237,negative,1.36676186000365,1.3169021269028351,-0.3731414622580387,negative,1.3066117552221952,1.0093196566700735
M7,Jakmip1,0.0,zero,0.0,0.0,-0.0414223389488408,negative,0.7903313927211095,0.7922505326171255,2.192963290569396,positive,0.1787477543137307,0.798958677458085,-28.294003008036537,negative,0.3291119119318525,0.0
M7,Cd7,0.0808609243735906,positive,1.4171462878477925,1.504456650838405,-0.1046686586388068,negative,1.5055627136092,1.403860691231305,-0.0645008987412529,negative,1.467920838768065,1.402138442210422,0.1014587773632197,positive,1.3752544501786326,1.4845166690475111
M7,Mctp2,-0.4469962216185023,negative,1.3747983684650849,1.0205908857389163,-0.3476828850531618,negative,1.3994635840876877,1.0974175031846474,-0.405910023864792,negative,1.448383584266635,1.09768474597788,-0.1793723410503816,negative,1.1400238178451998,1.0205908857389163
M7,Tubgcp5,-0.1736267082511592,negative,1.447478286565,1.28868935971335,-0.1454000002334408,negative,1.5557182350393577,1.400992288160102,-0.2303997752500308,negative,1.6391149792751925,1.400992288160102,-0.0546525387150018,negative,1.3452059465271076,1.290506668077815
M7,Ccr9,0.1664742330228446,positive,2.1699494297129727,2.43382523764128,0.5824168752727055,positive,1.891883137959145,2.8324508650304674,0.2553106158603259,positive,2.376207592577181,2.8295721164222973,0.428866318126532,positive,1.806713997415984,2.43382523764128
M7,Prkca,0.0993099796091366,positive,0.8823414465360455,0.9496054080798244,-0.2083787897019459,negative,1.1502357724639274,0.987448202373324,-0.0923789538078307,negative,1.0692044621939152,0.9928945332619168,0.0843039477063937,positive,0.8779883655033642,0.9482284391759496
M7,Bcl11a,-0.595234364524642,negative,1.0408714656992906,0.7120257444501594,-0.4091477205107875,negative,0.5544044039675551,0.2954231334835675,-1.692916174541074,negative,0.8771236601026687,0.253718428610035,-0.5537365249846627,negative,1.0167522109953846,0.7128690931111955
M7,Kmo,-30.03433815036224,negative,1.1261642756687,0.0,-29.74631924275699,negative,1.1042474052599711,0.0,-29.889592277952257,negative,1.091040744543375,0.0,-29.77023934418872,negative,0.9679842834271412,0.0
M7,Lrp8,0.6098736989885457,positive,1.252689008868575,1.900934722242965,0.6638365983585081,positive,1.1730743673235222,1.8555267840980316,0.3228008825322985,positive,1.4816146779257695,1.857989653026808,0.4140148763013751,positive,1.4547248784889026,1.898725197781915
M7,Fam214a,-28.853897672426346,negative,0.4905308067638895,0.0,0.4545556898475536,positive,0.4475809124318107,0.621103916576898,-0.3120462713183188,negative,0.7378630701315885,0.6195739416680475,0.0,zero,0.0,0.0
M7,Ptprcap,-0.3922906397367951,negative,1.1811375972639966,0.9060673173167856,0.511388501528983,positive,0.7302436229757735,1.02284994973905,-0.0735690058475484,negative,1.0867089411782376,1.02284994973905,0.2464236918917839,positive,0.7806627449924435,0.9099361264757792
M7,Cyb561a3,-0.2222863364381059,negative,1.448904486697165,1.2477862002536213,-0.0347125781276573,negative,1.268556771273015,1.220003661408076,-0.2499170242701446,negative,1.459522627440615,1.2301713817746849,-0.150769348055089,negative,1.4001931803969052,1.2477114080843985
M7,Ablim1,0.7968866335477285,positive,0.565032168606356,0.974986067838822,0.7537114378901911,positive,0.8095560970210767,1.3591772781416576,30.268262526805707,positive,0.0,1.354971660565835,0.647878831640595,positive,0.618391286839305,0.9733455551428096
M7,Tmem229b,-2.2914620305900306,negative,0.9094118765764874,0.1881736848540147,-1.789698084965772,negative,0.9100921777422908,0.259787896377195,-1.695616941597931,negative,0.915041872040149,0.259787896377195,-2.1841539427596617,negative,0.8735269789428897,0.1881736848540147
T0,Il12rb2,-28.76114816189839,negative,0.4549551028335167,0.0,-28.88694518565621,negative,0.4964059554051387,0.0,-28.812986254774422,negative,0.4715992724450453,0.0,-30.086281027557053,negative,1.139916518227655,0.0
T0,Trat1,-30.33021409663248,negative,1.3507680425930912,0.0,-30.448092755440825,negative,1.476750787928374,0.0,-30.278474674005505,negative,1.314074890606621,0.0,-30.462578265174944,negative,1.480874543830221,0.0
T0,Il18rap,-30.42065080999759,negative,1.45562288972571,0.0,-30.19876123375977,negative,1.2354861380790574,0.0,-30.37549578643429,negative,1.3954389752633725,0.0,-30.318841865117477,negative,1.3546964678879314,0.0
T0,Furin,-0.4149951212187921,negative,2.521663527048485,1.8893286700244876,0.0392990939936706,positive,2.2951763803682788,2.35723016011582,-0.0566792111261807,negative,2.443578896097425,2.3546673138331826,-0.2952230026723747,negative,2.2902436852106547,1.8637245879363789
T0,Lilr4b,0.1248975534488747,positive,1.0910620993641589,1.18553539495773,-0.9080342060825272,negative,1.3159510219934063,0.70428291362329,-0.6787132317029576,negative,1.1278196610161086,0.70428291362329,-0.1176778009600398,negative,1.2924233536446423,1.19165984570219
T0,Ms4a4b,-0.3296600260796844,negative,2.4840093244656654,1.979450121253545,-0.1207952408653744,negative,2.302857807802355,2.1148526778738024,-0.283067195872259,negative,2.57526864213759,2.1093733777486725,-0.2285093860827978,negative,2.31718243925088,1.981892827356119
T0,Lilrb4a,0.145994782580253,positive,1.0118718176391912,1.117731020999535,0.1765487537964851,positive,1.061269189230751,1.1839240297101423,0.2257937837254189,positive,1.0201614718564938,1.193665092763375,0.2823713806001072,positive,0.9465282800541944,1.128253382610225
T0,BC018473,-2.715829930403586,negative,1.6886070935741988,0.2582684743402003,-1.8042010515250144,negative,1.745330516806515,0.5015019705624002,-1.781649132111392,negative,1.75154811626243,0.5016262839325077,-2.6808333056928837,negative,1.7401102454603612,0.278614959226875
T0,Lyz2,-29.86931925580983,negative,0.9807561624096728,0.0,-30.02980376899176,negative,1.0961543155678426,0.0,-29.7480934298488,negative,0.9017132178483198,0.0,-29.99240706281819,negative,1.0681055420415078,0.0
T0,Ctla2a,-1.654696983832455,negative,1.341223225354335,0.4159337053831525,-1.352102918007922,negative,1.3984452638437874,0.546481754187635,-1.3757411731002844,negative,1.3368276833208974,0.52786334856501,-1.760890489555492,negative,1.4253395981499664,0.4159337053831525
T0,Wipf1,-29.777404709871405,negative,0.9257118211447262,0.0,0.0,zero,0.0,0.0,-29.89122137814131,negative,0.9957590023812868,0.0,-27.28830555805957,negative,0.2867922130461665,0.0
T0,Gramd3,-0.5087753198451729,negative,1.7015756047431077,1.1989633160317377,-0.6029414841517341,negative,1.8525797302174676,1.218884748541245,-0.4759896085185106,negative,1.6899521849940289,1.218884748541245,-0.6534676702878631,negative,1.89283244705124,1.2018744967468376
T0,Ms4a6b,-0.5393800489828484,negative,1.674449740217625,1.1533907811269375,-0.2040616949393222,negative,1.594227587325715,1.3838590118551202,-0.3825941243619575,negative,1.7937877258849564,1.379351222405775,-0.3139882369486159,negative,1.4552157190373352,1.1757531637879028
T0,Tnfsf8,-30.346950528055785,negative,1.3660553109855087,0.0,-30.34383549421856,negative,1.43430215924329,0.0,-29.983682908512293,negative,1.1565055591220887,0.0,-30.45740433197692,negative,1.47448796824971,0.0
T0,Ctsw,-0.8881791623334381,negative,1.27791853317149,0.6956746599472975,-30.16819546986732,negative,1.221869184151535,0.0,-30.268465640065905,negative,1.3063046089731252,0.0,-0.9273686872661516,negative,1.3042957386843077,0.6947076326340496
T0,Cd6,-0.5616204773321645,negative,1.321312100885865,0.8933714184734276,-0.1033117416049874,negative,1.4927854216712575,1.3929038028792124,0.0140791907014571,positive,1.3650928999030112,1.38398783107679,-0.7217898465926843,negative,1.4666827459981049,0.8933714184734276
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T0,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,Tbc1d4,-28.296810935478337,negative,0.3297530885091425,0.0,-0.2124367458669427,negative,1.615918947268185,1.38731274573053,0.2341835856536842,positive,1.1904978612286825,1.3901578207193523,-27.725535276616384,negative,0.2219308937576587,0.0
T1,Ramp3,2.3659092186379223,positive,0.42140077732616,2.1800061572139917,1.0350026991959462,positive,1.171777416059915,2.39262315413317,1.5088080263866444,positive,0.841518141525998,2.3935235999440723,2.717721023632839,positive,0.333154643129385,2.1790564920934967
T1,Tnfsf8,-0.1990662020577989,negative,2.056636098027268,1.7896840543545725,-0.2030867296181543,negative,2.206583574423065,1.9170547646817029,-0.082176806011417,negative,2.01842786497736,1.9170324923781423,0.1071321989034058,positive,1.66238993445319,1.7874036535027802
T1,Tnfaip8,-1.3008855016134708,negative,0.677957169568721,0.274905317233821,-0.2621979981983232,negative,1.5079808661315126,1.2584312181796626,0.0840103409665838,positive,1.18792970509664,1.2573824958514912,-1.4379673129673394,negative,0.876526704202168,0.2776142842021172
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T1,nan,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,
T2,Foxp3,-0.1068333764752383,negative,1.44492088220774,1.337503727089655,0.1955230131460255,positive,1.2430719076186,1.427781392978305,-0.1028090329138965,negative,1.532315042715534,1.42636511013142,-0.0321640699730032,negative,1.3675780432460765,1.340818897744421
T2,Tnfrsf9,-0.3049337342015601,negative,1.7840873368085326,1.44222892183038,0.1639023822088461,positive,1.2370033623797374,1.3895607960127552,-0.0068798993155578,negative,1.384282581608724,1.3874535041347151,0.0422387277388279,positive,1.3913215954424811,1.44115406421269
T2,Ikzf2,-1.8467744360576632,negative,3.41278300526969,0.957339272717686,-1.063332430418364,negative,3.34056283116926,1.60192963785526,-1.0506725428781991,negative,3.31052974062625,1.5972085228778474,-1.9138840196594349,negative,3.4926815813183927,0.922493022048576
T2,Itgav,-1.761257051089229,negative,1.6506682557421974,0.4997517149749043,-30.31824801499495,negative,1.3404960612639512,0.0,-30.393126335502128,negative,1.41007654506953,0.0,-1.7076228355544274,negative,1.592728030720945,0.4872504383907932
T2,Cldnd1,30.63053595249442,positive,0.0,1.6623026792835314,30.691601245030306,positive,0.0,1.73417367640331,30.691837152953312,positive,0.0,1.73445726907899,30.630699532484467,positive,0.0,1.6624911695294375
T2,Tnfrsf4,-0.2087093935336125,negative,2.7467558387638933,2.385462462194009,-0.1900747959751473,negative,2.695789898279795,2.360538215224235,-0.2310886853787155,negative,2.7736344635054904,2.36044888780663,-0.1992580355272394,negative,2.72154684600022,2.386605108384868
T2,Ctla4,0.2634730090853737,positive,2.4550063339362165,2.94620279644827,0.2439529340223418,positive,2.2708692118950524,2.690433465367371,0.3043746308974207,positive,2.1812623313256774,2.68998688484686,0.2864195088028451,positive,2.416068872582668,2.9450903520043026
T2,Maf,0.6397007521677401,positive,2.054494066579711,3.2024806201338123,0.7665759654535114,positive,1.8327655785472488,3.1159236483474424,0.728638473922681,positive,1.877894931486829,3.118496873803005,0.6478400260100547,positive,2.0436059567929874,3.201959437506808
T2,Capg,0.0291084068132436,positive,1.45973871075524,1.489449988811125,0.2898463748228136,positive,1.2152971660323226,1.4795233767746074,-0.0467687643483791,negative,1.5319960064296798,1.4801900767519338,0.2814921186869715,positive,1.2262186885600004,1.48941106815732
T2,Ccr2,30.683501329557554,positive,0.0,1.7310581770580051,30.536987109451253,positive,0.0,1.5579341489072287,30.5378861702764,positive,0.0,1.5589053271807771,30.68983769305928,positive,0.0,1.73205511506999
T2,Ifi27l2a,-0.4313121652192089,negative,2.6998692076421804,1.9979408467991864,-0.2702878986497878,negative,2.3266130909501186,1.931228302612515,-0.3986932847686861,negative,2.54993159201685,1.9333482505157675,-0.2609419371557484,negative,2.3954546608040346,2.0007567548370715
T2,Tnfrsf18,-0.3590215487899318,negative,2.156328875360055,1.68423735866469,-0.3433899357559519,negative,2.086765866829165,1.643656414012,-0.4751810003408045,negative,2.290566911822037,1.6444890334891424,-0.3546977139680755,negative,2.1512085663374063,1.6830949309137313
T2,Got1,0.2813587420331813,positive,1.5015588172764924,1.824371333941544,0.3573212416507025,positive,1.3563928606700375,1.73841246039101,0.3500574945328117,positive,1.364698943949545,1.738215897327516,0.2411297830804011,positive,1.54782248022229,1.8257593016683136
T2,Hopx,-0.0679083989904546,negative,1.6801933582044026,1.6042601291542462,0.0809799699615464,positive,1.4766722147396087,1.5656499216181752,-0.0648719132934316,negative,1.63220650889849,1.5678875243866013,-0.045014037692548,negative,1.6542161507177848,1.6061611633827235
T2,Nrip1,0.1722698121131273,positive,1.806523217988225,2.035770211518132,0.2117326009984121,positive,1.7015351171632,1.975214604886805,0.0561883849313801,positive,1.893699592292245,1.9712025767196888,0.0298201462531188,positive,1.9964523660035625,2.036729158026416
T2,Samsn1,-0.1718034217552899,negative,2.0297132444483963,1.80160835088706,-0.0316155034789042,negative,1.7306656327706351,1.6919910388661277,-0.1872402119318429,negative,1.9217427541203875,1.6886087354416912,-0.2152310471171835,negative,2.091998946991545,1.801935680736125
T2,Stat1,-0.3853165949895532,negative,2.1138624193890374,1.615583263141805,-0.4551080498559563,negative,2.086491374726715,1.5260534097263188,-0.5062833817586552,negative,2.1635291186764336,1.52509999715211,-0.4687913759390432,negative,2.2301190087566822,1.6125793911526225
T2,Gdpd3,-0.1553843106483917,negative,2.08514839446227,1.876024508590705,-0.1060065177249707,negative,2.143751998304845,1.9924257281400963,-0.0612645689957794,negative,2.0793600823483134,1.9916389939740275,-0.1412963268857572,negative,2.067890490181145,1.8753740001592152
T2,Jak2,0.0267773058389316,positive,1.241375031552776,1.2693589884989087,0.1982450711430945,positive,1.0889635150387011,1.2523283644562624,0.1734755524327445,positive,1.1083672113880252,1.2560034693210476,0.1614023087452487,positive,1.132039618814991,1.2715809357516012
T2,Cd2,-0.3416986993825981,negative,2.3113835068802877,1.8236251070947789,-0.3540539576942881,negative,2.30975665757032,1.807729319963765,-0.3726412552345186,negative,2.3452115665650286,1.809237578484215,-0.345388888198734,negative,2.317976915918029,1.8229525212654512
T2,Vim,0.5686423517253885,positive,1.818145590065845,2.6938873297340176,0.6125894336420534,positive,1.55485560840361,2.38010024141629,0.366531749324549,positive,1.848748541846415,2.380346952866583,0.5832259678774216,positive,1.792680729573893,2.693239946011344
T2,Grb2,-0.102606659261948,negative,1.36174789564222,1.271248716143565,0.0002181137116889,positive,1.3788844381461676,1.3797949337164863,-0.0913633875794874,negative,1.4641045523117675,1.376549381388711,0.0722556712738105,positive,1.2059518412827657,1.2682641045336662
T2,Gadd45b,-0.1666216202181203,negative,1.6459092748514326,1.462281922641955,-0.0165253826005729,negative,1.49274396582573,1.4721676206844223,-0.2969696203880425,negative,1.8036560935151,1.4712674219283663,-0.1033293892804338,negative,1.573441248107645,1.462846819679235
T2,Nr3c1,1.055420815600452,positive,0.875470734224804,1.8172936840589335,3.179495786594373,positive,0.185281591929823,1.7312695189547025,1.865142001590888,positive,0.4726479937429697,1.73042914452802,0.7433232814248294,positive,1.087427466361805,1.8148411173726584
T2,Icos,0.2430161649207305,positive,2.353463643125501,2.7825305559591675,0.2746625606773817,positive,2.30704156805524,2.794949052929425,0.2832555511529596,positive,2.29645812767571,2.7942796587381973,0.2477336747994046,positive,2.3436763370748963,2.781100614099395
T2,Sdf4,-0.2722591328228945,negative,1.755002813075655,1.4556245007207411,-0.1930027957437823,negative,1.6435299874978335,1.4401423852494526,-0.360402384166986,negative,1.848533056972145,1.4373649219681388,-0.1627965801916056,negative,1.6262798389364788,1.4551349417246688
T2,Mxi1,0.3430173758900188,positive,0.9453854527954076,1.18059132124079,30.08387889972145,positive,0.0,1.13960924061253,0.2643309612534876,positive,0.9532752187126006,1.138759813857435,0.6747244991202863,positive,0.7297855140381629,1.180691972834805
T2,Malt1,1.5968423308313715,positive,0.3872476444572298,1.1923017074886575,2.819090747336239,positive,0.185281591929823,1.3117586980914648,0.5946553395147094,positive,0.8706768840668255,1.312792188362886,2.1927969242755,positive,0.26384005881198,1.1981162869468025
T2,Tnfrsf1b,-0.237563201292332,negative,1.302792896381805,1.107881999467775,-0.2738943311330949,negative,1.1023758125396048,0.9289835137680074,-0.4644847556444572,negative,1.2563914971499464,0.9225689302062124,-0.2541681501859161,negative,1.324713168745495,1.1124441896033863
T2,Agfg1,-29.565778639401227,negative,0.8214216461052177,0.0,-1.1995059467344675,negative,0.8137567113141695,0.368903850251641,-1.14685843331435,negative,0.891278363689856,0.3800670852481515,-28.773104794611687,negative,0.4615123086126212,0.0
T3,Cd8a,-0.1060232770875217,negative,0.904934164134278,0.61554635766279,-30.575456532102983,negative,1.6000352368603274,0.0,-29.89887408676905,negative,1.0010578890393749,0.0,-1.23336458993861,negative,1.4526385428574526,0.61554635766279
