gene_cell,source,log2fc_median_LP
Sh3kbp1_T5,DEG,-0.1986036877741728
Shisa5_B1,DEG,-0.3043128692669392
Shisa5_B2,Signature,-0.1229991230320104
Shisa5_M0,DEG,-0.2781490482070965
Shisa5_M4,DEG,0.3458559663959268
Shisa5_M5,DEG,-0.3385392857321746
Shisa5_T0,DEG,-0.3934427742739964
Shisa5_T1,DEG,-0.3337422846862595
Shisa5_T2,DEG;Signature,-0.2932459768642367
Shisa5_T3,DEG,-0.3277147496496547
Shisa5_T4,DEG,-0.2865608343854526
Shisa5_T5,DEG,-0.2770067850531966
Shisa5_T8,DEG,-1.4548819748230006
Shtn1_M4,DEG,-0.6336102406575355
Siglech_M7,Signature,-0.0130761499367287
Sik1_B3,DEG,-1.246231340168084
Sin3b_M1,DEG,-2.337120004569261
Sirpa_M0,DEG,-0.4877857103765046
Sirpa_M1,DEG,-0.5148122181430996
Sirpa_M5,DEG,-1.979418262277767
Skap1_B6_0,Signature,-2.5382293446056754
Skap1_M5,Signature,
Skap1_T0,DEG,-0.6301465212717696
Skap1_T3,DEG,-0.402940757046051
Skap1_T5,DEG,-0.3227355925011858
Skap2_M0,DEG,-0.9397182389789313
Skap2_M1,DEG,-0.3950740206152747
Skap2_M3,DEG,-0.555233078445607
Skap2_M4,DEG,-0.4265045691719425
Skil_B3,DEG,0.2236979662228743
Skil_M0,DEG,-0.2913409283002066
Skil_O7,DEG,0.4464242867082578
Skil_T5,DEG,0.5399568595341246
Sla2_M7,Signature,0.4253475069082264
Sla_T2,DEG,-0.1862270899591797
Sla_T5,DEG,0.1609603204880015
Slamf6_T6_3,Signature,-0.3567496487403646
Slamf7_B3,DEG,0.0536651475667223
Slc11a1_M0,DEG,-1.7365356235974518
Slc15a3_M0,DEG,-0.2561313046643745
Slc15a3_M2,DEG,0.1334765973677325
Slc15a3_M3,DEG,0.3407069953165724
Slc15a3_T7,Signature,0.9099672837561444
Slc16a3_M2,DEG,0.3351363671190013
Slc25a20_M4,DEG,0.3341918274466773
Slc25a3_B1,DEG,0.15639806731736
Slc25a3_B3,DEG,0.0819074836110454
Slc25a3_M0,DEG,-0.2073455972744907
Slc25a3_M3,DEG,0.0937097014900563
Slc25a3_T1,DEG,0.1074079521201938
Slc25a3_T2,DEG,-0.1898367830507298
Slc25a4_M3,DEG,-0.5153321242588677
Slc25a4_M4,DEG,-0.3559147416625651
Slc25a4_O7,DEG,-0.5901330228497634
Slc25a4_T5,DEG,-0.5259764198352816
Slc25a5_M0,DEG,-0.2113611616068363
Slc25a5_M1,DEG,-0.221560367047928
Slc25a5_M3,DEG,-0.2978356369305817
Slc25a5_M4,DEG,-0.2167915190986871
Slc25a5_M5,DEG,-0.2417585235647211
Slc25a5_O7,DEG,-0.2888105372056183
Slc25a5_T1,DEG,-0.2206475863036405
Slc25a5_T3,DEG,-0.3591095878542847
Slc25a5_T4,DEG,-0.1793593259271418
Slc25a5_T5,DEG,-0.227149601399934
Slc38a1_M1,DEG,0.8004802186771097
Slc38a1_M3,DEG,0.1486259024771094
Slc38a1_M4,DEG,0.3535471297598432
Slc38a1_M5,DEG,0.9985446455218266
Slc38a2_O10,DEG,0.5190390328468324
Slc38a2_T5,DEG,-0.3899562352998773
Slc3a2_B3,DEG,0.0940072190144398
Slc3a2_M0,DEG,-0.3462676649864331
Slc3a2_M3,DEG,-0.347266760638256
Slc43a3_O7,DEG,-0.5046049700440236
Slc6a6_M0,DEG,-0.5123879975134057
Slc7a11_M2,DEG,0.2561060786706123
Slc7a11_M6,Signature,
Slfn1_M2,Signature,
Slfn2_M0,DEG,-0.2859716817167409
Slfn2_M1,DEG,0.1682400676671369
Slfn2_M2,DEG,-0.3307143371539752
Slfn2_M3,DEG,0.1960194121287092
Slfn2_M4,DEG,0.7738525927806693
Slfn2_T3,DEG,-0.3793158924912302
Slfn2_T4,DEG,-0.2965965493733088
Slit3_O7,DEG;Signature,-0.3066127770792502
Slpi_B3,DEG;Signature,-0.3408562499734448
Slpi_M0,Signature,
Smad7_T3,DEG,0.3843340860907255
Smad7_T5,DEG,0.6220405470862206
Smagp_B4,Signature,
Smap1_M3,DEG,-0.2650570088193685
Smap2_B1,DEG,-0.895149487221017
Smap2_M3,DEG,-0.5725074297089982
Smap2_M4,DEG,-2.453989902411033
Smap2_M5,DEG,0.5598469426432421
Smap2_T4,DEG,0.7169749069501333
Smap2_T5,DEG,0.6684725320578676
Smarca5_M0,DEG,-1.1969935169182933
Smarca5_T2,DEG,-1.0676850822746116
Smarca5_T3,DEG,-0.2689928884098065
Smarca5_T4,DEG,-1.4036470504115537
Smchd1_B2,Signature,-0.129119979688209
Smchd1_M0,DEG,-0.7036335427442648
Smchd1_M4,DEG,0.2761591073695479
Smdt1_B3,DEG,0.1404510560741203
Smdt1_M0,DEG,-0.220928161393259
Smdt1_M3,DEG,-0.1693211465226435
Smdt1_M4,DEG,-0.2508527634213444
Smdt1_O7,DEG,-0.362625930685187
Smim14_M3,DEG,-0.3198307081920005
Smim22_O15,Signature,-0.6259907099408766
Smim31_O15,Signature,
Smim3_M3,DEG,0.6186620382018226
Smim3_M4,DEG,0.4563307307476523
Smox_M0,DEG,-2.744941182684597
Smox_M1,DEG,0.3994852636384454
Smpdl3a_M5,DEG,-1.1547319200959645
Sms_T5,DEG,-0.2636477433270747
Snf8_M4,DEG,-0.3909805076580286
Snf8_T5,DEG,-0.5050748244199224
Snhg15_M3,DEG;Signature,0.455257212377736
Snhg1_O4,DEG,0.1107585109936558
Snrnp40_T5,DEG,-0.7414745758591674
Snrnp70_B3,DEG,-0.2491657580049491
Snrnp70_M3,DEG,-0.2690529283182495
Snrnp70_M4,DEG,-0.3278837243093574
Snrpa1_T5,DEG,-0.234324534188915
Snrpb_M0,DEG,-0.4897364187564512
Snrpb_M3,DEG,-0.1874811988182595
Snrpc_M3,DEG,-2.456002376340563
Snrpd1_T5,DEG,-0.1795279866623393
Snrpd2_B1,DEG,-0.2416369590466259
Snrpd2_M0,DEG,-1.1002080365972562
Snrpd2_M3,DEG,-0.1411050980797847
Snrpd2_O7,DEG,-0.3656426051698697
Snrpd2_T1,DEG,-0.249432585486836
Snrpd2_T4,DEG,-0.1457247429159229
Snrpd3_M3,DEG,-0.2263084680148141
Snrpd3_T5,DEG,-0.2363895839563592
Snrpe_B3,DEG,0.3340410933135856
Snrpe_M0,DEG,-0.2204528332562719
Snrpe_M3,DEG,-0.1174570412012141
Snrpe_O7,DEG,-0.556364396257816
Snrpf_B1,DEG,0.5728745893050233
Snrpg_B0,Signature,0.0151642160950981
Snrpg_B3,DEG,0.2489824712669382
Snrpg_T3,DEG,0.0752347275598879
Sntb2_O7,DEG,-0.2374466661253473
Snu13_O10,DEG,0.5618132780817646
Snu13_O4,DEG,0.1494046449411807
Snx18_M0,DEG,-0.7107616053872531
Snx18_M5,DEG,-0.4596547813736582
Snx20_M1,DEG,0.2704850836335132
Snx20_M2,DEG,0.6438482471390268
Snx20_M3,DEG,0.2166341527794795
Snx20_M4,DEG,0.353099399878232
Snx20_M5,DEG,0.4441191851148681
Snx5_B2,DEG,-2.406793619693334
Snx5_M0,DEG,-0.4500997482713433
Snx5_M1,DEG,-0.5454796690642032
Snx5_M4,DEG,-0.659544904284019
Snx5_M5,DEG,-0.7860060664831269
Snx5_T5,DEG,-0.6296069031511924
Soat1_M0,DEG,-0.9208931950337582
Soat1_M1,DEG,-0.3315682187034444
Soat1_M3,DEG,-2.447714017049206
Socs2_T8,Signature,
Socs3_M5,DEG,-0.6032268118890847
Socs3_O7,DEG,-0.5752941313638891
Sod1_M3,DEG,0.2555627580931408
Sod2_B3,DEG,0.188846596623551
Sod2_M0,DEG,-0.6332519096892573
Sod2_M5,DEG,-1.5223986296090355
Sod2_O7,DEG,-1.9914749747245293
Sod3_O4,DEG,0.230239793289584
Sod3_O7,DEG,-0.3453381553408111
Son_O4,DEG,-0.1700888847210128
Son_O7,DEG,-0.2219676940979479
Sp110_M4,DEG,-0.721545242872323
Sp140_B1,Signature,-0.1065678544302745
Sp140_B2,DEG,-0.4991861464811268
Sp140_M3,DEG,-0.5080102429152094
Spag9_M1,DEG,0.0974132169565526
Spag9_M2,DEG,0.4424853387654288
Spag9_M3,DEG,0.2075747646515408
Spag9_M4,DEG,0.1845583495361687
Spag9_M5,DEG,0.2910995615886316
Sparc_O10,DEG,-0.3915201764660261
Sparc_O4,DEG,0.0433114766594929
Sparc_O7,DEG,0.008530593225526
Sparcl1_O7,DEG,0.1144544662433579
Spc24_B8,Signature,-0.2164460185328517
Spcs1_M3,DEG,-0.2320480331385807
Spcs2_B3,DEG,0.1476059751487686
Spcs2_M3,DEG,-0.2754956672473148
Spcs2_M4,DEG,-0.2761106685082242
Spcs2_O4,DEG,-0.4728147396713856
Spcs3_B3,DEG,-0.1394630257517634
Specc1l_M1,DEG;Signature,0.1784350868548661
Specc1l_M5,DEG,0.3324234081814552
Spib_M7,Signature,0.8310866251960042
Spint2_M4,DEG,-0.4028281315826472
Spn_M5,Signature,
Spon1_O4,DEG,-0.7736196133594382
Spon2_O4,DEG,0.3499345067154988
Spop_M0,DEG,-2.6459626886942984
Spop_M3,DEG,-0.5626006485621026
Spop_M4,DEG,-0.8965818895340116
Spop_M5,DEG,-0.9980899312950368
Sppl2a_M0,DEG,-0.2359637211389847
Sppl2a_M4,DEG,-0.2972683135728623
Sppl2a_M5,DEG,-0.3605918528470977
Sptbn1_O4,DEG,0.1446785381431579
Spty2d1_B3,DEG,0.4185604057708011
Spty2d1_M1,DEG,-0.5080789653458498
Sqstm1_B3,DEG,0.5451855160635144
Sqstm1_M1,DEG,0.2886795175647292
Sqstm1_M3,DEG,0.4378103614017928
Sqstm1_M4,DEG,0.1995973797770628
Sqstm1_O10,DEG,0.5541737236287503
Srgn_B3,DEG,0.108306007874786
Srgn_M0,DEG,-0.0775657619446466
Srgn_M1,DEG,0.0582524383776282
Srgn_M2,DEG,0.0919746672428909
Srgn_M3,DEG,0.1538560876152905
Srgn_M4,DEG,0.0713802688175079
Srgn_M6,Signature,0.0809611160791552
Srgn_T1,DEG,0.1004979632501587
Srgn_T5,DEG,0.1619415782509357
Sri_M0,DEG,-0.3594837623211416
Sri_M1,DEG,-0.3377425880910458
Sri_M4,DEG,-0.4032281434022877
Sri_O4,DEG,-0.2397691960983265
Sri_T2,DEG,-0.1309968636379711
Sri_T3,DEG,-0.2151858181143871
Sri_T4,DEG,-0.2881359843130299
Srp14_M0,DEG,-0.403040784403273
Srp14_M3,DEG,-0.2226936824611141
Srp14_M4,DEG,-0.2212829859294316
Srp14_O7,DEG,-0.4361365373848938
Srp14_T0,DEG,-0.238897914292516
Srp14_T3,DEG,-0.1799791235515817
Srp19_B3,DEG,0.1492233101890934
Srp9_M0,DEG,-0.2165048888599715
Srp9_T4,DEG,0.0542599306872796
Srpr_B3,DEG,0.1615716826607688
Srrm1_B3,DEG,-0.3368683381766338
Srrm1_M0,DEG,-0.3526034128340024
Srrm1_M3,DEG,-0.2934009631221371
Srrm1_M4,DEG,-0.3083075066680721
Srrm1_T0,DEG,-2.4109307386048178
Srrm1_T2,DEG,-1.4740133332399623
Srrm1_T3,DEG,-1.1386622833937103
Srrm1_T5,DEG,-0.1388751552000414
Srrm2_B3,DEG,-0.1938018502139731
Srrm2_M0,DEG,-0.2075180954995966
Srrm2_M5,DEG,0.0796512826502859
Srrm2_O4,DEG,-0.3369585190850885
Srrm2_T1,DEG,-0.1256941110993539
Srrm2_T3,DEG,-0.104494697702361
Srrm2_T4,DEG,-0.2392861056674221
Srsf11_M0,DEG,-0.3445401832562971
Srsf11_M3,DEG,-0.1954692834765878
Srsf11_M4,DEG,-0.2412107370272583
Srsf11_T3,DEG,-0.2130470610675851
Srsf2_M1,DEG,0.3168678285581653
Srsf2_M3,DEG,0.101649123989387
Srsf2_O10,DEG,0.4329990254471551
Srsf2_O4,DEG,0.1554328185867731
Srsf3_B1,DEG,0.1684925393175171
Srsf3_M4,DEG,-0.2067107393047605
Srsf3_O7,DEG,-0.3985739774978194
Srsf3_T3,DEG,-0.0848913638482672
Srsf3_T4,DEG,-0.213882258198727
Srsf3_T5,DEG,-0.1115372698219005
Srsf5_M0,DEG,-0.3118377666253752
Srsf5_M3,DEG,-0.2189186353289346
Srsf5_O4,DEG,-0.3072086941553938
Srsf6_M3,DEG,0.2700122121458418
Srsf7_B1,DEG,0.0594738130383586
Srsf7_B3,DEG,0.3556976050959554
Srsf7_M1,DEG,0.1211877421001769
Srsf7_M3,DEG,0.1545453595156393
Srsf7_M5,DEG,0.1578716915833208
Srsf7_O10,DEG,0.5197473933986625
Srsf7_T1,DEG,0.1135314140508393
Srsf7_T2,DEG,0.1235141708899388
Srsf7_T3,DEG,0.053775323295706
Srsf7_T5,DEG,0.0895433853935685
Srsf9_M3,DEG,-0.3692646549669771
Ssh2_T6,Signature,0.0017585774601193
Ssr1_T5,DEG,-0.8222552523123786
Ssr2_B3,DEG,0.0009459951621052
Ssr2_O4,DEG,-0.4907109195198733
Ssr3_M0,DEG,-0.8148048122355491
Ssr3_M1,DEG,0.3294737555762267
Ssr4_M1,DEG,-0.2855645161430578
Ssr4_O7,DEG,-0.3784517359532706
Ssr4_T2,DEG,-2.63384623234473
Ssrp1_T5,DEG,-0.3807658215299095
Ssu72_M3,DEG,-0.5230943387356319
Ssu72_M4,DEG,-0.4717832891000262
Ssu72_M5,DEG,-1.1582068783971282
Ssu72_T5,DEG,-1.3569913347583706
St13_O4,DEG,-1.3493546734834676
St3gal1_M1,DEG,1.090976371627309
St3gal5_M4,DEG,-0.6368531830292088
St8sia4_M3,DEG,0.7620382690805062
Stap1_M3,DEG,-0.4903231470789316
Stat1_B2,DEG;Signature,-0.3368122225995418
Stat1_M0,DEG,-0.4012076971333158
Stat1_M1,DEG,-1.017743332853999
Stat1_M3,DEG,-1.187642638676866
Stat1_M4,DEG,-1.0850452387368978
Stat1_M5,DEG,-0.6960148762604862
Stat1_T0,DEG,-2.3699710480765024
Stat1_T2,DEG;Signature,-0.4687913759390432
Stat1_T5,DEG,-0.4820456605674386
Stat1_T6,DEG,-2.684415258891809
Stat3_M0,DEG,-2.368621082241293
Stat3_M3,DEG,0.6048897108008258
Stat3_M5,DEG,0.4473647380147811
Stat3_T3,DEG,0.3992995803702127
Stat3_T5,DEG,0.6948679537087735
Stat4_B0,Signature,0.2523376849251367
Stat4_M3,DEG;Signature,0.8008845948780556
Stat4_T4,DEG,-0.3723920237003473
Stat4_T5,DEG,0.261938942059485
Stfa2l1_M2,Signature,
Stip1_T5,DEG,-2.226757130393335
Stk17b_B2,Signature,-0.0651807120227005
Stk17b_M3,DEG,-0.4418514259559886
Stk17b_T1,DEG,-0.1612530219292938
Stk17b_T2,DEG,-0.2723520422850345
Stk17b_T4,DEG,-0.1611288934958633
Stk24_T4,Signature,-0.0882502529060589
Stk24_T5,DEG,0.3853735886051872
Stk4_T3,DEG,-0.432271173655615
Stmn1_T5,DEG;Signature,0.2550802561066422
Strap_M3,DEG,-0.548669796423677
Stt3a_M4,DEG,-1.2554194001023733
Stx7_M0,DEG,-2.1207048493157767
Stx7_M3,DEG,-0.73647266295591
Stx7_M5,DEG,-1.5145208060252495
Stxbp3_M3,DEG,0.4486932065135169
Sub1_B1,DEG,0.0966619339136059
Sub1_B2,DEG,0.0642220865843915
Sub1_B3,DEG,0.2449484680567049
Sub1_M1,DEG,0.105816539641991
Sub1_M3,DEG,0.074101439541929
Sub1_M4,DEG,0.1371332266049184
Sub1_M5,DEG,0.1830444453870261
Sub1_M7,DEG,0.2036542079524889
Sub1_O10,DEG,0.2173942840855364
Sub1_T1,DEG,0.2317662964157623
Sub1_T2,DEG,0.1450531536156383
Sub1_T3,DEG,0.0669116978830269
Sumo1_M0,DEG,-2.06617612007718
Sumo1_T5,DEG,-0.1915728945288398
Sumo2_B3,DEG,0.1451648327874097
Sumo2_M0,DEG,-0.1544831204847647
Sumo2_M3,DEG,-0.1506030998280577
Sumo2_M4,DEG,-0.1801097980721413
Sumo2_O13,DEG,-0.2538160551993211
Sumo2_O7,DEG,-0.2438912068060633
Sumo2_T3,DEG,-0.1438463466475378
Sumo2_T4,DEG,-0.2575787164350735
Sumo3_M4,DEG,-2.4371686111578645
Supt16_T5,DEG,-0.2460822407693303
Supt4a_B3,DEG,0.3070693790914838
Supt4a_T2,DEG,-0.7251574085309704
Supt4a_T3,DEG,-0.1446930900313312
Supt4a_T5,DEG,-0.33388625816444
Surf4_M5,DEG,-1.0947248678923835
Suz12_T5,DEG,-0.2848249010540472
Swap70_B1,Signature,
Swi5_B3,DEG,0.0883242730818913
Swi5_O7,DEG,-0.5168113685674882
Syf2_B3,DEG,0.4301662329005755
Syf2_T4,DEG,0.1749484449492011
Syk_M0,DEG,-0.5280178998496091
Syngr2_M5,DEG,0.1527297846263599
Synj1_M3,DEG,0.2518264246558652
Sypl_B4,Signature,0.8443373556281157
Sys1_M3,DEG,-0.2241512410122818
Tacc1_M3,DEG,-0.2925934781108886
Taf10_M0,DEG,-0.3072624585885365
Taf10_M3,DEG,-0.1805107903987808
Taf10_M4,DEG,-0.2059187649932258
Taf10_T0,DEG,-2.0736241382252247
Taf1d_M4,DEG,-0.414905538282341
Tagln2_M0,DEG,0.5005580636303649
Tagln2_M1,DEG,0.5620144284397008
Tagln2_M4,DEG,0.5159024990186278
Tagln2_M5,DEG,0.5553160163717972
Tagln2_O7,DEG,-0.3122375025512023
Tagln_O13,Signature,0.6125744228480972
Taldo1_B3,DEG,0.2175953982795385
Taldo1_M0,DEG,-0.1978584120132021
Tank_M0,DEG,-2.3962883950716662
Tap1_M0,DEG,-0.5449078563782792
Tap1_M1,DEG,-1.860591174611368
Tap1_M3,DEG,-0.6972509737726384
Tap1_M4,DEG,-0.4555338986793309
Tap1_M5,DEG,-0.7575508652838174
Tap1_T5,DEG,-0.3620440419937102
Tap2_M4,DEG,-0.403461318049058
Tap2_M5,DEG,-0.8716779805089114
Tapbp_B3,DEG,-0.3600732713551163
Tapbp_M0,DEG,-0.6294467227689253
Tapbp_M1,DEG,-0.1519622932199422
Tapbp_M3,DEG,-0.3264451497368816
Tapbp_M4,DEG,-0.1662443295625349
Tapbp_M5,DEG,-0.4411660058528154
Tapbp_O10,DEG,-1.727492945841573
Tapbp_O4,DEG,-0.3283624229839239
Tapbp_O7,DEG,-0.3966070136868141
Tapbp_T5,DEG,-1.8143217698686729
Tardbp_T5,DEG,-0.6302388925669137
Tax1bp1_B3,DEG,0.1791579599016469
Tax1bp1_M0,DEG,-0.4858465320366861
Tax1bp1_M3,DEG,-0.2086543989918149
Tax1bp1_M4,DEG,-0.2719486898455684
Tax1bp1_M5,DEG,-0.1981411994998281
Tax1bp1_O7,DEG,-0.4191805647054997
Tbc1d15_B3,DEG,0.7756178061766414
Tbc1d4_T1,Signature,
Tbc1d4_T6_3,Signature,0.2635387505477397
Tbca_T5,DEG,0.1559993317298728
Tbrg1_B3,DEG,0.1659306143723876
Tcea1_M3,DEG,-0.2828965571088134
Tceal9_B3,DEG,0.0411614951353664
Tcf25_M0,DEG,-0.2520612463583159
Tcf4_B1,DEG;Signature,-0.3324580002511575
Tcf4_B3,DEG,-0.141778750871981
Tcf4_O10,DEG,-0.1325463258571456
Tcf7_T6,Signature,-2.552660399390459
Tcf7_T6_3,Signature,
Tcrg-C1_T4,Signature,-0.1789691186186018
Tent5a_T8,Signature,0.0035260715290559
Tent5c_B3,DEG;Signature,0.0378850210509525
Tent5c_B7,Signature,0.0346943454365061
Tes_M3,DEG,0.6206699013019893
Tes_M4,DEG,0.7620124187639947
Tgfb1_M1,DEG,0.2436879371675007
Tgfb1_M3,DEG,0.6888978561039789
Tgfb1_M4,DEG,0.2820784842072131
Tgfb1_T5,DEG,0.534151716626609
Tgfbi_M0,DEG,-0.2256414091029851
Tgfbi_M5,DEG,-1.9983692657233307
Tgfbi_O13,Signature,1.011766908314164
Tgif1_M0,DEG,-0.8602765900824174
Tgif1_M5,DEG,-0.5622760265537671
Tgm2_M0,DEG,-0.681090170443911
Tgm2_M3,DEG,-0.9494572068829028
Tgm2_M5,DEG,-1.1739522446880928
Tgm2_M6,Signature,0.0627223122628149
Tgoln1_M0,DEG,-0.7665711320319234
Tgoln1_O7,DEG,-0.2068674739893225
Thap12_T5,DEG,0.8301684659685933
Thbs1_M1,DEG,1.6524238237481024
Thbs1_M6,Signature,0.2839274334253541
Thbs1_O7,DEG;Signature,0.9166564757625464
Thoc7_M4,DEG,-0.4371237709415386
Thoc7_T5,DEG,-0.4222990857129854
Thrap3_M3,DEG,-0.3453888871190839
Thy1_M5,Signature,-0.2695857750376307
Thy1_T4,DEG,-0.2807887317009048
Timm10b_M0,DEG,-1.7163052559319971
Timm10b_M3,DEG,-1.0426819537208365
Timm10b_M4,DEG,-0.4239249801566306
Timm10b_M5,DEG,-1.2257415672580845
Timm13_B3,DEG,0.2791971869563903
Timm23_M4,DEG,-0.3109803147605137
Timm23_T5,DEG,-0.312142802665192
Timp3_O4,DEG,0.309960263016581
Timp3_O7,DEG,1.5393826890544162
Tinagl1_O10,Signature,
Tiparp_B3,DEG,-0.2581601379140084
Tiparp_M1,DEG,0.3151110248604083
Tiparp_M3,DEG,0.6163405827903384
Tiparp_M4,DEG,1.1813594882673084
Tiparp_M5,DEG,0.3160673365281269
Tiparp_O10,DEG,2.7594724902798307
Tiparp_O7,DEG,0.4705733977377616
Tjp3_O15,Signature,
Tk1_T5,Signature,
Tkt_M0,DEG,-1.5153240017430094
Tkt_M3,DEG,-0.1795342750067003
Tkt_T5,DEG,-0.4978077084587395
Tle3_M3,DEG,0.6153488053127406
Tle5_M1,DEG,-2.7565838825176447
Tle5_M4,DEG,-0.2440015183177954
Tle5_O7,DEG,-0.4600385527712866
Tle5_T3,DEG,-0.2901653625336574
Tlk1_B3,DEG,0.1755018887747415
Tln1_M0,DEG,-0.3307345348984056
Tln1_M1,DEG,-0.223213551768883
Tln1_M3,DEG,-0.4795243386389975
Tln1_M5,DEG,-0.2475027345954325
Tln1_O4,DEG,-0.6154978750020142
Tln1_T4,DEG,-0.285325092539774
Tln1_T5,DEG,-0.2745341826283322
Tlr2_M0,DEG,-1.784003381154744
Tm2d2_M4,DEG,0.4171525561005718
Tma7_B1,DEG,0.1080845834409343
Tma7_M0,DEG,-0.2550955484066193
Tma7_O7,DEG,-1.3437356576585675
Tmbim4_M0,DEG,-1.999530970298112
Tmbim4_M5,DEG,-2.1209164449863027
Tmbim6_B3,DEG,0.0917676068754781
Tmbim6_M0,DEG,-0.2554258730535879
Tmbim6_M3,DEG,-0.2335800219719107
Tmbim6_M4,DEG,-0.2287573899148879
Tmbim6_O10,DEG,-0.4037884524290298
Tmbim6_O4,DEG,-0.2684247847823804
Tmbim6_O7,DEG,-0.8560608215913313
Tmed10_M0,DEG,-0.2216343262761124
Tmed10_M3,DEG,-0.1914520637282084
Tmed10_O10,DEG,-0.3704191864688688
Tmed10_O4,DEG,-0.2078775220502544
Tmed10_O7,DEG,-0.2392403588491927
Tmed2_B3,DEG,0.1283033341897992
Tmed2_M0,DEG,-0.2646979573533187
Tmed2_O7,DEG,-0.1737038830139644
Tmed2_T0,DEG,-0.6895647470692762
Tmed3_M4,DEG,-0.5471829418356497
Tmed3_O7,DEG,-0.2769929073356597
Tmed5_M1,DEG,0.2932460073895421
Tmed5_M3,DEG,0.3431492807023907
Tmed5_M4,DEG,0.1951764653458499
Tmed9_B3,DEG,0.1301130766492511
Tmed9_M0,DEG,-2.1445452844350896
Tmed9_M3,DEG,-0.3308611057366512
Tmed9_O7,DEG,-0.4637357207883265
Tmem123_M0,DEG,-1.3072437668731844
Tmem123_M3,DEG,0.0555243739571678
Tmem123_T1,DEG,0.2918533677761464
Tmem123_T5,DEG,0.5306918255545856
Tmem131_M3,DEG,0.6654840832674542
Tmem131_M4,DEG,0.5162358699945274
Tmem134_B3,DEG,-0.4048812080177819
Tmem134_M3,DEG,-0.3536007247954749
Tmem134_M4,DEG,-0.4411596466595677
Tmem14c_M0,DEG,-0.3366729759564157
Tmem14c_M1,DEG,-0.6364569769150636
Tmem14c_M3,DEG,-0.2070732615004402
Tmem14c_M5,DEG,-0.4401684751104577
Tmem158_O13,Signature,0.0271895804388133
Tmem160_M0,DEG,-1.00490321430589
Tmem160_M1,DEG,-0.4498970786410247
Tmem160_M3,DEG,-0.1970555025811605
Tmem160_T4,DEG,-2.310712960403189
Tmem176a_M0,DEG,0.8322309889628453
Tmem176a_M1,DEG;Signature,-0.3760275795008866
Tmem176a_M5,DEG,0.7482191607425581
Tmem176a_O13,DEG,-0.2506172166590702
Tmem176a_O7,DEG,-2.323019983731573
Tmem176a_T4,DEG;Signature,0.0952749660225986
Tmem176b_M0,DEG,0.8126782617357646
Tmem176b_M1,DEG;Signature,-0.3024546298857529
Tmem176b_M5,DEG,0.8795619979815785
Tmem176b_O4,DEG;Signature,-0.2026715219129021
Tmem176b_O7,DEG,-1.2617712569918345
Tmem176b_T4,Signature,0.1179656004771326
Tmem219_M4,DEG,-15.534505652374628
Tmem229b_M7,Signature,-2.2914620305900306
Tmem234_B3,DEG,-1.742696875359507
Tmem234_M3,DEG,-0.5942432132512678
Tmem234_M5,DEG,-0.5992696565963662
Tmem256_M0,DEG,-0.4166041327987489
Tmem256_M1,DEG,-0.1870823844157672
Tmem258_B3,DEG,0.2002355926375352
Tmem258_T4,DEG,-0.2436198558319348
Tmem50a_B3,DEG,0.0967978665655812
Tmem50a_M0,DEG,-0.2880735052563445
Tmem50a_M1,DEG,-0.2359663253277807
Tmem50a_O4,DEG,0.1106237084710653
Tmem50b_M3,DEG,0.9632629211593834
Tmem50b_M4,DEG,0.7640730483459506
Tmem59_M1,DEG,-0.4548643137114754
Tmem59_M5,DEG,-0.6099032361119737
Tmsb10_B1,DEG,-0.1950073468543855
Tmsb10_B3,DEG,0.2577507945482844
Tmsb10_M0,DEG,-0.3647192080765058
Tmsb10_M1,DEG,0.379024148920956
Tmsb10_O7,DEG,-0.1206021237564238
Tmsb10_T3,DEG,-0.0633782208686641
Tmsb10_T5,DEG,-0.0890224097449088
Tmsb4x_B1,DEG,-0.0437543112033896
Tmsb4x_B3,DEG,0.1293958176512505
Tmsb4x_M1,DEG,-0.0418861649992441
Tmsb4x_M3,DEG,0.0623403865385702
Tmsb4x_M5,DEG,0.0567895510598414
Tmsb4x_O15,DEG,-0.380243961126085
Tmsb4x_T1,DEG,0.0903510704398846
Tmsb4x_T2,DEG,0.1234788824212589
Tmsb4x_T7,DEG,-0.2554062566160796
Tnfaip2_M0,DEG,-0.4917810073373746
Tnfaip2_M2,DEG,0.1029254069087433
Tnfaip2_M4,DEG,0.1469199021176753
Tnfaip2_M5,DEG,-0.4770859495929715
Tnfaip2_O7,DEG,-0.6824941760368701
Tnfaip3_B6_0,Signature,-0.0217254252618412
Tnfaip3_M1,DEG,-0.3389639923109828
Tnfaip3_T1,DEG,0.1623908511500609
Tnfaip3_T4,DEG,-0.1912336989783406
Tnfaip3_T5,DEG,0.2858724398277146
Tnfaip3_T7,DEG,-0.4032206845353825
Tnfaip6_O4,DEG,0.5296682280366232
Tnfaip6_O7,Signature,0.0686741732661962
Tnfaip8_M3,DEG,0.3525634944507014
Tnfaip8_M4,DEG,0.2834590639707509
Tnfaip8_M5,DEG,0.7929236183315702
Tnfaip8_T1,Signature,-1.4379673129673394
Tnfrsf12a_O7,DEG,0.6570862229884706
Tnfrsf17_B3,DEG;Signature,0.4730888361099228
Tnfrsf18_T0,DEG,-0.9515458593827376
Tnfrsf18_T2,DEG;Signature,-0.3590215487899318
Tnfrsf1a_M0,DEG,-1.2017752285292072
Tnfrsf1b_M0,DEG,-0.8656613720346422
