Difference_threshold,Permutation_FDR_cutoff,N_edges,N_nodes,N_valid_KO_p,KO_P_min,KO_P_1pct,KO_P_5pct,KO_P_10pct,KO_P_25pct,KO_P_median,KO_P_75pct,KO_P_90pct,KO_P_95pct,KO_P_99pct,KO_P_max,KO_FDR_min,KO_FDR_1pct,KO_FDR_5pct,KO_FDR_10pct,KO_FDR_25pct,KO_FDR_median,KO_FDR_75pct,KO_FDR_90pct,KO_FDR_95pct,KO_FDR_99pct,KO_FDR_max,N_KO_FDR_0.001,N_KO_FDR_0.005,N_KO_FDR_0.01,N_KO_FDR_0.05,N_KO_FDR_0.1,N_KO_FDR_0.2
0.5,0.001,26042,5817,26042,0.0,0.0093764940749812,0.027396043909112,0.041540496668514,0.096640063852772,0.1339745962155613,0.175087026451086,0.1974021859588487,0.2046062415406432,0.2096584528739223,0.2696272386505622,0.0,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.21094673927024016,0.2117383082780529,0.2696272386505622,4,4,4,4,4,4
0.5,0.002,26870,5832,26870,0.0,0.0101755401234567,0.027918086398490412,0.041540496668514,0.0991171220923541,0.1339745962155613,0.175087026451086,0.1974021859588487,0.2045380228251417,0.209591782118341,0.2696272386505622,0.0,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21084924264773022,0.21166351657533064,0.2696272386505622,4,4,4,4,4,4
0.5,0.005,27500,5834,27500,0.0,0.0101755401234567,0.0280049391530718,0.04256889658041768,0.10002521472699318,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20933159673192622,0.2696272386505622,0.0,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21077904928489494,0.21144539350502167,0.2696272386505622,5,5,5,5,5,5
0.5,0.01,27506,5834,27506,0.0,0.0101755401234567,0.0280049391530718,0.0425814947719636,0.10000371547627372,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20932823186242833,0.2696272386505622,0.0,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.21144258077708342,0.2696272386505622,5,5,5,5,5,5
0.5,0.02,27506,5834,27506,0.0,0.0101755401234567,0.0280049391530718,0.0425814947719636,0.10000371547627372,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20932823186242833,0.2696272386505622,0.0,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.21144258077708342,0.2696272386505622,5,5,5,5,5,5
0.5,0.05,27506,5834,27506,0.0,0.0101755401234567,0.0280049391530718,0.0425814947719636,0.10000371547627372,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20932823186242833,0.2696272386505622,0.0,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.21144258077708342,0.2696272386505622,5,5,5,5,5,5
0.5,0.1,27506,5834,27506,0.0,0.0101755401234567,0.0280049391530718,0.0425814947719636,0.10000371547627372,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20932823186242833,0.2696272386505622,0.0,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.21144258077708342,0.2696272386505622,5,5,5,5,5,5
0.5,0.2,27506,5834,27506,0.0,0.0101755401234567,0.0280049391530718,0.0425814947719636,0.10000371547627372,0.1339745962155613,0.1734917152126667,0.1974021859588487,0.2045380228251417,0.20932823186242833,0.2696272386505622,0.0,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.2107783964535045,0.21144258077708342,0.2696272386505622,5,5,5,5,5,5
0.51,0.0001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
0.51,0.0005,21409,5626,21409,0.0,0.0093764940749812,0.027396043909112,0.041540496668514,0.0952587302298901,0.1339745962155613,0.1668743473460097,0.1896640895110434,0.1942234213599954,0.1992225117046323,0.2248510299750374,0.0,0.2002098934830856,0.2002098934830856,0.2002098934830856,0.2002098934830856,0.2002098934830856,0.2002098934830856,0.2002098934830856,0.2002098934830856,0.2010031376502864,0.2248510299750374,4,4,4,4,4,4
0.51,0.001,23043,5694,23043,0.0,0.0093764940749812,0.027396043909112,0.041540496668514,0.0960295262313348,0.1339745962155613,0.1638037879019786,0.1886227230332283,0.1942153956352318,0.19904476157957754,0.2376426561588487,0.0,0.20005735626151117,0.20005735626151117,0.20005735626151117,0.20005735626151117,0.20005735626151117,0.20005735626151117,0.20005735626151117,0.20005735626151117,0.2009080441417108,0.2376426561588487,4,4,4,4,4,4
0.51,0.002,23845,5714,23845,0.0,0.0093764940749812,0.0280049391530718,0.041540496668514,0.0993058365410148,0.1339745962155613,0.163070254243369,0.1882358244358881,0.1940309272606667,0.1988867346385166,0.2376426561588487,0.0,0.19997342678881624,0.19997342678881624,0.19997342678881624,0.19997342678881624,0.19997342678881624,0.19997342678881624,0.19997342678881624,0.19997342678881624,0.20085366687151468,0.2376426561588487,4,4,4,4,4,23574
0.51,0.005,24473,5720,24473,0.0,0.0093764940749812,0.0280049391530718,0.041540496668514,0.1001720781179104,0.1339745962155613,0.163070254243369,0.1882358244358881,0.1937328679618375,0.1988529971277517,0.2376426561588487,0.0,0.1999115916939615,0.1999115916939615,0.1999115916939615,0.1999115916939615,0.1999115916939615,0.1999115916939615,0.1999115916939615,0.1999115916939615,0.20081359401790252,0.2376426561588487,5,5,5,5,5,24202
0.51,0.01,24479,5720,24479,0.0,0.0093764940749812,0.0280049391530718,0.041540496668514,0.1001720781179104,0.1339745962155613,0.163070254243369,0.1882358244358881,0.1937005398395325,0.1988529971277517,0.2376426561588487,0.0,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.2008132211473651,0.2376426561588487,5,5,5,5,5,24208
0.51,0.02,24479,5720,24479,0.0,0.0093764940749812,0.0280049391530718,0.041540496668514,0.1001720781179104,0.1339745962155613,0.163070254243369,0.1882358244358881,0.1937005398395325,0.1988529971277517,0.2376426561588487,0.0,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.2008132211473651,0.2376426561588487,5,5,5,5,5,24208
0.51,0.05,24479,5720,24479,0.0,0.0093764940749812,0.0280049391530718,0.041540496668514,0.1001720781179104,0.1339745962155613,0.163070254243369,0.1882358244358881,0.1937005398395325,0.1988529971277517,0.2376426561588487,0.0,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.19991101639348885,0.2008132211473651,0.2376426561588487,5,5,5,5,5,24208
