Dpt_O7,O7
Dram1_M0,M0
Dusp1_M0,M0
Dusp1_M3,M3
Dusp10_T6,T6
Dusp11_B3,B3
Dusp11_M3,M3
Dusp11_M4,M4
Dusp2_B5,B5
Dusp5_M1,M1
Dusp5_M4,M4
Dusp5_M5,M5
Dusp5_T3,T3
Dusp5_T4,T4
Dut_B4,B4
Dynll1_B4,B4
Dynll1_M5,M5
Dynll1_T3,T3
Eaf2_B3,B3
Ebf1_B0,B0
Ebf1_B1,B1
Ebf1_B2,B2
Ebf1_O7,O7
Ecscr_O10,O10
Edem1_B3,B3
Edf1_B3,B3
Edf1_M0,M0
Edf1_M3,M3
Eed_T5,T5
Eef1a1_B0,B0
Eef1a1_B1,B1
Eef1a1_B2,B2
Eef1a1_B3,B3
Eef1a1_B4,B4
Eef1a1_B5,B5
Eef1a1_M0,M0
Eef1a1_M1,M1
Eef1a1_M3,M3
Eef1a1_T2,T2
Eef1a1_T4,T4
Eef1a1_T5,T5
Eef1b2_B1,B1
Eef1b2_B3,B3
Eef1b2_M1,M1
Eef1b2_M3,M3
Eef1b2_T1,T1
Eef1b2_T2,T2
Eef1b2_T5,T5
Eef1b2_T6,T6
Eef1d_M0,M0
Eef1d_M1,M1
Eef1d_M3,M3
Eef1d_T3,T3
Eef1g_M3,M3
Eef2_B0,B0
Eef2_B1,B1
Eef2_B4,B4
Eef2_B5,B5
Eef2_M1,M1
Eef2_T5,T5
Efhd2_M1,M1
Efhd2_M3,M3
Egr3_B5,B5
Ehd1_M1,M1
Ehd1_M2,M2
Ehd1_M3,M3
Ehd1_M4,M4
Eif1_B1,B1
Eif1_B3,B3
Eif1_B5,B5
Eif1_M0,M0
Eif1_M1,M1
Eif1_M2,M2
Eif1_M3,M3
Eif1_M5,M5
Eif1_O10,O10
Eif1_T0,T0
Eif1_T1,T1
Eif1_T2,T2
Eif1_T3,T3
Eif1_T4,T4
Eif1_T5,T5
Eif1_T7,T7
Eif1a_M0,M0
Eif1a_M3,M3
Eif1a_M4,M4
Eif2ak3_B3,B3
Eif2s2_B1,B1
Eif2s2_B3,B3
Eif2s2_B5,B5
Eif2s2_M3,M3
Eif2s2_M4,M4
Eif2s2_T1,T1
Eif3a_B3,B3
Eif3a_M1,M1
Eif3a_M3,M3
Eif3c_B3,B3
Eif3c_M0,M0
Eif3c_M1,M1
Eif3e_B1,B1
Eif3e_B2,B2
Eif3e_M0,M0
Eif3e_M3,M3
Eif3e_T1,T1
Eif3e_T2,T2
Eif3e_T5,T5
Eif3f_B1,B1
Eif3f_M0,M0
Eif3f_M1,M1
Eif3f_M3,M3
Eif3f_M7,M7
Eif3f_T2,T2
Eif3h_B1,B1
Eif3h_B3,B3
Eif3h_B5,B5
Eif3h_M0,M0
Eif3h_M1,M1
Eif3h_M3,M3
Eif3h_T2,T2
Eif3h_T3,T3
Eif3h_T4,T4
Eif3i_M4,M4
Eif3k_B1,B1
Eif3k_B5,B5
Eif3k_M3,M3
Eif3k_T2,T2
Eif3k_T4,T4
Eif3m_B1,B1
Eif3m_B3,B3
Eif3m_T5,T5
Eif4a1_B1,B1
Eif4a1_B5,B5
Eif4a1_M1,M1
Eif4a1_M3,M3
Eif4b_M1,M1
Eif4b_M3,M3
Eif4e_M0,M0
Eif4e_M1,M1
Eif4e_M3,M3
Eif4e_M4,M4
Eif4g2_B3,B3
Eif4g2_M1,M1
Eif4g2_M3,M3
Eif4g2_O7,O7
Eif4g2_T1,T1
Eif4g2_T3,T3
Eif4g2_T4,T4
Eif4h_M3,M3
Eif5_B1,B1
Eif5_B3,B3
Eif5_M1,M1
Eif5_M3,M3
Eif5_M4,M4
Eif5_O10,O10
Eif5_T1,T1
Eif5_T3,T3
Eif5_T4,T4
Eif5_T6,T6
Eif5a_B1,B1
Eif5a_B4,B4
Eif5a_M3,M3
Eif5a_T1,T1
Eif5a_T2,T2
Eif5a_T4,T4
Eif5a_T5,T5
Eif5b_B5,B5
Eif6_M1,M1
Eif6_M3,M3
Eif6_M4,M4
Eldr_M7,M7
Elf1_B1,B1
Elf1_B3,B3
Elk3_O10,O10
Elob_B1,B1
Elob_B3,B3
Elob_M3,M3
Elob_T2,T2
Eloc_M3,M3
Emb_B6_0,B60
Emb_M5,M5
Emb_T1,T1
Emb_T2,T2
Emb_T3,T3
Emb_T4,T4
Emb_T5,T5
Emb_T6,T6
Emcn_O10,O10
Emilin2_M1,M1
Emilin2_M3,M3
Emp3_B3,B3
Emp3_M0,M0
Emp3_M1,M1
Emp3_M3,M3
Emp3_M5,M5
Eno1_T5,T5
Entpd1_M1,M1
Epb41l2_M3,M3
Epcam_B3,B3
Epsti1_M4,M4
Erg28_T5,T5
Ergic2_B3,B3
Ergic3_B3,B3
Erh_B4,B4
Erh_T5,T5
Erlin1_M4,M4
Erp29_M0,M0
Erp29_M1,M1
Erp29_M3,M3
Erp29_M4,M4
Erp44_M4,M4
Esam_O10,O10
Esd_M5,M5
Etf1_B4,B4
Etf1_M0,M0
Etf1_M1,M1
Etf1_M3,M3
Etfb_T5,T5
Ets1_B0,B0
Ets1_B2,B2
Ets1_B5,B5
Ets1_M5,M5
Ets1_T0,T0
Ets1_T1,T1
Ets1_T2,T2
Ets1_T3,T3
Ets1_T4,T4
Ets1_T5,T5
Ets1_T7,T7
Ets2_M0,M0
Ets2_M5,M5
Etv3_M1,M1
Etv3_M4,M4
Etv3_M5,M5
Evi2a_M1,M1
Evi2a_M3,M3
Evi2a_M4,M4
Ewsr1_T5,T5
Ezh2_B4,B4
Ezr_B3,B3
Ezr_M4,M4
F10_M0,M0
F2r_T4,T4
Fabp4_O10,O10
Fam104a_B3,B3
Fam107b_B3,B3
Fam107b_T2,T2
Fam107b_T4,T4
Fam110a_T7,T7
Fam111a_B4,B4
Fam174a_M5,M5
Fam214a_B3,B3
Fam49b_B1,B1
Fam49b_B4,B4
Fam49b_M3,M3
Fam49b_M4,M4
Fam49b_M5,M5
Fam49b_T5,T5
Fam76b_B4,B4
Fas_B4,B4
Fau_B4,B4
Fau_M3,M3
Fau_M4,M4
Fau_T2,T2
Fau_T4,T4
Fbxo5_T5,T5
Fcer1g_M0,M0
Fcer1g_M1,M1
Fcer1g_M3,M3
Fcer1g_M5,M5
Fcgr2b_M0,M0
Fcgr3_M0,M0
Fcgr3_M1,M1
Fcrla_B2,B2
Fem1c_M1,M1
Fem1c_M3,M3
Fem1c_M4,M4
Fermt3_M1,M1
Fermt3_M3,M3
Fermt3_M4,M4
Fermt3_M5,M5
Fermt3_T5,T5
Fgfr1op_M4,M4
Fgl2_M0,M0
Fgl2_M3,M3
Fgl2_M4,M4
Fis1_M0,M0
Fis1_M5,M5
Fis1_T4,T4
Fkbp11_B3,B3
Fkbp1a_M1,M1
Fkbp1a_M3,M3
Fkbp2_B3,B3
Fkbp3_B4,B4
Fkbp3_T5,T5
Fkbp8_T5,T5
Fli1_M4,M4
Flt1_O10,O10
Flt3_M4,M4
Fnbp1_M3,M3
Fnbp1_M5,M5
Fndc1_O7,O7
Fnip1_M3,M3
Fos_M1,M1
Fos_M4,M4
Fosb_B3,B3
Fosb_M1,M1
Fosl2_M3,M3
Fosl2_M5,M5
Foxn3_M3,M3
Foxn3_M4,M4
Foxn3_M5,M5
Foxo1_T5,T5
Foxp1_B2,B2
Foxp1_B3,B3
Foxp1_B4,B4
Foxp1_B5,B5
Foxp1_M1,M1
Foxp1_M3,M3
Foxp1_M4,M4
Foxp1_M5,M5
Foxp1_T6,T6
Foxp1_T6_3,T63
Fth1_B0,B0
Fth1_B1,B1
Fth1_B7,B7
Fth1_M0,M0
Fth1_M1,M1
Fth1_M3,M3
Fth1_M5,M5
Fth1_O7,O7
Fth1_T4,T4
Ftl1_B5,B5
Ftl1_M0,M0
Ftl1_M1,M1
Ftl1_M3,M3
Ftl1_M4,M4
Ftl1_T1,T1
Ftl1_T2,T2
Fuca1_M1,M1
Fuca1_M3,M3
Fuca1_M4,M4
Fuca1_M5,M5
Furin_B6_0,B60
Furin_M5,M5
Furin_T4,T4
Furin_T5,T5
Fus_B1,B1
Fus_B4,B4
Fus_M0,M0
Fxyd5_B3,B3
Fxyd5_M0,M0
Fxyd5_M1,M1
Fxyd5_M5,M5
Fyb_M0,M0
Fyb_M1,M1
Fyb_M3,M3
Fyb_M5,M5
Fyb_T1,T1
Fyb_T2,T2
Fyb_T3,T3
Fyb_T6_3,T63
Fyn_M4,M4
Fyn_T1,T1
G3bp1_M1,M1
G3bp1_M5,M5
Gabarap_M3,M3
Gabarap_T1,T1
Gabarapl2_B3,B3
Gabarapl2_B4,B4
Gabarapl2_M1,M1
Gabarapl2_M3,M3
Gabarapl2_T0,T0
Gadd45b_M0,M0
Gadd45b_M3,M3
Gadd45b_T2,T2
Gapdh_B1,B1
Gapdh_B4,B4
Gapdh_M0,M0
Gapdh_M2,M2
Gapdh_M3,M3
Gapdh_T5,T5
Gas5_B3,B3
Gas5_M3,M3
Gas5_M4,M4
Gas5_T1,T1
Gas5_T3,T3
Gatm_M0,M0
Gatm_M1,M1
Gatm_M3,M3
Gatm_M5,M5
Gbp2_O10,O10
Gbp7_O10,O10
Gch1_B5,B5
Gcnt2_M7,M7
Gde1_M1,M1
Gdi2_B3,B3
Gdi2_B4,B4
Gdi2_M3,M3
Gdi2_M5,M5
Gdi2_O10,O10
Gdi2_T5,T5
Gdpd3_B1,B1
Gdpd3_B3,B3
Gdpd3_B4,B4
Gdpd3_M0,M0
Gdpd3_M2,M2
Gdpd3_M3,M3
Gdpd3_M4,M4
Gdpd3_T2,T2
Gfod1_M4,M4
Gfpt1_M4,M4
Gfpt2_O7,O7
Ggta1_M1,M1
Ggta1_M3,M3
Gimap1_T1,T1
Gimap1_T2,T2
Gimap3_M5,M5
Gimap3_T1,T1
Gimap3_T2,T2
Gimap3_T3,T3
Gimap4_M5,M5
Gimap4_T0,T0
Gimap4_T1,T1
Gimap4_T2,T2
Gimap4_T3,T3
Gimap5_T3,T3
Gimap6_B0,B0
Gimap6_B1,B1
Gimap6_B2,B2
Gimap6_B4,B4
Gimap6_B5,B5
Gimap6_T1,T1
Gimap6_T2,T2
Gimap6_T3,T3
Gimap6_T5,T5
Gimap7_T0,T0
Gimap7_T3,T3
Gimap7_T5,T5
Gja1_O10,O10
Glipr1_B3,B3
Glo1_T5,T5
Glrx_M5,M5
Glrx3_B4,B4
Glrx3_T5,T5
Gls_M3,M3
Gltp_M4,M4
Glud1_M3,M3
Gm10076_M3,M3
Gm15056_M0,M0
Gm26917_B7,B7
Gm2a_M3,M3
Gm42418_B0,B0
Gm42418_B1,B1
Gm42418_B2,B2
Gm42418_B3,B3
Gm42418_B4,B4
Gm42418_B5,B5
Gm42418_B6_0,B60
Gm42418_B7,B7
Gm42418_M1,M1
Gm42418_M2,M2
Gm42418_M3,M3
Gm42418_M4,M4
Gm42418_M5,M5
Gm42418_M7,M7
Gm42418_O10,O10
Gm42418_T0,T0
Gm42418_T1,T1
Gm42418_T2,T2
Gm42418_T3,T3
Gm42418_T4,T4
Gm42418_T5,T5
Gm42418_T6,T6
Gm42418_T7,T7
Gm47283_T5,T5
Gm5547_B3,B3
Gm8369_T0,T0
Gm8369_T6,T6
Gm8369_T6_3,T63
Gm8797_B3,B3
Gmfg_B1,B1
Gmfg_M0,M0
Gmfg_M1,M1
Gmfg_M3,M3
Gmfg_M5,M5
Gmfg_T2,T2
Gmfg_T3,T3
Gmfg_T4,T4
Gmfg_T6,T6
Gna13_B4,B4
Gna13_B5,B5
Gna13_M0,M0
Gna13_M1,M1
Gna13_M4,M4
Gna13_M7,M7
Gna13_T1,T1
Gna13_T2,T2
Gna13_T3,T3
Gna13_T4,T4
Gna13_T5,T5
Gna13_T7,T7
Gnai2_B1,B1
Gnai2_B5,B5
Gnai2_M0,M0
Gnai2_M1,M1
Gnai2_M3,M3
Gnai2_O10,O10
Gnai2_T4,T4
Gnas_B1,B1
Gnas_B3,B3
Gnas_B5,B5
Gnas_M3,M3
Gnas_M5,M5
Gnas_T2,T2
Gnas_T4,T4
Gnas_T5,T5
Gnb1_M0,M0
Gnb2_M3,M3
Gnb2_M4,M4
Gng10_B4,B4
Gng10_M3,M3
Gng10_T5,T5
Gng2_M4,M4
Gng2_T5,T5
Gng5_B1,B1
Gng5_B3,B3
Gng5_B4,B4
Gng5_B5,B5
Gng5_M2,M2
Gng5_M4,M4
Gng5_M7,M7
Gng5_T1,T1
Gng5_T2,T2
Gng5_T3,T3
Gng5_T5,T5
Gngt2_M0,M0
Gngt2_M1,M1
Gns_M1,M1
Gns_M3,M3
Gns_M4,M4
Got1_M1,M1
Got1_M3,M3
Got1_M4,M4
Got1_M5,M5
Got1_T2,T2
Got2_M4,M4
Gpbp1_M3,M3
Gpcpd1_M4,M4
Gpi1_B4,B4
Gpi1_M3,M3
Gpi1_M4,M4
Gpr132_M1,M1
Gpr137b_M3,M3
Gpr141b_M4,M4
Gpr171_M4,M4
Gpr183_B5,B5
Gpr183_M1,M1
Gpr183_M3,M3
Gpr183_M5,M5
Gpr183_T4,T4
Gpsm3_M4,M4
Gpx1_M0,M0
Gpx1_M1,M1
Gpx1_M3,M3
Gpx1_M4,M4
Gpx1_T4,T4
Gpx1_T5,T5
Gpx4_B1,B1
Gpx4_M3,M3
Gpx4_M4,M4
Gpx4_T2,T2
Gramd3_M5,M5
Gramd3_T0,T0
Gramd3_T3,T3
Grap_B4,B4
Grasp_M3,M3
Grb2_B1,B1
Grb2_B3,B3
Grb2_M5,M5
Grcc10_M0,M0
Grcc10_M3,M3
Grina_M2,M2
Grk2_M4,M4
Grk2_T5,T5
Grn_M0,M0
Grn_M1,M1
Grn_M3,M3
Grn_M4,M4
Grn_M5,M5
Gsn_M5,M5
Gsn_O7,O7
Gspt1_M1,M1
Gspt1_M3,M3
Gtf2b_B4,B4
Gtf2e2_M4,M4
H13_M4,M4
H2-Aa_B0,B0
H2-Aa_B1,B1
H2-Aa_B4,B4
H2-Aa_B5,B5
H2-Aa_M0,M0
H2-Aa_M1,M1
H2-Aa_M3,M3
H2-Aa_O10,O10
H2-Ab1_B0,B0
H2-Ab1_B1,B1
H2-Ab1_B3,B3
H2-Ab1_B5,B5
H2-Ab1_M0,M0
H2-Ab1_M1,M1
H2-Ab1_M5,M5
H2-Ab1_M7,M7
H2-Ab1_O10,O10
H2-D1_B1,B1
H2-D1_B2,B2
H2-D1_B3,B3
H2-D1_B4,B4
H2-D1_B5,B5
H2-D1_M0,M0
H2-D1_M1,M1
H2-D1_M2,M2
H2-D1_M3,M3
H2-D1_M4,M4
H2-D1_M5,M5
H2-D1_O10,O10
H2-D1_O7,O7
H2-D1_T4,T4
H2-D1_T6,T6
H2-D1_T7,T7
H2-DMa_B1,B1
H2-DMa_B2,B2
H2-DMa_M0,M0
H2-DMa_M1,M1
H2-DMa_M3,M3
H2-DMa_M4,M4
H2-DMa_M5,M5
H2-DMb1_M0,M0
H2-DMb1_M1,M1
H2-DMb1_M3,M3
H2-DMb1_M4,M4
H2-DMb1_M5,M5
H2-DMb1_M7,M7
H2-DMb2_B1,B1
H2-DMb2_M3,M3
H2-Eb1_B3,B3
H2-Eb1_B4,B4
H2-Eb1_M0,M0
H2-Eb1_M1,M1
H2-Eb1_M3,M3
H2-Eb1_M7,M7
H2-K1_B1,B1
H2-K1_B2,B2
H2-K1_B3,B3
H2-K1_B4,B4
H2-K1_B5,B5
H2-K1_M0,M0
H2-K1_M1,M1
H2-K1_M2,M2
H2-K1_M4,M4
H2-K1_M5,M5
H2-K1_M7,M7
H2-K1_O10,O10
H2-K1_O7,O7
H2-K1_T4,T4
H2-K1_T6,T6
H2-K1_T7,T7
H2-Oa_B2,B2
H2-Oa_M3,M3
H2-Oa_M4,M4
H2-Ob_B1,B1
H2-Ob_M3,M3
H2-Q6_B2,B2
H2-Q6_M4,M4
H2-Q6_M5,M5
H2-Q6_O10,O10
H2-Q6_T3,T3
H2-Q6_T5,T5
H2-Q7_B0,B0
H2-Q7_B1,B1
H2-Q7_B2,B2
H2-Q7_B3,B3
H2-Q7_B5,B5
H2-Q7_B6_0,B60
H2-Q7_M0,M0
H2-Q7_M1,M1
H2-Q7_M3,M3
H2-Q7_M4,M4
H2-Q7_M5,M5
H2-Q7_M7,M7
H2-Q7_O10,O10
H2-Q7_T1,T1
H2-Q7_T2,T2
H2-Q7_T3,T3
H2-Q7_T4,T4
H2-Q7_T5,T5
H2-Q7_T6,T6
H2-Q7_T7,T7
H2-T22_M5,M5
H2-T22_O10,O10
H2-T23_B3,B3
H2-T23_M0,M0
H2-T23_M1,M1
H2-T23_M3,M3
H2-T23_M4,M4
H2-T23_M5,M5
H2-T23_M7,M7
H2-T23_O10,O10
H2-T23_T5,T5
H2afj_B1,B1
H2afj_M1,M1
H2afj_T1,T1
H2afj_T2,T2
H2afj_T3,T3
H2afj_T4,T4
H2afj_T5,T5
H2afy_B4,B4
H2afy_M3,M3
H2afz_B0,B0
H2afz_B1,B1
H2afz_B3,B3
H2afz_B4,B4
H2afz_M3,M3
H2afz_O10,O10
H2afz_T0,T0
H2afz_T1,T1
H2afz_T2,T2
H2afz_T3,T3
H3f3a_B0,B0
H3f3a_B1,B1
H3f3a_B3,B3
H3f3a_B5,B5
H3f3a_M3,M3
H3f3a_T5,T5
H3f3b_B3,B3
H3f3b_M0,M0
H3f3b_M2,M2
H3f3b_M5,M5
H3f3b_T2,T2
H3f3b_T7,T7
Has1_O7,O7
Havcr2_M3,M3
Havcr2_M4,M4
Hcar2_M2,M2
Hcls1_B4,B4
Hcls1_M0,M0
Hcls1_M1,M1
Hcls1_M4,M4
Hcst_T4,T4
Hdac1_T5,T5
Hdc_M2,M2
Hdlbp_B3,B3
Hdlbp_M1,M1
Hdlbp_T5,T5
Herpud1_M3,M3
Hexa_M0,M0
Hexa_M3,M3
Hexa_M4,M4
Hexb_M1,M1
Hif1a_B4,B4
Hif1a_M0,M0
Hif1a_M3,M3
Hif1a_M4,M4
Hif1a_M5,M5
Hif1a_T0,T0
Hif1a_T1,T1
Hif1a_T2,T2
Hif1a_T4,T4
Hif1a_T5,T5
Higd1a_T5,T5
Hilpda_M1,M1
Hilpda_M3,M3
Hint1_B3,B3
Hint1_M3,M3
Hint1_T1,T1
Hint1_T4,T4
Hint3_M4,M4
Hist1h1b_T5,T5
Hist1h1c_T5,T5
Hist1h1d_T5,T5
Hist1h1e_T5,T5
Hist1h2ae_T5,T5
Hist1h2ap_T5,T5
Hist1h2bc_B3,B3
Hist1h4d_T5,T5
Hk2_T7,T7
Hmces_B4,B4
Hmgb1_B3,B3
Hmgb1_B4,B4
Hmgb1_M0,M0
Hmgb1_M1,M1
Hmgb1_M3,M3
Hmgb1_T1,T1
Hmgb2_B4,B4
Hmgb2_B5,B5
Hmgb2_M0,M0
Hmgb2_M1,M1
Hmgb2_M3,M3
Hmgb2_M5,M5
Hmgb2_T2,T2
Hmgb2_T3,T3
Hmgb2_T4,T4
Hmgb2_T5,T5
Hmgn2_B4,B4
Hmgn2_M4,M4
Hmmr_T5,T5
Hnrnpa0_B4,B4
Hnrnpa0_M1,M1
Hnrnpa0_M3,M3
Hnrnpa0_M5,M5
Hnrnpa0_T5,T5
Hnrnpa1_B1,B1
Hnrnpa1_T2,T2
Hnrnpa1_T4,T4
Hnrnpa1_T5,T5
Hnrnpa1_T7,T7
Hnrnpa2b1_B1,B1
Hnrnpa2b1_M1,M1
Hnrnpa2b1_M3,M3
Hnrnpa2b1_T2,T2
Hnrnpa3_B3,B3
Hnrnpa3_M1,M1
Hnrnpa3_M3,M3
Hnrnpa3_T2,T2
Hnrnpa3_T3,T3
Hnrnpa3_T4,T4
Hnrnpab_B1,B1
Hnrnpab_B5,B5
Hnrnpab_M1,M1
Hnrnpc_M0,M0
Hnrnpc_M3,M3
Hnrnpc_M5,M5
Hnrnpc_T5,T5
Hnrnpc_T7,T7
Hnrnpd_M3,M3
Hnrnpd_T5,T5
Hnrnpdl_B1,B1
Hnrnpdl_B4,B4
Hnrnpdl_M3,M3
Hnrnpdl_T5,T5
Hnrnpf_B1,B1
Hnrnpf_B3,B3
Hnrnpf_B5,B5
Hnrnpf_M0,M0
Hnrnpf_M1,M1
Hnrnpf_M3,M3
Hnrnpf_T2,T2
Hnrnph2_M3,M3
Hnrnpk_B3,B3
Hnrnpk_M1,M1
Hnrnpk_M3,M3
Hnrnpk_T2,T2
Hnrnpk_T4,T4
Hnrnpk_T5,T5
Hnrnpll_M1,M1
Hnrnpm_M1,M1
Hnrnpu_M0,M0
Hnrnpu_T2,T2
Hnrnpu_T4,T4
Hopx_T0,T0
Hpf1_B4,B4
Hsbp1_M1,M1
Hsp90aa1_B0,B0
Hsp90aa1_B1,B1
Hsp90aa1_B2,B2
Hsp90aa1_B3,B3
Hsp90aa1_B5,B5
Hsp90aa1_M1,M1
Hsp90aa1_M3,M3
Hsp90aa1_O10,O10
Hsp90aa1_T1,T1
Hsp90aa1_T3,T3
Hsp90aa1_T5,T5
Hsp90ab1_B1,B1
Hsp90ab1_B2,B2
Hsp90ab1_B3,B3
Hsp90ab1_B5,B5
Hsp90ab1_M0,M0
Hsp90ab1_M3,M3
Hsp90ab1_T1,T1
Hsp90ab1_T2,T2
Hsp90ab1_T3,T3
Hsp90ab1_T5,T5
Hsp90ab1_T6,T6
Hsp90b1_B0,B0
Hsp90b1_B1,B1
Hsp90b1_B3,B3
Hsp90b1_B7,B7
Hsp90b1_M3,M3
Hspa4_B1,B1
Hspa5_B3,B3
Hspa5_B4,B4
Hspa5_M1,M1
Hspa5_M2,M2
Hspa5_M3,M3
Hspa5_M4,M4
Hspa5_O10,O10
Hspa5_T2,T2
Hspa8_B5,B5
Hspa8_M0,M0
Hspa8_M3,M3
Hspa8_T0,T0
Hspa8_T1,T1
Hspa8_T2,T2
Hspa9_M1,M1
Hspa9_M3,M3
Hspd1_M3,M3
Hspe1_B5,B5
Hspe1_M3,M3
Htra1_O4,O4
Icos_M5,M5
Icos_T1,T1
Icos_T2,T2
Icos_T4,T4
Icos_T5,T5
Id2_M0,M0
Id2_M3,M3
Id2_T2,T2
Ier3_M0,M0
Ier3_M1,M1
Ier3_M3,M3
Ier3_M5,M5
Ier5_B3,B3
Ier5_M0,M0
Ifi205_M4,M4
Ifi207_M0,M0
Ifi27l2a_B4,B4
Ifi27l2a_T1,T1
Ifi27l2a_T2,T2
Ifi30_B0,B0
Ifi30_B1,B1
Ifi30_B2,B2
Ifi30_B4,B4
Ifi30_B5,B5
Ifi30_M1,M1
Ifi30_M3,M3
Ifi44_M0,M0
Ifitm1_M2,M2
Ifitm2_M3,M3
Ifitm2_M4,M4
Ifitm3_M0,M0
Ifitm3_M2,M2
Ifitm3_M3,M3
Ifitm3_O7,O7
Ifnar1_B0,B0
Ifnar1_M3,M3
Ifnar2_B3,B3
Ifnar2_M3,M3
Ifngr1_B6_0,B60
Ifngr1_M4,M4
Ifngr1_M5,M5
Ifngr1_T1,T1
Ifngr1_T3,T3
Ifngr1_T5,T5
Ifngr1_T7,T7
Ifngr2_M3,M3
Ifngr2_M4,M4
Ifrd1_B3,B3
Ifrd1_M2,M2
Ifrd1_O10,O10
Ift20_B3,B3
Igfbp6_O7,O7
Igfbp7_O7,O7
Igha_B0,B0
Igha_B1,B1
Igha_B2,B2
Igha_B3,B3
Igha_B4,B4
Igha_B5,B5
Igha_B6_0,B60
Igha_B7,B7
Igha_M0,M0
Igha_M1,M1
Igha_M2,M2
Igha_M3,M3
Igha_M4,M4
Igha_M5,M5
Igha_O10,O10
Igha_T1,T1
Igha_T2,T2
Igha_T3,T3
Igha_T4,T4
Igha_T5,T5
Igha_T6,T6
Igha_T7,T7
Ighd_B0,B0
Ighd_B2,B2
Ighd_B3,B3
Ighd_B4,B4
Ighd_B5,B5
Ighd_B6_0,B60
Ighd_B7,B7
Ighg1_B0,B0
Ighg1_B1,B1
Ighg1_B2,B2
Ighg1_B3,B3
Ighg1_B4,B4
Ighg1_B5,B5
Ighg1_B6_0,B60
Ighg1_B7,B7
Ighg2b_B0,B0
Ighg2b_B1,B1
Ighg2b_B2,B2
Ighg2b_B3,B3
Ighg2b_B4,B4
Ighg2b_B5,B5
Ighg2b_B6_0,B60
Ighg2c_B0,B0
Ighg2c_B1,B1
Ighg2c_B2,B2
Ighg2c_B3,B3
Ighg2c_B4,B4
Ighg2c_B5,B5
Ighg2c_B6_0,B60
Ighg2c_B7,B7
Ighg3_B2,B2
Ighg3_B3,B3
Ighg3_B4,B4
Ighg3_B5,B5
Ighj4_B3,B3
Ighm_B0,B0
Ighm_B1,B1
Ighm_B2,B2
Ighm_B3,B3
Ighm_B4,B4
Ighm_B5,B5
Ighm_B7,B7
Ighv1-14_B2,B2
Ighv1-14_B3,B3
Ighv1-19_B3,B3
Ighv1-2_B2,B2
Ighv1-2_B3,B3
Ighv1-22_B3,B3
Ighv1-25_B3,B3
Ighv1-26_B2,B2
Ighv1-33_B3,B3
Ighv1-34_B3,B3
Ighv1-39_B2,B2
Ighv1-4_B3,B3
Ighv1-42_B3,B3
Ighv1-5_B2,B2
Ighv1-5_B3,B3
Ighv1-50_B3,B3
Ighv1-52_B3,B3
Ighv1-53_B1,B1
Ighv1-53_B3,B3
Ighv1-54_B2,B2
Ighv1-54_B3,B3
Ighv1-55_B2,B2
Ighv1-56_B3,B3
Ighv1-61_B3,B3
Ighv1-63_B3,B3
Ighv1-64_B2,B2
Ighv1-64_B3,B3
Ighv1-66_B2,B2
Ighv1-66_B3,B3
Ighv1-69_B2,B2
Ighv1-69_B3,B3
Ighv1-74_B1,B1
Ighv1-74_B2,B2
Ighv1-74_B3,B3
Ighv1-74_B7,B7
Ighv1-77_B2,B2
Ighv1-77_B3,B3
Ighv1-78_B3,B3
Ighv1-80_B2,B2
Ighv1-80_B3,B3
Ighv1-81_B3,B3
Ighv1-82_B2,B2
Ighv1-82_B3,B3
Ighv1-83_B3,B3
Ighv1-85_B3,B3
Ighv1-9_B2,B2
Ighv1-9_B3,B3
Ighv14-1_B2,B2
Ighv14-1_B3,B3
Ighv14-2_B3,B3
Ighv14-3_B2,B2
Ighv14-3_B3,B3
Ighv2-2_B3,B3
Ighv2-3_B3,B3
Ighv2-5_B2,B2
Ighv2-6_B3,B3
Ighv2-6-8_B3,B3
Ighv2-9_B2,B2
Ighv2-9_B3,B3
Ighv2-9-1_B3,B3
Ighv3-1_B2,B2
Ighv3-1_B3,B3
Ighv3-2_B1,B1
Ighv3-2_B3,B3
Ighv3-6_B2,B2
Ighv3-8_B3,B3
Ighv4-1_B3,B3
Ighv4-2_B2,B2
Ighv5-12_B2,B2
Ighv5-15_B3,B3
Ighv5-17_B2,B2
Ighv5-17_B3,B3
Ighv5-4_B3,B3
Ighv5-4_B7,B7
Ighv5-6_B1,B1
Ighv5-6_B3,B3
Ighv5-6_B5,B5
Ighv5-6_B7,B7
Ighv5-9_B3,B3
Ighv5-9_B7,B7
Ighv5-9-1_B3,B3
Ighv6-3_B2,B2
Ighv6-3_B3,B3
Ighv6-6_B3,B3
Ighv7-2_B3,B3
Ighv7-3_B1,B1
Ighv7-3_B2,B2
Ighv8-11_B2,B2
Ighv8-11_B3,B3
Ighv8-12_B2,B2
Ighv8-12_B3,B3
Ighv8-5_B3,B3
Ighv8-8_B2,B2
Ighv8-8_B3,B3
Ighv9-1_B3,B3
Ighv9-2_B3,B3
Ighv9-3_B0,B0
Ighv9-3_B1,B1
Ighv9-3_B2,B2
Ighv9-3_B3,B3
Ighv9-4_B3,B3
Igkc_B0,B0
Igkc_B1,B1
Igkc_B2,B2
Igkc_B3,B3
Igkc_B4,B4
Igkc_B5,B5
Igkc_B6_0,B60
Igkc_B7,B7
Igkc_M0,M0
Igkc_M2,M2
Igkc_M3,M3
Igkv1-110_B1,B1
