gene_id	gene_name	Anderson1B	Anderson2B	Barrow1B	Barrow2B	Bechtel1B	Bechtel2B	Bierek1B	Bierek2B	Bolong1B	Bolong2B	Bolong3B	Carey1B	Carey2B	Carroll1B	Carroll2B	Carroll3B	Chandler1B	Chandler2B	Cloquet1B	Cloquet2B	Colton1B	Colton2B	Cooper1B	Cooper2B	Fischer1B	Fischer2B	Foster1B	Foster2B	Greenwell1B	Greenwell2B	Greenwell3B	Halbert1B	Halbert2B	Heiss1B	Heiss2B	Howard1B	Howard2B	Hutter1B	Hutter2B	Jones1B	Jones2B	Keith1B	Keith2B	Klein1B	Klein2B	Lam1B	Lam2B	Martin1B	Martin2B	Max1B	Max2B	McFarland1B	McFarland2B	MJones1B	MJones2B	MJones3B	Murray1B	Pentz1B	Pentz2B	Porbandarwalla1B	Pratt1B	Pratt2B	Ptak1B	Ptak2B	Randolph1B	Randolph2B	Rothery1B	Rothery2B	Smith1B	Smith2B	Strople1B	Strople2B	Swenson1B	Swenson2B	Taucher1B	Taucher2B	Taylor1B	Taylor2B	Wells1B	Wells2B	Willoughby1B	Willoughby2B	Woolsey1B	Woolsey2B
ENSCAFG00845018126	ENSCAFG00845018126	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSCAFG00845018127	GBP1	21	0	36	31.001	72	0	13	102	0	36	4.999	11	17	74	72	36	18	41.795	0	5	0	24	16	0	8	17	3	10	0	0	19	1	3	26	6	31.999	32	46	44.001	146.8	6	94	9.999	28	64	0	0	20	3	6	41	21	7	155	6.001	6	29	25.999	0	55	6	4	99	0	45	14	42	44	10	49.001	3	3	26	2	21.999	50	33	11	25	11	32	37	55	11
ENSCAFG00845018128	RHOBTB2	0	0	6	0	0	0	0	6	0	2	0	0	3	4	0	0	1	18	0	3	0	2	3	0	3	0	1	0	0	0	7	0	3	1	0	3	2	0	3.999	2	0	1	0	3.999	2	0	0	1	0	7	3	13	16	1	0	0	3	0	3	7	1	0	5.001	0	17	2	3	12.999	0	4	0	0	0	8	0	4	4	1	6	19	4	8	3	0
ENSCAFG00845018129	BRD4	5.999	5	44.828	122.766	123	0	41.371	184.849	0	50	13	24	48	92	108	70	67.845	203	3	35	0	26.999	46	2	2	24	7.999	10	5	0	231.956	1	34	111	39.897	45	69.868	42	72.999	201	15	52	10	68	236	0	17	19.848	3	150	24	285	74.41	200	15.001	1	29.001	48.903	2	226	25	3	244	17.642	654.868	124	48	94	17.001	163.128	7.999	5	29	12.999	38	115.001	30.827	59	306	390.679	48	52.811	306	32
ENSCAFG00845018130	ENSCAFG00845018130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018131	TMEM161B	0	1	1	0	0	0	2	6	0	0	0	1	1	6	2	1	1	5	0	2	0	1	0	0	2.05	0	0	0	0	0	0	0	0	5	0	3	1	3	7	4	0	6	0	5	6	0	0	4	0	4	2	2	1	4	0	0	0	1	0	0	0	0	10	0	2.018	4	3	0	0	4	0	0	0	0	0	1	1	0	0	1	1	0	0	2
ENSCAFG00845018132	OR4S1B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018133	ENSCAFG00845018133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSCAFG00845018134	ENSCAFG00845018134	0	0	0	1	0	0	0	5	0	3	0	0	0	0	1	0	2	6	0	2	0	0	0	0	0	1	0	1	1	0	2	0	0	1	0	1	1	1	1	10	0	3	0	2	3	0	0	0	0	3	1	5	4	10	0	0	0	0	0	1	0	0	3	0	5	2	0	1	0	2	0	1	0	1	2	0	1	1	0	5	0	0	3	0
ENSCAFG00845018135	ENSCAFG00845018135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
ENSCAFG00845018136	OR4G8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018137	TALDO1	56	15	430	431	864	3	160	1279	0	559	125	149	380	595	498	627	480	2248	11	171	11	156	412	15	46	119	53	78	17	7	1091	15	126	539	98	211	536	299	541	1090	64	255	20	328	957	1	7	104	13	479	295	691	357	1086	65	23	246	384	2	1704	140	30	1715	29	2029.993	478	377	583	120	800	69	6	243	54	174	977	312	118.996	924	2352	200	206	2498	102
ENSCAFG00845018138	SLITRK3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1.037	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	4	0	0	1	0
ENSCAFG00845018139	FGD4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.598	0	1	0	0	0	1	0	0	2	0
ENSCAFG00845018140	ENSCAFG00845018140	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	2	1	1	0	0	0	0	2	0	0	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	1	0	0	0	0	0	0	0	6	0	1	7	0	0	0	4	1	0	0	0	0	0	0	4	1	0	0	1	1	0	5	1	0
ENSCAFG00845018141	NAP1L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00845018142	FAM111B	5	0	11	6	18	0	6	26	0	5	2	5	5	15	17	12	3	17	1	2	0	3	2	0	2	5	1	1	1	0	4	0	0	1	1	12	11	12	10	27	0	17	2	4	19	0	0	11	0	6	9	7	2	27	0	0	6	8	0	25	1	2	26	0	15	11	11	5	1	8	2	0	7	0	2	16	8	3	2	5	7	5	17	0
ENSCAFG00845018143	ENSCAFG00845018143	0	1	1	1	1	2	1	6	0	1	0	0	0	1	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0	0	1	6	0	0	0	0	1	0	2	0	2	0	0	0	0	0	4	0	0	3	0	2	1	2	1	0	0	0	0	0	0	2	5	0	0	0	1	1	1	0	1
ENSCAFG00845018144	HOXC5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018145	ENSCAFG00845018145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSCAFG00845018146	CBD123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSCAFG00845018147	ELOF1	2	0	4	10	17	0	7	51	0	16	1	2	10	13	17	11	14	66	0	3	0	0	10	0	1	0	0	1	0	0	11	0	0	7	1	2	6	8	5	29	3	8	0	6	29	0	0	3	0	15	6	25	9	29	3	0	3	4	1	47	1	0	32	0	76	8	6	6	3	21.119	0	2	2	1	4	32	8	5	13	73	3	1	39.155	0
ENSCAFG00845018148	ENSCAFG00845018148	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4.012	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.086	0	1.006	3.289	0	0	0	0	0	0	1	0	0	0	0	1.267	0	0	0	0	1	0	0	0	0	1	1	0	0	0	2.067	0	0	0	0
ENSCAFG00845018149	RAB3IP	0	0	0	2	5	0	4.999	10	0	4	0	4	0	23	2	3	1	4	1	0	0	0	0	0	0	3	0	0	0	0	3	3	6	0	0	2	0	5.001	2	5	3	10	0	1	1	1	0	3	0	1	11	4	3	5	3	0	0	0	0	11	0	0	9.999	0	7	3	8	1	0	0	0	0	3	1	6	6	5	4	2	3	4.001	11	4	0
ENSCAFG00845018150	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018151	ENSCAFG00845018151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018152	ENSCAFG00845018152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018153	PARP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSCAFG00845018154	ENSCAFG00845018154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018155	ENSCAFG00845018155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
ENSCAFG00845018156	ENSCAFG00845018156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018157	ENSCAFG00845018157	4.082	5.252	0	0	59.93	3.267	16.509	6.58	0	32.886	22.35	13.837	28.849	38.096	146.28	50.606	3.355	7.562	1	1	6.091	20.853	3.049	11.908	3	81.132	5.129	41.769	10.084	1	3.259	4.187	16.742	12.711	1.026	39.866	5.201	40.415	95.955	93.718	106.248	55.878	3	80.212	5.141	0	2.24	17.902	0	3.887	146.686	2.141	1	90.526	100.159	9.065	108.109	45.455	3.359	28.706	17.612	14.08	33.696	12.006	4.32	0	85.759	38.479	2.173	1.005	20.629	1	61.032	0	92.506	14.169	9.371	0	2.839	4.235	47.73	82.138	15.664	2.681
ENSCAFG00845018158	ENSCAFG00845018158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSCAFG00845018159	SNORD22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018160	FAM76B	4	0	4	14	55	2	21.999	50	0	20.001	3	21.999	6	44	33.789	38	24.001	31.901	4	7	4	14	12	0	5	7	0	1	2	0	9.999	1	4.048	14.999	3	41	10	34	31	77	0	41	0	24	33	0	0	18	0	7	17.999	9	3	80	0	0	30	8	0	26	0	5	72	5	16	35	27	21	1	28	11	0	7.999	0	19	35	19	2	3	4	13.81	13.001	35.001	4
ENSCAFG00845018161	S1PR2	2	0	0	2	9	1	2	7	0	0	0	2	3	6	6	0	3	7	1	3	0	2	1	0	0	0	0	0	0	0	2	0	0	6	0	3	4	7	2	4	0	1	0	4	9	0	0	1	0	8	2	8	3	4	0	0	0	5	0	12	2	0	31	0	15	5	3	6	4	5	2	0	0	0	6	7	3	1	2	3	0	0	15	0
ENSCAFG00845018162	ENSCAFG00845018162	0	2.001	2.003	0	11.004	1	0	14.001	0	10	1	1	3	15.001	21.016	13.004	2.004	22.047	0	0	0	0	0	0	0	7	2.08	4	2	1	2	1	2	6.007	1.001	5	4	4	3	6.025	0	8.949	1	4.001	3	2	1	0	0	6.003	11	10.004	0	8.016	1	2	2	11	0	60.017	8	2	11.09	2	16.013	6.003	5.088	14.003	0	1	1	0	5.008	0	3.099	6.003	3.003	0	14.05	5.001	1.002	7.004	8.002	1
ENSCAFG00845018163	HIF1AN	0	0	1	1	4	0	2	10	0	1	1	2	3	7	4	4	2	7	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	7	4	4	4	7	0	3	0	5	4	0	0	1	0	2	0	2	0	7	0	0	0	0	0	7	1	0	5	0	2	2	2	1	0	2	0	0	1	0	2	4	3	2	0	2	2	0	7	1
ENSCAFG00845018164	SEMA6D	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	1	0	0	0	1.008	3.999	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	1	2	0	1	2	1	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0
ENSCAFG00845018165	ENSCAFG00845018165	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00845018166	ENSCAFG00845018166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018167	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018168	ENSCAFG00845018168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018169	OR4X1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018170	ENSCAFG00845018170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018171	ENSCAFG00845018171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018172	ENSCAFG00845018172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018173	ENSCAFG00845018173	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ENSCAFG00845018174	FBXO41	0	0	0	1	0	0	1	1.181	0	1	0	0	5	0	0	1	0	14	0	2	1	0	1	0	1	0	0	1	0	0	6	0	1	0	0	0	2	1	0	0	2	0	0	0	3	0	0	0	0	3	2	3	16	0	2	0	0	1	0	2	0	0	0	0	6	1	0	0	0	1	0	0	1	1.333	0	2	0	0	2	13.991	0	0	1	2
ENSCAFG00845018175	ENSCAFG00845018175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSCAFG00845018176	ENSCAFG00845018176	0	0	0	0	1	0	1	4	0	1	0	0	0	3	0	2	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	1	1	0	0	1.679	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0
ENSCAFG00845018177	ZC3H12D	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	2.008	0	0	0	0	0	1	0	0	2.733	2	0	0	0	0	0	0	0	1	2	0	1	0	2	0	0	1	0	0	0	1	3	0	0	0	1	4	1	1	1	0
ENSCAFG00845018178	ENSCAFG00845018178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018179	SCAMP2	1	4	12	32	87	0	44	119	0	48	6	19	42	68	66	136	27	120	6	28	3	14	27	2	6	16	18	2	6	0	73	2	10	65	9	63	60	34	57	90	11	30	2	67	139	0	5	18	0	63	35	86	24	86	12	6	16	49	0	160	24	0	171	4	189	78	45	71	19	50	9	0	38	6	40	57	25	14	70	92	29	42	170	10
ENSCAFG00845018180	ENSCAFG00845018180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018181	C10H2orf15	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	3	1	1	0	0	0	0	0	2	1	0	2	1	0	0	0	0	0	1	0	0	1	0	0	4	0	2	0	2	0	0	1	0	0	1	0	0	0	2	0	0	0	1
ENSCAFG00845018182	TRIM25	3	2	27	26	42	3	12	85.015	0	15	4	24	30	37	24	35	21	120	1	9	1	7	8	0	2	9	0	5	5	0	14.119	1	1	30	2	42	7	41	39	79	5	21.003	0	12	76	0	0	7	0	18	15	33	9	79	5	3	6	9	0	109	11	0	59	1	71	27	26	30	6	18	1	0	9	7	8	76	40	23	45	42	24	18	70	1
ENSCAFG00845018183	ENSCAFG00845018183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSCAFG00845018184	ENSCAFG00845018184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018185	BORCS8	0	0	3	2	3	0	3	9	0	1.085	0	0	1	2	2	0	2	12.051	0	4	0	0	1	1	0	0	0	0	0	0	0	0	1	6	1	2	1	2	2	3	0	2	1	0	5	0	0	0	0	3	0	5	15	3	0	0	1	0	0	16	0	0	7	0	13	2	4	4	0	2	0	0	0	1	0	4.138	1	0	1	7	2	2	10	0
ENSCAFG00845018186	ENSCAFG00845018186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
ENSCAFG00845018187	TNFRSF6B	0	0	0	0	0	0	0	6.387	0	1	0	1	2	1	1	3	1	3.842	1	1	1	0	0	1	2.578	1	0	0	0	0	1.147	1	0	0	0	6	2	2	2.379	1	0	0	0	0	3	0	0	0	0	1.998	0	0	8.212	1	0	1	0	1	0	1	0	0	3	0	2	1	0	1	0	2.733	0	0	1	0	0	5	1	0	4	4.921	0	0	3	1
ENSCAFG00845018188	ENSCAFG00845018188	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	2	0	0	1	0	0	1	0	0	2	0	1	0	1	0	2	1	3	0	3	1	0	0	3	1	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018189	ENSCAFG00845018189	3	1	9	17	20	0	23	60	2	3	1	7	10	8	8	6	10	58.989	1	2	0	5	5	0	1	1	0	0	1	0	8	0	0	9	1	6	7	13	5	21	0	12	0	16	75	0	0	1	0	29	6	25	12	21	0	0	8	1	0	31	1	0	26	0	132	19	5	10	1	9	1	0	4	0	3	74	4	5	20	75	4	9	18	1
ENSCAFG00845018190	SPTY2D1OS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018191	SPRY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSCAFG00845018192	ENSCAFG00845018192	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845018193	PXDC1	0	0	5	5	1	0	3	6	0	1	0	0	4	5	4	0	6	21.312	0	2	3	2	3	1	1	0	0	1	0	0	3	0	3	2	1	0	3	1.998	4	4	0	0	0	0	1	1	0	2	0	1	1	7	27.588	4	0	0	0	1	0	8	0	0	4	0	3	0	2	1	0	0	0	1	0	1	4	6	1	0	4.134	15	0	0	12	0
