Unnamed: 0,p_val,avg_log2FC,p_val_adj
Tax1bp1,0.0573787409700722,-0.0833613533765964,0.0897084545378017
Creb5,0.0367103646724126,2.539383795249765,0.060405766988787
Serbp1,0.0095578312296578,-0.180211900214698,0.0184558867960743
Igkc,0.0015241724220052,0.2101619283483397,0.0039241752656104
Tmsb10,1.5876796062554575e-05,-0.8683813436144893,0.0001008127848143
Dusp11,0.0482901904027378,-0.326685836587845,0.0766569740288859
Snrpg,1.5876796062554575e-05,-0.441509756491007,0.0001008127848143
Pcbp1,0.0073033261887751,0.1743899102778182,0.0144807329605023
Mxd1,0.0003016591251885,-1.018182566054496,0.0010104116329129
Rab7,0.0314201794077955,0.157045041104631,0.0521988534302862
Rpn1,0.0059733731716288,1.2714651725336248,0.0122911356513634
Slc6a6,0.0001111375724378,0.5409208214480304,0.0005158178810453
Foxp1,0.0069063949580851,0.8988401321563169,0.0141267169597195
Ppp4r2,0.0007869050746109,0.8655705145281181,0.0022313609649925
Bhlhe40,0.0002462939704825,-0.8457333546930733,0.0008975854205964
Arpc4,0.0001111375724378,-0.4265486571503664,0.0005158178810453
Rpl32,1.5876796062554575e-05,-0.208533088371381,0.0001008127848143
Hnrnpf,0.7344923394458999,0.0096611403946523,0.752672842897531
Atp6v1e1,0.0004763038818766,0.7180475158327934,0.00143724349196
Grcc10,0.0184394950081998,-0.3778809509068415,0.0330188189160671
Ptms,0.0473446058585377,-0.2061355034949841,0.0752713779778594
Chd4,0.0201317774073192,-0.2455744614817264,0.035132484652937
Gapdh,6.35071842502183e-05,-0.2735071436797005,0.0003206338326779
Cd9,0.2096116245803212,-0.3223653938375505,0.2777823706026023
Clec2d,0.0073033261887751,0.3363476196660656,0.0144807329605023
H2afj,0.1813447646264983,-0.0853150541710628,0.2459919153190376
Rps9,1.5876796062554575e-05,-0.1250540627923773,0.0001008127848143
Rpl28,1.5876796062554575e-05,-0.2156983660563123,0.0001008127848143
Rps5,1.5876796062554575e-05,-0.2267944867566426,0.0001008127848143
Chmp2a,6.35071842502183e-05,-0.450269409521175,0.0003206338326779
Tmem160,0.015860919266492,-0.2677271506136431,0.0285000893069778
Ap2s1,0.0004386095771341,-0.4990974695909578,0.0013968028071809
Calm3,0.0003853413810254,-0.4283927236173898,0.001246338529254
Snrpd2,0.0004386095771341,-0.6910539742877977,0.0013968028071809
Vasp,0.0015241724220052,-0.5659432629785549,0.0039241752656104
Plaur,0.0002423343526326,1.4616043339807456,0.0008975854205964
Rps19,1.5876796062554575e-05,-0.2305500283439005,0.0001008127848143
Tgfb1,1.5876796062554575e-05,1.015818930909442,0.0001008127848143
Rps16,1.5876796062554575e-05,-0.1476558370374284,0.0001008127848143
Zfp36,1.5876796062554575e-05,0.4789192736798686,0.0001008127848143
Gmfg,0.015860919266492,-0.1892531714730952,0.0285000893069778
Eif3k,1.5876796062554575e-05,-0.4887850351687664,0.0001008127848143
