gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_Salmonella_infTLSwk6_median,FDR_BH
Crem,0.2619562016970459,0.7723374412927804,1.0,-26.982085493799172,1.182581708525724,28.55337339615431,0.0,0.136140168969361,0.8040873973987491
Kif5b,0.0583421347049104,0.4935627897033893,1.0,-0.3929822316424684,-0.1508041907748455,0.0982552335082564,0.7633185707589369,0.6838369833863724,0.794477847467538
Rab18,0.1480106940237816,0.6025243523612969,1.0,-28.780121872860995,-26.15182089383776,27.539423491657807,0.1729193585132359,0.0,0.794477847467538
Mpp7,0.1718517022196694,0.6741981971505068,1.0,-0.4842985101215709,-0.0804861605563661,0.4621187316297787,0.7805946715792247,0.7400413645920868,0.794477847467538
Wac,0.0820772977283139,0.476087344441214,1.0,0.2719850630983311,2.0185932825854054,29.12093854293967,0.1278265212545065,0.5112566276085845,0.794477847467538
Rock1,0.0281274281274281,0.2344988344988344,0.959129759129759,-0.3737913589646804,-0.1533745587086177,0.0404742989063354,1.0530520073292813,0.955171494593745,0.794477847467538
Snrpd1,0.1609671969711517,0.7090730856847203,1.0,-0.6378525994217541,0.3134280490196839,2.1483561756235305,0.3767997759550292,0.4674449572028822,0.794477847467538
Riok3,0.2630105719268568,0.7509359138372155,1.0,-0.6006982738594266,0.0810275365982318,1.8676677708228544,0.5176331709341905,0.5602540023063313,0.8040873973987491
Npc1,0.0288663193874748,0.2575318164737318,0.9157395749897528,0.0084692515406671,2.0116551595554952,29.147257863897277,0.1278265212545065,0.4986653871135957,0.794477847467538
Impact,0.0172872158825007,0.0904879299312675,0.4589281861225893,0.3019150905259844,0.9876259975961303,3.1628330011510504,0.3660745207807155,0.7189389209419934,0.794477847467538
Mapre2,0.1447541897224064,0.6025243523612969,1.0,-1.3936073872464916,26.561716429717634,28.37620148808085,0.0,0.1569337288434442,0.794477847467538
Galnt1,0.044406322145509,0.4274785219508331,1.0,-2.3944797790554726,-0.3711247353248348,0.8520771834738198,0.5863520400290141,0.4310507111433138,0.794477847467538
Map3k2,0.1166824166967493,0.6275008061114353,1.0,-27.81120177707198,1.3438578791469538,28.477477768910752,0.0,0.1466052618033832,0.794477847467538
Srp19,0.1480106940237816,0.6536395693173636,1.0,-28.393864951490468,-2.047360193678486,26.78292704092814,0.1378721663141327,0.0,0.794477847467538
Reep5,0.0147630147630147,0.1747329042656773,0.8784770784770783,-0.0315729148530077,0.1831898410525551,0.3991831392093391,0.9095269950834072,1.039762389455408,0.794477847467538
Etf1,0.0029526029526029,0.1303807303807303,0.7984459984459983,0.0030223453362023,0.1607081266457662,0.3913146009541429,0.9306439432117138,1.0372357064658662,0.794477847467538
Hspa9,0.1383610172931882,0.5606272147226752,1.0,-0.2006160581161177,0.2466333772876995,1.3632200067385618,0.5457771230233642,0.6499874906424734,0.794477847467538
Ctnna1,0.1119097370670114,0.4900025128506556,1.0,-26.79084575319095,1.574717718557606,28.49610386187229,0.074555987088821,0.2323902300614277,0.794477847467538
Matr3,0.042540179680975,0.3684845482829788,1.0,-0.8279144058045304,1.251712268405276,28.97832221833493,0.1547169571999942,0.3989442266325798,0.794477847467538
Paip2,0.1826944712149479,0.6339972307873878,1.0,-0.9080891436280552,-0.2043626413317536,0.5640792853766988,0.6291594217059663,0.5512115192462992,0.794477847467538
Ube2d2a,0.0379176379176379,0.3822843822843822,0.959129759129759,-0.0798413645903363,0.1346394194161401,0.4504721680544584,0.8180908701389693,0.902771544290014,0.794477847467538
Ankhd1,0.0298406889515168,0.2516139128667293,0.9039463242886904,-28.018445985609688,-26.79084575319095,0.0,0.1161042659824252,0.0,0.794477847467538
Sra1,0.3056410254213622,0.7898534698691263,1.0,-0.8551800799196727,0.0248872406687304,0.5719965239392626,0.5182522544582693,0.5236040661395432,0.8040873973987491
Cd14,0.2786324786324786,0.7984459984459983,1.0,-0.114111304765577,0.0142549250119472,0.1182626532719051,2.7360191687566573,2.768131501966291,0.8040873973987491
Ndufa2,0.1043473193473193,0.6453768453768453,1.0,-0.1029032134494814,0.0329067619336813,0.1639601188072003,1.2351502135808223,1.2661130853980025,0.794477847467538
Ik,0.0498834498834498,0.3822843822843822,1.0,-0.1105858128227024,0.1529378939181331,0.6233128077876167,0.6785402735660768,0.748132565190734,0.794477847467538
Zmat2,0.0822168388123539,0.491634177169701,1.0,-0.2048841278116165,0.4345434822787277,1.8016174391925563,0.4135190413165067,0.562935965821145,0.794477847467538
Diaph1,0.2687359373937462,0.7525377274994569,1.0,-0.5196030508832298,0.0833422438108461,1.063024412870576,0.5378529025526303,0.5680540172377627,0.8040873973987491
Ndfip1,0.2343064835240773,0.7209013209013208,1.0,-0.4405706618548697,-0.0764601666788528,0.2617410478823139,0.7823594872201535,0.74027958967151,0.794477847467538
Fem1c,0.0069930069930069,0.065285648928054,0.3822843822843822,0.2950410731558606,0.753774719165705,1.1226998459252773,0.568399790076657,0.954224599492545,0.794477847467538
Tmed7,0.1385464150989199,0.7090730856847203,1.0,-0.7327870006436712,0.1015211794527859,0.3901965780385444,0.517072022764279,0.5721819680313445,0.794477847467538
Eif1a,0.0658678363072091,0.3716774469130736,0.959129759129759,-0.0886455515231239,0.1523463202283516,0.7099546454839201,0.761025141016255,0.8432546562455838,0.794477847467538
Ap3s1,0.0891428476634705,0.476087344441214,1.0,-28.87315828213762,-2.1487006870423624,26.699855869302898,0.2911956709790566,0.0,0.794477847467538
Tnfaip8,0.187959068257727,0.7123816042098661,1.0,-0.7271160099846146,0.0739730858093218,0.8130600182432411,0.525286949614785,0.5561236499304545,0.794477847467538
Snx2,0.2172187573017174,0.6945980769823016,1.0,-28.60123559648258,-0.799287975856023,27.72669618389092,0.207446151050139,0.0956797034091505,0.794477847467538
Lmnb1,0.0496329132677271,0.3654215579150202,0.9538924973980646,-0.004238891454402,28.2262401857242,29.20359312623065,0.0,0.4016794523328507,0.794477847467538
Isoc1,0.0785934912071024,0.4503513435848739,1.0,-28.938180997255788,-2.032326569042085,0.0271325661129723,0.4569026727954555,0.1075753849577857,0.794477847467538
