gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_IL10_KOnonTLS_median,median_IL10_KOTLS_median,FDR_BH
Tmem176b,0.156806314985113,0.3407786135629546,0.623604884395689,0.0081300602303065,0.0546156435955774,0.0988975285095426,1.8061453680872663,1.87473279728802,0.6341070404272698
Tmem176a,0.0606019697120061,0.1409552191443714,0.3123214216762161,0.0619307551315396,0.1103369502255862,0.1592965157554035,1.7065455256939712,1.841335078075521,0.4373702842052263
Tra2a,0.2140949593489335,0.6193065349631823,0.9769505848685672,-0.3343891876501916,-0.1351768045311962,0.0181587169347969,0.7132181954744903,0.6486434713279663,0.8230744602124918
Hnrnpa2b1,0.0302789861230344,0.1123511976904639,0.3708443333042212,0.0239294169892805,0.0591502865976061,0.0976114009965942,1.569206088437361,1.6339934294456175,0.39090239196445425
Skap2,0.0033027378286992,0.0479174976998167,0.368754236897688,-1.3173699088598063,-0.2709262685376106,-0.0640513315909972,0.6497053639959319,0.540421774015402,0.2726059788949035
Tax1bp1,0.3708443333042212,0.7950121719642381,1.0,-0.0242932099765996,0.0184696086910065,0.0622319806736251,1.3969750818284576,1.4146376084596048,0.848397744310294
Creb5,0.025541552721972,0.1649353212771785,0.543492631695685,-0.4109663791913995,-0.2116801469844971,-0.0407626120179587,0.7510746347154864,0.647782136994163,0.48497049270403825
Serbp1,0.0120228254076174,0.078252228526237,0.3407786135629546,0.0260483007390714,0.066798024479419,0.1099791682232491,1.25477490980147,1.3150582393249175,0.34083192869205453
Igkc,0.5067205148778584,0.7508318840891169,0.9769702553219756,-0.0094217893716844,0.0241346348995274,0.0546662976269562,2.0383861561405725,2.0731438570160066,0.848397744310294
Vamp8,0.4025038237820035,0.7950121719642381,1.0,-0.0733280538258321,-0.0146685823057575,0.0331936512531632,1.2961968702568436,1.2817874917185326,0.848397744310294
Mat2a,0.148826321503113,0.3329849262043271,0.623604884395689,-0.2543188892536598,-0.164376344053148,-0.0800545676104005,0.9524432593215616,0.8499379567576657,0.6341070404272698
Tgoln1,0.3708443333042212,0.7950121719642381,1.0,-0.0692225166450368,0.0204381305647644,0.0962036581451879,0.8700075983018555,0.8823318519909369,0.848397744310294
Tmsb10,0.3123214216762161,0.5833604667027033,0.9309874465595672,-0.0116702762658748,0.0924740195562272,0.1969247616278917,1.4584434401665762,1.55532601596663,0.8080470068814829
Hk2,9.398642455723868e-05,0.0004642339994646,0.0023839130915762,-1.7360874940247233,-0.7149557209809664,-0.4746036517745294,0.9412676675485524,0.5738937974488083,0.054904659899203366
Mob1a,0.1748533068932927,0.5067205148778584,0.9309874465595672,-0.0615962641715405,0.0112899245302894,0.0887944807851431,0.9424388427721432,0.9482676557038392,0.7505079666201026
Dusp11,0.0995663425330668,0.3848990322639616,0.9283957495025617,-0.2489669463654633,0.2775033818274791,29.17683432971843,0.493359099343662,0.5765292851753575,0.6731475647502417
Snrpg,0.2854763088518824,0.7508318840891169,1.0,-0.0397375756878527,0.0057466256494429,0.05231009139519,1.222808665510175,1.22795199952194,0.848397744310294
Pcbp1,0.1123511976904639,0.4025038237820035,0.9309874465595672,-0.0193636386896879,0.0367344642756373,0.0881758680152107,1.196760226511275,1.2281104263493487,0.6791169250611708
Mxd1,0.0782506085103795,0.2144938077835174,0.5440285038067899,-0.3619377057074125,-0.2181760435736243,-0.0990444491769312,0.92640949334086,0.7976259612791622,0.5137366964428034
Anxa4,0.0017598124888931,0.0170307125333042,0.1038905584088006,28.916725274654443,29.128240068387917,29.234025690579603,0.0,0.5867782149697665,0.17723998176252867
Gfpt1,0.0191570995619852,0.0632174246335526,0.1747006347388966,1.650720672119115,29.34666108367161,29.503493051385924,0.0,0.6844447892421784,0.305941116745094
Cnbp,0.026229387834857,0.2854763088518824,0.9309874465595672,-0.0119277685895139,0.0223604077973903,0.053607711953762,1.2884117612426789,1.3091561762280088,0.5858990213085754
Rab7,0.3708443333042212,0.7950121719642381,1.0,-0.0574267482746165,0.0038473537987026,0.0591716444984833,1.0533899416501724,1.0563333697502877,0.848397744310294
Rpn1,0.3407786135629546,0.7950121719642381,1.0,-0.0922154523951962,0.0287180892240796,0.1458544617191007,0.7433290480909296,0.7611729890462577,0.848397744310294
Slc6a6,0.0011061781840807,0.0086155581188204,0.0530979572855834,0.0742403287629388,0.1256020328312112,0.1846571219877859,1.0578384777187613,1.1545916155770302,0.1250047911319024
Foxp1,0.4528220463166866,0.8173223156733437,1.0,-0.0493887762948566,0.0339734053322176,0.1204015582719632,0.9953986116680094,1.017912642729529,0.8543904218919066
Ppp4r2,0.4025038237820035,0.7508318840891169,1.0,-0.1238288251227578,-0.0340170171372203,0.0583166298588104,1.1177578428189698,1.093315478869766,0.848397744310294
Bhlhe40,0.2124944962928325,0.4347302695803308,0.7945750891870234,0.0214394228699325,0.1285294468910222,0.2588770199411352,0.902898706346928,0.9877838215072134,0.697550222365269
Arl8b,0.0056959226171084,0.0412420339799704,0.1833843843043244,0.1020994896031204,0.6984716278326869,29.33862884176699,0.4115664630492206,0.6791456832819489,0.25393001026411094
Edem1,0.0018346734151736,0.01175112658545,0.07111221337708,29.08632664072593,29.224392405378737,29.325543543911277,0.0,0.6276850106108169,0.14576126473565015
Arpc4,0.1748533068932927,0.623604884395689,1.0,-0.0494021277162373,0.0273130340968059,0.1039054406930758,0.8096507727003763,0.8261128288793336,0.8230744602124918
Brk1,0.0606019697120061,0.2854763088518824,0.8852339144732017,0.0012000218279394,0.043206345568498,0.0855187875076181,1.1423148722957,1.177275156645855,0.5858990213085754
