gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk6_median,median_Salmonella_infTLSwk6_median,FDR_BH
Gfpt1,0.0828964098822239,0.5623719669710694,1.0,-0.3815831909089964,-0.1185959899255875,0.1693657881727111,0.8180853373763886,0.7506188020781301,0.7801472889302248
Rab43,0.0206682206682206,0.2786324786324786,0.959129759129759,-0.2920452478926811,-0.1300816014316042,0.0354971461623298,0.7944482826412175,0.7251891281274669,0.7801472889302248
Cnbp,0.1048951048951048,0.5737373737373737,1.0,-0.148384103475323,-0.0342820772950683,0.0740905038508338,1.1981538808929977,1.16936232161229,0.7801472889302248
Rab7,0.0379176379176379,0.4418026418026417,0.959129759129759,-0.2028865797399804,-0.0279550625666935,0.0846533433991342,1.0135769700940989,0.992072484735717,0.7801472889302248
Rpn1,0.0829836829836829,0.3822843822843822,0.959129759129759,-0.3679733673478386,-0.0662230282887625,0.1644885789925723,0.7324636838034677,0.697331694728623,0.7801472889302248
Sec61a1,0.2067874394589557,0.6854434826775221,1.0,-26.80556304451581,1.0550033153724585,28.29573570910345,0.0855183463591022,0.1779825481674772,0.7801472889302248
Slc6a6,0.0104118104118104,0.1948717948717948,0.7209013209013208,0.0636666196379427,0.1825115039257369,0.3012185620093198,1.11317007539055,1.2631272001570826,0.7801472889302248
Arl6ip5,0.0288623671067265,0.3648813140419181,1.0,-28.901995585056262,-1.3125738405039806,0.81560902083204,0.4299225730090728,0.1656262037314805,0.7801472889302248
Foxp1,0.0104118104118104,0.1559493936014953,0.7984459984459983,-0.8742351018664297,-0.2373981373393454,0.0253340286936827,0.7432915390401711,0.6357379000044855,0.7801472889302248
Ppp4r2,0.001087801087801,0.0281274281274281,0.2344988344988344,-0.8742287042152491,-0.4531191488705698,-0.2151291498635083,0.7768265706445665,0.5767524006636948,0.7801472889302248
Bhlhe40,0.0073528361343985,0.0828964098822239,0.4295623711279668,0.2069572301904168,0.5260954771217672,0.8199183086314805,0.689412988690639,0.9958270791002244,0.7801472889302248
Arl8b,0.0206497951338542,0.2202347585707377,0.8739169654469724,-2.463096840770691,-0.479691743485617,-0.0119060250574849,0.5883260051304552,0.4259072171824019,0.7801472889302248
Edem1,0.0399796029462569,0.3442073387850138,0.959129759129759,-0.0746381821479922,0.194391498142031,1.1512758917075734,0.5201775215719207,0.5939442835131128,0.7801472889302248
Camk1,0.03995760576407,0.2697960790058185,0.8744592481051268,-1.1275994468486947,-0.2467639486345924,0.0611809719764263,0.6357671598822243,0.5363387572301477,0.7801472889302248
Arpc4,0.4418026418026417,0.7984459984459983,1.0,-0.1182017729988699,0.0319260503070082,0.1883387500266008,0.9900389779513316,1.0142752283424936,0.8016992708494454
Brk1,0.1303807303807303,0.5737373737373737,1.0,-0.046726531579941,0.0490526643246855,0.1437461258489552,1.1829782773350073,1.22610537745314,0.7801472889302248
Irak2,0.0164620142375873,0.0984722781285988,0.5606272147226752,0.181266602961567,2.265406177469247,29.22936555771192,0.1198288365092905,0.5636459006727215,0.7801472889302248
Rpl32,0.1303807303807303,0.6453768453768453,1.0,-0.0257860258851884,0.0119953051681382,0.0434820922636378,3.4095632186720914,3.4380083286522805,0.7801472889302248
Plxnd1,0.0737647931515574,0.5255516528137945,1.0,-0.2803583622467204,0.1643754493095147,0.4877935113460869,0.578399143804305,0.6479237720504716,0.7801472889302248
Hnrnpf,0.0069930069930069,0.1605283605283605,0.8784770784770783,-0.1739195756405293,-0.0778023494471286,0.0108838573876534,1.447142489478665,1.369204136544775,0.7801472889302248
Wnk1,0.0103263403263403,0.1605283605283605,0.8784770784770783,-0.2666251779753589,-0.1461441123914415,-0.0019012204942442,1.39075362749417,1.2557482065721612,0.7801472889302248
Il17ra,0.0069930069930069,0.039539659302518,0.1718517022196694,0.3619987756580639,0.6447332542345938,1.467998602606339,0.5418604313930194,0.8423515780292586,0.7801472889302248
Atp6v1e1,0.1048951048951048,0.5737373737373737,1.0,-0.1866522809456676,-0.0245903089649515,0.1660323743822559,0.8361743491739614,0.8202993667266498,0.7801472889302248
M6pr,0.0649572649572649,0.3822843822843822,0.959129759129759,0.0392191294956923,0.1235041700846059,0.216235829635912,1.2467349712728877,1.3602621683736875,0.7801472889302248
Apobec1,0.0235358787657099,0.239497845941624,0.95799832386793,-0.0287707208533422,0.5405746988401634,2.9001628334426277,0.4304001431396647,0.6072417546508035,0.7801472889302248
C3ar1,0.0376442906310159,0.1249984823508817,0.3883232289789247,-29.83197423687734,-2.836548698128419,-1.5683966512008112,0.8538832814786019,0.1160987765518427,0.7801472889302248
Clec4a1,0.0325306307291984,0.2202347585707377,0.7898534698691263,-29.359964746099852,-1.268809671397071,0.0309827175087471,0.6383106114395797,0.25460963628902,0.7801472889302248
Clec4a2,0.0029526029526029,0.0829836829836829,0.5634991458079981,-0.5823213623138185,-0.3164266257905962,-0.1044852600282764,0.9726568042856204,0.78271403733276,0.7801472889302248
Clec4n,0.0018648018648018,0.0379176379176379,0.2786324786324786,-0.3095719267796964,-0.1759016214220684,-0.0586550463983038,1.459522554162091,1.29329144832693,0.7801472889302248
