gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_Salmonella_infTLSwk6_median,FDR_BH
Arpc5,0.0205128205128205,0.3083139083139083,0.9550893550893552,-0.144354326773771,-0.0482052413021587,0.0311324537698405,1.54329652701038,1.494222566251175,0.5316678314945212
Ncf2,0.0012432012432012,0.0139860139860139,0.2318570318570318,-0.4416342766837056,-0.285955850884134,-0.1470245817621354,1.31021042007573,1.07169594733005,0.08043979142244989
Rnasel,0.0993567925361287,0.4278251278478543,0.9513641829362992,-29.41863380460469,-2.320709952977553,28.0646267560633,0.656611062640492,0.0957576094818935,0.6401293266294963
Ier5,0.0721056721056721,0.5358197358197359,1.0,-0.290576506944485,-0.0941547555099769,0.0837370917930518,1.05401891312529,0.9858360510298324,0.7024250818717223
Tor1aip1,0.1168971876059197,0.5958830905651777,1.0,-0.3134719117712531,0.0214326661102839,29.29518747243,0.64374585027623,0.6442230371902067,0.7451399456289434
Soat1,0.0014034822813198,0.0064882642630802,0.0175710667676868,0.4388722433043479,0.6078219320642693,0.946680269202576,0.8226889417472489,1.2430434766661318,0.05613759079795477
Gas5,0.0175710667676868,0.0559774506991504,0.1828417017123981,0.1705957242811416,0.3160574186197933,0.5426791468886647,0.829347466855935,1.018912580069985,0.1954300471777356
Prrc2c,0.0205128205128205,0.2318570318570318,0.8665112665112666,-0.018928630606545,0.132458699044311,0.2948006557691562,1.13195789675541,1.24323436667866,0.44708865639098183
Creg1,0.0003108003108003,0.0021756021756021,0.042658103683907,0.304630845454621,0.4640862637119264,0.6223235121811614,0.8359545170443134,1.1578810570762674,0.027059052059051122
Fcgr2b,0.0003108003108003,0.0012432012432012,0.0289044289044289,-0.9167093780628142,-0.702211056554776,-0.5070852205074268,1.53564386274411,0.9451817182547462,0.02397586328983711
Fcgr3,0.04009324009324,0.3356643356643357,0.9550893550893552,-0.1796065838280924,-0.0756069095171018,0.0266341165016804,1.52886346931311,1.4495066327745398,0.5360931203627833
Fcer1g,0.04009324009324,0.3968919968919969,1.0,-0.0820321291549322,-0.0281035796802428,0.0270691639344149,3.091644929960775,3.033741292429845,0.5974395414637472
Tagln2,0.0003108003108003,0.0021756021756021,0.0289044289044289,-0.7743744222866719,-0.5984380865290073,-0.4372893427842507,1.52727860457013,1.0122284154192729,0.027059052059051122
Ifi207,0.0205128205128205,0.151981351981352,0.5358197358197359,-0.7014708361673753,-0.3138029168983679,-0.0179013350571168,1.351329917452155,1.0857396232946792,0.33830300944394903
Hnrnpu,0.151981351981352,0.6943278943278944,1.0,-0.1157118606742432,0.0526891467583108,0.1567299747492171,1.2372675182925,1.2866178330412488,0.7525667264229358
H3f3a,0.3356643356643357,0.778865578865579,1.0,-0.0239005119838212,0.011694998493588,0.0536009261615615,2.7749355902496,2.799345184001065,0.7875724095236291
