Variable 1,Variable 2,Edge Name,Measurable 1,Measurable 2,Cell Type 1,Cell Type 2,Edge Type,Percent Inclusion,Median Combined p-Value,Median Corrected p-Value,metapy_comb_pval,metapy_fdr_adj_pvals,Min,99.99% Confidence Interval Lower Bound,99.74% Confidence Interval Lower Bound,95.45% Confidence Interval Lower Bound,68.27% Confidence Interval Lower Bound,Median,68.27% Confidence Interval Upper Bound,95.45% Confidence Interval Upper Bound,99.74% Confidence Interval Upper Bound,99.99% Confidence Interval Upper Bound,Max,Percentile of 0
Gapdh_B1,Pdia6_O7,Gapdh_B1<==>Pdia6_O7,Gapdh,Pdia6,B1,O7,B1<==>O7,1.0,0.1104797435915781,0.7752037614862648,0.0023757987692824,0.0039776669508445,0.3428571428571428,0.3428785714285713,0.3434142857142856,0.3526071428571428,0.4393733333333333,0.6535714285714285,0.7591922619047619,0.8324499999999999,0.8489971428571428,0.8499614285714285,0.85,0.0
Gapdh_B3,Gpi1_M1,Gapdh_B3<==>Gpi1_M1,Gapdh,Gpi1,B3,M1,B3<==>M1,0.3,0.4695762045318051,1.0,0.0132445972202453,0.0144545426013077,-0.6857142857142856,-0.6856349999999999,-0.683652857142857,-0.6496392857142856,-0.4382154761904761,-0.2238095238095238,0.2546948809523811,0.5037654761904761,0.5249090476190476,0.5261411904761905,0.5261904761904762,0.7
Gapdh_B3,Ndufa11_B3,Gapdh_B3<==>Ndufa11_B3,Gapdh,Ndufa11,B3,B3,B3<==>B3,0.2,0.2856785501377324,1.0,0.0080001157720561,0.0093358600646401,0.0880952380952381,0.0881670238095238,0.0899616666666667,0.120757738095238,0.2537311904761904,0.3380952380952381,0.4728028571428571,0.5282886904761904,0.5397797619047618,0.5404494047619047,0.5404761904761904,0.0
Gapdh_M0,Gapdh_M3,Gapdh_M0<==>Gapdh_M3,Gapdh,Gapdh,M0,M3,M0<==>M3,0.7,0.0654869077001735,0.336537136139059,0.0001017439440894,0.0010067363390445,0.0809523809523809,0.0810423809523809,0.0832923809523809,0.1219023809523809,0.3685597619047618,0.5833333333333334,0.7949185714285713,0.8279708333333333,0.8330269047619048,0.8333215476190476,0.8333333333333334,0.0
Gapdh_M0,Taldo1_M0,Gapdh_M0<==>Taldo1_M0,Gapdh,Taldo1,M0,M0,M0<==>M0,1.0,0.1215029917264075,0.4658399241510997,0.0016795241384019,0.003501681118575,0.3690476190476189,0.3690872619047617,0.3700783333333332,0.3870851190476189,0.4887222619047618,0.6154761904761904,0.707510476190476,0.7616785714285713,0.7708714285714284,0.7714071428571427,0.7714285714285714,0.0
Gapdh_M0,Cyp4v3_M0,Gapdh_M0<==>Cyp4v3_M0,Gapdh,Cyp4v3,M0,M0,M0<==>M0,0.7,0.3855798777007206,0.818580507666247,0.0024253576819103,0.0040214011729157,0.1523809523809523,0.152445238095238,0.1540523809523809,0.1816309523809523,0.3074623809523809,0.3904761904761904,0.5109341666666667,0.618107738095238,0.6369530952380951,0.6380513095238094,0.638095238095238,0.0
Gapdh_M0,Pkm_M0,Gapdh_M0<==>Pkm_M0,Gapdh,Pkm,M0,M0,M0<==>M0,1.0,0.0459574555752834,0.2236579548299729,0.0,0.0,0.5404761904761904,0.5404954761904761,0.540977619047619,0.5492511904761904,0.6067632142857142,0.6964285714285713,0.8040867857142855,0.8980285714285713,0.9200914285714284,0.9213771428571428,0.9214285714285714,0.0
Gapdh_M0,Rhoa_M0,Gapdh_M0<==>Rhoa_M0,Gapdh,Rhoa,M0,M0,M0<==>M0,0.7,0.3395253805358508,0.77149863656175,0.0016795241384019,0.003501681118575,0.2523809523809524,0.2523863095238095,0.2525202380952381,0.2548184523809523,0.3111454761904761,0.4559523809523809,0.6136105952380951,0.7018720238095235,0.722555952380952,0.7237613095238092,0.7238095238095236,0.0
Gapdh_M0,Shisa5_M0,Gapdh_M0<==>Shisa5_M0,Gapdh,Shisa5,M0,M0,M0<==>M0,0.6,0.1877542972674964,0.6139325398320692,0.0,0.0,0.0785714285714285,0.0786560714285714,0.0807721428571428,0.1170839285714285,0.2809283333333333,0.5249999999999999,0.7419586904761905,0.8426874999999999,0.8495821428571428,0.8499839285714286,0.85,0.0
Gapdh_M0,Cd164_M0,Gapdh_M0<==>Cd164_M0,Gapdh,Cd164,M0,M0,M0<==>M0,0.7,0.2672113821686353,0.7765601383246349,0.000145316670887,0.0012487476605561,0.3619047619047618,0.3619176190476189,0.3622390476190475,0.3677547619047618,0.4312238095238095,0.5261904761904761,0.606467738095238,0.7477458333333331,0.7812997619047616,0.7832551190476188,0.7833333333333332,0.0
Gapdh_M0,Irf1_M0,Gapdh_M0<==>Irf1_M0,Gapdh,Irf1,M0,M0,M0<==>M0,0.7,0.2581668155324312,0.7370364029916818,0.0005975244267631,0.0024302543369315,0.2023809523809524,0.2024013095238095,0.2029102380952381,0.2116434523809524,0.3138339285714285,0.5142857142857142,0.805105476190476,0.8090363095238096,0.8094959523809525,0.8095227380952382,0.8095238095238096,0.0
Gapdh_M0,Pfn1_M3,Gapdh_M0<==>Pfn1_M3,Gapdh,Pfn1,M0,M3,M0<==>M3,0.5,0.1790809516012836,0.726327126008814,0.0001017439440894,0.0010067363390445,0.088095238095238,0.0881145238095237,0.0885966666666666,0.096870238095238,0.1666065476190476,0.344047619047619,0.6418384523809523,0.8549238095238093,0.9064038095238092,0.9094038095238092,0.9095238095238096,0.0
Gapdh_M0,Psmb3_M0,Gapdh_M0<==>Psmb3_M0,Gapdh,Psmb3,M0,M0,M0<==>M0,0.9,0.0,0.0,0.0016795241384019,0.003501681118575,0.4238095238095237,0.4238363095238094,0.4245059523809523,0.4359970238095237,0.512875357142857,0.5976190476190475,0.7385229761904761,0.8378125,0.8493035714285714,0.8499732142857143,0.85,0.0
Gapdh_M0,H3f3b_M3,Gapdh_M0<==>H3f3b_M3,Gapdh,H3f3b,M0,M3,M0<==>M3,0.9,0.1074467364783785,0.5243155069479917,0.0020052861927299,0.0037075830211113,0.2809523809523809,0.2810080952380952,0.2824009523809524,0.3063023809523809,0.4393973809523808,0.6107142857142855,0.6619047619047619,0.7963398809523807,0.8289745238095234,0.8308763095238092,0.8309523809523808,0.0
Gapdh_M0,Ywhaq_M3,Gapdh_M0<==>Ywhaq_M3,Gapdh,Ywhaq,M0,M3,M0<==>M3,0.6,0.2068006846622904,0.7815545432931111,0.0032668680276995,0.0044768191490697,-0.0547619047619047,-0.0547265476190476,-0.053842619047619,-0.0386744047619047,0.1042860714285714,0.4226190476190475,0.7394815476190476,0.7926309523809523,0.8018238095238094,0.8023595238095237,0.8023809523809523,0.1
Gapdh_M0,Card19_M0,Gapdh_M0<==>Card19_M0,Gapdh,Card19,M0,M0,M0<==>M0,0.6,0.4188954005162988,0.8575052930600595,0.0027949639229216,0.0042191917333002,-0.0095238095238095,-0.0094434523809524,-0.0074345238095237,0.0270386904761904,0.2169260714285713,0.482142857142857,0.6102109523809524,0.6142857142857143,0.6142857142857143,0.6142857142857143,0.6142857142857143,0.1
Gapdh_M0,Btf3_M0,Gapdh_M0<==>Btf3_M0,Gapdh,Btf3,M0,M0,M0<==>M0,0.9,0.0670913702087644,0.2766715797453851,0.0002325680840038,0.0016718775615269,0.4619047619047619,0.4619058333333333,0.461932619047619,0.4623922619047618,0.4673417857142856,0.5880952380952381,0.6659915476190476,0.769400595238095,0.7937616666666664,0.7951813095238093,0.7952380952380951,0.0
Gapdh_M0,Esd_M0,Gapdh_M0<==>Esd_M0,Gapdh,Esd,M0,M0,M0<==>M0,0.8,0.2257155979931395,0.7073525554524468,0.0003603928163726,0.0019385804840049,0.2619047619047619,0.2619272619047619,0.2624897619047619,0.2721422619047619,0.3231103571428571,0.4952380952380952,0.6384869047619047,0.7031297619047617,0.711403333333333,0.7118854761904759,0.7119047619047617,0.0
Gapdh_M0,Ndufb9_M0,Gapdh_M0<==>Ndufb9_M0,Gapdh,Ndufb9,M0,M0,M0<==>M0,0.6,0.2017000124755829,0.6732791577765829,0.0001017439440894,0.0010067363390445,0.119047619047619,0.1190711904761904,0.1196604761904762,0.129772619047619,0.2264378571428572,0.4452380952380952,0.6826942857142856,0.7393315476190475,0.747145476190476,0.7476008333333332,0.7476190476190475,0.0
Gapdh_M0,Tspo_M0,Gapdh_M0<==>Tspo_M0,Gapdh,Tspo,M0,M0,M0<==>M0,1.0,0.0399120912072725,0.1626965483842815,7.780052586078936e-05,0.0008418415875193,0.6309523809523808,0.6309770238095237,0.6315930952380951,0.6421648809523808,0.6959011904761904,0.7619047619047619,0.786057857142857,0.8127101190476189,0.818685476190476,0.8190336904761903,0.8190476190476189,0.0
Gapdh_M0,Atp5g2_M1,Gapdh_M0<==>Atp5g2_M1,Gapdh,Atp5g2,M0,M1,M0<==>M1,0.1,0.2260888041059012,0.8448014074526105,0.0112844443731108,0.0125871777712353,-0.1761904761904762,-0.1761326190476191,-0.1746861904761905,-0.1498654761904762,-0.0333573809523809,0.1047619047619048,0.3399092857142858,0.4450119047619047,0.4542047619047618,0.4547404761904761,0.4547619047619047,0.3
Gapdh_M0,Rtp4_M2,Gapdh_M0<==>Rtp4_M2,Gapdh,Rtp4,M0,M2,M0<==>M2,0.3,0.036081616714321,0.2060726894663327,0.0172113049430174,0.0184028840224799,-0.0619047619047618,-0.0618833333333333,-0.061347619047619,-0.0521547619047618,-0.0122483333333333,0.3107142857142857,0.5341286904761906,0.7652178571428568,0.8047471428571424,0.807050714285714,0.8071428571428569,0.3
Gapdh_M0,Cd47_T4,Gapdh_M0<==>Cd47_T4,Gapdh,Cd47,M0,T4,M0<==>T4,0.7,0.49202351277599,0.9225496121059884,0.0059217887222036,0.0073174112938024,0.0166666666666666,0.016802738095238,0.0202045238095238,0.0785791666666666,0.3261784523809523,0.4297619047619047,0.6283240476190476,0.7439238095238094,0.7586323809523808,0.7594895238095237,0.7595238095238095,0.0
Gapdh_M0,Psmb1_M0,Gapdh_M0<==>Psmb1_M0,Gapdh,Psmb1,M0,M0,M0<==>M0,0.4,0.5144725951755519,0.8481266242801798,0.0023757987692824,0.0039776669508445,0.169047619047619,0.1691065476190476,0.1705797619047619,0.195860119047619,0.3122242857142857,0.3857142857142857,0.4891620238095238,0.5753636904761904,0.589612619047619,0.5904429761904761,0.5904761904761905,0.0
Gapdh_M0,Msrb1_M0,Gapdh_M0<==>Msrb1_M0,Gapdh,Msrb1,M0,M0,M0<==>M0,0.8,0.0,0.0,1.1155971991197737e-05,0.0001750646700206,-0.107142857142857,-0.1068664285714285,-0.099955714285714,0.0186321428571428,0.5264979761904761,0.7,0.8728028571428571,0.966157738095238,0.9868416666666666,0.9880470238095238,0.988095238095238,0.1
Gapdh_M0,Psmb8_M0,Gapdh_M0<==>Psmb8_M0,Gapdh,Psmb8,M0,M0,M0<==>M0,1.0,0.0,0.0,0.0,0.0,0.5190476190476191,0.5190894047619048,0.5201340476190477,0.5380601190476191,0.6434841666666666,0.7214285714285713,0.8081855952380952,0.84415,0.8496657142857142,0.8499871428571428,0.85,0.0
Gapdh_M0,Gm42418_M0,Gapdh_M0<==>Gm42418_M0,Gapdh,Gm42418,M0,M0,M0<==>M0,1.0,0.1536698527067336,0.5776179699949837,0.0003603928163726,0.0019385804840049,-0.8142857142857142,-0.814250357142857,-0.8133664285714285,-0.7981982142857141,-0.7357142857142857,-0.6523809523809523,-0.4492407142857141,-0.3645119047619047,-0.3553190476190476,-0.3547833333333333,-0.3547619047619046,1.0
Gapdh_M0,Tomm6_M0,Gapdh_M0<==>Tomm6_M0,Gapdh,Tomm6,M0,M0,M0<==>M0,0.6,0.2231393617188017,0.7218598824494072,0.0022196680266441,0.0039776669508445,0.0166666666666666,0.0167995238095238,0.0201209523809524,0.0771166666666666,0.3526523809523809,0.5154761904761904,0.8113498809523809,0.9141160714285712,0.9210107142857142,0.9214125,0.9214285714285714,0.0
Gapdh_M0,Ecscr_O10,Gapdh_M0<==>Ecscr_O10,Gapdh,Ecscr,M0,O10,M0<==>O10,0.3,0.3897022684386961,0.954835038588921,0.000467895249905,0.002180160081175,-0.257142857142857,-0.2569660714285713,-0.2525464285714284,-0.1767053571428571,0.1387703571428571,0.2809523809523809,0.4510788095238094,0.6542315476190473,0.6951397619047616,0.6975236904761902,0.6976190476190475,0.1
Gapdh_M0,Prdx5_M0,Gapdh_M0<==>Prdx5_M0,Gapdh,Prdx5,M0,M0,M0<==>M0,0.7,0.0,0.0,0.0,0.0,0.3595238095238095,0.3595730952380952,0.3608052380952381,0.3819488095238095,0.4761784523809523,0.5535714285714284,0.6745207142857143,0.7080047619047617,0.7116819047619045,0.7118961904761902,0.7119047619047617,0.0
Gapdh_M0,Slc15a3_M2,Gapdh_M0<==>Slc15a3_M2,Gapdh,Slc15a3,M0,M2,M0<==>M2,0.0,0.0752797005888476,0.3839010020243606,0.0009343509720206,0.0028480934883586,0.25,0.2501328571428571,0.2534542857142858,0.3104499999999999,0.5503315476190475,0.6904761904761904,0.8030801190476189,0.818072619047619,0.8189919047619046,0.8190454761904761,0.8190476190476189,0.0
Gapdh_M0,Pgam1_M0,Gapdh_M0<==>Pgam1_M0,Gapdh,Pgam1,M0,M0,M0<==>M0,1.0,0.1451177513889817,0.5217179908992168,4.4534260268699344e-05,0.0005514337350003,0.5047619047619047,0.5047683333333333,0.5049290476190476,0.5076869047619047,0.5292345238095237,0.5904761904761904,0.7632790476190475,0.8339125,0.8490807142857142,0.8499646428571428,0.85,0.0
Gapdh_M0,Ndufb8_M0,Gapdh_M0<==>Ndufb8_M0,Gapdh,Ndufb8,M0,M0,M0<==>M0,0.4,0.3912304833020174,0.8166556535010616,0.001394788246017,0.0032719687009179,-0.0142857142857142,-0.0142107142857142,-0.0123357142857142,0.0198392857142857,0.1788669047619047,0.2999999999999999,0.4836769047619046,0.5065422619047618,0.5115983333333333,0.5118929761904761,0.5119047619047619,0.1
Gapdh_M2,Fosb_M1,Gapdh_M2<==>Fosb_M1,Gapdh,Fosb,M2,M1,M1<==>M2,0.4,0.3983840046963527,0.9261381117941831,0.0042583692531451,0.005574761257534,0.1785714285714285,0.1786024999999999,0.1793792857142856,0.1927089285714285,0.2700302380952381,0.4035714285714286,0.5238215476190475,0.5782886904761904,0.5897797619047618,0.5904494047619047,0.5904761904761904,0.0
Gapdh_M2,Gmfg_T3,Gapdh_M2<==>Gmfg_T3,Gapdh,Gmfg,M2,T3,M2<==>T3,0.9,0.0,0.0,0.001394788246017,0.0032719687009179,0.4142857142857142,0.4143264285714285,0.4153442857142856,0.4328107142857142,0.5383786904761905,0.6726190476190476,0.8136346428571428,0.851780357142857,0.8568364285714285,0.8571310714285714,0.8571428571428571,0.0
Gapdh_M2,Kdm6b_M2,Gapdh_M2<==>Kdm6b_M2,Gapdh,Kdm6b,M2,M2,M2<==>M2,0.5,0.4320992546691485,0.789649192199761,0.0026921085705794,0.0042191917333002,-0.7357142857142857,-0.7356971428571428,-0.7352685714285714,-0.7279142857142856,-0.6252920238095238,-0.4297619047619047,-0.1091682142857142,-0.020475,-0.0011700000000001,-4.5000000000072766e-05,0.0,1.0
Gapdh_M2,Nfkbia_T5,Gapdh_M2<==>Nfkbia_T5,Gapdh,Nfkbia,M2,T5,M2<==>T5,0.7,0.1717351980543593,0.7143710252427882,0.001394788246017,0.0032719687009179,0.2166666666666666,0.2166752380952381,0.2168895238095237,0.2205666666666666,0.2998917857142857,0.532142857142857,0.6970040476190476,0.7413946428571428,0.7427735714285715,0.7428539285714286,0.7428571428571429,0.0
Gapdh_M2,Clic1_M2,Gapdh_M2<==>Clic1_M2,Gapdh,Clic1,M2,M2,M2<==>M2,1.0,0.0,0.0,0.0003603928163726,0.0019385804840049,0.5761904761904761,0.5761969047619047,0.576357619047619,0.5791154761904761,0.6342798809523809,0.7583333333333333,0.8677094047619047,0.9036738095238096,0.9091895238095238,0.9095109523809524,0.9095238095238096,0.0
Gapdh_M2,Ier3_M4,Gapdh_M2<==>Ier3_M4,Gapdh,Ier3,M2,M4,M2<==>M4,0.9,0.2634586967547364,0.9197014828833414,0.0004538923858371,0.002180160081175,-0.6523809523809523,-0.652377738095238,-0.6522973809523809,-0.6509184523809523,-0.631995119047619,-0.5845238095238094,-0.4394334523809523,-0.3883214285714286,-0.3791285714285715,-0.3785928571428572,-0.3785714285714285,1.0
Gapdh_M2,Ms4a6c_M1,Gapdh_M2<==>Ms4a6c_M1,Gapdh,Ms4a6c,M2,M1,M1<==>M2,0.8,0.1149820633806962,0.5629214535124245,0.0009462793851852,0.0028480934883586,0.3833333333333333,0.3833494047619047,0.3837511904761904,0.3906458333333333,0.4536830952380952,0.644047619047619,0.7786195238095237,0.9037089285714284,0.927150714285714,0.9285167857142856,0.9285714285714284,0.0
Gapdh_M3,Tnfrsf1a_M0,Gapdh_M3<==>Tnfrsf1a_M0,Gapdh,Tnfrsf1a,M3,M0,M0<==>M3,0.4,0.0,0.0,0.0008093207959289,0.0027828088323352,0.1142857142857142,0.1143960714285713,0.117155,0.1644982142857142,0.3758228571428571,0.5607142857142857,0.791934642857143,0.8594672619047619,0.8617654761904762,0.8618994047619047,0.8619047619047618,0.0
Gapdh_M3,Psmd8_M3,Gapdh_M3<==>Psmd8_M3,Gapdh,Psmd8,M3,M3,M3<==>M3,0.8,0.0900298068040079,0.3426022017135329,0.0032668680276995,0.0044768191490697,0.3119047619047619,0.3119111904761905,0.3120719047619048,0.3148297619047619,0.3557324999999999,0.5214285714285714,0.7466725,0.7999434523809523,0.8022416666666666,0.8023755952380952,0.8023809523809523,0.0
Gapdh_M3,Taldo1_M0,Gapdh_M3<==>Taldo1_M0,Gapdh,Taldo1,M3,M0,M0<==>M3,0.7,0.2510129246685307,0.8323211971070272,0.0011475259021809,0.0030072959779545,0.3,0.3000289285714285,0.3007521428571428,0.3131624999999999,0.4009585714285714,0.5369047619047618,0.7194272619047619,0.8034476190476189,0.8181561904761903,0.8190133333333331,0.8190476190476189,0.0
Gapdh_M3,Cyp4v3_M0,Gapdh_M3<==>Cyp4v3_M0,Gapdh,Cyp4v3,M3,M0,M0<==>M3,0.8,0.262858884332303,0.8734644325762977,0.0003103832093363,0.0018967997771339,-0.0452380952380951,-0.045052738095238,-0.0404188095238093,0.0390994047619047,0.3819470238095238,0.4892857142857142,0.5986738095238094,0.7004660714285713,0.7202307142857142,0.7213824999999999,0.7214285714285714,0.1
Gapdh_M3,Pgls_M0,Gapdh_M3<==>Pgls_M0,Gapdh,Pgls,M3,M0,M0<==>M3,0.7,0.1347326372719265,0.6096536198699932,0.000467895249905,0.002180160081175,0.219047619047619,0.2190615476190476,0.2194097619047619,0.225385119047619,0.3691867857142857,0.6071428571428571,0.7636586904761904,0.829320238095238,0.8375938095238095,0.8380759523809523,0.8380952380952381,0.0
Gapdh_M3,Pkm_M0,Gapdh_M3<==>Pkm_M0,Gapdh,Pkm,M3,M0,M0<==>M3,0.9,0.0016078927810154,0.0100233319673397,3.915583779263051e-06,6.602367724558669e-05,0.4547619047619047,0.4548304761904762,0.4565447619047619,0.4859619047619047,0.6203858333333333,0.7226190476190475,0.8449065476190476,0.8784017857142856,0.8852964285714285,0.8856982142857143,0.8857142857142857,0.0
Gapdh_M3,Cxcr6_M5,Gapdh_M3<==>Cxcr6_M5,Gapdh,Cxcr6,M3,M5,M3<==>M5,0.8,0.3271548707030187,0.8855897890678796,0.0007520392187891,0.0026458630829595,0.1904761904761904,0.1904954761904762,0.190977619047619,0.1992511904761904,0.3148285714285713,0.5523809523809523,0.6830017857142856,0.8509321428571427,0.8904614285714284,0.8927649999999999,0.8928571428571429,0.0
Gapdh_M3,Cd164_M0,Gapdh_M3<==>Cd164_M0,Gapdh,Cd164,M3,M0,M0<==>M3,0.8,0.3074285700717852,0.8963365680874967,0.0020052861927299,0.0037075830211113,0.3833333333333333,0.3833440476190476,0.3836119047619047,0.3882083333333333,0.4142736904761904,0.5583333333333332,0.6452982142857143,0.711247619047619,0.7186019047619047,0.7190304761904761,0.719047619047619,0.0
Gapdh_M3,Srgn_M0,Gapdh_M3<==>Srgn_M0,Gapdh,Srgn,M3,M0,M0<==>M3,0.6,0.1049237222858673,0.5228085107190553,0.0001802252748441,0.0014884214158635,-0.0119047619047618,-0.0117622619047618,-0.0081997619047617,0.0529327380952381,0.3078179761904762,0.4642857142857142,0.7292826190476189,0.7608732142857142,0.7640907142857142,0.7642782142857142,0.7642857142857142,0.1
Gapdh_M3,Irf1_M3,Gapdh_M3<==>Irf1_M3,Gapdh,Irf1,M3,M3,M3<==>M3,0.3,0.3423096392049181,0.8694061760062992,0.0069056578608793,0.008272590289993,0.0809523809523809,0.0809566666666666,0.0810638095238095,0.0829023809523809,0.106775238095238,0.2309523809523809,0.3918745238095237,0.5979505952380949,0.642535952380952,0.6451341666666663,0.645238095238095,0.0
Gapdh_M3,Ywhaq_M3,Gapdh_M3<==>Ywhaq_M3,Gapdh,Ywhaq,M3,M3,M3<==>M3,0.8,0.0919667940555247,0.4357889701923355,0.0011475259021809,0.0030072959779545,0.1119047619047618,0.1120236904761904,0.1149969047619047,0.1660172619047618,0.3935082142857142,0.638095238095238,0.7810485714285715,0.8948988095238095,0.9086880952380952,0.9094916666666666,0.9095238095238096,0.0
Gapdh_M3,Psma2_M3,Gapdh_M3<==>Psma2_M3,Gapdh,Psma2,M3,M3,M3<==>M3,0.9,0.0,0.0,0.0003673792527328,0.0019385804840049,0.5904761904761904,0.5904783333333332,0.5905319047619046,0.5914511904761904,0.6237614285714285,0.7357142857142855,0.8190596428571429,0.8356577380952381,0.8379559523809524,0.838089880952381,0.8380952380952381,0.0
Gapdh_M3,Tomm22_M3,Gapdh_M3<==>Tomm22_M3,Gapdh,Tomm22,M3,M3,M3<==>M3,0.9,0.0910797944491397,0.4259893740174815,0.0023757987692824,0.0039776669508445,0.3428571428571428,0.3429064285714285,0.3441385714285714,0.3652821428571428,0.5247079761904762,0.6499999999999999,0.7741771428571428,0.8283452380952381,0.8375380952380952,0.8380738095238095,0.8380952380952381,0.0
Gapdh_M3,AY036118_M2,Gapdh_M3<==>AY036118_M2,Gapdh,AY036118,M3,M2,M2<==>M3,0.8,0.1714988180622902,0.6913393102574584,0.0042583692531451,0.005574761257534,-0.8428571428571429,-0.8427960714285715,-0.8412692857142857,-0.8150696428571428,-0.6938998809523809,-0.4845238095238094,-0.2427729761904761,-0.1227994047619048,-0.1057926190476191,-0.1048015476190477,-0.1047619047619047,1.0
Gapdh_M3,Nfkbie_M0,Gapdh_M3<==>Nfkbie_M0,Gapdh,Nfkbie,M3,M0,M0<==>M3,0.7,0.4144460031357384,0.9502278791979748,0.0102262639561709,0.0115087851673384,0.1261904761904762,0.1262879761904762,0.1287254761904763,0.1705529761904762,0.3550814285714285,0.4607142857142856,0.602772619047619,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.0
Gapdh_M4,Hint1_M4,Gapdh_M4<==>Hint1_M4,Gapdh,Hint1,M4,M4,M4<==>M4,0.6,0.0,0.0,0.0001017439440894,0.0010067363390445,0.3309523809523809,0.3310059523809524,0.3323452380952381,0.3553273809523809,0.4571308333333334,0.5761904761904761,0.8310966666666668,0.9450684523809524,0.9519630952380952,0.952364880952381,0.9523809523809524,0.0
Gapdh_M5,Pkm_M5,Gapdh_M5<==>Pkm_M5,Gapdh,Pkm,M5,M5,M5<==>M5,0.9,0.0416020060663868,0.1607654809710105,0.0032668680276995,0.0044768191490697,0.3357142857142857,0.3357614285714285,0.33694,0.3571642857142856,0.4822424999999999,0.6785714285714285,0.7544303571428571,0.8276880952380952,0.844235238095238,0.8451995238095238,0.8452380952380952,0.0
Gapdh_M5,Tapbp_B3,Gapdh_M5<==>Tapbp_B3,Gapdh,Tapbp,M5,B3,B3<==>M5,0.3,0.4081187234275402,1.0,0.0023757987692824,0.0039776669508445,-0.0119047619047618,-0.0117804761904761,-0.0086733333333332,0.044645238095238,0.2693791666666666,0.3428571428571428,0.5613258333333333,0.7653309523809522,0.8002638095238093,0.8022995238095236,0.8023809523809523,0.1
Gapdh_M5,Cox8a_M5,Gapdh_M5<==>Cox8a_M5,Gapdh,Cox8a,M5,M5,M5<==>M5,0.8,0.2317097469320914,0.7498435743345757,0.0023757987692824,0.0039776669508445,0.319047619047619,0.3191022619047619,0.3204683333333333,0.343910119047619,0.4476070238095237,0.6142857142857142,0.6462688095238094,0.8190047619047617,0.8594533333333331,0.861810476190476,0.8619047619047618,0.0
Gapdh_M5,Ms4a4b_M5,Gapdh_M5<==>Ms4a4b_M5,Gapdh,Ms4a4b,M5,M5,M5<==>M5,0.9,0.0,0.0,0.0009343509720206,0.0028480934883586,0.4333333333333333,0.4333622619047618,0.4340854761904761,0.4464958333333333,0.5108620238095237,0.6666666666666665,0.822814880952381,0.8475625,0.8498607142857143,0.8499946428571429,0.85,0.0
Gapdh_T0,Cyba_B3,Gapdh_T0<==>Cyba_B3,Gapdh,Cyba,T0,B3,B3<==>T0,0.0,0.1673635001350775,0.8106250370350112,0.0016795241384019,0.003501681118575,0.3142857142857142,0.3143585714285714,0.3161799999999999,0.3474357142857142,0.4914708333333332,0.6369047619047619,0.7537792857142855,0.825420238095238,0.8373709523809524,0.838067380952381,0.8380952380952381,0.0
Gapdh_T0,Rwdd1_T4,Gapdh_T0<==>Rwdd1_T4,Gapdh,Rwdd1,T0,T4,T0<==>T4,0.5,0.4847842921186608,0.9112481256055815,0.0027949639229216,0.0042191917333002,0.0452380952380952,0.0452477380952381,0.0454888095238095,0.0496255952380952,0.0941713095238095,0.3547619047619047,0.5790111904761905,0.7687434523809522,0.8004588095238092,0.8023070238095236,0.8023809523809523,0.0
Gapdh_T0,Ndrg1_O7,Gapdh_T0<==>Ndrg1_O7,Gapdh,Ndrg1,T0,O7,O7<==>T0,0.0,0.0914229257908288,0.484198573051421,0.0016795241384019,0.003501681118575,0.2023809523809523,0.2023970238095238,0.2027988095238095,0.2096934523809523,0.24217,0.4476190476190474,0.6541469047619047,0.7212589285714285,0.7281535714285714,0.7285553571428571,0.7285714285714285,0.0
Gapdh_T0,Tspo_T4,Gapdh_T0<==>Tspo_T4,Gapdh,Tspo,T0,T4,T0<==>T4,0.9,0.0399892415102585,0.1969068793542006,0.0020052861927299,0.0037075830211113,0.3642857142857141,0.3643521428571427,0.366012857142857,0.3945107142857141,0.5414467857142856,0.6797619047619047,0.7782398809523808,0.8363499999999999,0.8492199999999999,0.8499699999999999,0.85,0.0
Gapdh_T0,Rps2_M5,Gapdh_T0<==>Rps2_M5,Gapdh,Rps2,T0,M5,M5<==>T0,0.0,0.3452682483922376,0.7464327553342593,0.0011941547439584,0.0031055183497945,0.2547619047619047,0.2548433333333332,0.2568790476190475,0.2918119047619046,0.442845119047619,0.5773809523809522,0.7404882142857142,0.7760208333333332,0.7829154761904761,0.7833172619047618,0.7833333333333332,0.0
Gapdh_T0,Rps2_T0,Gapdh_T0<==>Rps2_T0,Gapdh,Rps2,T0,T0,T0<==>T0,0.0,0.1438671821395137,0.5645893203521867,0.0027949639229216,0.0042191917333002,0.4238095238095237,0.4238513095238094,0.4248959523809523,0.4428220238095237,0.5207414285714285,0.638095238095238,0.6945749999999998,0.7199095238095236,0.7235866666666664,0.7238009523809521,0.7238095238095236,0.0
Gapdh_T0,Lmnb1_M2,Gapdh_T0<==>Lmnb1_M2,Gapdh,Lmnb1,T0,M2,M2<==>T0,0.0,0.1385236138076639,0.4467849877776734,0.0016795241384019,0.003501681118575,0.0928571428571428,0.0928839285714285,0.0935535714285713,0.1050446428571428,0.209427619047619,0.4154761904761904,0.5929052380952381,0.7369291666666665,0.7649673809523807,0.7666013095238093,0.7666666666666666,0.0
