Variable 1,Variable 2,Edge Name,Measurable 1,Measurable 2,Cell Type 1,Cell Type 2,Edge Type,Percent Inclusion,Median Combined p-Value,Median Corrected p-Value,metapy_comb_pval,metapy_fdr_adj_pvals,Min,99.99% Confidence Interval Lower Bound,99.74% Confidence Interval Lower Bound,95.45% Confidence Interval Lower Bound,68.27% Confidence Interval Lower Bound,Median,68.27% Confidence Interval Upper Bound,95.45% Confidence Interval Upper Bound,99.74% Confidence Interval Upper Bound,99.99% Confidence Interval Upper Bound,Max,Percentile of 0
Eprs_M3,Ifi30_B4,Eprs_M3<==>Ifi30_B4,Eprs,Ifi30,M3,B4,B4<==>M3,0.0,0.391404848337744,1.0,0.0046862415919141,0.0099107489439416,0.2079365079365079,0.2079650793650793,0.208679365079365,0.2209365079365078,0.3019892857142856,0.519047619047619,0.6317780952380952,0.7782861111111109,0.8092353968253966,0.811038968253968,0.811111111111111,0.0
Eprs_M3,Naca_B1,Eprs_M3<==>Naca_B1,Eprs,Naca,M3,B1,B1<==>M3,0.5,0.5231279458672509,1.0,0.0029113034760286,0.0085370460971026,-0.7476190476190475,-0.7476083333333332,-0.747340476190476,-0.7427440476190474,-0.7000400793650792,-0.4674603174603173,-0.2062690476190475,0.079844841269841,0.1377598412698409,0.141134841269841,0.1412698412698412,0.9
Eprs_M3,Irf1_M4,Eprs_M3<==>Irf1_M4,Eprs,Irf1,M3,M4,M3<==>M4,0.0,0.1960497273844396,0.7538307345080821,0.0101674175593782,0.0132886994226487,0.146031746031746,0.146061746031746,0.146811746031746,0.159681746031746,0.2425799999999999,0.5793650793650793,0.7301827777777777,0.8062972222222221,0.821312222222222,0.8221872222222221,0.8222222222222221,0.0
Eprs_M3,Cltc_M3,Eprs_M3<==>Cltc_M3,Eprs,Cltc,M3,M3,M3<==>M3,0.5,0.1830991218738098,0.6945267548414435,0.0074196213148758,0.0118512975186633,-0.1587301587301586,-0.1586994444444443,-0.1579315873015871,-0.1447551587301586,-0.0164513492063491,0.4642857142857142,0.6270081746031746,0.7321555555555553,0.7542184126984124,0.7555041269841267,0.7555555555555554,0.2
Eprs_M3,mt-Co2_T6,Eprs_M3<==>mt-Co2_T6,Eprs,mt-Co2,M3,T6,M3<==>T6,0.0,0.2828041995897015,0.8777587368216563,0.0123232493991644,0.0155339044150386,-0.6492063492063492,-0.6491799206349207,-0.6485192063492063,-0.6371813492063492,-0.5850431746031745,-0.3880952380952381,-0.2199477777777778,-0.0113801587301589,0.0382612698412695,0.0411541269841267,0.0412698412698412,0.9
Eprs_T7,Mmrn2_O10,Eprs_T7<==>Mmrn2_O10,Eprs,Mmrn2,T7,O10,O10<==>T7,0.9,0.1450431513104364,0.6331492879877701,0.0389978599111951,0.0413564547128477,0.2285714285714285,0.2286507142857142,0.2306328571428571,0.2646464285714285,0.4115531746031745,0.6071428571428571,0.7159130952380952,0.7649285714285713,0.7710571428571428,0.7714142857142856,0.7714285714285714,0.0
Eprs_T7,H2-Aa_B4,Eprs_T7<==>H2-Aa_B4,Eprs,H2-Aa,T7,B4,B4<==>T7,0.0,0.0755418043017882,0.7056830684050998,0.0038746129822017,0.0094406292989719,0.2761904761904761,0.2762119047619047,0.276747619047619,0.2859404761904761,0.3339964285714285,0.6396825396825396,0.7487642857142857,0.7681785714285714,0.771242857142857,0.7714214285714285,0.7714285714285714,0.0
Cenpf_T5,Ube2j2_M4,Cenpf_T5<==>Ube2j2_M4,Cenpf,Ube2j2,T5,M4,M4<==>T5,1.0,0.0,0.0,0.0041094574699509,0.0094406292989719,-0.9047619047619048,-0.9047283333333334,-0.9038890476190476,-0.8894869047619047,-0.8131805555555556,-0.6626984126984127,-0.5092466666666666,-0.3607087301587302,-0.3319044444444445,-0.3302258730158731,-0.3301587301587301,1.0
Cenpf_T5,Eef1a1_B4,Cenpf_T5<==>Eef1a1_B4,Cenpf,Eef1a1,T5,B4,B4<==>T5,0.4,0.0341565714735579,0.3574233540570363,0.014972442477717,0.0180934199271585,0.1365079365079364,0.1365500793650793,0.1376036507936507,0.1556829365079364,0.2559655555555555,0.4404761904761904,0.7229574603174602,0.8338182539682538,0.8528168253968252,0.8539239682539681,0.8539682539682539,0.0
Cenpf_T5,Ppia_B3,Cenpf_T5<==>Ppia_B3,Cenpf,Ppia,T5,B3,B3<==>T5,0.9,0.190119168311468,0.952326675313971,0.0036516524321277,0.0090542844205439,-0.8222222222222221,-0.8221772222222221,-0.8210522222222221,-0.8017472222222222,-0.7025275396825397,-0.5793650793650793,-0.4070123015873015,-0.3173003968253968,-0.2979953968253968,-0.2968703968253968,-0.2968253968253967,1.0
Cenpf_T5,Ube2b_T6,Cenpf_T5<==>Ube2b_T6,Cenpf,Ube2b,T5,T6,T5<==>T6,0.9,0.1739097223094287,0.77409171595416,0.0091771314097633,0.0128156935922771,-0.784126984126984,-0.7841176984126983,-0.7838855555555554,-0.779901984126984,-0.7179905555555555,-0.503968253968254,-0.3961142063492062,-0.3146626984126984,-0.2993412698412698,-0.2984484126984127,-0.2984126984126983,1.0
Cenpf_T5,Igha_T7,Cenpf_T5<==>Igha_T7,Cenpf,Igha,T5,T7,T5<==>T7,0.6,0.1214971381262247,0.6608278753555218,0.0176355459558512,0.0206751308645961,-0.684126984126984,-0.6841062698412698,-0.6835884126984126,-0.674701984126984,-0.6258709523809524,-0.5769841269841269,-0.1971873015873015,0.0111436507936506,0.0485279365079363,0.0507065079365078,0.0507936507936508,0.9
Cenpf_T5,Ighv1-66_B3,Cenpf_T5<==>Ighv1-66_B3,Cenpf,Ighv1-66,T5,B3,B3<==>T5,0.0,0.1788441185847797,0.7409351200839043,0.0015427066233623,0.0066106756776496,0.0971179972586159,0.0972357227312781,0.100178859547833,0.1506830873199143,0.3791962912354305,0.5818849983641734,0.7159668288184826,0.8087813652506777,0.8289371664496985,0.830111746939152,0.8301587301587302,0.0
Cenpf_T5,Dad1_B1,Cenpf_T5<==>Dad1_B1,Cenpf,Dad1,T5,B1,B1<==>T5,1.0,0.005412813764243,0.0494243395046749,0.0015648931905298,0.0066106756776496,-0.9126984126984128,-0.9126484126984128,-0.9113984126984126,-0.8899484126984126,-0.7954751587301586,-0.7095238095238093,-0.5346675396825395,-0.491276984126984,-0.4845355555555555,-0.4841426984126983,-0.484126984126984,1.0
Cenpf_T5,Ostf1_B1,Cenpf_T5<==>Ostf1_B1,Cenpf,Ostf1,T5,B1,B1<==>T5,0.0,0.3450569627494679,1.0,0.0036516524321277,0.0090542844205439,-0.7984126984126984,-0.7983305555555555,-0.796276984126984,-0.7610376984126983,-0.5948200793650793,-0.4547619047619046,-0.2098696825396824,-0.0740805555555556,-0.056614126984127,-0.0555962698412699,-0.0555555555555555,1.0
Ppp2r5a_M3,Ighv1-50_B3,Ppp2r5a_M3<==>Ighv1-50_B3,Ppp2r5a,Ighv1-50,M3,B3,B3<==>M3,0.5,0.2396590704865761,0.9825467336848792,0.0060233673401813,0.0110045504145764,-0.7587413574800262,-0.7586922584547231,-0.7574647828221457,-0.7364013009671165,-0.6415332017234937,-0.5331477976391004,-0.4337919546777533,-0.3257191370728858,-0.3105228036790297,-0.3096372364649355,-0.3096018137763717,1.0
Lpgat1_M7,Sla2_M7,Lpgat1_M7<==>Sla2_M7,Lpgat1,Sla2,M7,M7,M7<==>M7,0.9,0.1204822484548386,0.4539246638341165,0.003205504216633,0.0087063249438077,0.2809523809523809,0.2810495238095238,0.2834780952380953,0.3251523809523809,0.5070123015873015,0.6150793650793651,0.7204539682539682,0.7728650793650792,0.7789936507936507,0.7793507936507935,0.7793650793650793,0.0
Lpgat1_M7,Pole4_T5,Lpgat1_M7<==>Pole4_T5,Lpgat1,Pole4,M7,T5,M7<==>T5,0.8,0.2106027696173997,0.827371300045503,0.0007997269411684,0.0047017099546144,0.146031746031746,0.1461431746031746,0.1489288888888889,0.196731746031746,0.4160619841269841,0.5682539682539681,0.6576490476190475,0.7040365079365077,0.7077136507936506,0.7079279365079363,0.7079365079365078,0.0
Lpgat1_M7,Irf8_B5,Lpgat1_M7<==>Irf8_B5,Lpgat1,Irf8,M7,B5,B5<==>M7,0.0,0.2053504732369645,1.0,0.0082625685885044,0.0123091792771071,0.1777777777777777,0.1778363492063491,0.1793006349206349,0.2044277777777777,0.4030142857142856,0.6111111111111109,0.7168453174603174,0.8931464285714283,0.9265471428571426,0.9284935714285713,0.9285714285714284,0.0
Lpgat1_M7,Ccr9_M7,Lpgat1_M7<==>Ccr9_M7,Lpgat1,Ccr9,M7,M7,M7<==>M7,0.9,0.0854288895891733,0.3591901026959155,0.0029113034760286,0.0085370460971026,0.4761904761904761,0.4761926190476189,0.4762461904761904,0.4771654761904761,0.5142296031746032,0.6142857142857143,0.7075505555555555,0.810734126984127,0.8260555555555555,0.8269484126984127,0.826984126984127,0.0
Lpgat1_M7,Eif1_T7,Lpgat1_M7<==>Eif1_T7,Lpgat1,Eif1,M7,T7,M7<==>T7,0.0,0.1108152803269124,0.5481326047214689,0.0009550875975733,0.0052085082420336,-0.8174603174603176,-0.8174253174603175,-0.8165503174603176,-0.8015353174603175,-0.6955392857142856,-0.5992063492063491,-0.4175290476190474,-0.2771043650793651,-0.2657665079365079,-0.2651057936507936,-0.265079365079365,1.0
Lpgat1_M7,Hif1a_T4,Lpgat1_M7<==>Hif1a_T4,Lpgat1,Hif1a,M7,T4,M7<==>T4,0.0,0.1706098091445903,0.6796111648833847,0.0091771314097633,0.0128156935922771,0.3460317460317459,0.3460710317460316,0.3470531746031746,0.3639067460317459,0.4598192857142856,0.5801587301587301,0.7016033333333331,0.7552916666666666,0.7660166666666666,0.7666416666666666,0.7666666666666666,0.0
Lpgat1_M7,Mbd2_T4,Lpgat1_M7<==>Mbd2_T4,Lpgat1,Mbd2,M7,T4,M7<==>T4,0.8,0.0566114616831367,0.2730243347090125,0.0074196213148758,0.0118512975186633,0.2253968253968253,0.225451111111111,0.2268082539682539,0.2500968253968254,0.430243492063492,0.6190476190476191,0.8127465079365079,0.8728273809523809,0.8804880952380951,0.8809345238095238,0.8809523809523809,0.0
Lpgat1_M7,Malat1_M2,Lpgat1_M7<==>Malat1_M2,Lpgat1,Malat1,M7,M2,M2<==>M7,0.9,0.1002815845680124,0.408680244999261,0.0015648931905298,0.0066106756776496,0.3571428571428571,0.3571942857142857,0.35848,0.3805428571428571,0.48297373015873,0.5706349206349206,0.6857703968253969,0.7442936507936507,0.7504222222222222,0.750779365079365,0.7507936507936508,0.0
G0s2_M2,Tmem50a_M0,G0s2_M2<==>Tmem50a_M0,G0s2,Tmem50a,M2,M0,M0<==>M2,0.0,0.5224685242432361,0.9627671267860668,0.0445937909445404,0.0468261023340034,-0.0158730158730158,-0.015820873015873,-0.0145173015873015,0.0078519841269841,0.1638379365079365,0.4261904761904761,0.4603415079365079,0.6601615079365076,0.7052065079365075,0.7078315079365076,0.7079365079365078,0.1
G0s2_M2,Fis1_M5,G0s2_M2<==>Fis1_M5,G0s2,Fis1,M2,M5,M2<==>M5,0.0,0.4572165671446797,0.9476824914268208,0.000664762903131,0.0042272969557193,0.1825396825396825,0.1825518253968254,0.1828553968253968,0.1880646825396825,0.2495923015873015,0.4166666666666666,0.6532891269841269,0.7385424603174602,0.7590731746031745,0.760269603174603,0.7603174603174603,0.0
G0s2_M2,Adgre5_M7,G0s2_M2<==>Adgre5_M7,G0s2,Adgre5,M2,M7,M2<==>M7,0.4,0.2804650321585306,0.8554216862089943,0.0036516524321277,0.0090542844205439,0.0952380952380952,0.0953109523809523,0.0971323809523809,0.1283880952380952,0.262575873015873,0.3119047619047619,0.6882418253968252,0.7432809523809523,0.7518609523809522,0.7523609523809522,0.7523809523809523,0.0
G0s2_M2,Trim25_M4,G0s2_M2<==>Trim25_M4,G0s2,Trim25,M2,M4,M2<==>M4,0.6,0.317008325532326,0.95700298806244,0.0052812878003528,0.0103938071751297,0.2444444444444443,0.2444651587301586,0.2449830158730158,0.2538694444444443,0.2993048412698412,0.488095238095238,0.6558647619047618,0.8486642857142855,0.8835971428571426,0.885632857142857,0.8857142857142857,0.0
G0s2_M2,Ndufb9_M0,G0s2_M2<==>Ndufb9_M0,G0s2,Ndufb9,M2,M0,M0<==>M2,0.0,0.2990550580665048,0.9225364503856608,0.040132968017767,0.0425223412990485,0.1222222222222221,0.1222579365079364,0.1231507936507936,0.1384722222222222,0.2348645238095237,0.515079365079365,0.7866465079365079,0.809161111111111,0.8109996825396825,0.8111068253968253,0.811111111111111,0.0
G0s2_M2,Iglc3_M7,G0s2_M2<==>Iglc3_M7,G0s2,Iglc3,M2,M7,M2<==>M7,0.0,0.3138456139684868,0.9334430397702856,0.0205718809335658,0.023479062938784,0.0603174603174603,0.060386746031746,0.0621188888888889,0.0918424603174603,0.269295,0.4373015873015873,0.6289207142857143,0.7571285714285713,0.7706114285714284,0.7713971428571428,0.7714285714285714,0.0
Fam107b_B3,Rpl5_T3,Fam107b_B3<==>Rpl5_T3,Fam107b,Rpl5,B3,T3,B3<==>T3,0.0,0.4461004020664631,1.0,0.0277556403350215,0.0303880388360136,-0.0253968253968254,-0.0252953968253968,-0.0227596825396825,0.0207531746031745,0.2122242857142856,0.4484126984126983,0.7298529365079367,0.8528047619047618,0.8613847619047618,0.8618847619047618,0.8619047619047618,0.1
Fam107b_B3,Actb_T2,Fam107b_B3<==>Actb_T2,Fam107b,Actb,B3,T2,B3<==>T2,0.6,0.2828041995897015,0.977843343919158,0.0091771314097633,0.0128156935922771,-0.726984126984127,-0.7269684126984127,-0.7265755555555555,-0.719834126984127,-0.6744061904761903,-0.584126984126984,-0.106096111111111,-0.0526071428571428,-0.0434142857142857,-0.0428785714285714,-0.0428571428571428,1.0
Fam107b_B3,Ets1_T3,Fam107b_B3<==>Ets1_T3,Fam107b,Ets1,B3,T3,B3<==>T3,0.7,0.0,0.0,0.0101674175593782,0.0132886994226487,0.3492063492063492,0.3492242063492063,0.3496706349206349,0.3573313492063492,0.4343903968253967,0.5952380952380951,0.7431102380952381,0.7751400793650792,0.7791236507936506,0.7793557936507935,0.7793650793650793,0.0
Fam107b_B3,Srgn_M3,Fam107b_B3<==>Srgn_M3,Fam107b,Srgn,B3,M3,B3<==>M3,0.6,0.2417743893957007,0.9764305183954736,0.0179455859959055,0.0209394480489814,0.2333333333333332,0.2333490476190475,0.2337419047619046,0.2404833333333332,0.2960981746031745,0.5277777777777778,0.6662165873015872,0.8563369047619046,0.9019947619047616,0.904655476190476,0.9047619047619048,0.0
Fam107b_B3,Slfn2_M1,Fam107b_B3<==>Slfn2_M1,Fam107b,Slfn2,B3,M1,B3<==>M1,0.8,0.0,0.0,0.0021145337313841,0.0074793890818402,-0.0015873015873016,-0.0014073015873016,0.0030926984126984,0.0803126984126983,0.4167491269841269,0.730952380952381,0.7605465079365079,0.7972492063492063,0.8058292063492062,0.8063292063492062,0.8063492063492063,0.1
Fam107b_B3,Prkar1a_T3,Fam107b_B3<==>Prkar1a_T3,Fam107b,Prkar1a,B3,T3,B3<==>T3,0.8,0.1316710544417438,0.791957607569287,0.0052812878003528,0.0103938071751297,0.3238095238095237,0.323825238095238,0.3242180952380952,0.3309595238095237,0.4042316666666665,0.6507936507936507,0.7717057142857142,0.802849603174603,0.8031560317460316,0.8031738888888887,0.803174603174603,0.0
Fam107b_B3,Grb2_B3,Fam107b_B3<==>Grb2_B3,Fam107b,Grb2,B3,B3,B3<==>B3,0.9,0.1633313738322401,0.5,0.0082625685885044,0.0123091792771071,0.0396825396825396,0.0398489682539682,0.0440096825396826,0.1154075396825396,0.4197107142857142,0.53015873015873,0.7398669047619049,0.9060099206349206,0.9197992063492062,0.9206027777777775,0.9206349206349206,0.0
Fam107b_B3,Zfp36l2_T1,Fam107b_B3<==>Zfp36l2_T1,Fam107b,Zfp36l2,B3,T1,B3<==>T1,0.0,0.5268994212050464,1.0,0.0046862415919141,0.0099107489439416,-0.2047619047619047,-0.2046897619047618,-0.2028861904761904,-0.1719369047619047,-0.017279365079365,0.2603174603174603,0.5004981746031746,0.6140829365079363,0.6352265079365077,0.6364586507936506,0.6365079365079364,0.2
Fam107b_T2,Cadm1_M4,Fam107b_T2<==>Cadm1_M4,Fam107b,Cadm1,T2,M4,M4<==>T2,0.0,0.3067619334526434,0.9214300099703808,0.0038746129822017,0.0094406292989719,-0.0968253968253967,-0.0967153968253967,-0.0939653968253967,-0.0467753968253967,0.1564476984126984,0.3325396825396824,0.4850752380952381,0.6105079365079363,0.6350222222222219,0.6364507936507934,0.6365079365079364,0.1
Fam107b_T2,Rpl35a_T6_2,Fam107b_T2<==>Rpl35a_T6_2,Fam107b,Rpl35a,T2,T6_2,T2<==>T6_2,0.0,0.6226236069633272,0.9733184321452844,0.052696314446048,0.0547547642290969,0.0269841269841269,0.0270276984126983,0.0281169841269841,0.0468091269841269,0.157086746031746,0.292063492063492,0.4699534920634921,0.5857376984126984,0.5976884126984127,0.5983848412698413,0.5984126984126984,0.0
Fam107b_T2,Gramd3_T3,Fam107b_T2<==>Gramd3_T3,Fam107b,Gramd3,T2,T3,T2<==>T3,0.0,0.2314882721455876,0.7308501257933426,0.016407469118005,0.0194801689376352,0.1206349206349206,0.1207177777777777,0.1227892063492063,0.1583349206349205,0.3305687301587301,0.4428571428571428,0.7100139682539682,0.7557297619047618,0.7615519047619047,0.7618911904761904,0.7619047619047619,0.0
Fam107b_T2,Ighv7-3_B3,Fam107b_T2<==>Ighv7-3_B3,Fam107b,Ighv7-3,T2,B3,B3<==>T2,0.5,0.1263987458138774,0.7072043071562,0.063382787203572,0.0652432263487759,0.2659153668227615,0.2659544347411534,0.2669311327009492,0.2836912696910448,0.360916525171585,0.4892552940693874,0.6538970217016911,0.7470288317391202,0.7660323466512778,0.7671397775902149,0.7671840748277724,0.0
Fam107b_T4,Pdia3_M4,Fam107b_T4<==>Pdia3_M4,Fam107b,Pdia3,T4,M4,M4<==>T4,0.0,0.6384524418899008,0.9719240167578586,0.0396852684496214,0.0420586806389325,-0.4888888888888887,-0.4888081746031745,-0.4867903174603173,-0.4521638888888888,-0.1703027777777777,0.1301587301587301,0.370568492063492,0.4552162698412697,0.4690055555555554,0.4698091269841268,0.4698412698412698,0.2
Fam107b_T4,Fosb_M1,Fam107b_T4<==>Fosb_M1,Fam107b,Fosb,T4,M1,M1<==>T4,0.0,0.3794329414007326,0.9635093157233936,0.0101674175593781,0.0132886994226487,-0.1301587301587301,-0.130035873015873,-0.1269644444444443,-0.0742587301587301,0.1530440476190476,0.4198412698412698,0.6582880952380952,0.6676039682539682,0.6682168253968253,0.6682525396825395,0.6682539682539681,0.1
Fam107b_T4,Med29_M3,Fam107b_T4<==>Med29_M3,Fam107b,Med29,T4,M3,M3<==>T4,0.6,0.1022133598664756,0.4031636354823297,0.0041441508232889,0.0094406292989719,0.3317460317460317,0.3317503174603174,0.3318574603174603,0.3336960317460317,0.351456746031746,0.4404761904761904,0.6197908730158731,0.7505531746031745,0.7732288888888886,0.7745503174603173,0.7746031746031745,0.0
Fam107b_T4,Jund_T4,Fam107b_T4<==>Jund_T4,Fam107b,Jund,T4,T4,T4<==>T4,0.0,0.0079935973921183,0.0452367548990462,0.0052812878003528,0.0103938071751297,-0.0396825396825396,-0.0396132539682539,-0.037881111111111,-0.0081575396825396,0.1855940476190476,0.5769841269841269,0.7470120634920634,0.806886111111111,0.8108696825396824,0.8111018253968253,0.811111111111111,0.1
Fam107b_T4,Tmem123_M0,Fam107b_T4<==>Tmem123_M0,Fam107b,Tmem123,T4,M0,M0<==>T4,0.0,0.0248690205289116,0.1241679413228918,0.0028025839806941,0.0083047890321493,-0.0666666666666667,-0.0664559523809524,-0.0611880952380951,0.0292083333333332,0.4355436507936507,0.5948698772628818,0.7630740476190475,0.930553968253968,0.9660996825396824,0.968171111111111,0.9682539682539684,0.1
Fam107b_T4,Atp5g2_T3,Fam107b_T4<==>Atp5g2_T3,Fam107b,Atp5g2,T4,T3,T3<==>T4,0.0,0.2699647595699817,0.8687338489314153,0.0382857166056771,0.0407065551732088,-0.1793650793650793,-0.1793286507936507,-0.1784179365079364,-0.1627900793650793,-0.0766806349206349,0.0888888888888888,0.4864575396825397,0.7169416666666665,0.7638252380952377,0.7665573809523807,0.7666666666666666,0.4
Fam107b_T4,Ighv1-2_B2,Fam107b_T4<==>Ighv1-2_B2,Fam107b,Ighv1-2,T4,B2,B2<==>T4,0.6,0.5965481339686277,1.0,0.017111709819086,0.0200968150453934,0.0,0.0001055162528116,0.0027434225731025,0.048009895029293,0.2478987406335357,0.389930805139822,0.6558272082685398,0.7109222785708759,0.7217174559338473,0.7223465455237641,0.7223717091073608,0.1
Celf2_B1,Hnrnpf_B3,Celf2_B1<==>Hnrnpf_B3,Celf2,Hnrnpf,B1,B3,B1<==>B3,0.4,0.4510105465357272,1.0,0.0977179404286436,0.0990328867735816,-0.1492063492063491,-0.1491649206349206,-0.1481292063492063,-0.1303563492063492,0.0311436507936507,0.3968253968253967,0.4675748412698411,0.5237952380952379,0.537278095238095,0.5380638095238094,0.538095238095238,0.2
Celf2_B1,Ifnar1_B0,Celf2_B1<==>Ifnar1_B0,Celf2,Ifnar1,B1,B0,B0<==>B1,0.6,0.4441806546039556,1.0,0.0013354230974384,0.0061335266584037,0.2523809523809524,0.2523988095238095,0.252845238095238,0.2605059523809523,0.3036086507936507,0.4404761904761903,0.6512757936507936,0.7528281746031744,0.7733588888888887,0.7745553174603172,0.7746031746031745,0.0
Celf2_M3,Rtcb_B4,Celf2_M3<==>Rtcb_B4,Celf2,Rtcb,M3,B4,B4<==>M3,0.5,0.1746122489976494,0.6228316857985,0.0234864133071253,0.0263059612225121,-0.2269841269841269,-0.2267598412698412,-0.2211526984126982,-0.1249341269841269,0.2768615873015873,0.3809523809523809,0.5590714285714286,0.7595257936507935,0.7917007936507934,0.7935757936507934,0.7936507936507936,0.1
Atp5c1_B4,Dut_B4,Atp5c1_B4<==>Dut_B4,Atp5c1,Dut,B4,B4,B4<==>B4,0.9,0.0398582906726957,0.4951382807778823,0.0138678315961555,0.0169959445755452,0.0476190476190476,0.0477847619047618,0.0519276190476191,0.1230190476190475,0.4532249999999999,0.5531746031746031,0.6621738888888888,0.8046956349206347,0.8331934920634917,0.834854206349206,0.8349206349206347,0.0
Atp5c1_B4,Capns1_M1,Atp5c1_B4<==>Capns1_M1,Atp5c1,Capns1,B4,M1,B4<==>M1,0.6,0.0,0.0,0.0002309612623378,0.0021677760523635,0.0730158730158729,0.0730780158730158,0.0746315873015873,0.1012908730158729,0.259329126984127,0.4579365079365078,0.6356077777777778,0.7999948412698411,0.8389112698412696,0.8411791269841269,0.8412698412698413,0.0
Atp5c1_B4,Psmb10_M4,Atp5c1_B4<==>Psmb10_M4,Atp5c1,Psmb10,B4,M4,B4<==>M4,0.6,0.2881338301188352,1.0,0.0169102245912909,0.0199275735545592,0.0365079365079365,0.036564365079365,0.0379750793650794,0.0621829365079365,0.2515495238095238,0.4253968253968253,0.6361620634920635,0.7782626984126982,0.7972612698412697,0.7983684126984125,0.7984126984126984,0.0
Atp5c1_B4,Cox4i1_B1,Atp5c1_B4<==>Cox4i1_B1,Atp5c1,Cox4i1,B4,B1,B1<==>B4,0.6,0.5189010144947654,1.0,0.0094649346872554,0.0131551543590959,-0.0301587301587301,-0.0301301587301586,-0.0294158730158729,-0.0171587301587301,0.0835887301587301,0.3563492063492062,0.5325053174603175,0.6437424603174602,0.6593703174603174,0.6602810317460317,0.6603174603174603,0.1
Atp5c1_B4,H2afy_B4,Atp5c1_B4<==>H2afy_B4,Atp5c1,H2afy,B4,B4,B4<==>B4,0.6,0.2859701032837182,1.0,0.0028025839806941,0.0083047890321493,0.1920634920634921,0.1920977777777778,0.1929549206349207,0.2076634920634921,0.2682539682539682,0.4325396825396824,0.5617398412698413,0.7675611111111109,0.8086225396825393,0.8110153968253966,0.811111111111111,0.0
Atp5c1_B4,Hnrnpa0_M3,Atp5c1_B4<==>Hnrnpa0_M3,Atp5c1,Hnrnpa0,B4,M3,B4<==>M3,0.0,0.5259319140497392,1.0,0.0206332150726952,0.0235340256216436,-0.0984126984126984,-0.0983855555555555,-0.0977069841269841,-0.0860626984126984,0.0345713492063492,0.3603174603174602,0.5777857936507936,0.7239174603174602,0.7582374603174601,0.7602374603174602,0.7603174603174603,0.2
Atp5c1_B4,Prdx5_M3,Atp5c1_B4<==>Prdx5_M3,Atp5c1,Prdx5,B4,M3,B4<==>M3,0.6,0.5281880630215973,1.0,0.0092171097473446,0.0128492758765948,0.1587301587301587,0.158745873015873,0.1591387301587301,0.1658801587301587,0.2147037301587301,0.3896825396825396,0.7241026984126984,0.810197222222222,0.8215350793650792,0.8221957936507934,0.8222222222222221,0.0
Atp5c1_M0,Sec62_B1,Atp5c1_M0<==>Sec62_B1,Atp5c1,Sec62,M0,B1,B1<==>M0,0.7,0.4083416022464293,1.0,0.0205554083223621,0.0234624043500568,-0.6857142857142856,-0.6856464285714284,-0.6839499999999998,-0.6548392857142856,-0.5315249999999999,-0.3968253968253967,-0.2141975396825395,0.2609662698412695,0.3636198412698406,0.3696019841269837,0.3698412698412698,0.9
Atp5c1_M0,Anp32b_M0,Atp5c1_M0<==>Anp32b_M0,Atp5c1,Anp32b,M0,M0,M0<==>M0,0.7,0.0,0.0,0.0041441508232889,0.0094406292989719,0.2206349206349206,0.2207413492063491,0.2234020634920635,0.2690599206349205,0.4910992063492063,0.711111111111111,0.8029535714285714,0.8505297619047618,0.8612547619047618,0.8618797619047618,0.8619047619047618,0.0
Atp5c1_M0,Eif3f_M0,Atp5c1_M0<==>Eif3f_M0,Atp5c1,Eif3f,M0,M0,M0<==>M0,0.7,0.0,0.0,0.0018237519863876,0.0070037006093742,0.1984126984126984,0.1985219841269841,0.2012541269841271,0.2481376984126984,0.4888087301587301,0.6126984126984126,0.8304198412698413,0.8659412698412697,0.8696184126984126,0.8698326984126983,0.8698412698412697,0.0
Atp5c1_M0,Ifi30_B4,Atp5c1_M0<==>Ifi30_B4,Atp5c1,Ifi30,M0,B4,B4<==>M0,0.0,0.3174945620249977,0.9839560230587314,0.0041441508232889,0.0094406292989719,-0.7380952380952381,-0.7380888095238096,-0.7379280952380953,-0.7351702380952381,-0.708189603174603,-0.4531746031746031,-0.3341853968253967,-0.2599313492063492,-0.2498192063492064,-0.2492299206349206,-0.2492063492063492,1.0
Atp5c1_M0,Hspa8_M0,Atp5c1_M0<==>Hspa8_M0,Atp5c1,Hspa8,M0,M0,M0<==>M0,1.0,0.078009209387771,0.3036524653303248,0.000103516661259,0.0011870351252664,0.4999999999999999,0.5000049999999999,0.50013,0.5022749999999999,0.5382761904761904,0.6992063492063492,0.7675988888888888,0.8241956349206347,0.8343077777777775,0.8348970634920633,0.8349206349206347,0.0
Atp5c1_M0,Hspa8_M3,Atp5c1_M0<==>Hspa8_M3,Atp5c1,Hspa8,M0,M3,M0<==>M3,0.8,0.0,0.0,0.0059327742532536,0.0108779854387587,0.2730158730158729,0.2731415873015872,0.2762844444444444,0.3302158730158729,0.5836207936507936,0.7134920634920634,0.7982317460317461,0.8733642857142857,0.8850085714285714,0.8856871428571428,0.8857142857142857,0.0
Atp5c1_M0,Txnrd1_M3,Atp5c1_M0<==>Txnrd1_M3,Atp5c1,Txnrd1,M0,M3,M0<==>M3,0.5,0.0,0.0,0.0066443084079656,0.0113665387449149,-0.6952380952380951,-0.6952273809523808,-0.6949595238095236,-0.6903630952380951,-0.644263492063492,-0.5063492063492063,-0.493421746031746,-0.2598000000000002,-0.2034171428571432,-0.2001314285714288,-0.2,1.0
