gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_Salmonella_infTLSwk6_median,FDR_BH
Nab1,0.3107534642427667,0.7525377274994569,1.0,-1.087570510177305,-0.0026994529549623,0.532650726954392,0.5025904213883581,0.5100978909302992,0.785556499535354
Asnsd1,0.0127769927806435,0.2619562016970459,0.9538571530616036,-1.6717777951535029,26.361239100166088,28.478240326997064,0.0,0.0951415972434687,0.7662009620772506
Stk17b,0.0147630147630147,0.1948717948717948,0.7984459984459983,-0.0137321096190112,0.1753536963701692,0.3657354163150608,1.11368656657604,1.2594164864530075,0.7662009620772506
Ankrd44,0.0281274281274281,0.4418026418026417,1.0,-0.1282060459605642,0.1549994469677078,0.4459968307859284,0.5627278127754926,0.62460537741804,0.7662009620772506
Sf3b1,0.0046620046620046,0.0206682206682206,0.1948717948717948,0.0732550215511765,0.1441099955551663,0.2245107632544626,1.58792525410329,1.7548384522655551,0.7662009620772506
Coq10b,0.1605283605283605,0.7209013209013208,1.0,-0.3268219331700047,-0.0746662651168937,0.2325323306705158,0.8243904450925402,0.782468924736871,0.7662009620772506
Hspd1,0.0399796029462569,0.4004675495719816,1.0,-0.092403594899945,0.1127976192356202,0.3597394608382196,0.6814013855990997,0.7307271305698517,0.7662009620772506
Hspe1,0.1948717948717948,0.7209013209013208,1.0,-0.1533508327306273,-0.0383710736711588,0.0900785403499079,1.4993014208935151,1.464182398660755,0.7662009620772506
Bzw1,0.1605283605283605,0.7209013209013208,1.0,-0.1639216303356582,0.0046735402052109,0.1998224331918693,0.8145432532207222,0.8131101091642082,0.7662009620772506
Clk1,0.2786324786324786,0.7984459984459983,1.0,-0.1125401955251907,0.0471447490359971,0.1767639016531652,0.9921166741272271,1.02904373164093,0.8014073187925759
Ndufb3,0.0206682206682206,0.2786324786324786,0.959129759129759,-0.3150427692612006,-0.1519373617291964,0.0109728029817047,0.8523758325925888,0.766391781628755,0.7662009620772506
Cflar,0.0006216006216006,0.0046620046620046,0.0399796029462569,-2.3279720890626,-0.7246717356680363,-0.4199280687249536,0.8172783486120709,0.497874459238402,0.7662009620772506
Sumo1,0.0104118104118104,0.1605283605283605,0.8784770784770783,0.0013520259775773,0.1430865413500412,0.2879972273744166,0.9940166457696382,1.0940838298009126,0.7662009620772506
Nop58,0.0131252901773988,0.1221757823939265,0.7509359138372155,0.241847441306,28.58309737272843,29.189513077515645,0.0,0.5422280076736602,0.7662009620772506
Fam117b,0.0343416738180014,0.2202347585707377,0.8739030607634299,0.1497543616123373,0.4784358734542509,2.2701456228463823,0.496318517117193,0.6910296991665008,0.7662009620772506
Eef1b2,0.0281274281274281,0.1605283605283605,0.5737373737373737,0.0033417934518424,0.0461541719787796,0.0946553217218298,2.630913936118903,2.7123613891433025,0.7662009620772506
Rpl37a,0.0498834498834498,0.2344988344988344,0.7984459984459983,0.0132929024563364,0.0490982820223596,0.071160308996648,3.50794605493231,3.633223476786799,0.7662009620772506
Arpc2,0.0029526029526029,0.0649572649572649,0.5070707070707055,-0.1065290018249747,-0.0654058246516751,-0.0188171561580835,2.471388947315205,2.35630476403519,0.7662009620772506
Aamp,0.3106729818574514,0.7913911161280311,1.0,-0.4786315229002514,-0.0260315655189041,0.3963585256548079,0.479256129857366,0.470679030312726,0.8014073187925759
Dock10,0.0379176379176379,0.3822843822843822,0.959129759129759,-0.0228578250738386,0.1255102871594894,0.3359606690151464,0.8560630593702334,0.9296448549549174,0.7662009620772506
Mff,0.1480106940237816,0.6854434826775221,1.0,-28.303077832489304,-0.0987106522849046,28.301454765706392,0.1756582451053513,0.0985479770152307,0.7662009620772506
Trip12,0.1871588263913212,0.6362542681663956,1.0,-0.2353347778883646,0.0508063985970191,0.4354600417079095,0.532207511601671,0.5517225042705007,0.7662009620772506
A530032D15Rik,0.0819053727570234,0.5870956242217077,1.0,-28.820945725288663,-1.0222406405130915,27.908485468972604,0.243549829084259,0.120134054925211,0.7662009620772506
Sp110,0.003772187582871,0.065285648928054,0.430839006498603,-1.7195079908274031,-0.4311077597998337,-0.1338547437270997,0.7511065889847097,0.5550077338863115,0.7662009620772506
Sp140,0.0046620046620046,0.0649572649572649,0.4418026418026417,-0.4084322371162358,-0.2536859190896351,-0.1015100025346554,1.2600759802659236,1.05659580315419,0.7662009620772506
