gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infNonTLSwk6_median,FDR_BH
Snrpe,0.0649572649572649,0.5737373737373737,1.0,-0.1702749341946304,-0.0378595683024161,0.0985392409933726,1.4686267128893524,1.4285174706027275,0.7494076618421543
Btg2,0.0649572649572649,0.5737373737373737,1.0,-0.1087242726799756,0.0445546815580791,0.2256279601354849,1.34230344270156,1.381460471101485,0.7494076618421543
Adipor1,0.1446851061456145,0.5870956242217077,1.0,-28.453054328917787,-2.0319662315101032,26.7993918878962,0.0912323351419642,0.0,0.7494076618421543
Csrp1,0.0924099689689086,0.6355065570939342,1.0,-0.3045379259884402,0.1146063860846619,0.4827552361865028,0.5346855214716465,0.5803417854694413,0.7494076618421543
Ptprc,0.0006216006216006,0.0206682206682206,0.3822843822843822,-0.1823058175386294,-0.1196814407296478,-0.0441415232243725,2.258978021882202,2.072116235858756,0.7494076618421543
Glrx2,0.0287082281575455,0.2976405854092169,0.956284952863831,-28.93424547773858,-2.1247345896750662,26.469860059286955,0.4106827333793845,0.0926340233427482,0.7494076618421543
Rgs2,0.1048951048951048,0.7123816042098661,1.0,-0.4992681810846576,0.010839876639943,0.373605023146166,0.6541643387136977,0.6571554813123985,0.7494076618421543
Rgs1,0.0205205905205905,0.1948717948717948,0.7984459984459983,-0.2803884525474152,-0.1318321225222364,0.0212755640450122,2.59862892094704,2.375552330608122,0.7494076618421543
Ptgs2,0.0029526029526029,0.0649572649572649,0.3822843822843822,-1.0432024045401056,-0.6243675118911256,-0.1895852927047624,1.3144723358895218,0.8605890691499124,0.7494076618421543
Tpr,0.0018648018648018,0.1048951048951048,0.7209013209013208,-0.2908159369246001,-0.1804067592619556,-0.019578348688895,1.30538542558762,1.15223953477902,0.7494076618421543
Ivns1abp,0.1149164463964125,0.6355065570939342,1.0,-0.3255749828053674,0.1286496932191017,0.4599653654712717,0.5367104956617035,0.587517048194374,0.7494076618421543
