gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_IL10_KOnonTLS_median,FDR_BH
Ncl,0.038707628800508,0.4268635389378423,1.0,-0.1200462638685618,-0.0418027817901293,0.0262523593711029,1.6544226655454026,1.6077870433449537,0.565392838366727
Ptma,1.5876796062554575e-05,0.0002460903389695,0.0201317774073192,-0.149248380288897,-0.1212581851221612,-0.0839168714693925,3.326518210774585,3.0566612906301227,0.003115285896913784
Eif4e2,0.0252441057394617,0.3837421608319441,0.9699293482575216,-0.3064911225708384,-0.1444763821157363,0.0620054298087875,0.7409003077394476,0.6655856779845541,0.5292475381218561
Arl4c,0.0010637453361911,0.0054933714376438,0.0473446058585377,0.1849066919280881,0.3143119299722825,0.492165290330696,1.242754569949306,1.54132288092191,0.02520488071389508
Lrrfip1,0.0573787409700722,0.3053901722632373,0.6784313725490196,0.0764730139437706,0.1801112181130346,0.282267216026317,1.111092596279095,1.2561125020828312,0.4480332307811757
Ube2f,0.1632233167839101,0.6708558092938122,1.0,-1.0222653660021732,0.034378038075315,0.2567161700564724,0.5022404999114246,0.516418396903312,0.7221513624403514
Cops9,0.1349368897356513,0.6238787012780821,1.0,-0.1667936330677885,-0.0487527980488701,0.0442168178859887,0.961308585264372,0.9317088060081414,0.7075328728549493
Hdlbp,0.0123930050134845,0.231052016598276,0.9078907895431816,-0.3407295340619161,-0.1551192239335262,0.0080517809109669,0.6434598297928911,0.579262163688234,0.37158881019928924
St8sia4,1.5876796062554575e-05,0.0002423343526326,0.0002462939704825,1.2695881774970208,1.581521752301079,2.176582507812556,0.490089984437977,1.460745135695055,0.003115285896913784
Vps4b,0.0226430210233521,0.2431247967136485,0.9071710289327192,0.017245826033724,0.2985582628560262,1.571056984547384,0.437331471681821,0.5378953321471868,0.3801193926347021
Tsn,0.0114794726982849,0.144747399408133,0.616834337546481,-1.321134322620988,-0.2591773658967539,-0.0007754604984316,0.6130389233759616,0.5128948351406505,0.2660017654044748
Dbi,0.0001885369532428,0.0095578312296578,0.1813447646264983,0.0950372613335637,0.2271910682914505,0.3611059859721622,0.8892151460081122,1.0415935888120076,0.03717228544720098
Actr3,1.5876796062554575e-05,6.35071842502183e-05,0.0029848376597602,-0.3425839264495915,-0.2847455355772708,-0.2192662127929126,1.98195458670182,1.6298922186887852,0.0012922331403957463
Ubxn4,0.0054933714376438,0.0824958323410335,0.343145193299992,0.1849640058988634,0.3600105962562383,0.5143741220819111,0.7512950304939185,0.9639596639569574,0.17159133126934967
Cxcr4,0.0054933714376438,0.0586340835608684,0.4268635389378423,0.1319243143294916,0.3854157035155723,0.824720118284985,0.6170313530977495,0.8044536777166853,0.13584530250735846
Mapkapk2,0.0005684668718268,0.0147089871357653,0.1539115326934191,-0.5332097207092019,-0.3154526089985455,-0.1136394360423916,0.6577817782228128,0.5304185712389041,0.052682188618914494
Nucks1,0.0007144558228149,0.0314201794077955,0.2082876875446535,-0.6216591418258164,-0.4436152617656251,-0.2635213343994614,0.8884845755843759,0.6535528142261577,0.0858247702111768
Nuak2,0.0382688146348018,0.2690653160474152,0.9034642790425516,-0.2606597038585579,1.4732967644736623,28.963325885535127,0.1775269261666745,0.4884717507157571,0.41111599341224775
Snrpe,0.0010637453361911,0.0690958164642375,0.7344923394458999,-0.209393212012443,-0.1235815687040123,-0.0008480054530451,1.4752516551012076,1.351139890844335,0.15229281996199284
Btg2,0.1349368897356513,0.6784313725490196,1.0,-0.1410073570153316,-0.0178891677659497,0.1105218784927643,1.341735564116385,1.3298947731295223,0.7221513624403514
Ptprc,1.5876796062554575e-05,1.5876796062554575e-05,1.5876796062554575e-05,-0.5515247214257054,-0.4884771438388686,-0.4194105848476108,2.2594770044551176,1.6088038437846048,0.0005572755417956656
Rgs1,0.0029848376597602,0.0824958323410335,0.5208065412399778,-0.2646975127745528,-0.1436111470021866,-0.0221711602996081,2.59862892094704,2.354141920031275,0.17159133126934967
Ptgs2,0.0002040915427345,0.0006710344515115,0.0047032888980492,-30.402287735903,-1.650980108178102,-1.0045561003385577,1.3179009697694806,0.4164918748340639,0.005764919397885745
Tpr,1.5876796062554575e-05,3.175359212510915e-05,0.0004763038818766,-0.7328021923366032,-0.5808870025782882,-0.4602702855326372,1.3086846910602126,0.8766858130485765,0.0008105826062482409
Arpc5,0.0054933714376438,0.0824958323410335,0.5713582599031516,0.0181123653148496,0.0993308516684571,0.1800188488473157,1.6680684073513952,1.7889046566972149,0.17159133126934967
Ier5,0.0001905215527506,0.0073033261887751,0.0978804477256489,-0.544304987097867,-0.3521353019254517,-0.1853131439571224,1.110560034774915,0.8749388808422613,0.03085809099126
Tor1aip1,0.0001529566816353,0.0003348594455668,0.0022253088637231,-29.52892886741585,-1.9409155225819317,-0.5380261099803907,0.7180208036683384,0.187959541502517,0.003644516756401451
Soat1,0.0002323387678116,0.001542396104861,0.0170507620033596,-29.50092390650184,-2.081581051679123,-0.406202687570844,0.6790286854207273,0.16372793253618,0.01026314754134997
4930523C07Rik,0.1630622084554011,0.6646080249871684,1.0,-0.439604933183114,-0.0201802207686997,0.6658739097357634,0.578290704000374,0.5821924722553324,0.7221513624403514
Mrps14,0.0471816514623035,0.4629209642261225,1.0,-0.2295573321246167,-0.0541290365284917,0.1460805144503817,0.6333302505203925,0.6119007655210595,0.6097007821514784
Gas5,0.0573787409700722,0.3837421608319441,0.9699293482575216,-0.1647674683077492,-0.0642511884425863,0.0377734587850352,1.3653440309147538,1.3031135217947225,0.5292475381218561
Prdx6,0.0029848376597602,0.038707628800508,0.2702706993728666,-0.3501675371209692,-0.2317593938216528,-0.1206986896962582,1.29495038265566,1.1064814904430849,0.09953390262987771
Prrc2c,0.0073033261887751,0.0978804477256489,0.6784313725490196,-0.1959139677694602,-0.1075537552775183,-0.0070764879760754,1.3154130607341,1.2219999840855111,0.1946517685648882
