gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infTLSwk3_median,FDR_BH
Rgs1,0.1303807303807303,0.683139083139083,1.0,-0.1529702092751206,-0.0041621518101909,0.1361390556498583,2.594098562068355,2.590770516595795,0.7562781578048752
Ptgs2,0.1605283605283605,0.7209013209013208,1.0,-0.6241468010856666,0.0329803169176766,0.4271105263475837,1.3054538484967029,1.3685425825136723,0.7562781578048752
Tpr,0.0206682206682206,0.3822843822843822,1.0,-0.1936941774103418,-0.0782664191853954,0.0306666627278175,1.3082040535424548,1.2396615607464752,0.7562781578048752
Ivns1abp,0.1303093949551582,0.6453768453768453,1.0,-0.333696969070025,-0.0441838408603903,0.2849634793416271,0.5398274644497836,0.5207825664076835,0.7562781578048752
Arpc5,0.0104118104118104,0.1048951048951048,0.5737373737373737,0.0408603743869721,0.1116048779258505,0.1971391517911395,1.6668458760499751,1.800789966971205,0.7562781578048752
Ncf2,0.0214297466939023,0.3056410254213622,1.0,-0.4564163767632697,0.7541541281844737,28.8615214138992,0.2674267168903367,0.4611506845308015,0.7562781578048752
Dhx9,0.1826944712149479,0.7111541697294341,1.0,-27.327717845491748,0.0110161503202422,1.4773226230795542,0.4113897665440382,0.4325252354919965,0.7562781578048752
Ier5,0.0379176379176379,0.4418026418026417,0.959129759129759,-0.2710736609557604,-0.0861354849481367,0.080765165123307,1.11043832333262,1.0453159150427336,0.7562781578048752
Cep350,0.042540179680975,0.3648813140419181,1.0,-28.819116572060604,-0.8226153917207,0.7818066859563326,0.4309737536736855,0.2278091839771332,0.7562781578048752
Tor1aip1,0.0006216006216006,0.0206682206682206,0.2344988344988344,-0.6924465683514204,-0.4047074117892935,-0.1633272943749331,0.715404179973242,0.5394698872417825,0.7562781578048752
Gm2000,0.0131325729425316,0.1999435064167453,0.8292484591829462,-28.922187141702626,-1.49418485377222,0.1284699131941442,0.460147568528225,0.1526407046503045,0.7562781578048752
Soat1,0.3282051282051281,0.792746526993248,1.0,-0.2862450263275887,-0.0130693088932957,0.2698088339117951,0.687434423022093,0.6809704494360145,0.7996929208798025
4930523C07Rik,0.0460119303785743,0.3648813140419181,1.0,-28.671406611309276,-0.3394886336668101,0.3437208255781454,0.5757648364108272,0.4677827298015975,0.7562781578048752
