"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"M_5","M_5","Tgfb1","TGFbR1_R2",0.00846888320063314,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_3","M_5","Tgfb1","TGFbR1_R2",0.00748852077377074,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_0","M_5","Tgfb1","TGFbR1_R2",0.0103735665932605,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_5","M_0","Tgfb1","TGFbR1_R2",0.00592720593713389,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_3","M_0","Tgfb1","TGFbR1_R2",0.00523993595261714,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_0","M_0","Tgfb1","TGFbR1_R2",0.00726506095932125,0,"TGFB1_TGFBR1_TGFBR2","Tgfb1 - (Tgfbr1+Tgfbr2)","TGFb","Secreted Signaling","KEGG: mmu04350"
"M_5","M_5","Ccl5","Ccr1",0.0321870847345824,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl5","Ccr1",0.024561505237691,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_3","Ccl5","Ccr1",0.04069097198045,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl5","Ccr1",0.0311154732472707,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Ccl5","Ccr1",0.0471707902090984,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl5","Ccr1",0.0361278710418683,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl3","Ccr1",0.00327537290222125,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl3","Ccr1",0.00417367346844987,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl3","Ccr1",0.00486781645106226,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Ccl8","Ccr1",0.00223237876037555,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl8","Ccr1",0.00331344815768264,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_3","Ccl8","Ccr1",0.00284544539009168,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl8","Ccr1",0.0042221469716263,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Ccl8","Ccr1",0.00331942094953524,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl8","Ccr1",0.00492431194179808,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl9","Ccr1",0.00370784293277482,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl9","Ccr1",0.00472419013440172,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl9","Ccr1",0.00550938554790208,0,"CCL9_CCR1","Ccl9  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Ccl6","Ccr1",0.0029994105445743,0,"CCL6_CCR1","Ccl6  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl6","Ccr1",0.00543837401254688,0,"CCL6_CCR1","Ccl6  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_3","Ccl6","Ccr1",0.00382231618799716,0,"CCL6_CCR1","Ccl6  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl6","Ccr1",0.0069257751188747,0,"CCL6_CCR1","Ccl6  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Ccl6","Ccr1",0.00445828492809926,0,"CCL6_CCR1","Ccl6  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl6","Ccr1",0.00807392184293689,0,"CCL6_CCR1","Ccl6  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","T_4","Ccl8","Ccr2",0.00335127077793958,0,"CCL8_CCR2","Ccl8  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","T_4","Ccl8","Ccr2",0.0049714838812713,0,"CCL8_CCR2","Ccl8  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Ccl8","Ccr2",0.00084908773475838,0,"CCL8_CCR2","Ccl8  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl8","Ccr2",0.00126112037155162,0,"CCL8_CCR2","Ccl8  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Ccl8","Ccr2",0.00230663270184264,0,"CCL8_CCR2","Ccl8  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl8","Ccr2",0.00342353751847692,0,"CCL8_CCR2","Ccl8  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","T_4","Ccl6","Ccr2",0.00450101280287356,0,"CCL6_CCR2","Ccl6  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","T_4","Ccl6","Ccr2",0.0081510180019776,0,"CCL6_CCR2","Ccl6  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Ccl6","Ccr2",0.00114137282094939,0,"CCL6_CCR2","Ccl6  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl6","Ccr2",0.00207261823868414,0,"CCL6_CCR2","Ccl6  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Ccl6","Ccr2",0.00309909844453112,0,"CCL6_CCR2","Ccl6  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl6","Ccr2",0.00561866606375228,0,"CCL6_CCR2","Ccl6  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","T_4","Ccl2","Ccr2",0.00443915903002169,0,"CCL2_CCR2","Ccl2  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl2","Ccr2",0.00112563565462204,0,"CCL2_CCR2","Ccl2  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl2","Ccr2",0.00305645089516663,0,"CCL2_CCR2","Ccl2  - Ccr2","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Ccl4","Ccr5",0.00546604949370045,0,"CCL4_CCR5","Ccl4  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl4","Ccr5",0.00962675806951424,0,"CCL4_CCR5","Ccl4  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_3","Ccl4","Ccr5",0.00116435007484234,0,"CCL4_CCR5","Ccl4  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl4","Ccr5",0.00205741692778486,0,"CCL4_CCR5","Ccl4  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Ccl4","Ccr5",0.00966206677423605,0,"CCL4_CCR5","Ccl4  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl4","Ccr5",0.016962271856486,0,"CCL4_CCR5","Ccl4  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Ccl5","Ccr5",0.0367722749270342,0,"CCL5_CCR5","Ccl5  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl5","Ccr5",0.0280919295403763,0,"CCL5_CCR5","Ccl5  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_3","Ccl5","Ccr5",0.00803201982801485,0,"CCL5_CCR5","Ccl5  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl5","Ccr5",0.00609309130103538,0,"CCL5_CCR5","Ccl5  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Ccl5","Ccr5",0.063466905868656,0,"CCL5_CCR5","Ccl5  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl5","Ccr5",0.0488043904360824,0,"CCL5_CCR5","Ccl5  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl3","Ccr5",0.00375795627522458,0,"CCL3_CCR5","Ccl3  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl3","Ccr5",0.000799420219120774,0,"CCL3_CCR5","Ccl3  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl3","Ccr5",0.00665152396600094,0,"CCL3_CCR5","Ccl3  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Ccl8","Ccr5",0.00256168553509414,0,"CCL8_CCR5","Ccl8  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl8","Ccr5",0.00380162002500347,0,"CCL8_CCR5","Ccl8  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_3","Ccl8","Ccr5",0.000544426000636372,0,"CCL8_CCR5","Ccl8  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl8","Ccr5",0.000808736599930387,0,"CCL8_CCR5","Ccl8  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Ccl8","Ccr5",0.00453833950089284,0,"CCL8_CCR5","Ccl8  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl8","Ccr5",0.00672858105080793,0,"CCL8_CCR5","Ccl8  - Ccr5","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","T_4","Cxcl16","Cxcr6",0.110123760779354,0,"CXCL16_CXCR6","Cxcl16  - Cxcr6","CXCL","Secreted Signaling","KEGG: mmu04060"
"M_3","T_4","Cxcl16","Cxcr6",0.142263837811746,0,"CXCL16_CXCR6","Cxcl16  - Cxcr6","CXCL","Secreted Signaling","KEGG: mmu04060"
"M_0","T_4","Cxcl16","Cxcr6",0.13483531420056,0,"CXCL16_CXCR6","Cxcl16  - Cxcr6","CXCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Cxcl16","Cxcr6",0.0365000377973033,0,"CXCL16_CXCR6","Cxcl16  - Cxcr6","CXCL","Secreted Signaling","KEGG: mmu04060"
"M_3","M_5","Cxcl16","Cxcr6",0.0483194711658958,0,"CXCL16_CXCR6","Cxcl16  - Cxcr6","CXCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Cxcl16","Cxcr6",0.0455359729909703,0,"CXCL16_CXCR6","Cxcl16  - Cxcr6","CXCL","Secreted Signaling","KEGG: mmu04060"
"B_1","B_1","Mif","CD74_CXCR4",0.085126543521893,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"M_5","B_1","Mif","CD74_CXCR4",0.107213328707598,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"M_3","B_1","Mif","CD74_CXCR4",0.0911666858350866,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"M_0","B_1","Mif","CD74_CXCR4",0.119563523421158,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"M_5","M_5","Mif","CD74_CXCR4",0.0913060812379806,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"M_0","M_5","Mif","CD74_CXCR4",0.102033295012929,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"M_5","M_3","Mif","CD74_CXCR4",0.0947253732041578,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"M_0","M_3","Mif","CD74_CXCR4",0.105807531021304,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"M_5","M_0","Mif","CD74_CXCR4",0.0921341683966012,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"M_0","M_0","Mif","CD74_CXCR4",0.102947649026202,0,"MIF_CD74_CXCR4","Mif  - (Cd74+Cxcr4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155"
"B_1","M_5","Mif","CD74_CD44",0.0933390766746537,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"M_5","M_5","Mif","CD74_CD44",0.117283509274802,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"M_3","M_5","Mif","CD74_CD44",0.0998983089670801,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"M_0","M_5","Mif","CD74_CD44",0.130623993690039,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"M_0","M_3","Mif","CD74_CD44",0.0939773250877279,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"B_1","M_0","Mif","CD74_CD44",0.103369156433544,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"T_4","M_0","Mif","CD74_CD44",0.10016651962772,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"M_5","M_0","Mif","CD74_CD44",0.129519057455084,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"M_3","M_0","Mif","CD74_CD44",0.11054729382175,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"M_0","M_0","Mif","CD74_CD44",0.144024205202811,0,"MIF_CD74_CD44","Mif  - (Cd74+Cd44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"M_0","T_4","Il18","IL18R1_IL18RAP",0.00341824319021204,0,"IL18_IL18R1_IL18RAP","Il18  - (Il18r1+Il18rap)","IL1","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Il18","IL18R1_IL18RAP",0.0020104838071202,0,"IL18_IL18R1_IL18RAP","Il18  - (Il18r1+Il18rap)","IL1","Secreted Signaling","KEGG: mmu04060"
"B_3","M_5","Il16","Cd4",0.00055451308312631,0,"IL16_CD4","Il16  - Cd4","IL16","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Il16","Cd4",0.000554905161029459,0,"IL16_CD4","Il16  - Cd4","IL16","Secreted Signaling","KEGG: mmu04060"
"M_5","B_1","Ifng","IFNGR1_IFNGR2",0.00114584822997454,0,"IFNG_IFNGR1_IFNGR2","Ifng  - (Ifngr1+Ifngr2)","IFN-II","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Ifng","IFNGR1_IFNGR2",0.00293003158299679,0,"IFNG_IFNGR1_IFNGR2","Ifng  - (Ifngr1+Ifngr2)","IFN-II","Secreted Signaling","KEGG: mmu04060"
"M_5","M_3","Ifng","IFNGR1_IFNGR2",0.00322621702451215,0,"IFNG_IFNGR1_IFNGR2","Ifng  - (Ifngr1+Ifngr2)","IFN-II","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Ifng","IFNGR1_IFNGR2",0.00239148394296715,0,"IFNG_IFNGR1_IFNGR2","Ifng  - (Ifngr1+Ifngr2)","IFN-II","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Tnf","Tnfrsf1a",0.00401192962832228,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Tnf","Tnfrsf1a",0.0113363657667285,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"M_5","M_3","Tnf","Tnfrsf1a",0.00377973735537502,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Tnf","Tnfrsf1a",0.0106848159753535,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Tnf","Tnfrsf1a",0.00526085436992919,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Tnf","Tnfrsf1a",0.014831453976553,0,"TNF_TNFRSF1A","Tnf  - Tnfrsf1a","TNF","Secreted Signaling","KEGG: mmu04060"
"M_5","T_4","Tnf","Tnfrsf1b",0.00264656191374163,0,"TNF_TNFRSF1B","Tnf  - Tnfrsf1b","TNF","Secreted Signaling","KEGG: mmu04060"
"M_0","T_4","Tnf","Tnfrsf1b",0.00749705836506507,0,"TNF_TNFRSF1B","Tnf  - Tnfrsf1b","TNF","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Tnf","Tnfrsf1b",0.00548842063818956,0,"TNF_TNFRSF1B","Tnf  - Tnfrsf1b","TNF","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Tnf","Tnfrsf1b",0.0154665742232895,0,"TNF_TNFRSF1B","Tnf  - Tnfrsf1b","TNF","Secreted Signaling","KEGG: mmu04060"
"M_5","M_3","Tnf","Tnfrsf1b",0.00467010824658416,0,"TNF_TNFRSF1B","Tnf  - Tnfrsf1b","TNF","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Tnf","Tnfrsf1b",0.0131802561360273,0,"TNF_TNFRSF1B","Tnf  - Tnfrsf1b","TNF","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Tnf","Tnfrsf1b",0.00584818762819909,0,"TNF_TNFRSF1B","Tnf  - Tnfrsf1b","TNF","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Tnf","Tnfrsf1b",0.0164695793263884,0,"TNF_TNFRSF1B","Tnf  - Tnfrsf1b","TNF","Secreted Signaling","KEGG: mmu04060"
"M_5","B_3","Fasl","Fas",0.000406146316558541,0,"FASL_FAS","Fasl  - Fas","FASLG","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Fasl","Fas",0.00047935762920273,0,"FASL_FAS","Fasl  - Fas","FASLG","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Fasl","Fas",0.000510037275733796,0,"FASL_FAS","Fasl  - Fas","FASLG","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Tnfsf12","Tnfrsf12a",0.000330689378206608,0,"TNFSF12_TNFRSF12A","Tnfsf12  - Tnfrsf12a","TWEAK","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Tnfsf12","Tnfrsf12a",0.000755373371074941,0,"TNFSF12_TNFRSF12A","Tnfsf12  - Tnfrsf12a","TWEAK","Secreted Signaling","KEGG: mmu04060"
"M_0","B_3","Tnfsf13","Tnfrsf17",0.00363212936250587,0,"TNFSF13_TNFRSF17","Tnfsf13  - Tnfrsf17","APRIL","Secreted Signaling","KEGG: mmu04060"
"M_0","B_3","Tnfsf13","Tnfrsf13b",0.003891720736553,0,"TNFSF13_TNFRSF13B","Tnfsf13  - Tnfrsf13b","APRIL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Nampt","ITGA5_ITGB1",0.0107875087863914,0,"NAMPT_ITGA5_ITGB1","Nampt  - (Itga5+Itgb1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"M_3","M_5","Nampt","ITGA5_ITGB1",0.00352013777656168,0,"NAMPT_ITGA5_ITGB1","Nampt  - (Itga5+Itgb1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"M_0","M_5","Nampt","ITGA5_ITGB1",0.0192885956502145,0,"NAMPT_ITGA5_ITGB1","Nampt  - (Itga5+Itgb1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"M_5","M_0","Nampt","ITGA5_ITGB1",0.0138724488494552,0,"NAMPT_ITGA5_ITGB1","Nampt  - (Itga5+Itgb1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"M_3","M_0","Nampt","ITGA5_ITGB1",0.00453633393908498,0,"NAMPT_ITGA5_ITGB1","Nampt  - (Itga5+Itgb1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"M_0","M_0","Nampt","ITGA5_ITGB1",0.0247438097524433,0,"NAMPT_ITGA5_ITGB1","Nampt  - (Itga5+Itgb1)","VISFATIN","Secreted Signaling","PMID: 28490838"
"M_5","M_0","C3","C3ar1",0.00631949894895122,0,"C3_C3AR1","C3  - C3ar1","COMPLEMENT","Secreted Signaling","KEGG: mmu04080"
"M_0","M_0","C3","C3ar1",0.0109531422068465,0,"C3_C3AR1","C3  - C3ar1","COMPLEMENT","Secreted Signaling","KEGG: mmu04080"
"M_5","M_5","C3","ITGAM_ITGB2",0.0180827973735466,0,"C3_ITGAM_ITGB2","C3  - (Itgam+Itgb2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"M_0","M_5","C3","ITGAM_ITGB2",0.0310719324619693,0,"C3_ITGAM_ITGB2","C3  - (Itgam+Itgb2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"M_5","M_0","C3","ITGAM_ITGB2",0.037522976957366,0,"C3_ITGAM_ITGB2","C3  - (Itgam+Itgb2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"M_0","M_0","C3","ITGAM_ITGB2",0.0635721936788371,0,"C3_ITGAM_ITGB2","C3  - (Itgam+Itgb2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"M_5","M_5","C3","ITGAX_ITGB2",0.0184297463702921,0,"C3_ITGAX_ITGB2","C3  - (Itgax+Itgb2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"M_0","M_5","C3","ITGAX_ITGB2",0.0316600643658431,0,"C3_ITGAX_ITGB2","C3  - (Itgax+Itgb2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"M_5","M_3","C3","ITGAX_ITGB2",0.022738165470817,0,"C3_ITGAX_ITGB2","C3  - (Itgax+Itgb2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"M_0","M_3","C3","ITGAX_ITGB2",0.0389387091365406,0,"C3_ITGAX_ITGB2","C3  - (Itgax+Itgb2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"M_5","M_0","C3","ITGAX_ITGB2",0.0187311988051545,0,"C3_ITGAX_ITGB2","C3  - (Itgax+Itgb2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"M_0","M_0","C3","ITGAX_ITGB2",0.0321708303274291,0,"C3_ITGAX_ITGB2","C3  - (Itgax+Itgb2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"M_3","M_5","Anxa1","Fpr2",0.0021199804150646,0,"ANXA1_FPR2","Anxa1  - Fpr2","ANNEXIN","Secreted Signaling","PMID: 23230437"
"M_3","M_0","Anxa1","Fpr2",0.00716778188586145,0,"ANXA1_FPR2","Anxa1  - Fpr2","ANNEXIN","Secreted Signaling","PMID: 23230437"
"M_5","B_3","Lgals9","Ptprc",0.00171382384533877,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_3","B_3","Lgals9","Ptprc",0.00152984660834953,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_0","B_3","Lgals9","Ptprc",0.00225846806260543,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_5","B_1","Lgals9","Ptprc",0.00901740961092768,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_3","B_1","Lgals9","Ptprc",0.00805572670597663,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_0","B_1","Lgals9","Ptprc",0.0118555306114715,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_5","T_4","Lgals9","Ptprc",0.0100961602130144,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_3","T_4","Lgals9","Ptprc",0.00902047861936581,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_0","T_4","Lgals9","Ptprc",0.0132692587411947,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_5","M_5","Lgals9","Ptprc",0.0115342440917748,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_3","M_5","Lgals9","Ptprc",0.0103069391386398,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_0","M_5","Lgals9","Ptprc",0.015152396323991,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_5","M_3","Lgals9","Ptprc",0.00943749411193039,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_3","M_3","Lgals9","Ptprc",0.00843139147621128,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_0","M_3","Lgals9","Ptprc",0.0124061764189507,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_5","M_0","Lgals9","Ptprc",0.0108733238838951,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
"M_3","M_0","Lgals9","Ptprc",0.00971565312781989,0,"LGALS9_CD45","Lgals9  - Cd45","GALECTIN","Secreted Signaling","PMID: 30120235"
