gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_IL10_KOnonTLS_median,FDR_BH
Sub1,0.004096213384139,0.0073033261887751,0.0201317774073192,0.1788581124644666,0.2317662964157623,0.2965413200254932,2.201632568421105,2.5871549020371525,0.03457282492641769
Cct5,0.0007335473709934,0.0027786850681888,0.0490278111362928,-29.805334497398555,-28.72892295918248,0.0,0.4449052728335677,0.0,0.021435570526027885
Rpl30,0.0473446058585377,0.2702706993728666,0.8506311026434865,-0.0496836142848082,-0.0300517770466866,-0.0024242071796326,3.977395266927035,3.896123810393665,0.41029045928893
Cox6c,0.0201317774073192,0.343145193299992,0.9699293482575216,-0.006678740676399,0.0946187692085275,0.2334403472543907,1.83525854240074,1.96091583836402,0.4821891563843754
Rnf19a,0.0007335473709934,0.0102224535836243,0.1230602081438479,-29.844956053757898,-28.784649812476676,0.0,0.4624268123193447,0.0,0.0359449995777673
Pabpc1,0.2379772961816305,0.7344923394458999,1.0,-0.0508775784894205,0.0102849146722732,0.093020406025866,2.226868693877777,2.2467494464940825,0.7413567538332447
Ywhaz,6.35071842502183e-05,0.015860919266492,0.2379772961816305,0.1021288256859454,0.1865324920419463,0.2957877743617114,1.6204162679798748,1.8498230252019976,0.04934508216241955
Eif3e,6.35071842502183e-05,0.0252441057394617,0.4738715567198528,-0.246151047485533,-0.1478813482914757,-0.0447884042367249,1.617009894307345,1.4578560675170011,0.07201714693974734
Eif3h,0.0314201794077955,0.5208065412399778,0.970681114551083,-0.1501160304787975,-0.0307411605719077,0.1307074134260696,1.6895460342961774,1.6596937706152448,0.6279581262797819
Ndufb9,0.0007335473709934,0.016633341135281,0.1892992055774022,-30.04683742977913,-29.02524776648765,0.0,0.5463490704318352,0.0,0.051325738360295664
Phf20l1,0.0001720247930818,0.0027786850681888,0.0298677932975399,-29.97485077813512,-29.204112828250945,0.0,0.6184635645672738,0.0,0.021435570526027885
Sla,0.1059989585138545,0.6671736522987992,1.0,-0.2165142769410962,0.4928350781323519,29.938244499974505,0.7113014819099875,1.0183128915946202,0.7064657267865824
Ly6e,0.0573787409700722,0.5208065412399778,1.0,-0.2113115688597278,-0.0267525639936295,0.1833637692840917,1.6247796388515765,1.5975693766380177,0.6279581262797819
Ly6a,0.0003743686170781,0.0051351318928053,0.0420663191845752,-3.230997058938325,-1.4168646667906093,-0.4621689466536006,1.5691741429483326,0.57878171969598,0.03156227407285209
Eef1d,0.0201317774073192,0.3744979193953827,0.9699293482575216,-0.038437107017988,0.0836012931779707,0.3133411712028956,1.2162466160592498,1.2907210007271488,0.5125602006871903
Dgat1,0.0002990837973267,0.0057852199149455,0.0814252386094282,0.9102425657675968,3.17883548030203,30.441980317482408,0.15542205414445,1.4259338356068776,0.03313353224014241
Rpl8,0.0252441057394617,0.3053901722632373,0.9699293482575216,-0.0639879491139963,-0.0283547896412229,0.0068917242328372,3.4434860594250725,3.378712638295825,0.4465666735609427
Myh9,0.0007761696331711,0.0325325182293942,0.3140894263219681,-0.3669635729260266,-0.2367878730879175,-0.106518504511269,1.3560087032909975,1.1516352779833865,0.0848089095911104
Il2rb,0.0218317488739345,0.0966610330578377,0.3341195270386536,0.1837095810375043,1.3443866814860064,30.36304550582504,0.53348816929598,1.358386204408775,0.18882620411298529
Rac2,1.5876796062554575e-05,1.5876796062554575e-05,0.004096213384139,-0.4365516913938303,-0.3468483908592312,-0.27128924208448,1.92447267989869,1.51159281041004,0.006001428911645629
Lgals1,0.0001111375724378,0.0017731114297543,0.0121288692700313,0.5789278681427594,0.9393641137792004,2.7994278539610224,1.0724944864886106,2.0554172994520776,0.021435570526027885
Rpl3,0.0004763038818766,0.1152655394141462,0.5208065412399778,-0.0862192974473084,-0.0481819220000413,-0.0136942143950292,3.21465841330765,3.11071504795751,0.21569492028983794
Tnrc6b,0.0007335473709934,0.0102224535836243,0.0978412151825437,-30.070221582709472,-28.99088103981206,0.0,0.53348816929598,0.0,0.0359449995777673
Rbx1,0.1768036740169494,0.6995681542011702,1.0,-0.148909278735221,0.0483415636627031,0.5855873413858851,1.1504033116277077,1.191329216614645,0.7254780858382506
Snu13,0.1241011615931281,0.549957305307333,1.0,-29.69491034120997,0.0,29.729351517368222,0.4868706424653652,0.391510340442015,0.6525101790889528
Smdt1,0.0300884818856484,0.4539317823519836,1.0,-28.228013308961224,0.0924812150592998,29.862597510501875,0.82972576589878,0.9375341924187016,0.5886319510430525
