gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_Salmonella_infNonTLSwk6_median,FDR_BH
Tpi1,0.0127769927806435,0.0847449524226575,0.6858105987859666,-29.880203970049,-28.081873965864705,0.0,0.2841099192219975,0.0,0.7807185978859797
Cd4,0.0751415128628003,0.5498255885806054,1.0,-29.940391222181077,-0.9511966029744976,28.59362304716137,0.6859503376426328,0.269654865701985,0.7807185978859797
Chd4,0.0933375471780228,0.408746046137122,0.956284952863831,-29.887282225874785,-28.6455142235424,0.5195059710348032,0.5952066097908275,0.0,0.7807185978859797
Gapdh,0.1303807303807303,0.5737373737373737,1.0,-0.1928463505581978,-0.038644769952571,0.0974204162271783,2.02386011036721,1.9767390405026928,0.7807185978859797
Clec2d,0.169000047821659,0.7011912626598479,1.0,-2.410314849990018,-0.081871831332728,2.2117776822845445,0.9861436526633603,0.9344994165645836,0.7807185978859797
Cd69,0.0727843901281091,0.4825004246179465,1.0,-29.40283391861533,-27.57538365648718,0.0,0.199994301049283,0.0,0.7807185978859797
Cdkn1b,0.0649572649572649,0.5737373737373737,1.0,-0.30948434849406,0.0806665306105347,0.2963336905245119,1.2189186295917551,1.2955910670640425,0.7807185978859797
H2afj,0.1303807303807303,0.6741981971505068,1.0,-0.3713488763970269,-0.0228563523353685,0.2843327378708534,1.341414062319744,1.3166774725633426,0.7807185978859797
Arhgdib,0.001087801087801,0.0498834498834498,0.5053613053613053,-0.284697420631633,-0.1900127458509201,-0.0681826573997721,1.77666727461461,1.5544933200323277,0.7807185978859797
Aebp2,0.1303093949551582,0.6453768453768453,1.0,-0.2595363183690449,0.0056797483642473,0.2536602325572423,1.3746035296007,1.379893353593484,0.7807185978859797
Kras,0.1604138863551888,0.7209013209013208,1.0,-0.1714548823994429,0.0396286306729671,0.2783468520786367,1.392007868469115,1.430789192390895,0.7807185978859797
Ndufa3,0.1119097370670114,0.6025243523612969,1.0,-29.502697114683127,-27.37630983286665,0.0,0.1742169586143537,0.0,0.7807185978859797
Rps9,0.1948717948717948,0.7209013209013208,1.0,-0.0295821187048934,0.003318747827083,0.0294503042748501,3.818769340354352,3.831104947887285,0.7807185978859797
Rpl28,0.1605283605283605,0.5737373737373737,1.0,-0.0860569344335951,-0.0242433171963832,0.0287892882508006,3.4088729623078624,3.351017865707414,0.7807185978859797
Ube2s,0.2172187573017174,0.73646832843217,1.0,-29.79063313899113,-0.8756887114319231,28.12693636224366,0.4584586351066763,0.29311302639556,0.7930391530912557
Rps5,0.0046620046620046,0.0829836829836829,0.7209013209013208,0.0093543294170887,0.0454111718257215,0.0814691243864664,3.6858651570798,3.80165158052986,0.7807185978859797
Selenow,0.1048951048951048,0.6453768453768453,1.0,-0.2332215530290014,-0.0790496323576286,0.123496207239264,1.4583084076572177,1.3644548990008287,0.7807185978859797
Nop53,0.0751415128628003,0.5897737906589078,1.0,-29.734157695563248,-0.7382742778144382,1.2200381387475565,0.8194038927483438,0.4846197167151685,0.7807185978859797
Tmem160,0.0924391357016531,0.5244497218060842,1.0,-29.76577030381104,-27.54091430848962,27.883293333782905,0.328695932744187,0.0,0.7807185978859797
Snrpd2,0.05847998388463,0.397321419035571,1.0,-1.6126830057111092,-0.2290840522539872,0.0631878578063209,1.3474320848426675,1.1608781369679677,0.7807185978859797
Vasp,0.0496329132677271,0.3654215579150202,1.0,-30.005337427050552,-29.3212100496343,0.1534821264981598,0.7075176062493838,0.0,0.7807185978859797
Rps19,0.1948717948717948,0.7209013209013208,1.0,-0.0476105269518805,-0.0097957908732594,0.0408085493255859,3.743674554225625,3.7146029322142415,0.7807185978859797
Rabac1,0.2630105719268568,0.7090730856847203,1.0,-0.8051800633098498,0.3770146457069112,29.900734771256086,0.8369562651657025,1.1128427877847402,0.7807185978859797
Rps16,0.0645804195804195,0.4418026418026417,1.0,-0.0219459427923186,0.0138500816502708,0.0474202266933138,4.09844907460364,4.137632826982485,0.7807185978859797
Gmfg,0.2344988344988344,0.7209013209013208,1.0,-0.1413814831957918,-0.0031367883522391,0.1178344454362964,1.908616359415525,1.9097876155725748,0.7807185978859797
