gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_IL10_KOnonTLS_median,FDR_BH
Naca,0.005239342700643,0.1002619671350321,0.7108438517107247,0.0212536544711781,0.1284191819722313,0.2388181772923945,2.32724172953015,2.542378279754238,0.5467990615049436
Ptges3,0.0357321958146172,0.3041802621125226,0.96248159037959,-0.4627969723841162,28.58963810034689,29.80049700527333,0.0,0.416631992541525,0.7166486975371031
Atp5b,0.5825996812113596,0.6419036360134158,1.0,-0.1089375255064342,0.141880517821709,0.8221058168452432,1.17453454950401,1.3038099315236624,0.7696452732676781
Myl6,0.1002619671350321,0.5918075732317218,1.0,-0.0492099991903233,0.023553960090703,0.1304480542731216,2.31491749448671,2.344178498032005,0.7696452732676781
Rpl41,0.0283400809716599,0.4824164483607208,1.0,-0.0294564528173349,0.0161099346886754,0.0303226285362825,3.67291966658233,3.711327754561275,0.7696452732676781
Rps26,0.0221084385171072,0.195562435500516,0.8369453044375644,0.0037937675091589,0.0625801987624292,0.0845327645835661,3.21983632440176,3.3693071142558173,0.6582072829131653
Uqcr10,0.0018567717777922,0.1067699916581944,0.6712428986179558,0.6695526689631575,1.2095846572301423,30.17833305619957,0.523383778236815,1.1928804671851423,0.5769497714373991
Ppia,0.2268397237437485,0.7108438517107247,1.0,-0.0489907919060479,-0.0075187087330653,0.0508534012525336,3.28121923685103,3.263916263576092,0.7696452732676781
Purb,0.0012982623324188,0.0220436583850632,0.3304772363370218,-30.18526993586972,-29.034612059652734,0.0,0.549906865271355,0.0,0.3100445306327652
Ramp3,3.969199015638645e-05,0.005239342700643,0.1198301182821306,0.1233127241444044,0.3384704251363915,0.8431217367544149,1.71934145980446,2.180152366820006,0.18576216907266094
Sec61g,0.009764229578471,0.1198301182821306,0.4319679288719536,0.0263756697142953,0.1807470856151803,0.353464597108831,1.56548839794997,1.7605422793098613,0.5931087367073523
Actr2,0.0171511081214365,0.1978671075627546,0.8975434376533833,0.1553705914509818,29.93607722047436,30.023263028449488,0.0,1.0310437028316055,0.6584391319461156
Peli1,0.0221084385171072,0.384456616654759,1.0,-0.313922053680382,-0.1568562540001435,0.1416986265894581,1.474429387152115,1.3137433913517889,0.7573409605674015
Rps27a,0.3402397396205445,0.7732396602365642,1.0,-0.0389725981620328,-0.0082365685121786,0.0260300137781988,3.8367611303352698,3.821300330460848,0.793446271566788
Npm1,0.0221084385171072,0.2614114471699611,0.9018020163531,-0.0785209017135256,-0.0405539169105079,-0.0112231677687295,2.50582445885049,2.43531371384824,0.7104072398190046
Clint1,0.0469241506511009,0.4218308744273433,0.967135032150512,-0.0365863926713969,0.202863763062981,1.0508921971910576,1.29283775328429,1.4912990968187512,0.7696452732676781
Itk,0.0714333171121298,0.2786365066725308,0.7638322915797582,-1.5409745946586475,-0.3263828211535017,0.0127658086042719,1.25030614492977,0.999067689080779,0.7104072398190046
Rack1,0.0556481701992537,0.2991188378185282,0.7108438517107247,0.0002110736653774,0.0721163802997502,0.106204939778418,3.05602342705873,3.2088880845775374,0.7104072398190046
Hnrnpab,0.4178423450812767,0.831934304722909,1.0,-0.29703653250228,0.5336853981246983,30.03299463191204,0.731189529265206,1.0612644868233876,0.8397969068376925
Ube2b,0.1673414304993252,0.7108438517107247,0.967135032150512,-0.1495493759568736,0.0976453170736186,0.2636530009666017,1.58369730864913,1.7059434571613783,0.7696452732676781
Ppp2ca,0.1673414304993252,0.7035844410913497,1.0,-0.2167779124648579,0.0224719174527561,0.1723459143760337,1.27572901997831,1.2978101867219598,0.7696452732676781
Uqcrq,0.0801330734858321,0.5731887838440366,1.0,-0.0741016427072885,29.80897667428699,30.08714028693826,0.0,1.0764768838573,0.7696452732676781
Hint1,3.969199015638645e-05,0.009764229578471,0.196178233189193,0.0399321936550635,0.3345721961733201,1.243524784529641,1.24920297897551,1.57594508698604,0.2500491835530182
Arf1,0.1624263589086311,0.6712428986179558,1.0,-0.1996846296267568,-0.0464416480003042,0.6158226639754653,1.29580270219512,1.2567717369385012,0.7696452732676781
Ncor1,0.0283400809716599,0.4824164483607208,0.967135032150512,-0.1691883859595044,0.0482288751317137,0.6716744238054557,1.45767944698385,1.4975273317828164,0.7696452732676781
Ubb,0.0358418671112169,0.4824164483607208,0.967135032150512,-0.0943958231846341,-0.0301273690692083,0.0481515270323299,3.066596156807135,3.0057247674980827,0.7696452732676781
2410006H16Rik,0.0518101423788639,0.2899181831607423,0.5362943012793208,-0.4414970089285227,-0.2762330230445454,-0.0916990422092601,1.4699371549693,1.20726268733563,0.7104072398190046
Rpl26,0.0358418671112169,0.2991188378185282,0.9018020163531,0.0034717069359425,0.0303685155865869,0.0959265965694765,3.44298181977368,3.5194492320723976,0.7104072398190046
Eif4a1,0.1900050984733419,0.7108438517107247,1.0,-0.1623499058995842,-0.0665545457507104,0.0806035745577551,1.53793562934172,1.4656668476843313,0.7696452732676781
Eif5a,0.0125040494402771,0.3302367937943543,0.966278470916598,-0.0383060501602943,0.662414558068372,30.344321209684416,0.843598968066475,1.3462340605426375,0.7367691420459586
Gabarap,0.0004262773129158,0.0204616224673927,0.1979929676895634,0.9327961389906414,30.10439765918641,30.160416903820455,0.0,1.15689366891879,0.3012973908323575
Pfn1,0.1673414304993252,0.6503532587123918,1.0,-0.1256882366383014,-0.0103117091286115,0.0365644509889984,2.3034855883273,2.2909777302980823,0.7696452732676781
Pafah1b1,0.195562435500516,0.7108438517107247,0.9679566563467484,-0.2014976355446715,-0.103796981074144,0.188091395509306,1.41588345537646,1.32122563954577,0.7696452732676781
Ywhae,0.1893918917984819,0.7012007398756748,1.0,-0.2793047551056454,0.1937596675037293,30.00220098724588,0.91272783347472,1.04438722777434,0.7696452732676781
Rpl23a,0.0831150273874732,0.535841867111217,1.0,-0.0295748519260769,0.027318744120555,0.0942632529181604,2.79154064765565,2.841385543739785,0.7696452732676781
Crlf3,0.0056732103807533,0.0537771224294564,0.5027842415672923,0.0,29.656157688019384,29.940126623074026,0.0,0.846044149943064,0.44597202386732426
Slfn2,0.0011533920538063,0.0025650977003794,0.0667678090703781,30.334990144196976,30.401614377849903,30.448513966305587,0.0,1.4187876948515452,0.18576216907266094
Supt4a,0.0221084385171072,0.535841867111217,1.0,-0.2509384266098797,-0.0513861789770518,0.8495860005640652,1.2504463789033,1.219195978576385,0.7696452732676781
Nme2,0.195562435500516,0.6503532587123918,1.0,-0.1175660940380128,0.1268537550541081,0.3206945103938203,1.850771706577715,2.0041977451280086,0.7696452732676781
Atp5g1,0.0649452757139218,0.5224976072882667,1.0,-0.220089941990323,0.7003974471082444,30.052834515740933,0.67096947517441,1.0610096702708014,0.7696452732676781
Skap1,0.1356553584260904,0.6368275127236042,1.0,-0.322494692458401,0.0152703578422721,30.057904345423303,1.09238462841862,1.1092379249339313,0.7696452732676781
Rpl23,0.4824164483607208,0.8369453044375644,1.0,-0.0254723674110731,-0.0022467978605462,0.0101736609898588,4.09970730900184,4.091327530185115,0.8397969068376925
Rpl19,0.0683496070492974,0.1673414304993252,0.6503532587123918,0.0377191766413096,0.0483939340140277,0.0720762867301054,3.80193198510024,3.9381143610482585,0.6238234339500162
Eif1,0.005239342700643,0.0831150273874732,0.3402397396205445,-0.1408946514910466,-0.0818779093887873,-0.041279256253177,3.5701647759465898,3.3749758945190327,0.5099453242835595
Stat3,0.0616556073348793,0.3235446436077284,0.9657639223531712,-0.0381789158775292,1.2990118935448407,30.0704132714238,0.4517254079075985,1.0438199186194916,0.7357829926059923
Rpl27,0.0170675557672461,0.384456616654759,0.967135032150512,-0.0153329043545691,0.0224950921042429,0.0742783793166249,3.4178822153457675,3.473097726962239,0.7573409605674015
Ddx5,0.0071842502183059,0.1673414304993252,0.7748323013415878,0.0122032925812803,0.0789750708872535,0.1469178460816692,2.77352672062016,2.9383330620233474,0.6238234339500162
Gna13,0.2268397237437485,0.7108438517107247,1.0,-0.1629961090639252,-0.0175446906702326,0.1422756841416516,1.88542018273827,1.8554451175501512,0.7696452732676781
Prkar1a,0.0998332936413431,0.6503532587123918,1.0,-0.2017663528023337,0.0179661671371321,0.2314053180176559,1.56041831239381,1.5824128702289326,0.7696452732676781
Rpl38,0.1673414304993252,0.4319679288719536,0.967135032150512,-0.0160617193439647,0.0299060061035433,0.0611835533701995,3.35612435241308,3.4300991563391685,0.7696452732676781
Atp5h,0.1198301182821306,0.5918075732317218,1.0,-0.0680348942211886,0.0599017934968847,0.1518363966222518,1.85033183679195,1.93339959902301,0.7696452732676781
Jpt1,0.0197862073487422,0.3481614043587202,1.0,0.0,29.248335210512792,29.98890415719497,0.0,0.6728657300607748,0.7511614181951874
Sumo2,0.0283400809716599,0.4824164483607208,1.0,-0.1564062115428797,-0.0761578279524139,0.0736911489707457,1.6935081435172,1.6044097750445738,0.7696452732676781
H3f3b,0.0556481701992537,0.195562435500516,0.5918075732317218,-0.2112241613695474,-0.1561711386056782,-0.0731335554181502,3.48993661656595,3.1325944790987803,0.6582072829131653
Ubald2,0.3402397396205445,0.7732396602365642,1.0,-0.131568265820594,-0.0468002057311372,0.1173653780883974,1.6791123641967398,1.60752125674557,0.793446271566788
Srsf2,0.2792911929979267,0.6876330788688081,1.0,-29.034612059652734,0.1101901988332684,29.75677716258319,0.0,0.4013634596794719,0.7696452732676781
Actg1,0.0129792807811383,0.2614114471699611,0.967135032150512,-0.1068934699696174,-0.0547197340853354,0.0322049206600002,3.16271496938217,3.04004933599849,0.7104072398190046
Sf3b6,0.2784152893477622,0.702462449651172,1.0,-0.2702175880330368,-0.0932233330231907,30.07688916624214,1.183894172633405,1.12071471705565,0.7696452732676781
Id2,0.1198301182821306,0.6503532587123918,1.0,-0.1638520338647613,0.0484833881921567,0.6370262178383066,1.71934145980446,1.7794617669468076,0.7696452732676781
Rps7,0.2991188378185282,0.7108438517107247,1.0,-0.0459727837968201,-0.0037763984989272,0.0396627069169358,3.76211914278886,3.764709872772335,0.7696452732676781
Ifrd1,0.3954124970232252,0.7669824200341356,1.0,-0.2341856598448198,-0.0066056911253197,1.172512571578637,1.28265535242243,1.2693762752503688,0.793446271566788
Nfkbia,0.2277374222270553,0.6477164962454822,1.0,-1.304793294496915,28.959866402422183,29.968891454437884,0.0,0.5536814220926475,0.7696452732676781
Rps29,0.535841867111217,0.9018020163531,1.0,-0.0430471589442632,-0.0268487451456644,-0.0053957077794923,4.12142294885792,4.044242717520243,0.9018020163531
Rpl36al,0.0283400809716599,0.2991188378185282,1.0,0.0098559380469861,0.0802389941792937,0.1996517779513818,2.266722784107335,2.389994908406224,0.7104072398190046
Psma3,0.1146957578294307,0.6405806543923431,0.9662340001638232,-0.2176394514935064,0.6101731090577847,30.11079727213623,0.743780692265355,1.1292197511119837,0.7696452732676781
Hif1a,0.0026196713503215,0.0221084385171072,0.195562435500516,0.2298547084889619,0.3685239401135439,0.5065780849551451,1.6848679270254898,2.156902159727835,0.3100445306327652
Zfp36l1,0.0358418671112169,0.535841867111217,1.0,-0.6738354043893025,-0.0357378962341034,0.1680795825783848,1.29580270219512,1.272431846251335,0.7696452732676781
Srsf5,0.0383086691932545,0.2201943430476198,0.7732396602365642,0.0086141567933913,0.1188954634029346,0.423861922657187,1.38704483019826,1.4958267187525724,0.679922351798266
Rbm25,0.2346601471514037,0.6105199638852996,1.0,-0.0735351142993899,0.2480104261862111,1.2339487364867538,1.05793131466657,1.262413952694225,0.7696452732676781
Npc2,0.1389615849030182,0.6414642630986135,0.8990759188445385,-0.3334814288037977,-0.2390284727693715,0.1679666481970681,1.4132898654619,1.1938734957238688,0.7696452732676781
Calm1,0.1673414304993252,0.5918075732317218,1.0,-0.1327093713233913,-0.0317734684182464,0.0328809462715439,2.62411754622166,2.5674814174162663,0.7696452732676781
Ndufb1-ps,0.0561341550389163,0.2195861585503833,0.8990759188445385,-0.1060370650717928,1.418130816771568,30.30557279154344,0.4859280714481915,1.2927139603994475,0.679922351798266
Ddx24,0.0318660565104877,0.5811020620364432,0.9659972080946846,-0.2264210862489016,29.99016371083264,30.080877008312648,0.0,1.0858026692507576,0.7696452732676781
Hsp90aa1,0.384456616654759,0.7108438517107247,1.0,-0.064479122140441,0.0322801685526771,0.2112834863616415,1.7890562590814,1.8216350557684065,0.7696452732676781
Eif5,0.0015123728909584,0.0383086691932545,0.2905542727973867,0.0862978177427625,0.628057746254147,1.7561932958479174,1.0511249465122363,1.6185545362652198,0.3824373924546932
Atp5mpl,0.0098029469525132,0.3169133868117221,1.0,-0.0390320134494434,0.6045219119544706,30.146043649440067,0.77214009355077,1.1868779502733124,0.73086920709229
Gpr132,0.015806748853198,0.4613027199414199,1.0,-0.1311075727534717,0.5774799345465178,30.060362931245603,0.67096947517441,1.070318338789216,0.7696452732676781
Crip1,0.0221084385171072,0.1673414304993252,0.5918075732317218,-0.1913720426105661,-0.1059789154100383,-0.0150700339064582,2.97974812890934,2.75962173741099,0.6238234339500162
Igha,0.384456616654759,0.7108438517107247,1.0,-0.0567566803385717,0.0606198367719147,0.1044794954682872,1.72539199730811,1.8129704023332136,0.7696452732676781
Gdi2,0.011890842793894,0.216322183134876,0.7989813169398774,0.1958302539008035,30.19926067565114,30.27779497909077,0.0,1.2681130527810938,0.679922351798266
Klf6,0.1389615849030182,0.5918075732317218,1.0,-0.0865197908489092,0.0802558021167284,0.6947875395889014,1.15059116719208,1.2092369158606977,0.7696452732676781
Psma2,0.0093051670732942,0.1862901653912539,0.9659938147885658,0.5815200445845364,29.959482031103917,30.075498334316748,0.0,1.077411082442935,0.6582072829131653
BC005537,0.1725199962070955,0.6961014197599923,1.0,-29.074178250780367,27.83154926390816,29.74309379159303,0.0,0.3873638533616345,0.7696452732676781
Dek,0.0547320325950598,0.3508758720274545,0.899023025165231,-30.118387895596303,-0.9180392112627466,29.65802237658465,0.906210599086756,0.3884406645356912,0.7542550679714259
Prelid1,0.1725199962070955,0.5613977265175001,1.0,0.0,28.38534208895908,29.859211015401964,0.0,0.3506221953962825,0.7696452732676781
H2afy,0.0941408820727264,0.4475749834764695,1.0,0.1151477142730967,30.016256578570605,30.10360654829168,0.0,1.0937167168061412,0.7696452732676781
Hnrnpk,0.0004763038818766,0.1198301182821306,0.8369453044375644,0.0276353783388356,0.2183114440283818,1.1903400848671106,1.17453454950401,1.3708298468495688,0.5931087367073523
Uqcrb,0.1473636656693644,0.6477164962454822,1.0,-29.915786811069545,0.0,29.6372736664949,0.0,0.2002138741160955,0.7696452732676781
Cox7c,0.0449313328570294,0.3683937366656357,0.967135032150512,-0.1099578797275705,-0.0565388195488105,0.0102489740989441,2.083312245161215,1.9808928191147388,0.7573409605674015
Rps23,0.2268397237437485,0.7108438517107247,1.0,-0.0213008220772916,0.0034010659539492,0.0317090882053292,3.99078511131638,3.999863363857896,0.7696452732676781
Tbca,0.0670037756218985,0.2727951909772175,0.8233209065817465,29.000101462601204,29.936346210060726,30.04330509991061,0.0,1.0273967105933774,0.7104072398190046
Nsa2,0.2991188378185282,0.7732396602365642,1.0,-0.1382467746202925,0.0087670753819704,0.0956581818973811,1.722572718230135,1.73989657250785,0.793446271566788
Btf3,0.0556481701992537,0.5918075732317218,1.0,-0.0874858904224044,0.0075836595230374,0.08210522325512,2.211003056344945,2.2253111962232737,0.7696452732676781
Pik3r1,0.0012982623324188,0.0126631805582279,0.1410491785782443,-30.256486427606944,-30.137976595254507,0.0,1.18150336650552,0.0,0.25482654600301524
Gpbp1,0.1262831848884292,0.6390933766786356,1.0,-0.0932921611873923,0.1848656176214278,30.117188857332856,1.02290446975841,1.1619879464697425,0.7696452732676781
Emb,0.0283400809716599,0.0831150273874732,0.3402397396205445,0.0499256258996734,0.1855962923404972,0.3697674995817063,2.60037797328632,2.9686972559493103,0.5099453242835595
Rpl15,0.0283400809716599,0.2991188378185282,0.967135032150512,-0.0014338939426649,0.0140091365013968,0.0834601348480302,3.08742236747671,3.1097662529793326,0.7104072398190046
Rps24,0.0683496070492974,0.3402397396205445,0.967135032150512,-0.0175062598600381,0.0276095980883041,0.0580534082554345,4.421398012124995,4.51603632915891,0.7367691420459586
Arf4,0.0126206082246849,0.1900050984733419,0.8325897513232108,0.0264010656088347,0.2951783312684457,1.4051904955432877,1.16065427211032,1.4147361698319425,0.6582072829131653
Selenok,0.1198301182821306,0.535841867111217,1.0,-0.1769782280611054,-0.079539527668927,0.0977942320962036,1.75087467195305,1.6462965854943086,0.7696452732676781
Hnrnpc,0.0270451404867015,0.2358320476719947,0.9300256853640896,-30.182053459879945,-1.0540270588407643,0.6939622168771824,1.02473330981504,0.4555938645860475,0.6910700302428103
Trac,0.0683496070492974,0.6503532587123918,1.0,-0.1348911248935863,-0.0318702074866546,0.3003701535270479,1.60656411784832,1.57214342365654,0.7696452732676781
Dad1,0.0556481701992537,0.4319679288719536,0.9018020163531,-0.3382225303923637,-0.2157908771795872,0.0730940459492637,1.52458668064213,1.310876167669046,0.7696452732676781
Psme1,0.011890842793894,0.3706266179443429,1.0,-0.1150701910449716,0.6988592293291311,30.111975321505657,0.68882846420912,1.1328538061874525,0.7573409605674015
Nedd8,0.286417686105596,0.7616243103146927,1.0,-0.5041123641557983,0.6541263047625557,29.998971638546703,0.65236961302432,0.993949749637463,0.793446271566788
Itm2b,0.3402397396205445,0.7732396602365642,1.0,-0.09267201287511,-0.0399487482049884,0.057658633187842,2.33827032138668,2.272006702505671,0.793446271566788
Lcp1,0.1088434256386677,0.5794190715760607,1.0,-0.0992339476735114,0.989360014706498,30.144553693671572,0.565196875064045,1.148585650200915,0.7696452732676781
Tpt1,0.1002619671350321,0.6503532587123918,1.0,-0.0106524107180669,0.0037498879286155,0.0320176374825454,4.77823853730156,4.791118264100763,0.7696452732676781
Elf1,0.1172817576551966,0.6105199638852996,1.0,-0.4008923929816971,-0.1837131254671037,0.053757733805743,1.351144665940455,1.1924678932195538,0.7696452732676781
Gm10076,0.2786365066725308,0.6065105166693265,0.9659938147885658,0.2915315584623805,30.06333552070304,30.159241511845703,0.0,1.1539976068804063,0.7696452732676781
Rpl37,0.0683496070492974,0.4824164483607208,0.967135032150512,-0.0232831053477404,0.0254006424876855,0.0592299959078704,3.45354454230624,3.5141811419179865,0.7696452732676781
Fyb,0.1673414304993252,0.6503532587123918,1.0,-0.1182654189403541,0.0506433707993462,0.3623563992694634,1.68356658484722,1.7539801553576388,0.7696452732676781
Il7r,0.0084997490323303,0.0746416924145041,0.4970691104142616,0.0808317481898763,0.6451085329771722,1.6204342091762864,1.1405538721167183,1.7631613176702312,0.5053328371510679
Sub1,0.0683496070492974,0.5918075732317218,1.0,-0.0539797396645611,0.0049299873273131,0.0892140150652555,2.56587293175947,2.586477545263038,0.7696452732676781
Rpl30,0.0283400809716599,0.3402397396205445,0.967135032150512,-0.0235224430609876,0.038425670343583,0.0665695828161519,3.78759693934815,3.8961738827230463,0.7367691420459586
Cox6c,0.0831150273874732,0.6503532587123918,1.0,-0.109478286925067,-0.0190937826073841,0.0919172961747547,1.98749471708216,1.9610548756623023,0.7696452732676781
Pabpc1,0.1673414304993252,0.4824164483607208,0.8369453044375644,-0.1385989181423822,-0.0875570492496244,-0.0384796134998904,2.389994580100945,2.244998092807096,0.7696452732676781
Ywhaz,0.1673414304993252,0.6503532587123918,1.0,-0.1514825697523715,-0.0114371936116946,0.1155506877334877,1.86025510383366,1.849113027645651,0.7696452732676781
Eif3e,0.195562435500516,0.7108438517107247,1.0,-0.1002003545053075,-0.038613645959077,0.1527788334864724,1.5139930195507,1.4597748512751176,0.7696452732676781
Eif3h,0.0011907597046915,0.0170675557672461,0.1422164007303326,0.1180279659755845,0.3551356998373209,1.5930242775918062,1.30327183061235,1.65989671994051,0.2645471143923146
Sla,0.0434157607856436,0.5523650132353475,1.0,-0.2968350875543075,0.5169756538557666,30.03368742028251,0.67096947517441,1.0211674736085627,0.7696452732676781
Ly6e,0.195562435500516,0.6503532587123918,1.0,-0.0730902446993493,0.0442292515987278,0.1969408144895695,1.56548839794997,1.5990648511303938,0.7696452732676781
Ly6a,0.0874834199128404,0.4930882950927855,0.9643668721326168,-0.5877628217930846,29.093082077168663,30.062405726666725,0.0,0.57878171969598,0.7696452732676781
Eef1d,0.2044668835088473,0.7035844410913497,1.0,-0.1959253944826326,-0.0225439691008042,0.1343713582550939,1.300881024484465,1.2899253028343112,0.7696452732676781
Dgat1,0.0025821558136421,0.0304138568048495,0.3289562053157725,0.2694850641298617,30.40125262299397,30.451786688930817,0.0,1.4264536605733324,0.34949522199983546
Rpl8,0.0449313328570294,0.4824164483607208,1.0,-0.055294680618571,-0.0164588211751098,0.0316285481893118,3.41849385957964,3.3783627359630897,0.7696452732676781
Myh9,0.156653370783437,0.6677650547665812,1.0,-0.2348309123687304,0.2002089875552792,30.111461825378683,1.01285942472842,1.151958235479085,0.7696452732676781
Il2rb,0.0122724254302789,0.0248582541509547,0.3758271511311257,0.7781724244858876,1.344400163789785,30.38215253567562,0.549906865271355,1.357676102055265,0.3405002719747051
Rac2,0.0358418671112169,0.4824164483607208,0.967135032150512,-0.2135921133006518,-0.1010754531229161,0.0224907643078391,1.63222164817016,1.5099536898598176,0.7696452732676781
Lgals1,0.4824164483607208,0.8369453044375644,1.0,-0.0731039486110109,0.0055398265280581,0.1654956765916706,2.06476971370543,2.053872698353585,0.8397969068376925
Rpl3,0.0002778439310947,0.0037310470747003,0.1422164007303326,0.0430405842540781,0.0939580474655502,0.1197514240651384,2.913920182435855,3.1099346376232875,0.18576216907266094
Rbx1,0.0483009937632759,0.5539392338353869,1.0,-0.1270098175732675,0.1423132687015007,30.147365382053717,1.0511249465122363,1.189943253196295,0.7696452732676781
Snu13,0.0084292173139266,0.2204841582232068,0.9635544038307184,-30.20457890018021,-1.3147131268893242,29.402458720883217,1.06227895652839,0.3867501139458092,0.679922351798266
Smdt1,0.0450774951843005,0.5443808682946791,1.0,-0.8866166141234678,29.253945816643917,29.946726456000924,0.0,0.9356452488899542,0.7696452732676781
Ndufa6,0.1146957578294307,0.4199884090390556,0.8965858473211891,1.0065568117148858,30.14736675006182,30.21518483027959,0.0,1.2085455151409374,0.7696452732676781
Tspo,0.1163131476343229,0.5825996812113596,0.967135032150512,-0.0100260240771463,0.1911032339723627,30.363407368753272,1.24899651090572,1.389941213611294,0.7696452732676781
Pfdn5,0.0449313328570294,0.5918075732317218,1.0,-0.0927749904652432,0.0221170065115668,0.1226508034948148,2.09152228469769,2.1144377139194823,0.7696452732676781
Prr13,0.1384410174210646,0.6414642630986135,1.0,-0.2227366301706833,0.1084903270947508,0.7115847204595556,1.1752305274748,1.2640330947894576,0.7696452732676781
Pcbp2,0.0019999531304264,0.1373982239637429,0.8989434582164634,-0.0436394979089938,0.7748592563405052,30.25039103494824,0.732382432476165,1.2580791150449486,0.6026292088501144
Atp5g2,0.1389615849030182,0.5825996812113596,1.0,-0.0984686159961295,0.1316344555586999,0.3385735076269748,1.474429387152115,1.610336080078015,0.7696452732676781
Hnrnpa1,0.1900050984733419,0.7108438517107247,1.0,-0.1191613087574611,-0.0091336169195011,0.2285869068178916,1.50561536443169,1.4872389166017324,0.7696452732676781
Tra2b,0.1384410174210646,0.5254410213627343,0.8989434582164634,-0.1247957416885381,1.175400041465684,30.24223284538633,0.549906865271355,1.2410818684127476,0.7696452732676781
Eif4a2,0.0017798159019585,0.045768213831848,0.3304772363370218,-30.207270445987223,-29.034612059652734,0.0,0.549906865271355,0.0,0.411013418556443
Pak2,0.0026462759814899,0.1264300448769635,0.8989434582164634,0.0465829354621042,1.137190417954098,30.21739923170396,0.549906865271355,1.2266184518808152,0.6026292088501144
Rpl35a,0.0831150273874732,0.2991188378185282,0.8369453044375644,-0.0007241536937054,0.0151875863707079,0.0591023543756924,3.6655724511289,3.698218711083448,0.7104072398190046
Cox17,0.2636955406211734,0.7544930115071693,1.0,-1.2717860250128352,0.3719610610387092,1.7025658674832758,0.67096947517441,1.000281345096449,0.793446271566788
Cd47,0.195562435500516,0.6503532587123918,1.0,-0.130463396600476,0.0451228542236963,0.2008196494934716,1.38704483019826,1.4396963160309926,0.7696452732676781
Rpl24,0.1002619671350321,0.4824164483607208,0.967135032150512,-0.0360090723687046,0.0092718551954218,0.0641275310367708,3.28647130376326,3.31215121961985,0.7696452732676781
Cggbp1,0.0012982623324188,0.0164559030127128,0.1410491785782443,-29.585201407447094,-29.585201407447094,0.0,0.805439734782585,0.0,0.2645471143923146
Samsn1,0.0018888773370054,0.0060144772605519,0.0390562023728528,-30.790639673347105,-30.6159633360863,-1.7764232258079833,1.65204321679743,0.0,0.1864487950771089
Nrip1,0.2991188378185282,0.7035844410913497,1.0,-0.2078469516130661,-0.0427004491470588,0.227725933115099,1.41611978478483,1.356889417567669,0.7696452732676781
D16Ertd472e,0.035654322457728,0.2614114471699611,0.9018020163531,-0.0163990303360081,0.1875486417033172,0.4299712815626375,1.64559632969763,1.8819530261449824,0.7104072398190046
Atp5j,0.0690826075465267,0.5825996812113596,0.967135032150512,-0.1881210978228906,0.0958128241995876,0.7271569580421953,1.21815743931789,1.3084851425645676,0.7696452732676781
Son,0.0281924589409085,0.5918075732317218,1.0,-0.1872117963025703,-0.0512884952592896,0.0551725882549107,1.79887812916272,1.7371170104539588,0.7696452732676781
Atp5o,0.0035063931358507,0.0292140893654189,0.2871535121692373,-29.957356889582886,-28.856167539592604,0.0,0.4859280714481915,0.0,0.34949522199983546
Ezr,0.0443251384368866,0.1311807645509164,0.5794190715760607,-2.402953883910212,-0.6806791979688851,-0.247109806541744,1.474429387152115,0.8973692486205196,0.6026292088501144
Psmb1,0.0006162107617026,0.0690826075465267,0.7732396602365642,0.0024807119640168,0.1464434090229599,1.1031254247891296,1.292726848036,1.4278567242171598,0.4844006648202884
Srrm2,0.0129792807811383,0.1422164007303326,0.535841867111217,0.0704707924401803,0.131370878765463,0.4860960234643779,1.57574788905112,1.7037380152089252,0.6026292088501144
Elob,0.2268397237437485,0.5918075732317218,1.0,-0.0245619020964677,0.0306652135287505,0.1220456789083688,1.63182410521293,1.6597510677073064,0.7696452732676781
Atp6v0c,0.1356553584260904,0.2507439723759572,0.7653723929149803,0.1721249989683949,30.12300720013844,30.185193709068457,0.0,1.1861094316246126,0.7104072398190046
Rps2,0.005239342700643,0.0283400809716599,0.1680469556243543,0.0595114823210604,0.1375470296733087,0.2691782671859159,2.6869036053915,2.952470877322161,0.34949522199983546
Ube2i,0.001945472300941,0.04605583297916,0.6414642630986135,0.1744252876114125,1.2370163698619434,30.143226709521688,0.4859280714481915,1.1592138375089025,0.411013418556443
Atp6v0e,0.0375466511100235,0.2530530366638864,0.9018020163531,0.0051628967340812,1.0338513729717485,30.166884250601345,0.581912496707765,1.186743072211435,0.7104072398190046
Rps10,0.0831150273874732,0.4824164483607208,1.0,-0.0094021108210811,0.0293642793399755,0.0750114369572022,3.73971757168379,3.825652900014855,0.7696452732676781
Rpl10a,0.1948569103754862,0.7108438517107247,1.0,-0.0533114064032117,0.0065254027872543,0.1100209204693172,2.992466154095255,2.99013948835112,0.7696452732676781
Srsf3,0.195562435500516,0.7732396602365642,1.0,-0.0783929910466058,0.0434987985885562,0.1354536746509243,1.4678774264609,1.5287199903061226,0.793446271566788
Pim1,0.0553802492656982,0.535841867111217,1.0,-0.2511137982362773,-0.0613742073599864,0.1486388764775692,1.642266699283445,1.5623830619979313,0.7696452732676781
Rps28,0.384456616654759,0.7732396602365642,1.0,-0.0458082350937314,-0.0180318524448332,0.0266929596391765,3.56464329190241,3.5220437766933514,0.793446271566788
Rps18,0.2614114471699611,0.7108438517107247,1.0,-0.0218897162084083,0.0087098998213908,0.0467938167721028,3.65814506742617,3.681782137986981,0.7696452732676781
