gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_Salmonella_infNonTLSwk6_median,FDR_BH
Tmsb10,0.2318570318570318,0.778865578865579,1.0,-0.0586568631049568,-0.0177684488011879,0.0286250966771883,3.37692323353951,3.32995758082726,0.8100202020202021
Snrpg,0.1892773892773893,0.6943278943278944,1.0,-0.1112134741157063,-0.0171524903849716,0.038406854990727,2.08594362943213,2.065339802034333,0.8100202020202021
Cnbp,0.1892773892773893,0.6125874125874127,1.0,-0.2537093747920567,-0.0781336514011577,0.0729061849498274,1.745867391089725,1.6720676924740876,0.8100202020202021
Bhlhe40,0.2628903364198475,0.7703347136423385,1.0,-0.9363832125557012,-0.107116786233851,1.3853012654701689,1.246605704777835,1.1089023019939244,0.8100202020202021
Rpl32,0.0289044289044289,0.1892773892773893,0.6125874125874127,0.0001830247744493,0.0415374740397192,0.1077182097763767,3.876510451251595,3.985722353101345,0.5905454545454546
Hnrnpf,0.0021756021756021,0.0721056721056721,0.4634032634032634,-0.2913702220404055,-0.1693972094547212,-0.0393439888337597,1.7788956958752151,1.5627982378597325,0.4044475415596105
Wnk1,0.2318570318570318,0.778865578865579,1.0,-0.2198747848081174,-0.012751941278439,0.2283238775840276,1.56041831239381,1.5204258753847475,0.8100202020202021
Cd4,0.0421649312533629,0.3164717878479781,1.0,-30.182053459879945,-1.302924190134198,28.89343406163708,0.67096947517441,0.269654865701985,0.6684719535783366
Gapdh,0.0938616938616938,0.3968919968919969,0.9550893550893552,-0.3721369474692114,-0.1742487589097494,0.1000273582655532,2.2652445564210977,1.98472835690506,0.7284135472370767
H2afj,0.0718263311415725,0.4835220598680489,1.0,-0.3963500335541227,0.0464230418187696,0.4099174213971983,1.28265535242243,1.318750438469505,0.8024408653129322
Arhgdib,0.5355262173613721,0.8616968286082338,1.0,-0.2190166739624764,-0.1273185114560524,0.0511339146843726,1.7006997307803,1.5552341328407324,0.8683667510219975
Aebp2,0.0021756021756021,0.0938616938616938,0.6943278943278944,-0.5374682062058735,-0.3207889943575612,-0.0917964662159944,1.73320245376152,1.3754034346518262,0.45285848172446075
Rps9,0.0003108003108003,0.0037296037296037,0.054079254079254,0.0836661145083765,0.1119384768791244,0.1414306484279765,3.54652993504194,3.83110613806423,0.1342657342657332
Rpl28,0.0059052059052059,0.0721056721056721,0.3968919968919969,0.0317398306348972,0.0878939802626849,0.1268380087099112,3.14723867129186,3.354878666164915,0.4044475415596105
Rps5,0.0021756021756021,0.0721056721056721,0.3968919968919969,0.0182531507493557,0.093919492104555,0.1452871659461586,3.54642086952002,3.802509093757025,0.4044475415596105
Selenow,0.0702942294187667,0.1476485888064738,0.6024596910920444,0.0665205334477476,0.6922157677859334,30.41143806617328,0.8237281159766,1.3641850895917975,0.5429562803608605
