gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Control_median,median_IL10_KOTLS_median,FDR_BH
Ncl,0.0037310470747003,0.1422164007303326,0.7108438517107247,-0.1847001806855293,-0.0946342854719705,-0.0003642424385761,2.2019108769821347,2.0740510555369918,0.4172164817343941
Ptma,0.005239342700643,0.0449313328570294,0.1963443677065961,-0.149324491044221,-0.0633779816155059,-0.0210721208033471,3.01014461362645,2.880898786695319,0.22946573934848238
Actr3,0.2195861585503833,0.6414642630986135,1.0,-0.3064524330180482,-0.1187519743804269,1.0698246406760603,1.34739250373263,1.230130746926725,0.7611456512731224
Snrpe,0.1422164007303326,0.6503532587123918,1.0,-0.0435257903520322,0.0326779687007731,0.1335661879394213,1.46505633091344,1.493211524651165,0.7611456512731224
Btg2,3.969199015638645e-05,0.0011907597046915,0.1673414304993252,-0.6730616902360226,-0.4778191263837011,-0.3614679428388366,1.79301056409911,1.2828768646082038,0.04976672274272067
Ptprc,0.2268397237437485,0.7108438517107247,1.0,-0.0858463135394044,0.0191834720185185,0.1333860251197906,2.4976478663063304,2.539234453840375,0.7611456512731224
Rgs1,0.0200615758782193,0.1627035279002253,0.4994406082917332,-0.6931997426352027,-0.4684244786295757,-0.1297643236180468,1.801464497645485,1.3470075681204026,0.4560252252943696
Tpr,0.0059967903029721,0.0466343433504458,0.1894211625722123,0.3412533236984704,1.476894057908455,30.53599084941382,0.549906865271355,1.5517919960900024,0.23061014208874372
Arpc5,0.082632138132305,0.5259869247938622,1.0,-0.0632950293149263,0.0894018468509048,0.5768775531455532,1.29580270219512,1.3687702172773486,0.7611456512731224
4930523C07Rik,0.0357556924075383,0.2348193869804887,0.8232461555363203,-30.269217297707865,-1.7525097572091848,0.9670894557442832,1.15059116719208,0.3174913138847012,0.5488664533080528
Gas5,0.0358418671112169,0.384456616654759,0.967135032150512,-0.0690690899819261,0.0950001708620682,0.2034606992860611,1.5290496014095385,1.6406050661453264,0.6739712029770928
Prdx6,0.0680320711280463,0.535841867111217,0.967135032150512,-0.1625443507988304,0.0939100117231954,0.4176302986071417,1.462634698746075,1.5672984883573662,0.7611456512731224
Prrc2c,0.0011907597046915,0.0556481701992537,0.3402397396205445,0.0208275820002489,0.1328442369784361,0.3947054256169544,1.83734175178422,2.0049899690726765,0.25195037688638483
Tagln2,0.0001388458187814,0.0012714140672682,0.0164559030127128,-30.6275765258846,-30.53928568932973,-30.383517188381607,1.56041831239381,0.0,0.04976672274272067
Hnrnpu,0.0221084385171072,0.2316788016425146,0.967135032150512,-0.2795720623795462,-0.1301912063850648,0.0540259076581554,1.52010483234034,1.389392381305535,0.5437359630385546
Itpkb,0.0012982623324188,0.0053615566625386,0.0198937322170479,-30.46660710231781,-30.297030486787357,0.0,1.31921310141975,0.0,0.08332148867458636
H3f3a,0.0007541478129713,0.1422164007303326,0.9018020163531,-0.1470600512179119,-0.0590638742036856,0.0062363970616031,2.60346163589262,2.489041753881972,0.4172164817343941
Srp9,0.0755141887242067,0.5156712679831987,1.0,-0.0666700930245118,0.9654173412321372,30.146001519601292,0.594236091753515,1.1522568869375476,0.7611456512731224
Fam107b,0.0071842502183059,0.1081645685224125,0.4824164483607208,-0.5010991084552989,-0.3583301076440592,-0.1321449595332065,1.60402000419271,1.249319885252595,0.3887164181274199
Celf2,0.0011907597046915,0.0831150273874732,0.7108438517107247,0.058903348273862,0.2493210728597137,1.439949541606912,1.33200247558617,1.5764565477751424,0.3273365804643636
Vim,0.0013862401829798,0.0088388280068788,0.0195729294769867,-1.9657786538997053,-0.9200419163459104,-0.7658632250316789,2.23037444473721,1.1730851710252177,0.11458024505348621
Edf1,0.2640546319982729,0.6876330788688081,1.0,-29.28111434507674,0.1814424391528801,29.881330039764013,0.549906865271355,0.4612605537701566,0.7611456512731224
Rpl7a,0.0037310470747003,0.1422164007303326,0.7108438517107247,0.00345881490521,0.0753521524109814,0.165245309446779,2.3699687631323947,2.5046842285192974,0.4172164817343941
Set,0.3268063551802812,0.7669325912624374,1.0,-0.1621793039990009,0.0335458368772496,30.19574735646892,1.21815743931789,1.2382273479680124,0.7996633176906914
Rpl12,0.0071842502183059,0.1673414304993252,0.7732396602365642,0.0008600686875149,0.0468057135298266,0.0837118456846765,3.692295447508255,3.81415169066589,0.4560252252943696
Hspa5,0.009764229578471,0.1002619671350321,0.2614114471699611,-0.483119364648128,-0.3922785448193758,-0.2868135225182215,2.19120286332434,1.6650392975660502,0.36258258555121675
Traf1,0.0547320325950598,0.4475749834764695,1.0,-30.12971464928592,-0.4425132423839944,29.78465532259885,0.864402761245295,0.7058795003295346,0.7249453957717464
Rpl35,0.138483298237496,0.5918075732317218,1.0,-0.1251054262168986,-0.0429392189893425,0.0276311964328284,2.57781820946429,2.4930995878596787,0.7611456512731224
Cytip,0.1002619671350321,0.5918075732317218,1.0,-0.1086602275953873,-0.0507710663596871,0.1567822579914588,2.22153018051283,2.148838109711345,0.7611456512731224
Ssb,0.082632138132305,0.3302367937943543,0.966278470916598,0.0003442013598264,0.3446143993006277,30.331764111056355,1.07301650392516,1.346700680886125,0.6290606118386273
Atp5g3,0.0296825706912336,0.286498866504372,0.932349983715403,-0.0503825514545517,1.2029394566010232,30.179928961662373,0.523383778236815,1.184593199597035,0.5992799015528004
Hnrnpa3,0.195562435500516,0.535841867111217,0.967135032150512,-0.0571914771966852,0.0807172207562513,0.1987179027245165,1.45666876632877,1.5363974622494765,0.7611456512731224
Cd44,0.0135066500779132,0.0337170568337707,0.1603577447785636,-30.47984540267877,-2.856825070024128,-0.5119731064332418,1.32954458757593,0.1725277671075095,0.20204974106813453
Eif3m,0.0357556924075383,0.4554219336973635,1.0,-0.527081421130596,29.7473381601288,29.958905845932765,0.0,0.9483376430585706,0.7355831794269214
Nop10,0.1660814819787722,0.6253829442888268,1.0,0.0,28.71099079259617,29.82763756058715,0.0,0.4394094906064335,0.7611456512731224
Srp14,0.1146957578294307,0.6390933766786356,1.0,-0.1159259672198413,0.544511422902507,30.16765343767199,0.805439734782585,1.1870638047641902,0.7611456512731224
Pdia3,0.0014559603255425,0.0380542244898562,0.4986303347010137,-0.6627647297364198,-0.4240809949361162,-0.0917484987580218,1.44310956872518,1.0703884587433417,0.20642621775157846
Serf2,0.2260577915376677,0.7108438517107247,1.0,-0.072550791550069,-0.0010590913076589,0.1300446359070458,2.2383217373567,2.239033329981674,0.7611456512731224
B2m,0.195562435500516,0.6503532587123918,1.0,-0.07060514682874,-0.0388792444650177,0.0271201112511332,3.39335159073661,3.30500862578202,0.7611456512731224
Snrpb,0.1725199962070955,0.6253829442888268,1.0,-2.455887634385216,27.562787798063034,29.7987677691382,0.0,0.2221624764659135,0.7611456512731224
Eif2s2,0.1389615849030182,0.6419036360134158,1.0,-0.1462054056546341,0.06054243487955,1.0377054795709495,1.34633979900985,1.4099130342884665,0.7611456512731224
Rbm39,0.195562435500516,0.5918075732317218,1.0,-0.0526693996496423,0.0515114892579536,0.1556421210234712,2.31821325043082,2.4009694586153976,0.7611456512731224
Top1,0.1629668384422399,0.535841867111217,1.0,-0.1669928723541175,0.1361905599579663,0.3987142775184404,1.2940240606845217,1.41980352248631,0.7611456512731224
Stk4,0.0125040494402771,0.1624263589086311,0.3302367937943543,0.1318011481395576,0.456298978918654,30.540832852509396,1.1471093717718102,1.5619712042895886,0.4560252252943696
Pmepa1,0.0053615566625386,0.0198937322170479,0.1126992858646694,-29.84454635272928,-28.03606583254358,0.0,0.275230636463849,0.0,0.15694261910292148
Gnas,0.0129792807811383,0.195562435500516,0.6503532587123918,-0.2711460807691143,-0.1356355407999216,-0.0250133831372034,1.714066994493065,1.5625443075336762,0.5020017875571281
Atp5e,0.2991188378185282,0.8369453044375644,1.0,-0.1163454853527651,-0.0167693364575356,0.1493960958806093,2.08117158908541,2.0383464427112026,0.8428083188294213
Psma7,0.011890842793894,0.1373982239637429,0.8323721218513491,0.1402727880841742,30.12228551351533,30.178239600435017,0.0,1.1744372167585149,0.4172164817343941
Rps21,0.0831150273874732,0.5918075732317218,1.0,-0.0355570000002231,0.0142253071500943,0.0396293634306946,3.73604901830682,3.7762237619939714,0.7611456512731224
Rpl22l1,0.0002778439310947,0.0358418671112169,0.4319679288719536,0.0427715624488666,0.1102331115530818,0.2614352033309756,2.33827032138668,2.51624743362215,0.20204974106813453
Sec62,0.1624263589086311,0.6414642630986135,1.0,-0.2180495277551105,0.0844650866081037,0.9280219659447244,1.24920297897551,1.3190771594295212,0.7611456512731224
Skil,0.0048471203071788,0.045768213831848,0.4411978265473412,-29.75928401761764,-28.03606583254358,0.0,0.275230636463849,0.0,0.23061014208874372
Mbnl1,0.4723279998326053,0.7072141464010372,0.967135032150512,-0.0538522788556198,0.083524446217741,0.1971007741966248,2.066121413003385,2.184614540749915,0.7611456512731224
Ccnl1,0.0016234542689289,0.021459771621641,0.210347283568126,-30.271198926537327,-30.057782430816527,-28.856167539592604,1.11761986999033,0.0,0.15694261910292148
Pdcd10,0.0397617536830477,0.410800248899384,0.9635544038307184,-30.07617315329646,-29.034612059652734,28.45889234876213,0.549906865271355,0.0,0.7056294292652652
Rps3a1,0.0071842502183059,0.0221084385171072,0.0556481701992537,0.1701143506462213,0.2178019372683451,0.2530918944432486,3.2186074348854,3.756137333442495,0.15694261910292148
Tpm3,0.2536789670784006,0.7672806278121114,1.0,-0.1123116213878546,-0.0117818107125253,0.6687156745789963,1.57864340378529,1.5709441741156875,0.7996633176906914
Rps27,0.384456616654759,0.7732396602365642,1.0,-0.0173374854312454,-0.0031184849359833,0.01703842403678,4.08045706126325,4.069733573092334,0.7996633176906914
S100a13,0.0317453225160542,0.0494341370671564,0.1725199962070955,-30.44730154681123,-30.32639542880826,-29.957356889582886,1.34633979900985,0.0,0.24088668486114348
S100a4,0.0910118200993212,0.3041802621125226,0.8249391703169067,-30.832992331891017,-1.392292452251775,29.21795102005179,1.66721209424923,0.62442411671716,0.603116036947243
S100a6,0.0048412228960309,0.0280161349010852,0.1182046075748602,-30.937579796176674,-30.690633422548533,-29.524287388168837,1.73301070682149,0.0,0.18106162843004933
S100a11,0.0449313328570294,0.1673414304993252,0.535841867111217,-0.4419912768969603,-0.2484488605641653,-0.0372903506200106,2.26960053364799,1.9147417035758825,0.4560252252943696
S100a10,0.0002778439310947,0.0129792807811383,0.0283400809716599,-0.5024020726009494,-0.416934530245544,-0.3277039488910972,2.7485446566073,2.0686176471459854,0.13093134121323724
Mcl1,0.1389615849030182,0.384456616654759,0.7108438517107247,-0.3335283214757247,-0.1984987216945937,-0.0844171746162076,1.47459645912824,1.3005065973839365,0.6739712029770928
Txnip,0.0002763469159099,0.0048471203071788,0.0662742596212287,-30.459445497333007,-30.182053459879945,0.0,1.21815743931789,0.0,0.08332148867458636
Cd2,0.0170675557672461,0.2268397237437485,0.967135032150512,-0.036181982972606,0.2192860112971645,0.6073208242648204,1.32954458757593,1.53634896238852,0.5367606631796518
Csde1,0.0011533920538063,0.0650596208155339,0.6712428986179558,0.5035115777279604,30.106431738072,30.161447338776423,0.0,1.1666652774764,0.2855670379307786
Ptpn22,0.2989047236929997,0.7732396602365642,1.0,-0.1220537781294249,-0.029198222166417,0.1522573176331255,1.640901441334095,1.6122991518462488,0.7996633176906914
Rap1a,0.0198981713239897,0.0987488370284312,0.6509061393555177,0.0631717843376059,0.38650546174954,30.34572583519827,1.02473330981504,1.3665548793134363,0.36258258555121675
Atp5f1,0.216322183134876,0.6398370155354893,1.0,-0.1888780707630647,0.948690920007608,30.164486152594968,0.5966268978814,1.1752953443638474,0.7611456512731224
Cd53,0.1422164007303326,0.1422164007303326,0.535841867111217,0.0891545486151456,0.1848995882076887,0.2921662934587521,1.60656411784832,1.838478245590664,0.4172164817343941
Rpl34,0.009764229578471,0.1422164007303326,0.7748323013415878,0.0022990999570866,0.033662916104807,0.0515095574319367,3.72511953912908,3.812486697573248,0.4172164817343941
Ube2d3,0.0170675557672461,0.2268397237437485,0.7732396602365642,0.0269974208839056,0.1243448852965109,0.2335478796940269,1.63222164817016,1.7739056656943664,0.5367606631796518
Nfkb1,0.0814559657624565,0.4475749834764695,1.0,0.4320917854332156,30.05329892058828,30.14900409870898,0.0,1.121096012343049,0.7249453957717464
H2afz,0.0831150273874732,0.4824164483607208,0.967135032150512,-0.0058193713673831,0.0842307429439211,0.1445056932313442,2.796710652186105,2.9695211346576302,0.7537757005636262
Sh3glb1,0.0198484707292757,0.3978176797362497,1.0,-0.2729135483259494,-0.094017535004506,0.1455977880970971,1.351144665940455,1.2677142489014417,0.6910730086052677
Gng5,0.0221084385171072,0.1198301182821306,0.5918075732317218,0.0187819881105949,0.0997574643131635,0.1726035156263168,1.88796406644161,2.017407427620032,0.3982792948683532
Srsf11,0.0003673342536058,0.0046137260846802,0.1029819735388261,30.095133541105017,30.151711829714024,30.188629482660797,0.0,1.193517674733985,0.08332148867458636
Rps20,0.0170675557672461,0.2991188378185282,0.967135032150512,-0.0070252695636774,0.028548839173322,0.0650906886309791,3.79375134466683,3.870194586157913,0.5992799015528004
