gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_Salmonella_infTLSwk6_median,FDR_BH
Sri,0.0343416738180014,0.2257768083327037,0.8744592481051268,-1.401001818617103,-0.1690473859376254,0.0581733645742472,1.3160009448581174,1.1716007677022051,0.6154164534652337
Rsbn1l,0.1953434107604242,0.7011912626598479,1.0,-29.97711411889922,-0.650742008425423,28.84199348927896,0.8473505097934078,0.481028894290162,0.7756898212898211
Kmt2e,0.0104118104118104,0.2344988344988344,0.959129759129759,-0.0129048363053064,0.1073330020539994,0.2190568272806171,1.3764444165254224,1.4841399205857275,0.6154164534652337
Tomm7,0.187959068257727,0.5737373737373737,1.0,-0.1970271285305764,-0.0407107695874845,0.1359765683765297,1.3787744795657138,1.341778414218795,0.7756898212898211
Dnajb6,0.1048951048951048,0.5737373737373737,1.0,-0.2049651122938431,-0.0862864987518252,0.0552065429038495,1.4566404192086475,1.372837612774185,0.7756898212898211
Ost4,0.2257768083327037,0.7111541697294341,1.0,-0.2792244168317246,-0.0141611005501279,0.2064240264804527,1.195115642984935,1.1835497300056952,0.7756898212898211
Mrpl33,0.0550394824230302,0.4109392401761573,0.956284952863831,-30.07915132689065,-1.1329317387753683,0.0415241795665416,1.06462180543031,0.4844521396311425,0.7742339455694504
Arap2,0.1889129885093625,0.7209013209013208,1.0,-0.1044953242953115,0.0580931920338782,0.2635170414095645,1.3458109153963824,1.3998345981015952,0.7756898212898211
Rpl9,0.0498834498834498,0.5737373737373737,1.0,-0.0319938092342376,-0.0079083858141101,0.018769095181254,3.70095858045008,3.679744231028085,0.7756898212898211
Rhoh,0.0424886615917809,0.2619562016970459,0.9141283452014198,-0.0794533746921619,2.0491113455649312,30.055842454906117,0.237434979321527,1.026808706047912,0.6546038144291418
Ythdc1,0.1825692954120889,0.7058654396235203,1.0,-29.90923080250402,-0.6952647538878605,2.629114883875973,0.8368065784336509,0.501076011240275,0.7756898212898211
Hnrnpd,0.1550343725091923,0.7111541697294341,1.0,-0.4603532459193801,0.0479602434338642,0.3372596954332946,1.099719782636535,1.1393074518587176,0.7756898212898211
Hnrnpdl,0.1501208222419232,0.5576726074341468,1.0,-0.0133012739447301,0.4418496171471717,1.49006628980587,0.8061047865960576,1.122997462283445,0.7756898212898211
Rpl5,0.0829836829836829,0.5737373737373737,1.0,-0.0395894817677963,-0.0142499015594205,0.0178708429191416,3.125623182523275,3.090288905800365,0.7756898212898211
Rplp0,0.0147630147630147,0.1048951048951048,0.4418026418026417,-0.0763495187224118,-0.0464778519646134,-0.020298907796004,3.5579773282625453,3.44652677196604,0.4625702166685769
Rpl6,0.001087801087801,0.0147630147630147,0.1303807303807303,-0.0961607587282908,-0.0637611720024714,-0.0337839109847325,3.438226521014612,3.2923244353957504,0.30548084394238106
Ppp1cc,0.0090090961446315,0.0984722781285988,0.3593635170698864,-30.208258685132066,-1.4993265878605049,-0.2126800875147932,1.0790477743437967,0.376495882989601,0.4625702166685769
Arpc3,0.1605283605283605,0.5053613053613053,0.959129759129759,-0.184860025447396,-0.0992967510740075,0.0002934532349348,1.8151901394175076,1.694589904760715,0.7756898212898211
Orai1,0.0590476624124287,0.2247435616597343,0.8693781812977219,0.0133032093462223,0.834360126070733,30.09458612373856,0.6416798122821559,1.149126351933305,0.6154164534652337
Rsrc2,0.0567389362798848,0.4239989896164244,1.0,-30.172696983382277,-0.2871621122886848,0.1250632871596964,1.161155888920185,0.958255145523748,0.7742339455694504
Vps37b,0.0785934912071024,0.483357294887874,1.0,-30.18733277153292,-0.9904476520574788,0.2361470288090425,1.1224620587960052,0.5593781852517775,0.7756898212898211
Tmed2,0.0053510343901815,0.0658827641887259,0.6355252498707458,-30.13865326680558,-0.3044108605481613,-0.0035913916098054,1.1707056974621826,0.9566641633465462,0.4270473148618619
Chchd2,0.0018648018648018,0.0379176379176379,0.2344988344988344,-0.181362682098487,-0.1210049712144351,-0.062369942659742,1.9643064837651951,1.8063239461786,0.3815207781187986
Fis1,0.1388637976716842,0.5606272147226752,1.0,-30.032026724515152,-0.7346686050173212,0.5183365351638208,0.9381945352018752,0.55111264971149,0.7756898212898211
Tsc22d4,0.1446069299211384,0.6217687412649331,1.0,-28.858769112310064,0.9750909423992644,30.009808324646723,0.4107800324988422,0.8459956112063033,0.7756898212898211
Actb,0.0046620046620046,0.0379176379176379,0.1303807303807303,-0.1372632436296672,-0.0877969345051132,-0.0506302552880998,3.5534859340318827,3.343529839401515,0.3815207781187986
Rac1,0.0829836829836829,0.6362542681663956,1.0,-0.2144968266362457,0.0368584530535641,0.2008157425736232,1.16999552908703,1.20484898544885,0.7756898212898211
Arpc1b,0.0029526029526029,0.0829836829836829,0.6453768453768453,-0.2213163894968271,-0.1306040130015506,-0.0388132124765569,1.7984709065357674,1.6412853359687452,0.4420318954972416
Atp5j2,0.065877786798536,0.3180689668505534,0.8335142129533152,-0.2639397967164581,-0.1267974919276453,-0.0042887157078829,1.467188008279019,1.34630268771331,0.6979223674875846
Rpl21,0.1303807303807303,0.5053613053613053,0.959129759129759,-0.0389872268082573,-0.0203401092853539,-0.0010765854114736,3.5233630947513013,3.4764704561628204,0.7756898212898211
Polr1d,0.0649572649572649,0.5053613053613053,1.0,-0.0862450960311399,0.0877979436031215,0.2359144109438098,1.5062286981663424,1.60475219890265,0.7756898212898211
Hmgb1,0.1605283605283605,0.7209013209013208,1.0,-0.1018922325964285,-0.0028811206153647,0.1028036671590835,1.8383070894068312,1.83264277089152,0.7756898212898211
Sem1,0.1048951048951048,0.6453768453768453,1.0,-0.1263433351661891,-0.0252155693448893,0.095310334547147,1.673148921079755,1.64745676118965,0.7756898212898211
Ndufa4,0.0069930069930069,0.0828964098822239,0.6453768453768453,-0.3147460787595422,-0.1735968033168743,-0.0390979912321976,1.5277371032019524,1.36333787416053,0.4420318954972416
Arf5,0.1303807303807303,0.6453768453768453,1.0,-0.1782654402395619,-0.0284758394435397,0.1584284881106805,1.3319667198273737,1.3078041041579875,0.7756898212898211
Atp6v1f,0.1603910108278813,0.7123816042098661,1.0,-0.2445057747418519,-0.0477278600735356,0.1961113373780406,1.2543092923418775,1.2109218830629,0.7756898212898211
Luc7l2,0.001087801087801,0.0649572649572649,0.5053613053613053,0.0657093539749294,0.2233081403698349,0.3252826430011349,1.3234723447860637,1.55011716589016,0.4270473148618619
Trbc1,0.1826944712149479,0.7090730856847203,1.0,-0.6099178712002725,-0.0400432724315026,1.0008913419386514,1.6462429327621475,1.5843605406386123,0.7756898212898211
Trbc2,0.0018648018648018,0.0379176379176379,0.3282051282051281,0.0289645694316418,0.0888750208053501,0.1688503206946631,2.505381867495745,2.6603321755448404,0.3815207781187986
Gimap4,0.3282051282051281,0.7984459984459983,1.0,-0.107983794455532,0.0044390849820835,0.1375477248401612,1.46517535362037,1.468726102128295,0.8044268673482156
Gimap6,0.0029526029526029,0.0281274281274281,0.1948717948717948,0.0993869287681853,0.1842979977513641,0.3384850184217998,1.9425277214507488,2.213472522583725,0.3439217348308254
Gimap1,0.0018648018648018,0.0404213463806162,0.461920478323797,0.0388567118377377,0.2033238901716111,0.4552093818002038,1.3082657441665877,1.5035746362444526,0.3815207781187986
Gimap3,0.0649572649572649,0.3822843822843822,0.959129759129759,-0.0200058838410811,0.0869523956191594,0.2177982359704133,1.8086161274847663,1.913910470353795,0.7398165383776893
Tra2a,0.0704615426471519,0.3883232289789247,0.956284952863831,-0.6938087102092074,0.841425049843832,30.01110265342363,0.4510957500658366,0.9316803191831688,0.7461353471095052
Hnrnpa2b1,0.0379176379176379,0.3282051282051281,0.8784770784770783,-0.0045046796796873,0.0651268917022501,0.1368035910550435,1.8598069468602936,1.94855123847349,0.6979223674875846
Tax1bp1,0.0498834498834498,0.5737373737373737,1.0,-0.1212772141604514,0.04860186566065,0.2082603593030255,1.46307291118172,1.5147137376447777,0.7756898212898211
Serbp1,0.0829836829836829,0.6453768453768453,1.0,-0.0797167934566622,0.0242210265837345,0.099352186374474,1.947099057425205,1.9849838377576876,0.7756898212898211
Igkc,0.1048951048951048,0.2344988344988344,0.4418026418026417,0.1478222180799203,0.2040574224409259,0.2723254901058776,2.2050044441278978,2.53532330450357,0.6154164534652337
Tgoln1,0.1501208222419232,0.5967990595834041,1.0,-29.700963573549437,-0.094064228645705,0.5873726499368438,0.9095594445138976,0.8819333141782513,0.7756898212898211
Tmsb10,0.1048951048951048,0.5053613053613053,1.0,-0.0575791917830438,-0.0136667125590288,0.0226465729115201,3.311261521408385,3.280710165374465,0.7756898212898211
Snrpg,0.0498834498834498,0.5053613053613053,1.0,-0.1178555481780003,-0.0173874376974934,0.0676581608483127,2.0111250702219574,1.9921708248644896,0.7756898212898211
Cnbp,0.0829836829836829,0.5737373737373737,1.0,-0.0889984854259625,0.047827805827598,0.1751899813341073,1.5248073862270823,1.57660791083926,0.7756898212898211
Rpl32,0.0046620046620046,0.0498834498834498,0.3282051282051281,-0.0713897568557405,-0.0417305836822087,-0.0105814206109764,3.95019008682489,3.835756530877755,0.3946661181955293
Hnrnpf,0.1605283605283605,0.7209013209013208,1.0,-0.0308481753427175,0.0753860131175137,0.1934343824860005,1.66749436950679,1.75493614986373,0.7756898212898211
Wnk1,0.1948717948717948,0.7209013209013208,1.0,-0.1163129356383782,0.0205634259156009,0.1605840236830263,1.604840666287635,1.635505275747393,0.7756898212898211
Cd4,0.3404141987186221,0.7922976624962125,1.0,-0.2938615481305202,-0.0166488359127191,0.1689947255224527,1.13212905584477,1.12145752739879,0.8044268673482156
Gapdh,0.0018648018648018,0.0379176379176379,0.3282051282051281,-0.2224468680633164,-0.1335271303571484,-0.0573944389627106,2.1348232362212625,1.948697001447215,0.3815207781187986
Clec2d,0.0379176379176379,0.2344988344988344,0.8784770784770783,0.0430072513015281,0.2032107233098027,0.3127304211148661,1.3993236193863223,1.6200741174739148,0.6154164534652337
Cdkn1b,0.0379176379176379,0.3282051282051281,0.959129759129759,-0.0185979752052415,0.0999724558462164,0.2228905575494219,1.2346673669817552,1.32190270273145,0.6979223674875846
H2afj,0.0829836829836829,0.534298966252224,1.0,-0.1657449975230085,-0.0357331724758188,0.0910373980702054,1.4219612151546723,1.3852299135200177,0.7756898212898211
Arhgdib,0.0147630147630147,0.1048951048951048,0.3822843822843822,-0.3191995959496466,-0.2038852604938267,-0.0864351705394868,1.821490066191115,1.578158500331035,0.4625702166685769
Aebp2,0.0281274281274281,0.3822843822843822,0.959129759129759,-0.0391766176752668,0.0748175733305868,0.1979418621890984,1.359982306284155,1.428760065693265,0.7398165383776893
Kras,0.0379176379176379,0.1303807303807303,0.4418026418026417,0.046606289956335,0.1743226466387302,0.3333484025177123,1.6681936725494262,1.885170615162905,0.48711689545022857
Rps9,0.0379176379176379,0.1948717948717948,0.6453768453768453,-0.0529867933088704,-0.0233930938360206,0.0037773819070599,3.841225394320675,3.7757548868273942,0.5857040538604782
Rpl28,0.0001554001554001,0.0104118104118104,0.1613869463869456,-0.109628075634352,-0.08378513109754,-0.0488066436532731,3.5602268720228127,3.358945049294385,0.30548084394238106
Rps5,0.0069930069930069,0.0829836829836829,0.5053613053613053,-0.073804984427756,-0.0475374787688927,-0.0139868195852621,3.698680529624515,3.575991089359235,0.4420318954972416
Selenow,0.0029526029526029,0.0649572649572649,0.4418026418026417,-0.2381495359496865,-0.1359929456514679,-0.042400406493451,1.513415518817045,1.37677119605792,0.4270473148618619
Snrpd2,0.2042192702898491,0.7111541697294341,1.0,-1.1085828912136533,-0.0472657272073743,0.4438055495452687,1.1586250855262177,1.12721721660797,0.7756898212898211
Rps19,0.326965811965812,0.7984459984459983,1.0,-0.0344166647533774,0.0018661359037583,0.0364788905874009,3.633525689800052,3.6401917527637626,0.8044268673482156
Rabac1,0.1956677425436415,0.7430135555886839,1.0,-29.772920026433106,-0.798182529956178,28.67935154807184,0.7607675907043105,0.429877852999805,0.7962973962285098
Rps16,0.1048951048951048,0.5737373737373737,1.0,-0.0141594780059873,0.012358278061957,0.0436084134401464,4.075815462203673,4.113205828226205,0.7756898212898211
Gmfg,0.0206682206682206,0.2786324786324786,0.8004467754467735,-0.2136463351581717,-0.1048872410337784,-0.0027771216813759,1.9068300059683,1.7710042810578674,0.6546038144291418
Rinl,0.195356873403271,0.7058654396235203,1.0,-29.925179612170226,-1.083341112152048,0.8686290650501689,0.7429470178100758,0.385169072766065,0.7756898212898211
Eif3k,0.000930972271575,0.0180440947460136,0.1948717948717948,-0.3348229319031703,-0.2091094744885868,-0.0852305410855141,1.48085883751554,1.27955608981998,0.3347490680467351
Hcst,0.1303807303807303,0.6453768453768453,1.0,-0.2217197915418825,-0.0557656868707025,0.1035088844990278,1.537256328138756,1.47350565360508,0.7756898212898211
Cox6b1,0.0404213463806162,0.2786324786324786,0.8784770784770783,-0.2215529051965788,-0.1034426236555698,0.0122912234603799,1.3966624901786735,1.302612411764215,0.6546038144291418
Fxyd5,0.0069930069930069,0.0829836829836829,0.5053613053613053,-0.3239168856340408,-0.1742606340040213,-0.0069801674807644,1.8664553864749676,1.65441897481683,0.4420318954972416
Rps11,0.0029526029526029,0.0281274281274281,0.1605283605283605,-0.0821930168905567,-0.0598010520856947,-0.0372460486156474,3.81009212784625,3.6567356180887423,0.3439217348308254
Rpl13a,0.0206682206682206,0.1605283605283605,0.7209013209013208,-0.0773865130031082,-0.0445391594970917,-0.0013439064500197,3.632642110924319,3.52082974248197,0.5331127034830737
Ftl1,0.1605283605283605,0.6453768453768453,1.0,-0.0224596582211573,0.0378694139904522,0.0891714922462369,2.274243266364095,2.336348525434535,0.7756898212898211
Rpl18,0.0069930069930069,0.116211209126475,0.6453768453768453,-0.0516588310939665,-0.0292252134243645,-0.0070067659742388,3.643835028349585,3.571045079278885,0.48711689545022857
Ldha,0.0180440947460136,0.1275273133578452,0.6362542681663956,-1.9004252027719732,-0.3138275800096828,-0.0055504924991728,1.3382765609699174,1.0863460451823077,0.48711689545022857
Chd2,0.0281274281274281,0.1718517022196694,0.7209013209013208,0.0460969873805801,0.1706316080752976,0.3432698506244588,1.3459356770740225,1.517644817912285,0.5603407017829221
1810026B05Rik,0.187959054083007,0.6945980769823016,1.0,-29.424735362379987,0.2739368966009782,28.855093318210677,0.5575710821290762,0.52939569144135,0.7756898212898211
Akap13,0.0006216006216006,0.0147630147630147,0.2786324786324786,-0.203519204658938,-0.1342031008282323,-0.0595756173200764,2.045072950288134,1.8630522911319447,0.30548084394238106
Iqgap1,0.0183903273346884,0.2444968573844136,0.9157395749897528,-30.09894148305531,-1.120346887713102,0.1087885351065694,1.059909962536365,0.4870029142426155,0.629374685515859
Rps17,0.1048951048951048,0.6453768453768453,1.0,-0.0753028518183507,-0.013263248000691,0.0617934678729853,2.59680882072252,2.571884449412055,0.7756898212898211
Rps3,0.0206682206682206,0.2344988344988344,0.8784770784770783,-0.0527966277874537,-0.0251331753620785,0.0001927662013096,3.504269417270895,3.4424600299226897,0.6154164534652337
Spcs2,0.0016625122099821,0.0177903286236667,0.187959068257727,-30.272747218104453,-1.4052968270924795,-0.1945001079598838,1.23017036185549,0.472982881518934,0.3347490680467351
Ucp2,0.0498834498834498,0.3282051282051281,0.8784770784770783,-0.2214283118548088,-0.077451760017143,0.0371051906810885,1.5221144706532626,1.4410070576110177,0.6979223674875846
Taf10,0.0399796029462569,0.293843814209277,0.8744592481051268,-1.4382342191590407,-0.1905344939172107,0.0492078247979181,1.21658276522348,1.07438749486341,0.6784891504059701
Eif3f,0.0379176379176379,0.1948717948717948,0.8784770784770783,-0.3031238721231701,-0.1656762728288966,-0.0184110802869917,1.8890359466655489,1.6877627728940474,0.5857040538604782
Rpl27a,0.0104118104118104,0.2786324786324786,0.959129759129759,-0.0452045360858776,-0.019796103266417,0.0047674206312109,4.0495774483571445,3.99543037966941,0.6546038144291418
Eif4g2,0.2257768083327037,0.7123816042098661,1.0,-0.4413614616153672,-0.0182129643298798,0.2499044937348219,1.1215611162963777,1.10999109188617,0.7756898212898211
Rps13,0.2344988344988344,0.7984459984459983,1.0,-0.0142099877442513,0.0051737447063358,0.0221270144423707,3.606068731522225,3.617971314559745,0.8044268673482156
Rps15a,0.0206682206682206,0.2344988344988344,0.8784770784770783,-0.0422795143521131,-0.0240658417831349,-0.001138984958079,4.073597763268055,4.005418850911493,0.6154164534652337
Lat,0.0649572649572649,0.5737373737373737,1.0,-0.0679165271261295,0.0404938112495075,0.2133309671666449,1.5310081721939164,1.5763676814422876,0.7756898212898211
Coro1a,0.0104118104118104,0.0829836829836829,0.5053613053613053,-0.3292160576206394,-0.1926872259654504,-0.0447360512328034,1.8299224739576263,1.5962774262487849,0.4420318954972416
Gdpd3,0.2687359373937462,0.7913911161280311,1.0,-0.2854631102917256,-0.052434602532231,0.2166139182988747,1.462169604833251,1.40461581341902,0.8044268673482156
Aldoa,0.187959068257727,0.7123816042098661,1.0,-0.3633736874468156,0.0968461518247905,0.407025902004308,1.0490326621487338,1.1414691824889251,0.7756898212898211
Sept1,0.0069930069930069,0.0829836829836829,0.5737373737373737,-0.3112767622137788,-0.1837363601282894,-0.0414909101681153,1.4994066208060235,1.31958185643092,0.4420318954972416
Fus,0.0003108003108003,0.0135184698402608,0.1303807303807303,0.1441039703109903,0.2432712807017383,0.4182859099129844,1.2276238528776338,1.445880685569045,0.30548084394238106
Rplp2,0.194013209013209,0.6453768453768453,1.0,-0.0182360034274638,0.012986677099874,0.0422530554493136,3.67550273599117,3.7088655087188247,0.7756898212898211
Nsd3,0.0485974356945255,0.3112018520843261,0.9167834040528562,-30.161016584536814,-0.8492545097019956,0.1826097151228007,1.1411561581531324,0.5974620043618475,0.6979223674875846
Leprotl1,0.0652774393287843,0.479722319664544,1.0,-1.545688234525403,-0.1871102069224803,0.1991186932336278,1.07552144049431,0.9644120075090216,0.7756898212898211
Saraf,0.1605283605283605,0.6453768453768453,1.0,-0.1479819335770161,-0.0223661637541133,0.1127009876472059,1.3811601914886211,1.357681552434425,0.7756898212898211
Hmgb2,0.1303807303807303,0.5737373737373737,1.0,-0.0099123247461014,0.0778858254095641,0.1727281920137528,2.0031862196766577,2.10694692123022,0.7756898212898211
