Edge Name,U_statistic,p_value,infTLSwk3_median,KOTLS_median,note
Gm42418_B5<==>Trbc1_B6_0,,,,,insufficient data
Gm42418_B5<==>Zc3h15_T2,,,,,insufficient data
Gm42418_B7<==>Ighv1-9_B3,,,,,insufficient data
Gm42418_B7<==>Iglv1_B7,,,,,insufficient data
Gm42418_B7<==>Lars2_B7,,,,,insufficient data
Gm42418_M0<==>Ighv9-4_B3,,,,,insufficient data
Gm42418_M0<==>Lgals1_T2,,,,,insufficient data
Gm42418_M0<==>mt-Nd4_T3,121.0,5.336192425161486e-05,0.7999999999999998,0.3333333333333333,
Gm42418_M1<==>H2-DMa_M1,,,,,insufficient data
Gm42418_M1<==>Ncl_B0,,,,,insufficient data
Gm42418_M1<==>Rps3a1_B3,,,,,insufficient data
Gm42418_M1<==>Tyrobp_M1,,,,,insufficient data
Gm42418_M2<==>March5_M3,12.0,0.0012155898744859186,-0.7999999999999998,-0.5476190476190477,
Gm42418_M2<==>Prdx1_M0,,,,,insufficient data
Gm42418_M2<==>Trbc1_M5,,,,,insufficient data
Gm42418_M4<==>Jpt1_B3,,,,,insufficient data
Gm42418_M5<==>Gna13_M0,,,,,insufficient data
Gm42418_M5<==>Pclaf_T5,,,,,insufficient data
Gm42418_M5<==>Rpl35_T3,,,,,insufficient data
Gm42418_M5<==>Rpl36a_T5,2.0,9.485268449853891e-05,-0.7999999999999998,-0.4642857142857143,
Gm42418_M5<==>Rpl37a_B5,,,,,insufficient data
Gm42418_M5<==>Rpl37a_T2,,,,,insufficient data
Gm42418_M5<==>Rpl39_B2,0.0,3.435292509942419e-05,-0.7999999999999998,-0.3809523809523809,
Gm42418_M5<==>Rpl39_B5,0.0,5.254786447071456e-05,-0.7999999999999998,-0.4642857142857143,
Gm42418_M5<==>Rpl6_B2,,,,,insufficient data
Gm42418_M5<==>Rpl6_T5,,,,,insufficient data
Gm42418_M5<==>Rps26_T5,,,,,insufficient data
Gm42418_M5<==>Rps27_B3,,,,,insufficient data
Gm42418_M5<==>Rps2_B1,,,,,insufficient data
Gm42418_M5<==>Rps2_T4,,,,,insufficient data
Gm42418_M5<==>Rps3a1_M1,,,,,insufficient data
Gm42418_M5<==>Set_T5,,,,,insufficient data
Gm42418_M5<==>mt-Atp6_T0,121.0,6.083252067914158e-05,0.7999999999999998,0.6190476190476191,
Gm42418_M5<==>mt-Atp6_T3,121.0,5.39100257511496e-05,0.7999999999999998,0.3809523809523809,
Gm42418_M5<==>mt-Atp6_T5,121.0,3.493796286718787e-05,0.7999999999999998,0.2976190476190476,
Gm42418_M7<==>Srsf2_O10,,,,,insufficient data
Gm42418_O10<==>H2-K1_M5,,,,,insufficient data
Gm42418_O10<==>Il21r_M3,,,,,insufficient data
Gm42418_O10<==>Ly6a_T5,,,,,insufficient data
Gm42418_O10<==>Rab7_M2,,,,,insufficient data
Gm42418_O10<==>Tcrg-C1_T4,,,,,insufficient data
Gm42418_T0<==>Gm42418_T4,119.0,9.485268449853891e-05,0.7999999999999998,0.3095238095238095,
Gm42418_T0<==>H2-Q7_M3,,,,,insufficient data
Gm42418_T0<==>H2-Q7_T3,,,,,insufficient data
Gm42418_T0<==>H2-T23_M3,,,,,insufficient data
Gm42418_T0<==>Mif_M5,,,,,insufficient data
Gm42418_T0<==>Rplp1_T1,,,,,insufficient data
Gm42418_T0<==>Tomm6_M0,2.0,7.955131563725609e-05,-0.7999999999999998,-0.2738095238095238,
Gm42418_T0<==>Ubl5_M0,,,,,insufficient data
Gm42418_T1<==>Gm42418_T2,113.0,0.0003347400607779659,0.7999999999999998,0.6785714285714286,
Gm42418_T1<==>Gm42418_T3,63.0,0.894290552832534,0.7999999999999998,0.7023809523809523,
Gm42418_T1<==>Gm42418_T4,121.0,5.3635433606434596e-05,1.0,0.6904761904761905,
Gm42418_T1<==>Gm42418_T6,121.0,6.908383563702692e-05,0.8999999999999999,0.5476190476190477,
Gm42418_T1<==>Grn_M1,,,,,insufficient data
Gm42418_T1<==>Grn_M5,,,,,insufficient data
Gm42418_T1<==>H2-K1_M2,,,,,insufficient data
Gm42418_T1<==>Hopx_T0,,,,,insufficient data
Gm42418_T1<==>Ly6a_B1,,,,,insufficient data
Gm42418_T1<==>Ly86_M4,,,,,insufficient data
Gm42418_T1<==>Mdh2_M3,,,,,insufficient data
Gm42418_T1<==>Nap1l1_B1,,,,,insufficient data
Gm42418_T1<==>Ncf1_B5,,,,,insufficient data
Gm42418_T1<==>Rplp2_T1,,,,,insufficient data
Gm42418_T1<==>Rps13_M3,,,,,insufficient data
Gm42418_T1<==>Rsbn1l_T3,,,,,insufficient data
Gm42418_T1<==>Tmbim6_M2,,,,,insufficient data
Gm42418_T1<==>Txn1_B1,,,,,insufficient data
Gm42418_T1<==>Uqcrh_T4,,,,,insufficient data
Gm42418_T1<==>Zc3h15_T2,,,,,insufficient data
Gm42418_T1<==>mt-Nd2_T4,68.0,0.6413991205209515,0.7999999999999998,0.75,
Gm42418_T2<==>Gm42418_T3,110.0,0.0008483702471266503,0.7999999999999998,0.6309523809523809,
Gm42418_T2<==>Gm42418_T4,121.0,5.308949483981107e-05,0.7999999999999998,0.6309523809523809,
Gm42418_T2<==>Gm42418_T5,121.0,4.444930970556727e-05,0.7999999999999998,0.369047619047619,
Gm42418_T2<==>Gm42418_T6,72.0,0.46655621079085274,0.5999999999999999,0.5952380952380952,
Gm42418_T2<==>Ighv1-85_B3,,,,,insufficient data
Gm42418_T2<==>Itk_M5,,,,,insufficient data
Gm42418_T2<==>Lamp2_M4,1.0,6.8872077860254e-05,-0.7999999999999998,-0.4523809523809524,
Gm42418_T2<==>Rwdd1_T4,,,,,insufficient data
Gm42418_T2<==>mt-Nd2_T4,121.0,4.4212905550252896e-05,0.7999999999999998,0.4880952380952381,
Gm42418_T3<==>Gm42418_T4,48.0,0.4250306527849277,0.7999999999999998,0.7857142857142857,
Gm42418_T3<==>Gm42418_T5,121.0,3.493796286718787e-05,1.0,0.4047619047619047,
Gm42418_T3<==>Gm42418_T6,72.0,0.4617630219513833,0.7999999999999998,0.6428571428571429,
Gm42418_T3<==>H2-K1_M5,,,,,insufficient data
Gm42418_T3<==>Jak2_T1,0.0,3.415962834828231e-05,-0.7999999999999998,-0.3928571428571428,
Gm42418_T3<==>Ninj1_M0,,,,,insufficient data
Gm42418_T3<==>Prrc2c_T2,,,,,insufficient data
Gm42418_T3<==>Rps13_M3,,,,,insufficient data
Gm42418_T3<==>Rwdd1_T4,,,,,insufficient data
Gm42418_T3<==>Sp140_B5,,,,,insufficient data
Gm42418_T3<==>Ttc39b_M5,,,,,insufficient data
Gm42418_T3<==>Zc3h15_T2,,,,,insufficient data
Gm42418_T4<==>Gm42418_T5,96.0,0.018463178968343687,0.7999999999999998,0.6309523809523809,
Gm42418_T4<==>Gm42418_T6,121.0,5.254786447071456e-05,0.7999999999999998,0.6190476190476191,
Gm42418_T4<==>H2-Q7_T7,,,,,insufficient data
Gm42418_T4<==>Lamp1_M5,,,,,insufficient data
Gm42418_T4<==>Ncf1_B5,,,,,insufficient data
Gm42418_T4<==>Pgam1_M5,3.0,0.0001524781729536,-0.7999999999999998,-0.2619047619047619,
Gm42418_T4<==>Plac8_B5,,,,,insufficient data
Gm42418_T4<==>Ppp1r12a_T0,,,,,insufficient data
Gm42418_T4<==>Psma1_T5,,,,,insufficient data
Gm42418_T4<==>Rpl28_B2,,,,,insufficient data
Gm42418_T4<==>Rps13_M3,,,,,insufficient data
Gm42418_T4<==>Ubald2_M3,,,,,insufficient data
Gm42418_T4<==>Wnk1_T3,,,,,insufficient data
Gm42418_T4<==>Zc3h15_T2,,,,,insufficient data
Gm42418_T4<==>mt-Nd2_M3,32.0,0.06155497046733745,0.5999999999999999,0.6666666666666667,
Gm42418_T4<==>mt-Nd2_T4,113.0,0.00039569399943524514,0.7999999999999998,0.5952380952380952,
Gm42418_T5<==>Gm42418_T6,95.0,0.023081507155500426,0.7999999999999998,0.5714285714285714,
Gm42418_T5<==>H2-K1_M3,,,,,insufficient data
Gm42418_T5<==>H2-K1_M5,,,,,insufficient data
Gm42418_T5<==>H2-Oa_M4,,,,,insufficient data
Gm42418_T5<==>H2-Q7_T3,,,,,insufficient data
Gm42418_T5<==>H2-T23_M3,,,,,insufficient data
Gm42418_T5<==>Ninj1_M0,,,,,insufficient data
Gm42418_T5<==>Rbms1_M0,,,,,insufficient data
Gm42418_T5<==>Rps13_M3,,,,,insufficient data
Gm42418_T5<==>Sec61b_T5,,,,,insufficient data
Gm42418_T5<==>Sp140_B5,,,,,insufficient data
Gm42418_T5<==>Tomm6_M0,0.0,4.4686695865133594e-05,-0.7999999999999998,-0.3452380952380952,
Gm42418_T5<==>Vpreb3_B4,,,,,insufficient data
Gm42418_T5<==>Zc3h15_T2,,,,,insufficient data
Gm42418_T6<==>H2-K1_M5,,,,,insufficient data
Gm42418_T6<==>Luc7l2_T4,,,,,insufficient data
Gm42418_T6<==>Mdh2_M3,,,,,insufficient data
Gm42418_T6<==>Ncf1_B5,,,,,insufficient data
Gm42418_T6<==>P4hb_M0,,,,,insufficient data
Gm42418_T6<==>Ppt1_M4,,,,,insufficient data
Gm42418_T6<==>Rpl29_T5,,,,,insufficient data
Gm42418_T6<==>Rps13_M3,,,,,insufficient data
Gm42418_T6<==>Zc3h15_T2,,,,,insufficient data
Gm42418_T6<==>mt-Co2_M3,117.0,0.00021266764674531544,0.6999999999999998,0.369047619047619,
Gm42418_T7<==>H2-Oa_M4,,,,,insufficient data
Gm42418_T7<==>Tcrg-C1_T4,,,,,insufficient data
Gm47283_T5<==>Iglc1_B7,,,,,insufficient data
Gm5547_B3<==>H2afj_M1,0.0,4.444930970556727e-05,-0.7999999999999998,-0.3928571428571428,
Gm5547_B3<==>Sdf2l1_B3,117.0,0.00020047995149565355,0.7999999999999998,0.4047619047619047,
Gm5547_B3<==>Stk24_T4,0.0,5.254786447071456e-05,-0.7999999999999998,-0.3095238095238095,
Gm8369_T0<==>Itgb2_M5,,,,,insufficient data
Gm8369_T0<==>Ly6a_T4,,,,,insufficient data
Gm8369_T0<==>Mcl1_T5,,,,,insufficient data
Gm8369_T0<==>Ms4a6c_M5,,,,,insufficient data
Gm8369_T0<==>Psma2_M5,,,,,insufficient data
Gm8369_T0<==>Psmb8_T3,,,,,insufficient data
Gm8369_T0<==>Samhd1_M5,,,,,insufficient data
Gm8369_T0<==>Tcrg-C1_T4,,,,,insufficient data
Gm8369_T0<==>Trbc1_B6_0,,,,,insufficient data
Gm8369_T0<==>Tuba1b_M5,,,,,insufficient data
Gm8369_T6_3<==>H2-D1_T7,,,,,insufficient data
Gm8369_T6_3<==>Rplp1_B1,,,,,insufficient data
Gm8369_T6_3<==>Selenow_M4,,,,,insufficient data
Gm8369_T6_3<==>Wnk1_T2,,,,,insufficient data
Gm8369_T6_3<==>Xist_B0,85.0,0.11482984037210599,0.6689323936863109,0.5833333333333333,
Gm8797_B3<==>H2-Ab1_B1,91.0,0.04643351871326722,0.7999999999999998,0.5,
Gm8797_B3<==>Hnrnpa0_M1,119.0,6.184082689016435e-05,0.7999999999999998,0.5119047619047619,
Gm8797_B3<==>Ighg1_B2,10.0,0.0008427109307604133,-0.7999999999999998,-0.3809523809523809,
Gm8797_B3<==>Ighg1_B5,10.0,0.0009961033653816404,-0.6324555320336759,-0.3605524649789943,
Gm8797_B3<==>Ighv1-9_B3,10.0,0.0009473067737273449,-0.7999999999999998,-0.6190476190476191,
Gm8797_B3<==>Igkv1-133_B3,40.0,0.18845679155177264,-0.516227766016838,-0.4477949031861437,
Gm8797_B3<==>Iqgap1_T2,121.0,5.39100257511496e-05,0.7999999999999998,0.3452380952380952,
Gm8797_B3<==>Map1lc3b_B1,113.0,0.0005818761814784906,0.6999999999999998,0.3809523809523809,
Gm8797_B3<==>Myl12a_M3,120.0,5.9754569480473836e-05,0.7999999999999998,0.3928571428571428,
Gm8797_B3<==>Ppp2ca_M1,121.0,2.4772101912480085e-05,0.7999999999999998,0.4404761904761904,
Gm8797_B3<==>Rpl18a_M3,0.0,5.874653006908251e-05,-0.8999999999999999,-0.6547619047619048,
Gm8797_B3<==>Rpl24_M3,42.0,0.23294944865062828,-0.5999999999999999,-0.5119047619047619,
Gm8797_B3<==>Rpl27_M3,11.0,0.0009545895802604041,-0.7999999999999998,-0.6666666666666667,
Gm8797_B3<==>Rps11_M3,8.0,0.0005882575146711564,-0.7999999999999998,-0.3571428571428571,
Gm8797_B3<==>Rps27l_B1,104.0,0.004312030764804243,0.7999999999999998,0.4761904761904761,
Gm8797_B3<==>Rps3a1_T7,114.0,0.0003101275334505345,0.7999999999999998,0.4523809523809523,
Gm8797_B3<==>Rps4x_B0,14.0,0.002067882846070863,-0.5999999999999999,-0.5595238095238095,
Gm8797_B3<==>Selenow_T4,97.0,0.015923075586036915,0.7999999999999998,0.6428571428571428,
Gm8797_B3<==>Sf3b6_B1,121.0,4.4686695865133594e-05,0.7999999999999998,0.4523809523809523,
Gm8797_B3<==>Smarca5_B1,64.0,0.8427762731215294,0.5999999999999999,0.5119047619047619,
Gm8797_B3<==>Snrpe_B1,,,,,insufficient data
Gm8797_B3<==>Sparcl1_O7,111.0,0.0009314051913846073,0.6999999999999998,0.3928571428571428,
Gm8797_B3<==>Srsf3_B2,56.0,0.7922386245299017,0.5999999999999999,0.6190476190476191,
Gm8797_B3<==>Ywhaz_B2,121.0,2.4032216528563596e-05,0.7999999999999998,0.6071428571428572,
Gmfg_B1<==>Nme2_B1,58.0,0.8941078453929943,0.3999999999999999,0.5714285714285714,
Gmfg_B1<==>Pfdn5_B1,116.0,0.00029487584535431205,0.6999999999999998,0.3095238095238095,
Gmfg_B1<==>Samhd1_M1,,,,,insufficient data
Gmfg_M0<==>Ifitm3_M0,121.0,6.710770416007852e-05,0.7999999999999998,0.4047619047619047,
Gmfg_M0<==>Iglv1_B1,121.0,7.671375436486076e-05,0.7162277660168379,0.3095238095238095,
Gmfg_M0<==>Malat1_T0,19.0,0.005778098724699285,-0.7999999999999998,-0.5119047619047619,
Gmfg_M0<==>Prdx5_M0,121.0,2.5073050903188137e-05,0.7999999999999998,0.4642857142857143,
Gmfg_M0<==>Psma7_M0,,,,,insufficient data
Gmfg_M0<==>Rpl17_B5,121.0,6.083252067914158e-05,0.7999999999999998,0.3928571428571428,
Gmfg_M0<==>Rps23_B5,115.0,0.0002380908341586085,0.7999999999999998,0.4166666666666666,
Gmfg_M0<==>Rps29_M2,1.0,5.9754569480473836e-05,-0.7999999999999998,-0.4523809523809524,
Gmfg_M0<==>Sod2_M0,121.0,2.5529886111115496e-05,1.0,0.5357142857142857,
Gmfg_M0<==>Tspo_M0,108.0,0.0016794757616980533,0.7999999999999998,0.6071428571428572,
Gmfg_M0<==>Txn1_M0,,,,,insufficient data
Gmfg_M1<==>Msrb1_M1,72.0,0.46821058773863444,0.5999999999999999,0.5476190476190477,
Gmfg_M1<==>Myl6_B3,0.0,3.4742089753691696e-05,-0.7999999999999998,-0.3333333333333333,
Gmfg_M1<==>Ppia_B3,3.0,0.00017069078675508638,-0.7999999999999998,-0.3333333333333333,
Gmfg_M1<==>Prdx5_M1,60.0,1.0,0.5999999999999999,0.5952380952380952,
Gmfg_M1<==>Ptpn1_M1,,,,,insufficient data
Gmfg_M1<==>Rpn1_B3,,,,,insufficient data
Gmfg_M1<==>Txn1_M1,,,,,insufficient data
Gmfg_M5<==>Hnrnpc_T7,30.0,0.04731879455392099,-0.5999999999999999,-0.4285714285714286,
Gmfg_M5<==>Igha_M0,0.0,4.444930970556727e-05,-0.7999999999999998,-0.3571428571428571,
Gmfg_M5<==>Iglc1_B3,8.0,0.0005818761814784906,-0.6999999999999998,-0.3809523809523809,
Gmfg_M5<==>Nfkbia_T4,121.0,7.49257082900902e-05,0.6999999999999998,0.3333333333333333,
Gmfg_M5<==>Pkm_M5,121.0,3.435292509942419e-05,0.7999999999999998,0.369047619047619,
Gmfg_M5<==>Prdx4_B3,115.0,0.00031162342877650917,0.7999999999999998,0.4523809523809524,
Gmfg_M5<==>Prdx5_M5,115.0,0.0002380908341586085,0.7999999999999998,0.5238095238095237,
Gmfg_M5<==>Psma7_M0,,,,,insufficient data
Gmfg_M5<==>Psmb9_M0,119.0,9.439963623385996e-05,0.7999999999999998,0.2976190476190476,
Gmfg_M5<==>Psmb9_M3,113.0,0.0005568318128093308,0.7999999999999998,0.3809523809523809,
Gmfg_M5<==>Rpl18a_B1,99.0,0.011919735521078854,0.6999999999999998,0.5595238095238095,
Gmfg_M5<==>Rpl41_M3,3.0,0.00016209524913811494,-0.7999999999999998,-0.2976190476190476,
Gmfg_M5<==>Scand1_B1,,,,,insufficient data
Gmfg_M5<==>Scand1_M0,,,,,insufficient data
Gmfg_M5<==>Sod2_M5,118.0,0.00014201470738507447,0.7999999999999998,0.5476190476190477,
Gmfg_M5<==>Txn1_M5,,,,,insufficient data
Gmfg_M5<==>Xist_B3,121.0,4.397748065164283e-05,0.7999999999999998,0.369047619047619,
Gmfg_M5<==>mt-Nd4l_B3,1.0,5.703112978351711e-05,-0.7999999999999998,-0.3452380952380952,
Gmfg_T3<==>Ighg2b_B5,106.0,0.0030103924442145026,0.7378647873726218,0.555180194644769,
Gmfg_T3<==>Pten_M0,121.0,3.454707803338654e-05,0.7999999999999998,0.2857142857142857,
Gmfg_T3<==>Rplp1_B2,121.0,7.635356324709139e-05,0.6999999999999998,0.2857142857142857,
Gmfg_T4<==>Gnai2_T4,121.0,4.4686695865133594e-05,0.7999999999999998,0.3452380952380952,
Gmfg_T4<==>Jund_B3,121.0,2.5376882928366753e-05,0.7999999999999998,0.369047619047619,
Gmfg_T4<==>Lsp1_T4,101.0,0.008106212677135127,0.6999999999999998,0.5595238095238095,
Gmfg_T4<==>Luc7l2_M0,,,,,insufficient data
Gmfg_T4<==>Ndufb8_M0,121.0,4.492506677942165e-05,0.7999999999999998,0.4523809523809523,
Gmfg_T4<==>Plet1_M3,24.0,0.01756361161876295,-0.5999999999999999,-0.4642857142857143,
Gmfg_T4<==>Psmb10_M3,78.0,0.26076249615407876,0.7999999999999998,0.7023809523809523,
Gmfg_T4<==>Psmb1_T4,121.0,4.444930970556727e-05,0.7999999999999998,0.2738095238095238,
Gmfg_T4<==>Psmb6_M0,120.0,6.006325074488278e-05,0.7999999999999998,0.5238095238095238,
Gmfg_T4<==>Psmb8_M3,54.0,0.6925151582337679,0.5999999999999999,0.5952380952380952,
Gmfg_T4<==>Pten_M0,107.0,0.002349036192469552,0.6999999999999998,0.4761904761904761,
Gmfg_T4<==>Ptpn18_T1,,,,,insufficient data
Gmfg_T4<==>Ptpn18_T4,,,,,insufficient data
Gmfg_T4<==>Rpl10_B1,121.0,3.493796286718787e-05,0.7999999999999998,0.3809523809523809,
Gmfg_T4<==>Rpl10_B2,121.0,5.39100257511496e-05,0.7999999999999998,0.3571428571428571,
Gmfg_T4<==>Rpl10_T2,112.0,0.000700594010655062,0.7999999999999998,0.4404761904761904,
Gmfg_T4<==>Rpl18a_B2,121.0,3.4742089753691696e-05,0.7999999999999998,0.5714285714285714,
Gmfg_T4<==>Rplp0_T5,,,,,insufficient data
Gmfg_T4<==>Rplp1_B5,121.0,5.3635433606434596e-05,0.7999999999999998,0.369047619047619,
Gmfg_T4<==>Scand1_M0,,,,,insufficient data
Gmfg_T4<==>Selenop_T4,98.0,0.01352362616851508,0.7999999999999998,0.5238095238095237,
Gmfg_T4<==>Shisa5_T7,70.0,0.5515951234155041,0.5999999999999999,0.6071428571428572,
Gmfg_T4<==>Tmem160_M0,,,,,insufficient data
Gmfg_T4<==>Tspo_T0,120.0,4.708242889038836e-05,0.7999999999999998,0.5,
Gmfg_T4<==>Tspo_T4,118.0,0.00010493278459901573,0.7999999999999998,0.6547619047619048,
Gmfg_T4<==>Tut4_B2,,,,,insufficient data
Gna13_B4<==>Pak1_M4,,,,,insufficient data
Gna13_B4<==>Sh3bgrl3_T7,,,,,insufficient data
Gna13_B5<==>Itpr1_M4,,,,,insufficient data
Gna13_B5<==>Pten_M0,115.0,0.0003296679368816844,0.5999999999999999,0.4047619047619047,
Gna13_B5<==>Sumo2_T4,121.0,6.143886741109653e-05,0.7999999999999998,0.2619047619047619,
Gna13_M0<==>Inhba_M0,101.0,0.0065206709647716915,0.7999999999999998,0.6904761904761905,
Gna13_M0<==>Lgals1_T2,20.0,0.0075693951524197925,-0.7999999999999998,-0.5595238095238095,
Gna13_M0<==>Marcksl1_M0,,,,,insufficient data
Gna13_M0<==>Marcksl1_M1,,,,,insufficient data
Gna13_M0<==>Pabpc1_M0,73.0,0.4270300752516387,0.5999999999999999,0.6190476190476191,
Gna13_M0<==>Txnrd1_M0,,,,,insufficient data
Gna13_M1<==>Grb2_B3,117.0,0.00016403738241217952,0.7999999999999998,0.4523809523809524,
Gna13_M1<==>Lgmn_M1,115.0,0.0003362905114620436,0.7999999999999998,0.369047619047619,
Gna13_M1<==>Map2k3_M1,,,,,insufficient data
Gna13_M1<==>Rap1b_T2,,,,,insufficient data
Gna13_M1<==>Rel_M1,,,,,insufficient data
Gna13_M1<==>Slfn2_M1,,,,,insufficient data
Gna13_M1<==>Sqstm1_M1,,,,,insufficient data
Gna13_M1<==>Stk24_T5,101.0,0.007604591816022817,0.7999999999999998,0.5476190476190477,
Gna13_M1<==>Ywhaz_M1,121.0,6.143886741109653e-05,0.7999999999999998,0.5595238095238095,
Gna13_M4<==>Icos_T5,,,,,insufficient data
Gna13_M4<==>Ms4a6b_M1,13.0,0.0018989002228133889,-0.5999999999999999,-0.4880952380952381,
Gna13_M4<==>Rps2_B0,90.0,0.05596434157733637,0.5999999999999999,0.4047619047619047,
Gna13_M4<==>Sod1_M3,116.0,0.00024147393981143703,0.7999999999999998,0.3928571428571428,
Gna13_M4<==>Tgm2_M2,,,,,insufficient data
Gna13_T1<==>Rbm5_M3,,,,,insufficient data
Gna13_T2<==>Ighg1_B5,73.0,0.4303175453150295,-0.7035261006375797,-0.7229684624403736,
Gna13_T2<==>Map1lc3b_T2,,,,,insufficient data
Gna13_T2<==>Nucks1_B1,,,,,insufficient data
Gna13_T3<==>H2afz_B1,,,,,insufficient data
Gna13_T4<==>Lmnb1_B1,110.0,0.0007251629143583344,0.7999999999999998,0.6666666666666666,
Gna13_T4<==>Sqstm1_O10,,,,,insufficient data
Gna13_T4<==>Vgll4_T4,,,,,insufficient data
Gna13_T7<==>Pip4k2a_M3,,,,,insufficient data
Gna13_T7<==>Stk17b_B4,,,,,insufficient data
Gnai2_B1<==>Gnas_B5,,,,,insufficient data
Gnai2_B1<==>Igha_B1,0.0,3.493796286718787e-05,-0.7999999999999998,-0.5595238095238095,
Gnai2_B1<==>Igha_B5,62.0,0.9472111649233211,-0.5999999999999999,-0.6666666666666666,
Gnai2_B1<==>Itm2b_B5,101.0,0.008215845880133285,0.6999999999999998,0.5357142857142858,
Gnai2_B1<==>Lsm6_M4,,,,,insufficient data
Gnai2_B1<==>Nap1l1_B1,61.0,1.0,0.6999999999999998,0.6785714285714286,
Gnai2_B1<==>Nap1l1_M0,115.0,0.0002360194215943632,0.7999999999999998,0.5,
Gnai2_B1<==>Nktr_T4,121.0,4.3509557649005884e-05,0.7999999999999998,0.3214285714285714,
Gnai2_B1<==>Psmb8_B4,120.0,5.8532051478803447e-05,0.7999999999999998,0.4166666666666666,
Gnai2_B1<==>Rab43_M4,,,,,insufficient data
Gnai2_B1<==>Rilpl2_B1,,,,,insufficient data
Gnai2_B1<==>Rpl13_M3,,,,,insufficient data
Gnai2_B1<==>Rpl31_T1,,,,,insufficient data
Gnai2_B1<==>Rsbn1l_T3,,,,,insufficient data
Gnai2_B1<==>Samhd1_B2,,,,,insufficient data
Gnai2_B1<==>Uqcrh_T4,,,,,insufficient data
Gnai2_M0<==>H2-Ab1_M7,121.0,5.39100257511496e-05,0.7999999999999998,0.3214285714285714,
Gnai2_M0<==>H2-D1_B4,121.0,6.266551143409048e-05,0.7999999999999998,0.5238095238095238,
Gnai2_M0<==>H2-D1_T4,121.0,5.336192425161486e-05,0.7999999999999998,0.3809523809523809,
Gnai2_M0<==>H2-Q7_T4,83.0,0.14660892782574703,0.5999999999999999,0.5952380952380952,
Gnai2_M0<==>Ighm_B5,90.0,0.05429258645869792,0.7999999999999998,0.5,
Gnai2_M0<==>Igkc_M0,,,,,insufficient data
Gnai2_M0<==>Itm2b_T4,102.0,0.006808830498122191,0.5999999999999999,0.4047619047619047,
Gnai2_M0<==>Lat_T4,,,,,insufficient data
Gnai2_M0<==>Ndufa13_M0,,,,,insufficient data
Gnai2_M0<==>Psmb3_M3,86.0,0.0994175725077154,0.6999999999999998,0.5357142857142857,
Gnai2_M0<==>Psme1_M3,68.0,0.6413991205209515,0.5999999999999999,0.6190476190476191,
Gnai2_M0<==>Ptpn18_M1,,,,,insufficient data
Gnai2_M0<==>Sec11c_T7,113.0,0.0005861250297131118,0.7999999999999998,0.5,
Gnai2_M0<==>Shisa5_B2,118.0,0.00010544098322199736,0.7999999999999998,0.4642857142857143,
Gnai2_M0<==>Shisa5_T7,96.0,0.020776365899404483,0.5999999999999999,0.3809523809523809,
Gnai2_M0<==>Tmem256_M0,90.0,0.0560341646254438,0.5999999999999999,0.4761904761904761,
Gnai2_M0<==>Tomm6_M0,115.0,0.00030785128195841494,0.7999999999999998,0.4047619047619047,
Gnai2_M0<==>Tpt1_M3,10.0,0.0008756488693549629,-0.7999999999999998,-0.4761904761904761,
Gnai2_M0<==>Tuba1b_M3,63.0,0.8947731869226878,0.6999999999999998,0.6547619047619048,
Gnai2_O10<==>Lamp1_M5,,,,,insufficient data
Gnai2_O10<==>Psma7_O10,,,,,insufficient data
Gnai2_O10<==>Sh3bgrl_O10,106.0,0.0029692362327137485,0.5999999999999999,0.4047619047619047,
Gnai2_T4<==>Igha_M0,14.0,0.002105776212337755,-0.7999999999999998,-0.5,
Gnai2_T4<==>Igkv5-48_B2,,,,,insufficient data
Gnai2_T4<==>Jund_B3,,,,,insufficient data
Gnai2_T4<==>Kras_B2,,,,,insufficient data
Gnai2_T4<==>Lsp1_T4,,,,,insufficient data
Gnai2_T4<==>Luc7l2_M0,,,,,insufficient data
Gnai2_T4<==>Luc7l2_T6,,,,,insufficient data
Gnai2_T4<==>Nt5c_M4,107.0,0.0023900483483094287,0.6999999999999998,0.3809523809523809,
Gnai2_T4<==>Psmb8_T4,83.0,0.14672403629641942,0.5999999999999999,0.5595238095238095,
Gnai2_T4<==>Ptpn18_T4,,,,,insufficient data
Gnai2_T4<==>Rnasek_T4,112.0,0.0007157316986674738,0.7999999999999998,0.4404761904761904,
Gnai2_T4<==>Rpl10_B1,121.0,5.786960906257149e-05,0.7999999999999998,0.2857142857142857,
Gnai2_T4<==>Rpl10a_T4,120.0,9.857399631449238e-05,0.6999999999999998,0.3571428571428571,
Gnai2_T4<==>Rpl29_M0,,,,,insufficient data
Gnai2_T4<==>Rpl35a_M3,0.0,5.3635433606434596e-05,-0.7999999999999998,-0.4761904761904761,
Gnai2_T4<==>Rps8_M3,,,,,insufficient data
Gnai2_T4<==>Scand1_B1,,,,,insufficient data
Gnai2_T4<==>Scand1_M0,,,,,insufficient data
Gnai2_T4<==>Smpdl3a_M5,119.0,0.00011806959632660214,0.7999999999999998,0.2738095238095238,
Gnai2_T4<==>Sp110_M4,,,,,insufficient data
Gnai2_T4<==>Srsf1_B4,119.0,0.00011860600020973126,0.7999999999999998,0.3928571428571428,
Gnai2_T4<==>Tmem134_M3,70.0,0.5522776131215297,0.5999999999999999,0.6309523809523809,
Gnai2_T4<==>Txn1_M3,,,,,insufficient data
Gnas_B1<==>Msn_B1,121.0,6.204985655129738e-05,0.7999999999999998,0.3095238095238095,
