Edge Name,U_statistic,p_value,infTLSwk6_median,KOTLS_median,infTLSwk6_nw_5-25_0.7pb_nw0,infTLSwk6_nw_5-25_0.7pb_nw1,infTLSwk6_nw_5-25_0.7pb_nw10,infTLSwk6_nw_5-25_0.7pb_nw2,infTLSwk6_nw_5-25_0.7pb_nw3,infTLSwk6_nw_5-25_0.7pb_nw4,infTLSwk6_nw_5-25_0.7pb_nw5,infTLSwk6_nw_5-25_0.7pb_nw6,infTLSwk6_nw_5-25_0.7pb_nw7,infTLSwk6_nw_5-25_0.7pb_nw8,infTLSwk6_nw_5-25_0.7pb_nw9,KOTLS_nw_5-25_0.7pb_nw0,KOTLS_nw_5-25_0.7pb_nw1,KOTLS_nw_5-25_0.7pb_nw10,KOTLS_nw_5-25_0.7pb_nw2,KOTLS_nw_5-25_0.7pb_nw3,KOTLS_nw_5-25_0.7pb_nw4,KOTLS_nw_5-25_0.7pb_nw5,KOTLS_nw_5-25_0.7pb_nw6,KOTLS_nw_5-25_0.7pb_nw7,KOTLS_nw_5-25_0.7pb_nw8,KOTLS_nw_5-25_0.7pb_nw9,FDR_BH
Clic1_T4<==>Samhd1_M4,121.0,5.9041102149204506e-05,0.7999999999999998,0.3571428571428571,0.7999999999999998,0.5999999999999999,0.5999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.3571428571428571,0.2976190476190476,0.1785714285714285,0.119047619047619,0.4880952380952381,0.4047619047619047,0.4047619047619047,0.369047619047619,0.5119047619047619,0.238095238095238,0.25,0.00023412063543791804
Clic1_T4<==>Scand1_M3,121.0,3.493796286718787e-05,0.7999999999999998,0.3095238095238095,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.1785714285714285,0.2142857142857142,0.3095238095238095,0.3571428571428571,0.4761904761904761,0.4166666666666666,0.2142857142857143,0.3095238095238095,0.0833333333333333,0.369047619047619,0.4523809523809524,0.00023412063543791804
Clic1_T4<==>Tmem14c_M0,90.0,0.0556851795365242,0.5999999999999999,0.4761904761904761,0.7999999999999998,0.2999999999999999,0.5999999999999999,0.5999999999999999,0.6999999999999998,0.6999999999999998,0.5999999999999999,0.6999999999999998,0.5999999999999999,0.3999999999999999,0.3999999999999999,0.5476190476190477,0.6071428571428572,0.3809523809523809,0.3809523809523809,0.4285714285714286,0.5,0.5952380952380952,0.4761904761904761,0.369047619047619,0.4404761904761904,0.4761904761904761,0.06678154953861735
Clic1_T4<==>Txn1_M3,121.0,5.308949483981107e-05,0.7999999999999998,0.4166666666666666,1.0,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.4166666666666666,0.5119047619047619,0.5238095238095238,0.5952380952380952,0.5238095238095238,0.3095238095238095,0.2738095238095238,0.4166666666666666,0.1428571428571428,0.5119047619047619,0.3809523809523809,0.00023412063543791804
Clic4_B3<==>Marcks_M4,121.0,6.174378022263762e-05,0.7999999999999998,0.3095238095238095,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.2738095238095238,0.5833333333333333,0.3928571428571428,0.3095238095238095,0.2619047619047619,0.119047619047619,0.4047619047619047,0.0952380952380952,0.2023809523809523,0.3333333333333333,0.4404761904761904,0.00023412063543791804
Clic4_B3<==>Tpm4_B1,112.0,0.0006589008243123165,0.7999999999999998,0.5119047619047619,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.6999999999999998,0.5,0.4880952380952381,0.4880952380952381,0.5833333333333333,0.5357142857142857,0.5238095238095238,0.5119047619047619,0.6071428571428572,0.3095238095238095,0.5238095238095238,0.4404761904761904,0.0012080011912239722
Clic4_M0<==>Etf1_M0,67.0,0.692349046200069,0.5999999999999999,0.5238095238095238,0.5999999999999999,0.3999999999999999,0.3999999999999999,0.7999999999999998,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.6999999999999998,0.3999999999999999,0.4999999999999999,0.7999999999999998,0.6785714285714286,0.5595238095238095,0.6071428571428572,0.5238095238095238,0.4523809523809524,0.4285714285714285,0.3928571428571428,0.7023809523809523,0.5119047619047619,0.6190476190476191,0.4404761904761904,0.7125965017932017
Clic4_M0<==>Ets2_M5,84.0,0.12813312508708205,0.7999999999999998,0.4761904761904761,0.3999999999999999,0.5999999999999999,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.6428571428571428,0.4047619047619047,0.5357142857142858,0.4285714285714286,0.7023809523809523,0.5952380952380952,0.4166666666666666,0.4761904761904761,0.4761904761904761,0.4523809523809523,0.4404761904761904,0.1458011488483967
Clic4_M0<==>Foxp1_B2,118.0,0.0001511397936435585,0.7999999999999998,0.2857142857142857,0.3999999999999999,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.3999999999999999,0.4999999999999999,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0714285714285714,0.3571428571428571,0.3452380952380952,0.3452380952380952,0.1547619047619047,0.1428571428571428,0.5476190476190477,0.00037678641198479675
Clic4_M0<==>Gm15056_M0,113.0,0.0005609527119006676,0.7999999999999998,0.4269562819149833,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.5999999999999999,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.4269562819149833,0.3772522725026765,0.4710790314152043,0.3582762325131283,0.4776204904778899,0.4039754526564017,0.3870227047885521,0.5238095238095237,0.3626252029648388,0.4970643445581483,0.4460619816109909,0.0010570645771304427
Clic4_M0<==>H2-Q7_M5,121.0,6.678261317114188e-05,0.7999999999999998,0.3214285714285714,1.0,0.7999999999999998,1.0,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.1785714285714285,0.2261904761904761,0.369047619047619,0.5595238095238095,0.1785714285714285,0.2738095238095238,0.369047619047619,0.4285714285714285,0.369047619047619,0.3095238095238095,0.3214285714285714,0.00023412063543791804
Clic4_M0<==>Hcls1_M0,62.0,0.9474067580725786,0.5999999999999999,0.4880952380952381,0.5999999999999999,0.2999999999999999,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.3999999999999999,0.5999999999999999,0.3999999999999999,0.3999999999999999,0.7999999999999998,0.3999999999999999,0.6785714285714286,0.4761904761904761,0.4880952380952381,0.3928571428571428,0.5833333333333333,0.4880952380952381,0.4285714285714286,0.6071428571428572,0.6547619047619048,0.4285714285714285,0.6190476190476191,0.9523018600481133
Clic4_M0<==>Hif1a_M0,93.0,0.03122165075045719,0.7999999999999998,0.5238095238095238,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.4761904761904761,0.4285714285714285,0.5238095238095238,0.4523809523809524,0.4404761904761904,0.5476190476190477,0.6071428571428572,0.6190476190476191,0.4642857142857143,0.5238095238095238,0.5595238095238095,0.0388995459479041
Clic4_M0<==>Ier3_M0,119.0,0.00013203773793637327,0.5999999999999999,0.2976190476190476,0.5999999999999999,0.3999999999999999,0.5999999999999999,0.6999999999999998,0.5999999999999999,0.7999999999999998,0.5999999999999999,0.3999999999999999,0.6999999999999998,0.4999999999999999,0.7999999999999998,0.2619047619047618,0.3214285714285714,0.2619047619047619,0.2976190476190476,0.3095238095238095,0.369047619047619,0.119047619047619,0.2738095238095238,0.4166666666666666,-0.0119047619047619,0.3452380952380952,0.0003387300144331059
Clic4_M0<==>Mapkapk2_M0,121.0,3.493796286718787e-05,0.7999999999999998,0.6666666666666667,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6547619047619048,0.7380952380952381,0.6666666666666667,0.6785714285714286,0.369047619047619,0.5,0.7738095238095237,0.7023809523809523,0.5,0.7857142857142857,0.5119047619047619,0.00023412063543791804
Clic4_M0<==>Pfn1_B1,121.0,3.493796286718787e-05,0.7999999999999998,0.3095238095238095,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5833333333333333,0.2619047619047618,0.4642857142857143,0.3095238095238095,0.3809523809523809,0.1666666666666666,0.2023809523809523,0.3095238095238095,0.5119047619047619,0.2261904761904761,0.4404761904761904,0.00023412063543791804
Clic4_M0<==>Pfn1_M5,121.0,4.4686695865133594e-05,0.7999999999999998,0.4047619047619047,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5595238095238095,0.3333333333333333,0.5476190476190477,0.5833333333333333,0.4047619047619047,0.3809523809523809,0.3809523809523809,0.4404761904761904,0.369047619047619,0.1547619047619047,0.5238095238095238,0.00023412063543791804
Clic4_M0<==>Rps14_M4,8.0,0.0006033359716263931,-0.5999999999999999,-0.3928571428571428,-0.3999999999999999,-0.7999999999999998,-0.5999999999999999,-0.7999999999999998,-0.4999999999999999,-0.5999999999999999,-0.6999999999999998,-0.3999999999999999,-0.7999999999999998,-0.7999999999999998,-0.5999999999999999,-0.3095238095238095,-0.4285714285714285,-0.3809523809523809,-0.4166666666666666,-0.3928571428571428,-0.3333333333333333,-0.25,-0.4761904761904761,-0.4880952380952381,-0.3571428571428571,-0.3928571428571428,0.0011134233584861358
Clic4_M0<==>Txnrd1_M0,115.0,0.00030910498798026107,0.7999999999999998,0.3095238095238095,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.3928571428571428,0.2976190476190476,0.3214285714285714,0.2619047619047619,0.3095238095238095,0.3095238095238095,0.4166666666666666,0.4166666666666666,0.2976190476190476,0.5952380952380953,0.1428571428571428,0.000652737519838643
Clic4_M1<==>Dusp5_M3,117.0,0.00020047995149565355,0.7999999999999998,0.5238095238095238,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.6999999999999998,0.5833333333333333,0.5357142857142858,0.3214285714285714,0.4761904761904761,0.5,0.4761904761904761,0.6309523809523809,0.5476190476190477,0.6309523809523809,0.5238095238095238,0.3095238095238095,0.0004636581208517918
Clic4_M1<==>Hilpda_M3,108.0,0.001933299544683885,0.5999999999999999,0.3809523809523809,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.4999999999999999,0.4999999999999999,0.5999999999999999,0.6999999999999998,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.4999999999999999,0.2857142857142857,0.3809523809523809,0.4523809523809523,0.2738095238095238,0.4761904761904762,0.3571428571428571,0.4285714285714285,0.3214285714285714,0.5833333333333333,0.4523809523809524,0.3571428571428571,0.0030675019442317646
Clic4_M1<==>Il2rb_T4,106.0,0.0030103924442145026,0.6999999999999998,0.3809523809523809,0.6999999999999998,0.3999999999999999,0.7999999999999998,0.4999999999999999,0.3999999999999999,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.5999999999999999,0.369047619047619,0.3809523809523809,0.6785714285714286,0.1904761904761904,0.5476190476190477,0.4285714285714285,0.4642857142857143,0.3214285714285714,0.3214285714285714,0.4880952380952381,0.3095238095238095,0.004546875778915681
Clic4_M1<==>Prkar1a_B1,107.0,0.002424560718654924,0.6999999999999998,0.3928571428571428,0.7999999999999998,0.7999999999999998,0.4999999999999999,0.6999999999999998,0.3999999999999999,0.5999999999999999,0.4999999999999999,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.3809523809523809,0.4523809523809524,0.3928571428571428,0.3333333333333333,0.5833333333333334,0.369047619047619,0.4404761904761904,0.2023809523809523,0.369047619047619,0.4166666666666666,0.5238095238095238,0.0037472834849182294
Clic4_M1<==>Rpl10_M1,0.0,3.493796286718787e-05,-0.7999999999999998,-0.5,-0.7999999999999998,-0.7999999999999998,-1.0,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.3928571428571428,-0.4523809523809523,-0.5,-0.5119047619047619,-0.6071428571428572,-0.4761904761904761,-0.4880952380952381,-0.5476190476190477,-0.7261904761904762,-0.3809523809523809,-0.5119047619047619,0.00023412063543791804
Clic4_M1<==>Rpl18a_M1,0.0,4.4686695865133594e-05,-0.7999999999999998,-0.4523809523809523,-1.0,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.8999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.238095238095238,-0.1904761904761904,-0.1904761904761904,-0.5119047619047619,-0.6190476190476191,-0.5357142857142858,-0.3571428571428571,-0.4523809523809523,-0.5,-0.3095238095238095,-0.4880952380952381,0.00023412063543791804
Clic4_M1<==>Sat1_B1,6.0,0.00030910498798026107,-0.7999999999999998,-0.3809523809523809,-0.7999999999999998,-0.4999999999999999,-0.7999999999999998,-0.4999999999999999,-0.3999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.6999999999999998,-0.7999999999999998,-0.7999999999999998,-0.4166666666666666,-0.4404761904761904,-0.5833333333333333,-0.1785714285714285,-0.3809523809523809,-0.3571428571428571,-0.4404761904761904,-0.1785714285714285,-0.3809523809523809,-0.3333333333333333,-0.2857142857142857,0.000652737519838643
Clic4_M1<==>Sdc4_M1,54.0,0.6898246496397726,0.7999999999999998,0.7619047619047619,0.5999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.3999999999999999,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.8214285714285714,0.75,0.7619047619047619,0.7619047619047619,0.7857142857142857,0.75,0.7738095238095237,0.8095238095238095,0.7619047619047619,0.7261904761904762,0.7380952380952381,0.7125965017932017
Clic4_M4<==>Eef1d_M1,54.0,0.692349046200069,-0.5999999999999999,-0.5952380952380952,-0.6999999999999998,-0.2999999999999999,-0.6999999999999998,-0.5999999999999999,-0.7999999999999998,-0.6999999999999998,-0.6999999999999998,-0.3999999999999999,-0.3999999999999999,-0.5999999999999999,-0.3999999999999999,-0.5238095238095238,-0.6785714285714286,-0.5714285714285714,-0.4523809523809524,-0.4642857142857143,-0.5476190476190477,-0.5952380952380952,-0.6309523809523809,-0.6547619047619048,-0.6428571428571428,-0.6071428571428572,0.7125965017932017
Clic4_M4<==>Map2k3_M1,102.0,0.0068405204102358,0.5999999999999999,0.3928571428571428,0.3999999999999999,0.2999999999999999,0.7999999999999998,0.6999999999999998,0.5999999999999999,0.5999999999999999,0.3999999999999999,0.5999999999999999,0.6999999999999998,0.5999999999999999,0.7999999999999998,0.3571428571428571,0.3452380952380952,0.1666666666666666,0.4761904761904761,0.4523809523809523,0.2976190476190476,0.4047619047619047,0.3928571428571428,0.4761904761904761,0.3571428571428571,0.4523809523809523,0.009555548330800639
Clic4_M4<==>Ywhaz_M1,54.0,0.692265889278987,0.5999999999999999,0.6785714285714286,0.6999999999999998,0.3999999999999999,0.5999999999999999,0.5999999999999999,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.2999999999999999,0.3999999999999999,0.7999999999999998,0.6547619047619048,0.5238095238095238,0.6785714285714286,0.6785714285714286,0.6190476190476191,0.7023809523809523,0.7142857142857143,0.6666666666666667,0.7380952380952381,0.6428571428571428,0.6904761904761905,0.7125965017932017
Clint1_T1<==>Igkv17-121_B3,70.0,0.5531828000176925,0.5689323936863109,0.4091585441924857,0.1581138830084189,0.7872983346207416,0.5689323936863109,0.5689323936863109,0.3999999999999999,0.5689323936863109,0.5689323936863109,0.0527046276694729,0.6162277660168378,0.1581138830084189,0.3054092553389459,0.4674591281419219,0.3698599423875749,0.450269831870759,0.4091585441924857,0.4754032608712691,0.501078193039319,0.4119580375978061,0.3602601048318327,0.4091585441924857,0.3558281980218417,0.3805097170738808,0.5775873905810603
Clint1_T2<==>Rps3a1_T4,121.0,3.4742089753691696e-05,0.7999999999999998,0.3333333333333333,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.2261904761904761,0.4523809523809523,0.0119047619047619,0.3333333333333333,0.3928571428571428,0.4642857142857143,0.1428571428571428,0.3333333333333333,0.3571428571428571,0.2738095238095238,0.3571428571428571,0.00023412063543791804
Clint1_T5<==>Cox8a_M2,43.0,0.2625327010223859,0.3999999999999999,0.5714285714285714,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.2999999999999999,0.2999999999999999,0.2999999999999999,0.3999999999999999,0.5999999999999999,0.5999999999999999,0.3999999999999999,0.6428571428571429,0.4047619047619047,0.5952380952380952,0.5714285714285714,0.4761904761904762,0.6190476190476191,0.6428571428571428,0.4523809523809524,0.4880952380952381,0.5119047619047619,0.6309523809523809,0.28642785119516484
Clk1_B1<==>Ddx39b_T5,72.0,0.4690951455147896,0.5999999999999999,0.5,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.5999999999999999,0.6999999999999998,0.4999999999999999,0.5999999999999999,0.7999999999999998,0.4999999999999999,0.1999999999999999,0.3999999999999999,0.6309523809523809,0.4523809523809523,0.5,0.4166666666666666,0.5119047619047619,0.5714285714285714,0.4642857142857143,0.6309523809523809,0.4523809523809524,0.5238095238095238,0.4880952380952381,0.4946584212100091
Clk1_B1<==>mt-Co1_T1,64.0,0.8424197746220808,0.5999999999999999,0.6309523809523809,0.5999999999999999,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.5999999999999999,0.7999999999999998,0.5999999999999999,0.5999999999999999,0.1999999999999999,0.5595238095238095,0.5476190476190477,0.6309523809523809,0.5595238095238095,0.6428571428571428,0.6904761904761905,0.7261904761904763,0.4285714285714285,0.7261904761904762,0.6666666666666667,0.6309523809523809,0.8553760626802355
Clk1_B5<==>Csf1r_M5,84.0,0.12703886303618692,0.7999999999999998,0.5833333333333333,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.2999999999999999,0.5952380952380953,0.6666666666666666,0.7142857142857143,0.5,0.6071428571428572,0.5357142857142858,0.5238095238095238,0.5833333333333333,0.4404761904761904,0.5833333333333334,0.4761904761904761,0.144669609041209
Clk1_B5<==>Dennd4a_B1,73.0,0.4274275155601521,0.6999999999999998,0.6547619047619048,0.3999999999999999,0.4999999999999999,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.4999999999999999,0.6999999999999998,0.7999999999999998,0.5595238095238095,0.6547619047619048,0.7023809523809523,0.6547619047619048,0.6071428571428572,0.75,0.7619047619047619,0.6785714285714286,0.5357142857142858,0.6785714285714286,0.6071428571428572,0.45445536907774636
Clk1_B5<==>Gm42418_B2,1.0,4.733916934691965e-05,-0.7999999999999998,-0.5238095238095238,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.5999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.3571428571428571,-0.4404761904761904,-0.5833333333333334,-0.4285714285714285,-0.4523809523809524,-0.5714285714285714,-0.5357142857142857,-0.6309523809523809,-0.5,-0.5595238095238095,-0.5238095238095238,0.00023412063543791804
Clk1_B5<==>Gm42418_T2,13.0,0.0016794757616980533,-0.7999999999999998,-0.5357142857142858,-0.8999999999999999,-0.5999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.5999999999999999,-0.7999999999999998,-0.3999999999999999,-0.7999999999999998,-0.4047619047619047,-0.5714285714285714,-0.4761904761904761,-0.6190476190476191,-0.5119047619047619,-0.5714285714285714,-0.5476190476190477,-0.5595238095238095,-0.5119047619047619,-0.5357142857142858,-0.5119047619047619,0.002705016767222973
Clk1_B5<==>Gm42418_T4,3.0,0.00015586270943071705,-0.7999999999999998,-0.3214285714285714,-0.8999999999999999,-0.6999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.4999999999999999,-0.5999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.3999999999999999,-0.3214285714285714,-0.4642857142857143,-0.4166666666666666,-0.3452380952380952,-0.238095238095238,-0.4285714285714285,-0.1904761904761904,-0.2738095238095238,-0.2976190476190476,-0.2619047619047619,-0.3452380952380952,0.0003835913798987764
Clk1_B5<==>Grn_M5,111.0,0.0009505088353443787,0.7999999999999998,0.4285714285714285,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.8999999999999999,0.5999999999999999,0.4999999999999999,0.3571428571428571,0.3928571428571428,0.3333333333333333,0.5238095238095237,0.3809523809523809,0.4404761904761904,0.4404761904761904,0.5357142857142858,0.4880952380952381,0.4285714285714285,0.2976190476190476,0.0016449265238891442
Clk1_B5<==>Hif1a_M5,115.0,0.00027884946878935376,0.7999999999999998,0.3928571428571428,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.4047619047619047,0.5476190476190477,0.2976190476190476,0.3809523809523809,0.4047619047619047,0.3452380952380952,0.3571428571428571,0.4523809523809524,0.3928571428571428,0.4166666666666666,0.25,0.0005951220728373029
Clk1_B5<==>Jund_T0,121.0,5.39100257511496e-05,0.7999999999999998,0.369047619047619,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.2619047619047619,0.4880952380952381,0.2738095238095238,0.4285714285714286,0.369047619047619,0.238095238095238,0.3809523809523809,0.3809523809523809,0.0833333333333333,0.5,0.25,0.00023412063543791804
Clk1_B5<==>Mpeg1_M5,107.0,0.002362658153287839,0.7999999999999998,0.3452380952380952,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.5999999999999999,0.8999999999999999,0.7999999999999998,0.5999999999999999,0.8999999999999999,0.7999999999999998,0.2999999999999999,0.7999999999999998,0.3452380952380952,0.4642857142857143,0.4761904761904762,0.3095238095238095,0.4047619047619047,0.3214285714285714,0.2976190476190476,0.4404761904761904,0.3333333333333333,0.4047619047619047,0.2738095238095238,0.0036732743177189686
Clk1_B5<==>Plac8_B5,119.0,9.439963623385996e-05,0.7999999999999998,0.4166666666666666,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.2976190476190476,0.5,0.3452380952380952,0.3095238095238095,0.4166666666666666,0.1309523809523809,0.4880952380952381,0.4166666666666666,0.3928571428571428,0.6071428571428572,0.4404761904761904,0.0002711944086629054
Clk1_B5<==>Sp140_B2,121.0,7.21313396196828e-05,0.7999999999999998,0.369047619047619,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.8999999999999999,0.8999999999999999,0.6999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.25,0.4047619047619047,0.4404761904761904,0.3333333333333333,0.4404761904761904,0.4761904761904761,0.3571428571428571,0.369047619047619,0.4642857142857143,0.1547619047619047,0.2976190476190476,0.00023412063543791804
Clk1_B5<==>Uba52_T4,115.0,0.0003694124217445921,0.5999999999999999,0.3214285714285714,0.5999999999999999,0.5999999999999999,0.7999999999999998,0.6999999999999998,0.6999999999999998,0.4999999999999999,0.6999999999999998,0.7999999999999998,0.5999999999999999,0.3999999999999999,0.3999999999999999,0.4642857142857143,0.2857142857142857,0.369047619047619,0.3214285714285714,0.3214285714285714,0.2976190476190476,0.3214285714285714,0.4285714285714285,0.4047619047619047,0.2857142857142857,0.1785714285714285,0.000740960523152393
Clk1_T1<==>Clk1_T2,99.0,0.012066369386746306,0.6999999999999998,0.4404761904761904,0.3999999999999999,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.6999999999999998,0.5999999999999999,0.3999999999999999,0.4404761904761904,0.3333333333333333,0.6428571428571428,0.4523809523809524,0.3333333333333333,0.5119047619047619,0.6428571428571428,0.3214285714285714,0.3095238095238095,0.5,0.3333333333333333,0.01607174635577602
Clk1_T1<==>Dennd4a_B1,112.0,0.0007310921312041273,0.6999999999999998,0.4642857142857143,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.4999999999999999,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.6999999999999998,0.7999999999999998,0.4999999999999999,0.4285714285714285,0.4880952380952381,0.3809523809523809,0.4166666666666666,0.5357142857142857,0.4761904761904761,0.5714285714285714,0.4166666666666666,0.4285714285714285,0.5833333333333333,0.4642857142857143,0.0013223432313643638
Clk1_T1<==>Gm42418_T0,0.0,5.786960906257149e-05,-0.7999999999999998,-0.3214285714285714,-0.7999999999999998,-0.6999999999999998,-0.7999999999999998,-0.7999999999999998,-0.6999999999999998,-0.6999999999999998,-0.7999999999999998,-0.6999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.4166666666666666,-0.1547619047619047,-0.369047619047619,-0.2976190476190476,-0.2619047619047618,-0.3214285714285714,-0.2976190476190476,-0.3214285714285714,-0.3452380952380952,-0.238095238095238,-0.3214285714285714,0.00023412063543791804
Clk1_T1<==>Gm42418_T6,32.0,0.06307407324107867,-0.7999999999999998,-0.5119047619047619,-0.7999999999999998,-0.7999999999999998,-0.3999999999999999,-0.3999999999999999,-0.7999999999999998,-0.4999999999999999,-0.7999999999999998,-0.6999999999999998,-0.7999999999999998,-0.7999999999999998,-0.5999999999999999,-0.5119047619047619,-0.6071428571428572,-0.5,-0.3214285714285714,-0.6071428571428572,-0.4642857142857143,-0.4523809523809523,-0.5119047619047619,-0.5238095238095238,-0.6309523809523809,-0.6904761904761905,0.07518891047945658
