Edge Name,U_statistic,p_value,infTLSwk6_median,KOTLS_median,infTLSwk6_nw_5-25_0.7pb_nw0,infTLSwk6_nw_5-25_0.7pb_nw1,infTLSwk6_nw_5-25_0.7pb_nw10,infTLSwk6_nw_5-25_0.7pb_nw2,infTLSwk6_nw_5-25_0.7pb_nw3,infTLSwk6_nw_5-25_0.7pb_nw4,infTLSwk6_nw_5-25_0.7pb_nw5,infTLSwk6_nw_5-25_0.7pb_nw6,infTLSwk6_nw_5-25_0.7pb_nw7,infTLSwk6_nw_5-25_0.7pb_nw8,infTLSwk6_nw_5-25_0.7pb_nw9,KOTLS_nw_5-25_0.7pb_nw0,KOTLS_nw_5-25_0.7pb_nw1,KOTLS_nw_5-25_0.7pb_nw10,KOTLS_nw_5-25_0.7pb_nw2,KOTLS_nw_5-25_0.7pb_nw3,KOTLS_nw_5-25_0.7pb_nw4,KOTLS_nw_5-25_0.7pb_nw5,KOTLS_nw_5-25_0.7pb_nw6,KOTLS_nw_5-25_0.7pb_nw7,KOTLS_nw_5-25_0.7pb_nw8,KOTLS_nw_5-25_0.7pb_nw9
Cebpz_B1<==>Hspa5_M1,111.0,0.0008397588700245617,0.7999999999999998,0.6428571428571429,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.6999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.6785714285714286,0.6666666666666666,0.6428571428571429,0.5714285714285714,0.75,0.6666666666666666,0.6190476190476191,0.7380952380952381,0.6190476190476191,0.5833333333333334,0.5595238095238095
Cebpz_B1<==>Ifngr1_T3,121.0,7.076444270317622e-05,0.8999999999999999,0.4404761904761904,0.7999999999999998,0.7999999999999998,1.0,0.8999999999999999,0.8999999999999999,0.8999999999999999,1.0,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,0.4642857142857143,0.4761904761904761,0.3928571428571428,0.3452380952380952,0.4642857142857143,0.5238095238095237,0.380952380952381,0.3214285714285714,0.3452380952380952,0.4404761904761904,0.5595238095238095
Cebpz_B1<==>Lrrc8d_M3,109.0,0.001454883445068213,0.7999999999999998,0.5238095238095238,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.5999999999999999,0.5999999999999999,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,1.0,0.7999999999999998,0.4880952380952381,0.4523809523809524,0.5238095238095238,0.6071428571428572,0.6071428571428572,0.3928571428571428,0.6071428571428572,0.4880952380952381,0.5833333333333334,0.5952380952380952,0.3809523809523809
Cebpz_B1<==>Morf4l2_M5,94.0,0.028436856481759316,0.5999999999999999,0.5,0.3999999999999999,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.6999999999999998,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.6999999999999998,0.7999999999999998,0.2999999999999999,0.6190476190476191,0.4047619047619047,0.4761904761904761,0.5,0.5,0.4761904761904761,0.5476190476190477,0.5476190476190477,0.3333333333333333,0.4761904761904762,0.5238095238095238
Cebpz_B1<==>Ndufb5_M1,0.0,6.204985655129738e-05,-0.7999999999999998,-0.369047619047619,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.5999999999999999,-0.7999999999999998,-0.7999999999999998,-1.0,-0.7999999999999998,-0.6999999999999998,-0.7999999999999998,-0.5999999999999999,-0.5119047619047619,-0.3333333333333333,-0.2142857142857143,-0.4047619047619047,-0.5476190476190477,-0.4880952380952381,-0.2261904761904762,-0.3214285714285714,-0.4642857142857143,-0.2857142857142857,-0.369047619047619
Cebpz_B1<==>Nfkbia_B3,0.0,5.3635433606434596e-05,-0.7999999999999998,-0.6547619047619048,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.8999999999999999,-0.7999999999999998,-1.0,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.8999999999999999,-0.6666666666666667,-0.7619047619047619,-0.6904761904761905,-0.5238095238095238,-0.7738095238095237,-0.5714285714285714,-0.6547619047619048,-0.5952380952380952,-0.7619047619047619,-0.6309523809523809,-0.6190476190476191
Cebpz_B1<==>Pttg1ip_M4,111.0,0.0008427109307604133,0.7999999999999998,0.4761904761904761,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.4999999999999999,0.5999999999999999,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.4761904761904761,0.3452380952380952,0.5238095238095237,0.5,0.4047619047619047,0.5119047619047619,0.4285714285714285,0.5833333333333333,0.5119047619047619,0.3571428571428571,0.4285714285714286
Cebpz_B1<==>Rab2a_M3,121.0,4.4686695865133594e-05,0.7999999999999998,0.4285714285714286,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.8999999999999999,0.5,0.4047619047619047,0.3333333333333333,0.3095238095238095,0.6071428571428572,0.4523809523809524,0.4047619047619047,0.5476190476190477,0.4761904761904761,0.4166666666666666,0.4285714285714286
Cebpz_B1<==>Rab8b_T0,117.0,0.00018397080049278972,0.7999999999999998,0.5357142857142857,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,1.0,0.7999999999999998,0.5999999999999999,0.5476190476190477,0.4285714285714285,0.5119047619047619,0.5476190476190477,0.6428571428571428,0.3095238095238095,0.4523809523809523,0.3809523809523809,0.7023809523809523,0.5357142857142857,0.5833333333333334
Cebpz_B1<==>Rbm5_M3,121.0,6.743400857829234e-05,0.7999999999999998,0.5833333333333333,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5476190476190477,0.4642857142857143,0.6071428571428572,0.5952380952380952,0.4047619047619047,0.4523809523809523,0.6666666666666667,0.4880952380952381,0.6547619047619048,0.5952380952380953,0.5833333333333333
Cebpz_B1<==>Rps11_M7,21.0,0.009216170539291147,-0.7999999999999998,-0.4523809523809523,-0.7999999999999998,-0.7999999999999998,-0.3999999999999999,-0.7999999999999998,-0.4999999999999999,-1.0,-0.7999999999999998,-0.3999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7142857142857143,-0.4404761904761904,-0.25,-0.4404761904761904,-0.4642857142857143,-0.5714285714285714,-0.4523809523809523,-0.4166666666666666,-0.4761904761904761,-0.5952380952380952,-0.3928571428571428
Cebpz_B1<==>Rps27l_M4,121.0,4.235669537279929e-05,0.7999999999999998,0.5,0.8999999999999999,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.4761904761904761,0.5238095238095238,0.4404761904761904,0.5238095238095238,0.4880952380952381,0.3452380952380952,0.5714285714285714,0.5,0.5238095238095238,0.5238095238095238,0.3571428571428571
Cebpz_B1<==>Rps4x_B2,0.0,6.053108093443737e-05,-0.7999999999999998,-0.369047619047619,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.5999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-1.0,-1.0,-0.7999999999999998,-0.5999999999999999,-0.1428571428571428,-0.3452380952380952,-0.3452380952380952,-0.4880952380952381,-0.369047619047619,-0.3452380952380952,-0.4404761904761904,-0.4047619047619047,-0.3809523809523809,-0.4642857142857143,-0.3095238095238095
Cebpz_B1<==>Serpinb9_M3,121.0,3.513469998404118e-05,0.7999999999999998,0.5119047619047619,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5119047619047619,0.4404761904761904,0.3809523809523809,0.5,0.5833333333333334,0.5714285714285714,0.5357142857142857,0.369047619047619,0.5476190476190477,0.5952380952380952,0.4047619047619047
Cebpz_B1<==>Sf3b6_B1,86.0,0.09806982274109612,0.6999999999999998,0.6071428571428572,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.4999999999999999,0.6999999999999998,0.7999999999999998,0.5999999999999999,0.6999999999999998,0.5999999999999999,0.7999999999999998,0.5833333333333333,0.5,0.6071428571428572,0.6904761904761905,0.6666666666666667,0.5357142857142858,0.6904761904761905,0.6071428571428572,0.6547619047619048,0.6904761904761905,0.4166666666666666
Cebpz_B1<==>Sfpq_M1,115.0,0.00033762639064094054,0.7999999999999998,0.4166666666666666,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.5999999999999999,0.6999999999999998,0.7999999999999998,0.2976190476190476,0.3452380952380952,0.3809523809523809,0.3571428571428571,0.5238095238095238,0.4166666666666666,0.3452380952380952,0.5714285714285714,0.6309523809523809,0.4523809523809523,0.5
Cebpz_B1<==>Slc25a3_T3,115.0,0.00033896607132899036,0.7999999999999998,0.5238095238095238,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.6999999999999998,0.6999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,1.0,0.7999999999999998,0.7999999999999998,0.4285714285714286,0.5238095238095238,0.5238095238095238,0.4523809523809524,0.7857142857142857,0.7619047619047619,0.5,0.5952380952380952,0.5714285714285714,0.3333333333333333,0.5476190476190477
Cebpz_B1<==>Stat3_T3,113.0,0.00045874834711075657,0.7999999999999998,0.6547619047619048,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.5595238095238095,0.6547619047619048,0.6428571428571428,0.7023809523809523,0.5476190476190477,0.6547619047619048,0.5833333333333334,0.6785714285714286,0.6785714285714286,0.5952380952380953,0.6547619047619048
Cebpz_B1<==>Stat4_M3,115.0,0.00035673046731960004,0.6999999999999998,0.5119047619047619,0.6999999999999998,0.6999999999999998,0.5999999999999999,0.6999999999999998,0.4999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.5357142857142858,0.4880952380952381,0.5238095238095238,0.5357142857142858,0.5595238095238095,0.5119047619047619,0.4642857142857143,0.4642857142857143,0.4761904761904761,0.5119047619047619,0.4642857142857143
Cebpz_B1<==>Stxbp3_M3,121.0,3.493796286718787e-05,0.7999999999999998,0.6547619047619048,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7023809523809523,0.6071428571428572,0.5238095238095238,0.6904761904761905,0.7261904761904763,0.6904761904761905,0.6309523809523809,0.6190476190476191,0.6547619047619048,0.6785714285714286,0.5833333333333334
Cebpz_B1<==>Sumo2_B1,19.0,0.005691538201259978,0.7999999999999998,0.8333333333333333,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,1.0,0.8333333333333333,0.8095238095238095,0.8452380952380952,0.8928571428571428,0.8095238095238095,0.7857142857142857,0.8452380952380952,0.8333333333333333,0.8214285714285714,0.8214285714285714,0.8333333333333333
Cebpz_B1<==>Sumo2_B5,121.0,6.809026952798602e-05,0.7999999999999998,0.4047619047619047,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.5999999999999999,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,0.4047619047619047,0.5238095238095238,0.3214285714285714,0.4642857142857143,0.4880952380952381,0.369047619047619,0.4761904761904761,0.4047619047619047,0.4761904761904761,0.3928571428571428,0.2738095238095238
Cebpz_B1<==>Tnrc6b_B3,120.0,8.81790473584748e-05,0.7999999999999998,0.4285714285714285,0.6999999999999998,0.5999999999999999,0.7999999999999998,0.6999999999999998,0.4999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.4285714285714285,0.4285714285714285,0.4404761904761904,0.3571428571428571,0.5952380952380952,0.3214285714285714,0.3809523809523809,0.4761904761904761,0.4285714285714285,0.4761904761904761,0.4285714285714286
Cebpz_B1<==>Tpm4_M3,121.0,5.336192425161486e-05,0.7999999999999998,0.4047619047619047,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.5833333333333333,0.5119047619047619,0.3214285714285714,0.2857142857142857,0.4047619047619047,0.4285714285714286,0.4047619047619047,0.3333333333333333,0.4880952380952381,0.369047619047619,0.5833333333333333
Cebpz_B1<==>Ube2b_T1,78.0,0.2611720203029564,0.6999999999999998,0.5476190476190477,0.5999999999999999,0.7999999999999998,0.3999999999999999,0.3999999999999999,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.6999999999999998,0.5714285714285714,0.4761904761904761,0.5119047619047619,0.5238095238095238,0.5714285714285714,0.5595238095238095,0.5357142857142857,0.7261904761904762,0.6666666666666667,0.5476190476190477,0.4523809523809523
Cebpz_B1<==>Ube2d3_B1,0.0,5.308949483981107e-05,-0.7999999999999998,-0.5,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-1.0,-0.8999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-1.0,-0.4761904761904761,-0.4404761904761904,-0.5476190476190477,-0.6547619047619048,-0.4404761904761904,-0.5119047619047619,-0.5,-0.5238095238095238,-0.4880952380952381,-0.5,-0.4761904761904761
Cebpz_B1<==>Ywhaz_M3,107.0,0.0019628529458052746,0.7999999999999998,0.5714285714285714,0.5999999999999999,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.4999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5714285714285714,0.4523809523809524,0.4404761904761904,0.6428571428571428,0.5476190476190477,0.6547619047619048,0.6190476190476191,0.3928571428571428,0.7976190476190477,0.6190476190476191,0.5357142857142857
Cebpz_B1<==>Zeb1_T2,121.0,6.678261317114188e-05,0.7999999999999998,0.4285714285714286,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.5999999999999999,0.6999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.5,0.4285714285714286,0.3809523809523809,0.3214285714285714,0.3571428571428571,0.5714285714285714,0.4761904761904761,0.5714285714285714,0.5357142857142857,0.3809523809523809,0.4047619047619047
Celf2_B1<==>Igkv10-94_B3,2.0,7.994908666894661e-05,-0.7745966692414834,-0.4091585441924857,-0.7745966692414834,-0.7745966692414834,-0.5163977794943222,-0.7745966692414834,-0.7745966692414834,-0.7745966692414834,-0.7745966692414834,-0.7745966692414834,-0.7745966692414834,-0.7745966692414834,-0.8616399836459986,-0.3732361222147904,-0.025367314471592,-0.3748239538766955,-0.4820702563323714,-0.4091585441924857,-0.4969966415172758,-0.6948647727963981,-0.4473984403338091,-0.4012047977409417,-0.5293573060425438,-0.3082489981866076
Celf2_M3<==>Coro1a_T4,119.0,7.876030627135695e-05,0.7999999999999998,0.5476190476190477,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.5833333333333333,0.3928571428571428,0.5476190476190477,0.3214285714285714,0.5714285714285714,0.75,0.4285714285714285,0.6190476190476191,0.3928571428571428,0.5476190476190477,0.5
Celf2_M3<==>Txnrd1_M3,0.0,6.613605966856296e-05,-0.7999999999999998,-0.369047619047619,-0.6999999999999998,-0.7999999999999998,-0.8999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.6999999999999998,-0.7999999999999998,-0.5999999999999999,-0.6999999999999998,-0.369047619047619,-0.4166666666666666,-0.1428571428571428,-0.3809523809523809,-0.2619047619047618,-0.369047619047619,-0.369047619047619,-0.3333333333333333,-0.3809523809523809,-0.3095238095238095,-0.3571428571428571
Celf2_M3<==>Zbtb20_B1,120.0,7.130971978602931e-05,0.7999999999999998,0.3452380952380952,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5476190476190477,0.2857142857142857,0.3333333333333333,0.3571428571428571,0.3333333333333333,0.5595238095238095,0.3452380952380952,0.238095238095238,0.6547619047619048,0.1309523809523809,0.4047619047619047
Cenpe_T5<==>Palld_T7,2.0,0.00011806959632660214,-0.7999999999999998,-0.3928571428571428,-0.5999999999999999,-0.6999999999999998,-0.7999999999999998,-0.5999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.6999999999999998,-0.7999999999999998,-0.7999999999999998,-0.4999999999999999,-0.4047619047619047,-0.2976190476190476,-0.2142857142857142,-0.3214285714285714,-0.5,-0.3333333333333333,-0.4285714285714286,-0.3333333333333333,-0.4523809523809524,-0.3928571428571428,-0.5238095238095237
Cfb_M0<==>Chil1_M0,121.0,6.743400857829234e-05,0.7999999999999998,0.5693365035882298,0.7999999999999998,0.8999999999999999,0.7999999999999998,1.0,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,0.8999999999999999,0.5193229075017419,0.4238703101205346,0.6309523809523809,0.6209066376212569,0.5424760328774652,0.6099375455928333,0.5628843430992317,0.5970256130973624,0.5868559209314806,0.4642857142857143,0.5693365035882298
Cfb_M0<==>Cyba_M0,121.0,6.710770416007852e-05,0.7999999999999998,0.4166666666666666,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,1.0,1.0,0.7999999999999998,0.8999999999999999,0.7999999999999998,1.0,0.8999999999999999,0.3333333333333333,0.3928571428571428,0.5595238095238095,0.3095238095238095,0.4523809523809524,0.3095238095238095,0.4285714285714286,0.4285714285714285,0.4166666666666666,0.4523809523809523,0.3462391052392848
Cfb_M0<==>Fth1_M0,100.0,0.009881648674327394,0.5999999999999999,0.5476190476190477,0.7999999999999998,0.6999999999999998,0.6999999999999998,0.6999999999999998,0.5999999999999999,0.5999999999999999,0.5999999999999999,0.7999999999999998,0.4999999999999999,0.5999999999999999,0.5999999999999999,0.5119047619047619,0.6309523809523809,0.5595238095238095,0.5833333333333333,0.6904761904761905,0.5357142857142857,0.5476190476190477,0.5476190476190477,0.5,0.5238095238095238,0.5193944082161126
Cfb_M0<==>Gapdh_M0,121.0,4.4212905550252896e-05,0.7999999999999998,0.369047619047619,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.2738095238095238,0.459870598692303,0.4285714285714285,0.4404761904761904,0.4047619047619047,0.369047619047619,0.2738095238095238,0.3809523809523809,0.369047619047619,0.3333333333333333,0.2147147185719383
Cfb_M0<==>Hist1h1c_T5,4.0,0.00019878175463748218,-0.7999999999999998,-0.4761904761904761,-0.7999999999999998,-0.7999999999999998,-0.5999999999999999,-0.6999999999999998,-0.6999999999999998,-0.6999999999999998,-0.4999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.6071428571428572,-0.4404761904761904,-0.4642857142857143,-0.4880952380952381,-0.4047619047619047,-0.4761904761904761,-0.6547619047619048,-0.4761904761904761,-0.4642857142857143,-0.3214285714285714,-0.4956563851209594
Cfb_M0<==>Igha_M3,2.0,0.00011700226471877746,-0.7999999999999998,-0.3452380952380952,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.5999999999999999,-0.8999999999999999,-0.8999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-1.0,-0.3999999999999999,-0.3939296535727031,-0.4656442278587573,-0.2619047619047618,-0.3809523809523809,-0.3452380952380952,-0.3452380952380952,-0.3214285714285714,-0.2857142857142857,-0.4404761904761904,-0.3452380952380952,-0.369047619047619
Cfb_M0<==>Ighv1-85_B3,9.0,0.0007920629332641197,-0.7999999999999998,-0.4910267673844362,-0.7999999999999998,-0.9486832980505138,-0.7162277660168379,-0.7162277660168379,-0.3999999999999999,-0.7999999999999998,-0.7378647873726218,-0.8743416490252568,-0.8743416490252568,-0.9486832980505138,-0.7999999999999998,-0.331794593246111,-0.5502596681959107,-0.4850386360748699,-0.4910267673844362,-0.7075275528876865,-0.5971686145261037,-0.4167408730436596,-0.3925658595126703,-0.4040971455463547,-0.5672279579782723,-0.5193944082161126
Cfb_M0<==>Myl6_B0,0.0,6.143886741109653e-05,-0.7999999999999998,-0.4166666666666666,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.8999999999999999,-1.0,-0.8999999999999999,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-1.0,-0.7999999999999998,-0.4047619047619047,-0.3452380952380952,-0.3214285714285714,-0.3452380952380952,-0.4597990979779324,-0.6904761904761905,-0.4285714285714286,-0.2619047619047619,-0.4166666666666666,-0.5595238095238095,-0.4599420994066737
Cfb_M0<==>Rpl15_T5,108.0,0.001566043686173958,0.7999999999999998,0.5714285714285714,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.3999999999999999,0.6148470055973199,0.1848455627384776,0.6785714285714286,0.3928571428571428,0.3452380952380952,0.4761904761904762,0.6309523809523809,0.5714285714285714,0.6904761904761905,0.4834656203587149,0.650704292740347
Cfb_M0<==>Rpl9_T2,91.0,0.046244260831913554,0.7999999999999998,0.5476190476190477,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.6999999999999998,0.3999999999999999,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.5952380952380952,0.4642857142857143,0.4880952380952381,0.6428571428571429,0.4285714285714285,0.6190476190476191,0.6428571428571428,0.4880952380952381,0.5476190476190477,0.6071428571428572,0.4880952380952381
Cfb_M0<==>Txn1_M0,121.0,4.444930970556727e-05,0.7999999999999998,0.4285714285714285,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.6999999999999998,0.4285714285714285,0.4761904761904761,0.3928571428571428,0.4285714285714285,0.3571428571428571,0.5357142857142857,0.3999892855966401,0.5476190476190477,0.5,0.4761904761904761,0.3522272365488511
Cfl1_B1<==>Psme1_B2,92.0,0.040522981601580396,0.6999999999999998,0.5,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.5999999999999999,0.3999999999999999,0.7999999999999998,0.6999999999999998,0.4999999999999999,0.3999999999999999,0.4761904761904761,0.5,0.3333333333333333,0.6428571428571428,0.4642857142857143,0.4285714285714285,0.5952380952380953,0.6666666666666666,0.6666666666666667,0.5833333333333333,0.4523809523809523
Cfl1_M3<==>Ssu72_M3,121.0,4.4212905550252896e-05,0.7999999999999998,0.4404761904761904,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.3571428571428571,0.4523809523809523,0.4880952380952381,0.3571428571428571,0.4404761904761904,0.5357142857142858,0.5476190476190477,0.4523809523809523,0.2738095238095238,0.3452380952380952,0.4285714285714285
Cfl1_M3<==>Ubxn1_M3,110.0,0.0012204270091004676,0.6999999999999998,0.3928571428571428,0.3999999999999999,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.4999999999999999,0.5999999999999999,0.4999999999999999,0.5999999999999999,0.7999999999999998,0.3095238095238095,0.3333333333333333,0.6071428571428572,0.369047619047619,0.369047619047619,0.5,0.4404761904761904,0.4404761904761904,0.369047619047619,0.3928571428571428,0.4166666666666666
Cfl1_T0<==>Ndufa2_T3,121.0,2.4922217233094624e-05,0.7999999999999998,0.3095238095238095,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.4761904761904762,0.2738095238095238,0.2738095238095238,0.369047619047619,0.369047619047619,0.3333333333333333,0.3095238095238095,0.1666666666666666,0.3095238095238095,0.1666666666666666,0.2857142857142857
Cfl1_T4<==>Ptpn18_T1,86.0,0.09845504413415603,0.6999999999999998,0.5833333333333333,0.7999999999999998,0.5999999999999999,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.4999999999999999,0.3999999999999999,0.7999999999999998,0.3999999999999999,0.5952380952380952,0.4642857142857143,0.6547619047619048,0.5,0.5357142857142858,0.6666666666666667,0.6904761904761905,0.6785714285714286,0.5833333333333333,0.5357142857142858,0.4404761904761904
Chchd1_M4<==>Napsa_B4,118.0,0.00012500599249587322,0.7999999999999998,0.3571428571428571,0.8999999999999999,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.5357142857142857,0.3452380952380952,0.6428571428571428,0.3809523809523809,0.2976190476190476,0.3928571428571428,0.3095238095238095,0.2976190476190476,0.3571428571428571,0.3333333333333333,0.4285714285714285
Chchd1_M4<==>Plekho2_M0,121.0,4.444930970556727e-05,0.7999999999999998,0.4285714285714285,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.7999999999999998,0.5999999999999999,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.4761904761904761,0.3571428571428571,0.4761904761904761,0.369047619047619,0.4285714285714286,0.5119047619047619,0.2738095238095238,0.0238095238095238,0.25,0.4285714285714285,0.4285714285714286
Chchd2_B1<==>Ran_B1,121.0,6.113511520103547e-05,0.7999999999999998,0.5238095238095238,0.7999999999999998,1.0,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.7999999999999998,1.0,1.0,0.7999999999999998,0.5238095238095238,0.4761904761904761,0.5357142857142857,0.3571428571428571,0.5714285714285714,0.369047619047619,0.4285714285714285,0.5595238095238095,0.2738095238095238,0.5476190476190477,0.6190476190476191
Chchd2_B1<==>Rps2_B3,105.0,0.0034822885752451077,0.7999999999999998,0.4761904761904762,0.6999999999999998,0.7999999999999998,0.7999999999999998,0.3999999999999999,0.7999999999999998,0.7999999999999998,0.8999999999999999,0.4999999999999999,0.7999999999999998,0.6999999999999998,0.7999999999999998,0.4404761904761904,0.4761904761904762,0.6309523809523809,0.4523809523809524,0.5595238095238095,0.5238095238095238,0.5595238095238095,0.4404761904761904,0.5119047619047619,0.4285714285714285,0.4285714285714285
