Edge Name,U_statistic,p_value,infTLSwk3_median,infTLSwk6_median,note
Gm42418_B7<==>Iglv1_B7,,,,,insufficient data
Gm42418_B7<==>Lars2_B7,,,,,insufficient data
Gm42418_M0<==>mt-Nd4_T3,109.0,0.0006933510525507177,0.7999999999999998,0.5999999999999999,
Gm42418_M1<==>H2-DMa_M1,,,,,insufficient data
Gm42418_M2<==>March5_M3,54.5,0.6830913983096087,-0.7999999999999998,-0.7999999999999998,
Gm42418_M2<==>Prdx1_M0,,,,,insufficient data
Gm42418_M5<==>Rpl36a_T5,84.0,0.06540814793970257,-0.7999999999999998,-0.7999999999999998,
Gm42418_M5<==>Rpl37a_T2,,,,,insufficient data
Gm42418_M5<==>Rpl39_B5,39.0,0.124222862956834,-0.7999999999999998,-0.6999999999999998,
Gm42418_M5<==>Rpl6_T5,,,,,insufficient data
Gm42418_M5<==>mt-Atp6_T0,117.5,0.00010638746845528957,0.7999999999999998,0.5999999999999999,
Gm42418_O10<==>H2-K1_M5,,,,,insufficient data
Gm42418_O10<==>Tcrg-C1_T4,,,,,insufficient data
Gm42418_T0<==>H2-Q7_M3,,,,,insufficient data
Gm42418_T0<==>H2-Q7_T3,,,,,insufficient data
Gm42418_T0<==>Rplp1_T1,,,,,insufficient data
Gm42418_T1<==>Gm42418_T2,72.5,0.2611998674343543,0.7999999999999998,0.7999999999999998,
Gm42418_T1<==>Gm42418_T3,36.0,0.04426302676877423,0.7999999999999998,0.7999999999999998,
Gm42418_T1<==>Gm42418_T6,88.5,0.04566861284023374,0.8999999999999999,0.7999999999999998,
Gm42418_T1<==>Grn_M1,,,,,insufficient data
Gm42418_T1<==>Grn_M5,,,,,insufficient data
Gm42418_T1<==>Ly6a_B1,,,,,insufficient data
Gm42418_T1<==>Rplp2_T1,,,,,insufficient data
Gm42418_T1<==>Rps13_M3,,,,,insufficient data
Gm42418_T1<==>Rsbn1l_T3,,,,,insufficient data
Gm42418_T1<==>Uqcrh_T4,,,,,insufficient data
Gm42418_T2<==>Gm42418_T4,97.0,0.005985197985309047,0.7999999999999998,0.7999999999999998,
Gm42418_T2<==>Ighv1-85_B3,,,,,insufficient data
Gm42418_T3<==>Gm42418_T4,31.5,0.04016533214986219,0.7999999999999998,0.7999999999999998,
Gm42418_T3<==>Gm42418_T5,107.0,0.0008607071086726819,1.0,0.8999999999999999,
Gm42418_T3<==>Ninj1_M0,,,,,insufficient data
Gm42418_T3<==>Rwdd1_T4,,,,,insufficient data
Gm42418_T3<==>Sp140_B5,,,,,insufficient data
Gm42418_T3<==>Zc3h15_T2,,,,,insufficient data
Gm42418_T4<==>Gm42418_T5,49.0,0.2819025817283859,0.7999999999999998,0.7999999999999998,
Gm42418_T4<==>Gm42418_T6,101.0,0.003113458206035835,0.7999999999999998,0.6999999999999998,
Gm42418_T4<==>Lamp1_M5,,,,,insufficient data
Gm42418_T4<==>Ncf1_B5,,,,,insufficient data
Gm42418_T4<==>Plac8_B5,,,,,insufficient data
Gm42418_T4<==>Psma1_T5,,,,,insufficient data
Gm42418_T4<==>Rps13_M3,,,,,insufficient data
Gm42418_T4<==>Zc3h15_T2,,,,,insufficient data
Gm42418_T5<==>Gm42418_T6,43.5,0.18827590747520395,0.7999999999999998,0.7999999999999998,
Gm42418_T5<==>H2-K1_M3,,,,,insufficient data
Gm42418_T5<==>H2-Oa_M4,,,,,insufficient data
Gm42418_T5<==>Rbms1_M0,,,,,insufficient data
Gm42418_T5<==>Rps13_M3,,,,,insufficient data
Gm42418_T5<==>Sec61b_T5,,,,,insufficient data
Gm42418_T5<==>Sp140_B5,,,,,insufficient data
Gm42418_T5<==>Zc3h15_T2,,,,,insufficient data
Gm42418_T6<==>Mdh2_M3,,,,,insufficient data
Gm42418_T6<==>Ncf1_B5,,,,,insufficient data
Gm42418_T6<==>P4hb_M0,,,,,insufficient data
Gm42418_T6<==>Ppt1_M4,,,,,insufficient data
Gm42418_T6<==>Rps13_M3,,,,,insufficient data
Gm42418_T6<==>Zc3h15_T2,,,,,insufficient data
Gm5547_B3<==>H2afj_M1,59.5,0.969489998276629,-0.7999999999999998,-0.7999999999999998,
Gm5547_B3<==>Sdf2l1_B3,65.0,0.7671072008923658,0.7999999999999998,0.7999999999999998,
Gm5547_B3<==>Stk24_T4,82.5,0.08737353410891491,-0.7999999999999998,-0.7999999999999998,
Gm8369_T0<==>Tuba1b_M5,,,,,insufficient data
Gm8369_T6_3<==>Selenow_M4,,,,,insufficient data
Gm8797_B3<==>Ighg1_B2,80.5,0.10248656374933145,-0.7999999999999998,-0.7999999999999998,
Gm8797_B3<==>Ighv1-9_B3,102.0,0.005092171749791667,-0.7999999999999998,-0.9743416490252568,
Gm8797_B3<==>Ppp2ca_M1,93.5,0.006063969526134527,0.7999999999999998,0.6999999999999998,
Gm8797_B3<==>Rpl18a_M3,14.0,0.0010064697998503943,-0.8999999999999999,-0.7999999999999998,
Gm8797_B3<==>Rpl27_M3,53.0,0.5923240954235168,-0.7999999999999998,-0.7999999999999998,
Gm8797_B3<==>Rps27l_B1,33.5,0.035196915240408945,0.7999999999999998,0.7999999999999998,
Gm8797_B3<==>Rps4x_B0,80.5,0.15931516915695754,-0.5999999999999999,-0.7999999999999998,
Gm8797_B3<==>Sf3b6_B1,82.0,0.07824641470841127,0.7999999999999998,0.7999999999999998,
Gm8797_B3<==>Ywhaz_B2,44.0,0.07743759708742956,0.7999999999999998,0.7999999999999998,
Gmfg_M0<==>Ifitm3_M0,80.0,0.12912187050887436,0.7999999999999998,0.7999999999999998,
Gmfg_M0<==>Malat1_T0,77.0,0.15228909721043843,-0.7999999999999998,-0.7999999999999998,
Gmfg_M0<==>Prdx5_M0,22.0,0.0021976999385439383,0.7999999999999998,1.0,
Gmfg_M0<==>Rps29_M2,71.5,0.16706427691489412,-0.7999999999999998,-0.7999999999999998,
Gmfg_M0<==>Sod2_M0,121.0,5.501272293080886e-06,1.0,0.7999999999999998,
Gmfg_M0<==>Tspo_M0,60.5,1.0,0.7999999999999998,0.7999999999999998,
Gmfg_M5<==>Iglc1_B3,83.5,0.10498844908694138,-0.6999999999999998,-0.7999999999999998,
Gmfg_M5<==>Prdx5_M5,27.0,0.008613575405602024,0.7999999999999998,0.7999999999999998,
Gmfg_M5<==>Psmb9_M0,40.0,0.05084368676505376,0.7999999999999998,0.7999999999999998,
Gmfg_M5<==>Psmb9_M3,38.5,0.10068957061040804,0.7999999999999998,0.7999999999999998,
Gmfg_M5<==>Sod2_M5,56.5,0.7541750618342905,0.7999999999999998,0.7999999999999998,
Gmfg_M5<==>Xist_B3,81.5,0.08575388385604024,0.7999999999999998,0.7999999999999998,
Gmfg_T4<==>Jund_B3,88.0,0.01565285437713273,0.7999999999999998,0.7999999999999998,
Gmfg_T4<==>Lsp1_T4,32.0,0.05180664139546737,0.6999999999999998,0.7999999999999998,
Gmfg_T4<==>Luc7l2_M0,,,,,insufficient data
Gmfg_T4<==>Ndufb8_M0,76.0,0.09891501377018297,0.7999999999999998,0.7999999999999998,
Gmfg_T4<==>Pten_M0,32.5,0.041226833337163676,0.6999999999999998,0.7999999999999998,
Gmfg_T4<==>Ptpn18_T1,,,,,insufficient data
Gmfg_T4<==>Ptpn18_T4,,,,,insufficient data
Gmfg_T4<==>Rpl10_B1,76.0,0.09891501377018297,0.7999999999999998,0.7999999999999998,
Gmfg_T4<==>Scand1_M0,,,,,insufficient data
Gmfg_T4<==>Selenop_T4,14.0,0.0011809674628763288,0.7999999999999998,0.8999999999999999,
Gmfg_T4<==>Shisa5_T7,19.5,0.005425608720815733,0.5999999999999999,0.7999999999999998,
Gmfg_T4<==>Tspo_T0,82.0,0.07824641470841127,0.7999999999999998,0.7999999999999998,
Gmfg_T4<==>Tspo_T4,42.0,0.13119965787258542,0.7999999999999998,0.7999999999999998,
Gna13_M0<==>Inhba_M0,70.0,0.45043260741872293,0.7999999999999998,0.7999999999999998,
Gna13_M0<==>Marcksl1_M1,,,,,insufficient data
Gna13_M0<==>Txnrd1_M0,,,,,insufficient data
Gna13_M1<==>Map2k3_M1,,,,,insufficient data
Gna13_M1<==>Rel_M1,,,,,insufficient data
Gna13_M1<==>Sqstm1_M1,,,,,insufficient data
Gna13_M1<==>Stk24_T5,51.5,0.5259894390505462,0.7999999999999998,0.7999999999999998,
Gna13_M1<==>Ywhaz_M1,93.0,0.010984304794524283,0.7999999999999998,0.7999999999999998,
Gna13_M4<==>Tgm2_M2,,,,,insufficient data
Gna13_T4<==>Lmnb1_B1,50.5,0.35362628339297575,0.7999999999999998,0.7999999999999998,
Gna13_T4<==>Sqstm1_O10,,,,,insufficient data
Gnai2_B1<==>Gnas_B5,,,,,insufficient data
Gnai2_B1<==>Nap1l1_B1,63.0,0.8904458352045418,0.6999999999999998,0.5999999999999999,
Gnai2_B1<==>Nktr_T4,75.0,0.20964940082071115,0.7999999999999998,0.7999999999999998,
Gnai2_B1<==>Rpl31_T1,,,,,insufficient data
Gnai2_B1<==>Rsbn1l_T3,,,,,insufficient data
Gnai2_B1<==>Uqcrh_T4,,,,,insufficient data
Gnai2_M0<==>H2-D1_B4,51.5,0.5258385615194694,0.7999999999999998,0.7999999999999998,
Gnai2_M0<==>H2-Q7_T4,48.5,0.4055804507514108,0.5999999999999999,0.7999999999999998,
Gnai2_M0<==>Lat_T4,,,,,insufficient data
Gnai2_M0<==>Psme1_M3,49.5,0.4580615065021765,0.5999999999999999,0.6999999999999998,
Gnai2_M0<==>Shisa5_B2,75.5,0.24837819477811962,0.7999999999999998,0.7999999999999998,
Gnai2_M0<==>Tpt1_M3,83.0,0.06321426341895994,-0.7999999999999998,-0.7999999999999998,
Gnai2_O10<==>Psma7_O10,,,,,insufficient data
Gnai2_T4<==>Igha_M0,59.5,0.9704901355626936,-0.7999999999999998,-0.7999999999999998,
Gnai2_T4<==>Igkv5-48_B2,,,,,insufficient data
Gnai2_T4<==>Jund_B3,,,,,insufficient data
Gnai2_T4<==>Lsp1_T4,,,,,insufficient data
Gnai2_T4<==>Luc7l2_M0,,,,,insufficient data
Gnai2_T4<==>Ptpn18_T4,,,,,insufficient data
Gnai2_T4<==>Rpl10a_T4,22.5,0.006593461344597956,0.6999999999999998,0.7999999999999998,
Gnai2_T4<==>Rpl29_M0,,,,,insufficient data
Gnas_B3<==>Igkv4-59_B3,101.0,0.006136968801883997,-0.6324555320336759,-0.7999999999999998,
Gnas_B3<==>Rhoa_B3,75.5,0.26881050013194496,0.7999999999999998,0.7999999999999998,
Gnas_B5<==>Hopx_T0,105.0,0.0020192932267697485,0.7999999999999998,0.6999999999999998,
Gnas_B5<==>Igkv8-24_B2,108.0,0.001363482249298303,-0.7378647873726218,-0.7745966692414834,
Gnas_B5<==>Nap1l1_B1,77.5,0.2463488756556993,0.7999999999999998,0.6999999999999998,
Gnas_B5<==>Rpl31_T1,,,,,insufficient data
Gnas_M3<==>Hdgf_M3,65.0,0.767025980051254,0.7999999999999998,0.7999999999999998,
Gnas_M3<==>Il1r2_M2,,,,,insufficient data
Gnas_M5<==>Rbm5_M5,54.5,0.6616360722267545,0.7999999999999998,0.7999999999999998,
Gnas_T2<==>Ighv10-1_B3,64.0,0.8430420649414537,-0.7378647873726218,-0.7562307283070526,
Gnas_T4<==>Hexb_M1,77.5,0.2423514397779003,0.7999999999999998,0.6999999999999998,
Gnas_T4<==>Napsa_M4,66.5,0.6608439836704989,0.7999999999999998,0.7999999999999998,
Gnas_T4<==>Tmem256_M0,55.5,0.6202940153491607,0.7999999999999998,0.7999999999999998,
Gnas_T4<==>Tuba1b_M3,27.5,0.006449064426277388,0.6999999999999998,0.7999999999999998,
Gnas_T5<==>Rpl13_B1,65.5,0.6202940153491607,-0.7999999999999998,-0.7999999999999998,
Gnas_T5<==>Slfn2_T3,61.5,0.9702439279042832,0.7999999999999998,0.7999999999999998,
Gnas_T5<==>mt-Atp6_T0,47.0,0.30132243697889194,-0.7999999999999998,-0.7999999999999998,
Gnas_T5<==>mt-Co2_B3,86.0,0.05638917614106189,-0.7999999999999998,-0.7999999999999998,
Gnb1_M0<==>Itk_T3,69.0,0.5023230288354462,0.7999999999999998,0.7999999999999998,
Gnb1_M0<==>Ldha_M0,28.0,0.010885319159978625,0.7999999999999998,0.7999999999999998,
Gnb1_M0<==>Ndufc1_M0,,,,,insufficient data
Gnb1_M0<==>Pitpna_M0,107.0,0.0011809674628763288,0.8999999999999999,0.7999999999999998,
Gnb1_M0<==>Ptpn22_T3,,,,,insufficient data
Gnb1_M0<==>Rbms1_M0,,,,,insufficient data
Gnb1_M0<==>Ube2d2a_M0,83.5,0.07279215359778136,0.7999999999999998,0.7999999999999998,
Gnb1_M0<==>Ubl5_M0,85.5,0.05151845998141135,0.7999999999999998,0.7999999999999998,
Gnb1_M0<==>Uqcrq_M0,48.0,0.31429115779194006,0.7999999999999998,0.7999999999999998,
Gnb1_M3<==>H2-K1_B2,66.0,0.6541196696780593,0.7999999999999998,0.7999999999999998,
Gnb1_M3<==>Kdm6b_T4,81.0,0.05084368676505376,0.7999999999999998,0.7999999999999998,
Gnb1_M3<==>Ly6a_T5,79.5,0.12082610740229072,0.7999999999999998,0.7999999999999998,
Gnb1_M3<==>Smchd1_B2,86.0,0.02522886015905646,0.7999999999999998,0.7999999999999998,
Gnb1_M3<==>Uba52_T4,103.5,0.0022359780937425454,0.7999999999999998,0.6999999999999998,
Gnb2_M3<==>Vamp8_M3,41.5,0.15654046656816084,0.7999999999999998,0.7999999999999998,
Gng5_B1<==>Hsp90b1_B1,36.0,0.03177427183357332,0.7999999999999998,0.7999999999999998,
Gng5_B1<==>Ost4_B1,74.0,0.3499161194198369,0.7999999999999998,0.7999999999999998,
Gng5_B1<==>Rps27l_B1,70.0,0.4512648720200704,0.7999999999999998,0.7999999999999998,
Gng5_B1<==>Rps27l_B5,40.0,0.05084368676505376,0.7999999999999998,0.7999999999999998,
Gng5_B1<==>Serf2_B2,,,,,insufficient data
Gng5_B1<==>Sf3b6_B1,31.5,0.01695570856220046,0.7999999999999998,0.7999999999999998,
Gng5_B1<==>Ssb_T1,,,,,insufficient data
Gng5_B1<==>Sub1_B5,51.5,0.4065734948168095,0.7999999999999998,0.7999999999999998,
Gng5_B4<==>Lnpep_B1,46.0,0.26605683529709623,-0.7999999999999998,-0.7999999999999998,
Gng5_B4<==>Rpl18a_M3,53.0,0.6304840240477387,-0.6999999999999998,-0.6999999999999998,
Gng5_B4<==>Rps20_T5,101.0,0.0021289592412421167,-0.6999999999999998,-0.7999999999999998,
Gng5_B4<==>Rps4x_B2,23.5,0.011892458514429483,-0.6999999999999998,-0.5999999999999999,
Gng5_M2<==>Lrg1_M2,45.0,0.09864761042929915,-0.7999999999999998,-0.7999999999999998,
Gng5_M3<==>H2-Ab1_B1,51.0,0.45043260741872293,0.7999999999999998,0.7999999999999998,
Gng5_M3<==>Ubl5_M3,34.0,0.0715693663421334,0.5999999999999999,0.7999999999999998,
Gng5_T1<==>Map1lc3b_T2,34.0,0.06093732766639812,0.5999999999999999,0.7999999999999998,
Gng5_T1<==>Rab8b_T3,29.5,0.019174794540385353,0.5999999999999999,0.7999999999999998,
Gng5_T1<==>Spty2d1_B3,38.5,0.11128664454051618,0.6999999999999998,0.7999999999999998,
Gng5_T2<==>Ighg2c_B2,65.0,0.7496585590962594,-0.7999999999999998,-0.7999999999999998,
Gng5_T2<==>Ighv5-9_B3,81.0,0.15027321943832836,-0.7999999999999998,-0.7999999999999998,
Gng5_T2<==>Lyn_B1,93.0,0.017781439703732586,0.7999999999999998,0.6999999999999998,
Gng5_T2<==>Rab8b_T0,66.5,0.6618988731517588,0.7999999999999998,0.7999999999999998,
Gng5_T2<==>Serf2_B2,,,,,insufficient data
Gng5_T3<==>Mast4_B3,18.0,0.0018728408152141262,0.7999999999999998,0.8999999999999999,
Gng5_T3<==>Sumo2_B5,45.0,0.26776712534387204,0.7999999999999998,0.7999999999999998,
Gng5_T3<==>Zeb1_T2,43.0,0.12746887072437732,0.7999999999999998,0.7999999999999998,
Gng5_T5<==>Rps27a_T5,39.0,0.09457534638304127,-0.7999999999999998,-0.7999999999999998,
Gng5_T5<==>Rps4x_T5,7.5,0.00021310283936828953,-0.7999999999999998,-0.5999999999999999,
Gng5_T5<==>Rps6_T5,90.5,0.024356504541387578,-0.6999999999999998,-0.7999999999999998,
Golga7_M3<==>Rap2a_M3,40.0,0.15027321943832836,0.7999999999999998,0.7999999999999998,
Golga7_M3<==>Srsf3_B2,75.0,0.2640740115600386,0.7999999999999998,0.7999999999999998,
Golga7_M3<==>Tes_M3,,,,,insufficient data
Got1_M4<==>Sri_M1,,,,,insufficient data
Got1_T2<==>Hnrnpab_B5,,,,,insufficient data
Got1_T2<==>Rps27l_B5,,,,,insufficient data
Got1_T2<==>Sf3b6_B1,,,,,insufficient data
Got1_T2<==>Slc25a3_T1,,,,,insufficient data
Got1_T2<==>Slc38a2_B3,,,,,insufficient data
Got1_T2<==>Snrpe_B2,,,,,insufficient data
Got1_T2<==>Sub1_B5,,,,,insufficient data
Gpbp1_M3<==>Kdm6b_M1,,,,,insufficient data
Gpbp1_M3<==>Samsn1_M3,97.0,0.005985197985309047,0.7999999999999998,0.7999999999999998,
Gpbp1_M3<==>Spty2d1_B3,,,,,insufficient data
Gpcpd1_M4<==>Kmt2e_B1,61.0,1.0,0.6999999999999998,0.6999999999999998,
Gpi1_M1<==>Ndufb5_M1,,,,,insufficient data
Gpi1_M4<==>Micos10_M0,,,,,insufficient data
Gpr141b_M4<==>Sla2_M7,,,,,insufficient data
Gpr171_M3<==>Rps4x_T5,65.0,0.7202977744905952,-0.7999999999999998,-0.7999999999999998,
Gpr183_M3<==>Irf2bp2_M0,,,,,insufficient data
Gpr183_M3<==>Nfkbia_T4,,,,,insufficient data
Gpr183_M3<==>Ptpn18_M0,,,,,insufficient data
Gpr183_M3<==>Rac2_T0,81.0,0.05041052491239696,-0.7999999999999998,-0.7999999999999998,
Gpr183_M3<==>Rac2_T5,12.0,0.0006933510525507177,-0.7999999999999998,-0.5999999999999999,
Gpr183_M3<==>Rpl10_T4,74.5,0.22687214988462534,-0.7999999999999998,-0.7999999999999998,
Gpr183_M3<==>Scand1_B1,,,,,insufficient data
Gpr183_M3<==>Scand1_M0,,,,,insufficient data
Gpr183_M3<==>Scand1_M3,,,,,insufficient data
Gpr183_M3<==>Ube2s_B4,,,,,insufficient data
Gpr183_M3<==>Zbtb20_B1,55.0,0.5822881581197533,-0.7999999999999998,-0.7999999999999998,
Gpr183_M5<==>Kmo_M7,,,,,insufficient data
Gpr183_M5<==>Map2k3_M1,,,,,insufficient data
Gpr183_M5<==>Stxbp3_M3,,,,,insufficient data
Gpsm3_M3<==>H2afz_T2,,,,,insufficient data
Gpsm3_M3<==>Ppp1ca_T4,75.0,0.2999394806855691,0.7999999999999998,0.7999999999999998,
Gpsm3_M3<==>Ppp1r12a_T4,,,,,insufficient data
Gpsm3_M3<==>Psma5_M3,,,,,insufficient data
Gpsm3_M3<==>Ptprc_T3,,,,,insufficient data
Gpsm3_M3<==>Rac2_T4,,,,,insufficient data
Gpsm3_M4<==>H2afz_T2,,,,,insufficient data
Gpsm3_M4<==>Irf2bp2_M0,,,,,insufficient data
Gpsm3_M4<==>Nfkbia_T4,,,,,insufficient data
Gpsm3_M4<==>Plaat3_M5,16.5,0.0008881495963419281,0.6999999999999998,0.7999999999999998,
Gpsm3_M4<==>Ppp1r12a_T4,,,,,insufficient data
Gpsm3_M4<==>Taldo1_M0,,,,,insufficient data
Gpx1_M0<==>Hcls1_M0,110.5,0.0004525276953267617,1.0,0.7999999999999998,
Gpx1_M0<==>M6pr_M0,,,,,insufficient data
Gpx1_M0<==>Ndufa13_T4,,,,,insufficient data
Gpx1_M0<==>Ppp1ca_M0,37.5,0.07267296782939059,0.7999999999999998,0.7999999999999998,
Gpx1_M0<==>Rhog_M3,,,,,insufficient data
Gpx1_M0<==>Rpl9_M3,,,,,insufficient data
Gpx1_M0<==>Tma7_T4,55.0,0.6544591797278088,0.7999999999999998,0.7999999999999998,
Gpx1_M0<==>Tmem258_T4,36.0,0.07641368753843693,0.7999999999999998,0.7999999999999998,
Gpx1_M1<==>Lgals3_M4,49.0,0.3814047703330389,-0.7999999999999998,-0.7999999999999998,
Gpx1_M1<==>Zeb2_M1,,,,,insufficient data
Gpx4_T2<==>Ptp4a2_T2,,,,,insufficient data
Grasp_M3<==>Nubp1_M4,118.5,0.00012179086703581009,0.8999999999999999,0.5999999999999999,
Grasp_M3<==>Psma2_T5,,,,,insufficient data
Grasp_M3<==>Psmb2_T5,,,,,insufficient data
Grb2_B1<==>Plekho2_M1,,,,,insufficient data
Grb2_B1<==>Psme1_B2,62.0,0.9222182908648513,0.7999999999999998,0.7999999999999998,
Grb2_B1<==>mt-Cytb_T4,65.5,0.7196131812774147,-0.7999999999999998,-0.7999999999999998,
Grb2_B3<==>Map2k3_M1,,,,,insufficient data
Grb2_B3<==>Prkar1a_T3,,,,,insufficient data
Grb2_B3<==>Srgn_M3,,,,,insufficient data
Grb2_B3<==>Tomm20_B3,,,,,insufficient data
Grb2_B3<==>Tpr_M0,,,,,insufficient data
Grcc10_M0<==>Psmb8_T0,99.5,0.006217669063580905,1.0,0.7999999999999998,
Grina_M2<==>Igkv14-111_B1,,,,,insufficient data
Grn_M0<==>Lst1_M0,76.0,0.09891501377018297,0.7999999999999998,0.7999999999999998,
Grn_M0<==>Ly6e_M0,86.0,0.025305487830929993,0.7999999999999998,0.7999999999999998,
Grn_M0<==>Rpl39_T2,21.0,0.006010841716348079,0.6999999999999998,0.7999999999999998,
Grn_M0<==>Rpl8_B5,65.5,0.6872371510126342,-0.7999999999999998,-0.7999999999999998,
Grn_M0<==>Tmem256_M0,,,,,insufficient data
Grn_M0<==>Unc93b1_M0,26.5,0.019667016720083298,0.7999999999999998,0.8999999999999999,
Grn_M1<==>Ppt2_M0,92.5,0.029491342729201127,0.7999999999999998,0.5999999999999999,
Grn_M1<==>Uqcrh_T4,,,,,insufficient data
Grn_M4<==>Rasgef1b_B5,,,,,insufficient data
Grn_M5<==>Ly6a_B1,68.0,0.6013755739346287,0.7999999999999998,0.7999999999999998,
Grn_M5<==>Mpeg1_M5,87.0,0.03831258555068748,0.7999999999999998,0.7999999999999998,
Grn_M5<==>Tmbim6_M2,83.5,0.07279215359778136,0.7999999999999998,0.7999999999999998,
Grn_M5<==>Uba52_T4,,,,,insufficient data
Gsn_O7<==>Hist1h1e_T5,39.5,0.14833294759298155,0.6999999999999998,0.7999999999999998,
Gsn_O7<==>Igfbp6_O7,40.0,0.05098822143385977,0.7999999999999998,0.7999999999999998,
Gsn_O7<==>Lmna_B3,33.5,0.055633275939798256,0.7999999999999998,0.7999999999999998,
Gsn_O7<==>Luc7l2_B2,82.0,0.09484901142368798,-0.7999999999999998,-0.7999999999999998,
Gsn_O7<==>Pafah1b1_T1,98.0,0.009311495438498144,0.7999999999999998,0.5999999999999999,
Gsn_O7<==>Ptp4a2_O7,83.5,0.10368790186014488,0.7999999999999998,0.5999999999999999,
Gsn_O7<==>Rpl12_T1,,,,,insufficient data
Gsn_O7<==>Rpl19_T2,91.0,0.011920493692415591,-0.7999999999999998,-0.7999999999999998,
Gsn_O7<==>Slit3_O7,28.0,0.014595622422293657,0.6999999999999998,0.7999999999999998,
Gsn_O7<==>Tnfaip6_O7,77.0,0.07814670674454172,0.7999999999999998,0.7999999999999998,
H2-Aa_B4<==>H2-Eb1_B4,106.0,0.0015198616254361226,0.7999999999999998,0.6999999999999998,
H2-Aa_M0<==>H2-Ab1_M0,,,,,insufficient data
H2-Aa_M1<==>H2-Ab1_M1,,,,,insufficient data
H2-Aa_M1<==>Ms4a7_M1,32.5,0.03576243290244478,0.7999999999999998,0.7999999999999998,
H2-Aa_M1<==>S100a6_M1,,,,,insufficient data
H2-Aa_M1<==>Slc11a1_M1,,,,,insufficient data
H2-Ab1_B0<==>Hsp90b1_B1,,,,,insufficient data
H2-Ab1_B0<==>Ighg2b_B2,,,,,insufficient data
H2-Ab1_B0<==>Isy1_M3,,,,,insufficient data
H2-Ab1_B0<==>Ncl_B1,,,,,insufficient data
H2-Ab1_B0<==>Ost4_B1,,,,,insufficient data
H2-Ab1_B0<==>Rpl17_B2,103.0,0.0018870279412303002,-0.5999999999999999,-0.7999999999999998,
H2-Ab1_B0<==>Rps4x_T2,69.5,0.4759902241849626,-0.7999999999999998,-0.7999999999999998,
H2-Ab1_B0<==>Rpsa_T2,,,,,insufficient data
H2-Ab1_B0<==>Ywhaz_B1,,,,,insufficient data
H2-Ab1_B0<==>Ywhaz_B2,,,,,insufficient data
H2-Ab1_B1<==>Ifngr1_M3,,,,,insufficient data
H2-Ab1_B1<==>Ppia_B1,,,,,insufficient data
H2-Ab1_B1<==>Rps27l_B1,,,,,insufficient data
H2-Ab1_B3<==>H2-Eb1_B3,20.5,0.004124123406486836,0.7999999999999998,1.0,
H2-Ab1_B3<==>Rpl26_T5,,,,,insufficient data
H2-Ab1_B3<==>Rps19_T3,,,,,insufficient data
H2-Ab1_M1<==>H2-Eb1_M1,30.0,0.035052493707968924,0.7999999999999998,1.0,
H2-Ab1_M1<==>Rpl35_T3,,,,,insufficient data
H2-Ab1_M1<==>Rps28_T2,,,,,insufficient data
H2-Ab1_M1<==>Rps29_T1,,,,,insufficient data
H2-Ab1_M1<==>Rps29_T6_2,,,,,insufficient data
H2-D1_B1<==>Ier3_M5,40.0,0.05084368676505376,0.7999999999999998,0.7999999999999998,
H2-D1_B1<==>Mrpl52_B1,,,,,insufficient data
H2-D1_B1<==>Ndufa13_T4,,,,,insufficient data
H2-D1_B1<==>Ndufb11_B1,27.0,0.008503560671429,0.7999999999999998,0.7999999999999998,
H2-D1_B1<==>Psmb9_B4,,,,,insufficient data
H2-D1_B1<==>Ptms_M4,,,,,insufficient data
H2-D1_B1<==>Sec11c_T4,61.0,1.0,0.7999999999999998,0.7999999999999998,
H2-D1_B2<==>Tma7_T4,,,,,insufficient data
H2-D1_B2<==>mt-Co3_B2,43.5,0.23275063730384826,-0.7999999999999998,-0.6999999999999998,
H2-D1_B3<==>H2-K1_B3,,,,,insufficient data
H2-D1_B3<==>H2-Q7_B3,76.5,0.21570836738012988,1.0,1.0,
H2-D1_B3<==>Ighv8-5_B3,,,,,insufficient data
H2-D1_B4<==>Nkg7_T0,,,,,insufficient data
H2-D1_B4<==>Psma1_M3,,,,,insufficient data
H2-D1_B4<==>Shisa5_B2,,,,,insufficient data
H2-D1_B4<==>Tpt1_M3,,,,,insufficient data
H2-D1_B5<==>H2-Q7_B1,51.5,0.5391483459503902,0.7999999999999998,0.7999999999999998,
H2-D1_B5<==>Map1lc3b_B3,,,,,insufficient data
H2-D1_B5<==>Mrpl20_B3,,,,,insufficient data
H2-D1_B5<==>Ndufa13_T4,,,,,insufficient data
H2-D1_B5<==>Ran_B4,,,,,insufficient data
H2-D1_B5<==>Tuba1b_B4,,,,,insufficient data
H2-D1_M0<==>Selenop_M1,,,,,insufficient data
H2-D1_M0<==>Unc93b1_M1,71.0,0.328867092647088,0.7999999999999998,0.7999999999999998,
H2-D1_M3<==>Igkv4-57_B3,62.0,0.9446624267600849,-0.7745966692414834,-0.7562307283070526,
H2-D1_M3<==>Txn1_M0,,,,,insufficient data
H2-D1_M5<==>Tap1_M5,,,,,insufficient data
H2-D1_O7<==>Ifitm3_O7,,,,,insufficient data
H2-D1_T4<==>H2-K1_T4,,,,,insufficient data
H2-D1_T4<==>H2-Q6_B2,66.5,0.6620300445890199,0.7999999999999998,0.7999999999999998,
H2-D1_T4<==>H2-Q7_T4,37.5,0.10404277119880558,0.7999999999999998,0.8999999999999999,
H2-D1_T4<==>Itm2b_T4,,,,,insufficient data
