"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"O_7","M_6","Fgf7","Fgfr1",0.00200233331655491,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_4","O_4","Fgf7","Fgfr1",0.00587749412300696,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_7","O_4","Fgf7","Fgfr1",0.00372849475812793,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_4","O_7","Fgf7","Fgfr1",0.00733341910917672,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_7","O_7","Fgf7","Fgfr1",0.00465457955384858,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_4","O_13","Fgf7","Fgfr1",0.00201643054787357,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_7","O_13","Fgf7","Fgfr1",0.00127734528260973,0,"FGF7_FGFR1","Fgf7  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_4","O_4","Fgf7","Fgfr2",0.00255063415033843,0,"FGF7_FGFR2","Fgf7  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"O_7","O_4","Fgf7","Fgfr2",0.00161606351861775,0,"FGF7_FGFR2","Fgf7  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"O_4","M_7","Fgf10","Fgfr1",0.00135183811060797,0,"FGF10_FGFR1","Fgf10  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_4","M_6","Fgf10","Fgfr1",0.00349333833416473,0,"FGF10_FGFR1","Fgf10  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_4","O_4","Fgf10","Fgfr1",0.00649649081651958,0,"FGF10_FGFR1","Fgf10  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_4","O_7","Fgf10","Fgfr1",0.00810449859068563,0,"FGF10_FGFR1","Fgf10  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_4","O_13","Fgf10","Fgfr1",0.00222970584625218,0,"FGF10_FGFR1","Fgf10  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_4","O_4","Fgf10","Fgfr2",0.00282025181342462,0,"FGF10_FGFR2","Fgf10  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"O_13","M_7","Fgf9","Fgfr1",0.000828996590514623,0,"FGF9_FGFR1","Fgf9  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_13","M_6","Fgf9","Fgfr1",0.00214402107859514,0,"FGF9_FGFR1","Fgf9  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_13","O_4","Fgf9","Fgfr1",0.00399183943054328,0,"FGF9_FGFR1","Fgf9  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_13","O_7","Fgf9","Fgfr1",0.00498300670906373,0,"FGF9_FGFR1","Fgf9  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_13","O_13","Fgf9","Fgfr1",0.00136780224006817,0,"FGF9_FGFR1","Fgf9  - Fgfr1","FGF","Secreted Signaling","PMC: 4393358"
"O_13","O_4","Fgf9","Fgfr2",0.00173046571093302,0,"FGF9_FGFR2","Fgf9  - Fgfr2","FGF","Secreted Signaling","PMC: 4393358"
"M_1","O_4","Pdgfa","Pdgfra",0.00520735098019248,0,"PDGFA_PDGFRA","Pdgfa  - Pdgfra","PDGF","Secreted Signaling","PMID: 15207812"
"O_15","O_4","Pdgfa","Pdgfra",0.00225410621419724,0,"PDGFA_PDGFRA","Pdgfa  - Pdgfra","PDGF","Secreted Signaling","PMID: 15207812"
"M_1","O_7","Pdgfa","Pdgfra",0.00446097363400336,0,"PDGFA_PDGFRA","Pdgfa  - Pdgfra","PDGF","Secreted Signaling","PMID: 15207812"
"O_15","O_7","Pdgfa","Pdgfra",0.00192918586345898,0,"PDGFA_PDGFRA","Pdgfa  - Pdgfra","PDGF","Secreted Signaling","PMID: 15207812"
"M_1","O_13","Pdgfa","Pdgfra",0.0086449447629626,0,"PDGFA_PDGFRA","Pdgfa  - Pdgfra","PDGF","Secreted Signaling","PMID: 15207812"
"O_15","O_13","Pdgfa","Pdgfra",0.00375373420352432,0,"PDGFA_PDGFRA","Pdgfa  - Pdgfra","PDGF","Secreted Signaling","PMID: 15207812"
"M_1","O_4","Pdgfa","Pdgfrb",0.00124552127752214,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"O_15","O_4","Pdgfa","Pdgfrb",0.000536865474145394,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"M_1","O_13","Pdgfa","Pdgfrb",0.00171412677351978,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"O_15","O_13","Pdgfa","Pdgfrb",0.000739134224064533,0,"PDGFA_PDGFRB","Pdgfa  - Pdgfrb","PDGF","Secreted Signaling","PMID: 15207812"
"T_7","O_10","Vegfa","Flt1",0.116920387969997,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_1","O_10","Vegfa","Flt1",0.068643478901951,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_5","O_10","Vegfa","Flt1",0.0406284810617863,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_3","O_10","Vegfa","Flt1",0.015450609339435,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_6","O_10","Vegfa","Flt1",0.0332212288949595,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_0","O_10","Vegfa","Flt1",0.0578780897535561,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_8","O_10","Vegfa","Flt1",0.00776286234211324,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"O_15","O_10","Vegfa","Flt1",0.00573333289140512,0,"VEGFA_VEGFR1","Vegfa  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"T_7","O_10","Vegfa","Kdr",0.12931353132048,0,"VEGFA_VEGFR2","Vegfa  - Vegfr2","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_1","O_10","Vegfa","Kdr",0.0763619367714394,0,"VEGFA_VEGFR2","Vegfa  - Vegfr2","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_5","O_10","Vegfa","Kdr",0.0453502429527189,0,"VEGFA_VEGFR2","Vegfa  - Vegfr2","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_3","O_10","Vegfa","Kdr",0.0172990113616074,0,"VEGFA_VEGFR2","Vegfa  - Vegfr2","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_6","O_10","Vegfa","Kdr",0.0371154387106559,0,"VEGFA_VEGFR2","Vegfa  - Vegfr2","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_0","O_10","Vegfa","Kdr",0.0644698500696492,0,"VEGFA_VEGFR2","Vegfa  - Vegfr2","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"M_8","O_10","Vegfa","Kdr",0.00869968321856436,0,"VEGFA_VEGFR2","Vegfa  - Vegfr2","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"O_15","O_10","Vegfa","Kdr",0.00642681689884412,0,"VEGFA_VEGFR2","Vegfa  - Vegfr2","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"B_8","O_10","Vegfb","Flt1",0.00512779267125533,0,"VEGFB_VEGFR1","Vegfb  - Vegfr1","VEGF","Secreted Signaling","KEGG: mmu04370; PMID: 16633338"
"T_7","O_10","Vegfa","FLT1_KDR",0.132572956585883,0,"VEGFA_VEGFR1R2","Vegfa  - Vegfr1r2","VEGF","Secreted Signaling","PMID: 16633338"
"M_1","O_10","Vegfa","FLT1_KDR",0.0784068753078019,0,"VEGFA_VEGFR1R2","Vegfa  - Vegfr1r2","VEGF","Secreted Signaling","PMID: 16633338"
"M_5","O_10","Vegfa","FLT1_KDR",0.0466066080232803,0,"VEGFA_VEGFR1R2","Vegfa  - Vegfr1r2","VEGF","Secreted Signaling","PMID: 16633338"
"M_3","O_10","Vegfa","FLT1_KDR",0.0177927402307165,0,"VEGFA_VEGFR1R2","Vegfa  - Vegfr1r2","VEGF","Secreted Signaling","PMID: 16633338"
"M_6","O_10","Vegfa","FLT1_KDR",0.0381527874588851,0,"VEGFA_VEGFR1R2","Vegfa  - Vegfr1r2","VEGF","Secreted Signaling","PMID: 16633338"
"M_0","O_10","Vegfa","FLT1_KDR",0.0662191558001113,0,"VEGFA_VEGFR1R2","Vegfa  - Vegfr1r2","VEGF","Secreted Signaling","PMID: 16633338"
"M_8","O_10","Vegfa","FLT1_KDR",0.00895021510508841,0,"VEGFA_VEGFR1R2","Vegfa  - Vegfr1r2","VEGF","Secreted Signaling","PMID: 16633338"
"O_15","O_10","Vegfa","FLT1_KDR",0.00661233179582351,0,"VEGFA_VEGFR1R2","Vegfa  - Vegfr1r2","VEGF","Secreted Signaling","PMID: 16633338"
"O_4","T_4","Igf1","Igf1r",0.00252241297495163,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_7","T_4","Igf1","Igf1r",0.00192622278389713,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_13","T_4","Igf1","Igf1r",0.00286693284190464,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_4","T_7","Igf1","Igf1r",0.007701782720557,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_7","T_7","Igf1","Igf1r",0.00593813288520313,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_13","T_7","Igf1","Igf1r",0.00885437931649397,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_4","M_8","Igf1","Igf1r",0.0005131459493388,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_7","M_8","Igf1","Igf1r",0.000390415457811796,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_13","M_8","Igf1","Igf1r",0.000580675650017704,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_4","O_10","Igf1","Igf1r",0.000364717799322549,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_7","O_10","Igf1","Igf1r",0.000277487440384554,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_13","O_10","Igf1","Igf1r",0.000412714752331422,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_4","O_4","Igf1","Igf1r",0.00153576211475353,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_7","O_4","Igf1","Igf1r",0.0011793443416742,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_13","O_4","Igf1","Igf1r",0.00175717320192489,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_4","O_7","Igf1","Igf1r",0.00073167757471354,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_7","O_7","Igf1","Igf1r",0.000557901876070756,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_13","O_7","Igf1","Igf1r",0.00083012769649217,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_4","O_13","Igf1","Igf1r",0.00121008282771103,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_7","O_13","Igf1","Igf1r",0.000922378401607805,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_13","O_13","Igf1","Igf1r",0.00137236258238765,0,"IGF1_IGF1R","Igf1  - Igf1r","IGF","Secreted Signaling","PMID: 14604834"
"O_4","O_15","Igf1","ITGA6_ITGB4",0.00255738270613541,0,"IGF1_ITGA6_ITGB4","Igf1  - (Itga6+Itgb4)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"O_7","O_15","Igf1","ITGA6_ITGB4",0.0019530531287522,0,"IGF1_ITGA6_ITGB4","Igf1  - (Itga6+Itgb4)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"O_13","O_15","Igf1","ITGA6_ITGB4",0.00290690198393912,0,"IGF1_ITGA6_ITGB4","Igf1  - (Itga6+Itgb4)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"B_6","M_1","Ccl5","Ccr1",0.00872787434054132,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_3","M_1","Ccl5","Ccr1",0.150461036873433,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_5","M_1","Ccl5","Ccr1",0.0262311795897843,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_0","M_1","Ccl5","Ccr1",0.0486704492216436,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_1","Ccl5","Ccr1",0.0564549722027103,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_1","Ccl5","Ccr1",0.0433374352343633,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"B_6","M_2","Ccl5","Ccr1",0.0157879785084226,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_3","M_2","Ccl5","Ccr1",0.243955399469212,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_5","M_2","Ccl5","Ccr1",0.0467817614522205,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_0","M_2","Ccl5","Ccr1",0.0852616126456848,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_2","Ccl5","Ccr1",0.0982939568822602,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_2","Ccl5","Ccr1",0.0762404802256307,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"B_6","M_5","Ccl5","Ccr1",0.00426409859099108,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_3","M_5","Ccl5","Ccr1",0.0793089416502663,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_5","M_5","Ccl5","Ccr1",0.0129323178413427,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_0","M_5","Ccl5","Ccr1",0.0242788202869772,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Ccl5","Ccr1",0.0282780248996687,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl5","Ccr1",0.0215579283915434,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"B_6","M_3","Ccl5","Ccr1",0.00543208825362188,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_3","M_3","Ccl5","Ccr1",0.0989891412000193,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_5","M_3","Ccl5","Ccr1",0.0164354502707823,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_0","M_3","Ccl5","Ccr1",0.0307597355940371,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_3","Ccl5","Ccr1",0.0357873209892814,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl5","Ccr1",0.027332883028714,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"B_6","M_6","Ccl5","Ccr1",0.0125375719446003,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_3","M_6","Ccl5","Ccr1",0.203440060615673,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_5","M_6","Ccl5","Ccr1",0.0373928283932632,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_0","M_6","Ccl5","Ccr1",0.0687065561204764,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_6","Ccl5","Ccr1",0.0794281631326594,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_6","Ccl5","Ccr1",0.06131961716305,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"B_6","M_0","Ccl5","Ccr1",0.00633419277568988,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_3","M_0","Ccl5","Ccr1",0.113652759604198,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_5","M_0","Ccl5","Ccr1",0.0191297311837307,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_0","M_0","Ccl5","Ccr1",0.0357169400607927,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_0","Ccl5","Ccr1",0.0415200566294402,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl5","Ccr1",0.0317559141252898,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"B_6","M_8","Ccl5","Ccr1",0.00826602165198738,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_3","M_8","Ccl5","Ccr1",0.143585480135053,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_5","M_8","Ccl5","Ccr1",0.024866339511514,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"T_0","M_8","Ccl5","Ccr1",0.0461934523830756,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_8","Ccl5","Ccr1",0.0536041191155111,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_8","Ccl5","Ccr1",0.0411201211827453,0,"CCL5_CCR1","Ccl5  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_2","M_1","Ccl3","Ccr1",0.0281976963747452,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_6","M_1","Ccl3","Ccr1",0.0242480341283973,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_1","Ccl3","Ccr1",0.00587726006604043,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_2","M_2","Ccl3","Ccr1",0.0502094891121063,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_6","M_2","Ccl3","Ccr1",0.0433140473725574,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_2","Ccl3","Ccr1",0.0106562496265029,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_2","M_5","Ccl3","Ccr1",0.0139160846306846,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_6","M_5","Ccl3","Ccr1",0.0119422704028747,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl3","Ccr1",0.00286718285424542,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_2","M_3","Ccl3","Ccr1",0.0176809283698984,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_6","M_3","Ccl3","Ccr1",0.0151813415453893,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl3","Ccr1",0.00365394401998718,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_2","M_6","Ccl3","Ccr1",0.0401616077363709,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_6","M_6","Ccl3","Ccr1",0.0345958133063054,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_6","Ccl3","Ccr1",0.00845328184038712,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_2","M_0","Ccl3","Ccr1",0.020575110767692,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_6","M_0","Ccl3","Ccr1",0.0176737292876023,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_0","Ccl3","Ccr1",0.0042620183356893,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_2","M_8","Ccl3","Ccr1",0.02673334509108,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_6","M_8","Ccl3","Ccr1",0.0229839440181614,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_8","Ccl3","Ccr1",0.00556540634500895,0,"CCL3_CCR1","Ccl3  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_1","M_1","Ccl8","Ccr1",0.0177097545285033,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_1","Ccl8","Ccr1",0.0040090659291329,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_1","Ccl8","Ccr1",0.00594540108492197,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_8","M_1","Ccl8","Ccr1",0.000770862443818379,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"O_4","M_1","Ccl8","Ccr1",0.0113969537612962,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_1","M_2","Ccl8","Ccr1",0.0318023352468335,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_2","Ccl8","Ccr1",0.00728009111919432,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_2","Ccl8","Ccr1",0.0107791975227114,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_8","M_2","Ccl8","Ccr1",0.00140353772866442,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"O_4","M_2","Ccl8","Ccr1",0.0205713093034384,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_1","M_5","Ccl8","Ccr1",0.00869257705573689,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_5","Ccl8","Ccr1",0.00195391599781602,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_5","Ccl8","Ccr1",0.00290052682784586,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_8","M_5","Ccl8","Ccr1",0.000375073478135091,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"O_4","M_5","Ccl8","Ccr1",0.00557578493252862,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_1","M_3","Ccl8","Ccr1",0.0110601085398444,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_3","Ccl8","Ccr1",0.00249070073666521,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_3","Ccl8","Ccr1",0.00369640373385596,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_8","M_3","Ccl8","Ccr1",0.000478322487040067,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"O_4","M_3","Ccl8","Ccr1",0.00710049976197837,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_1","M_6","Ccl8","Ccr1",0.025339801521619,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_5","M_6","Ccl8","Ccr1",0.00577100571429969,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_0","M_6","Ccl8","Ccr1",0.00855103238587685,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
"M_8","M_6","Ccl8","Ccr1",0.00111123572038908,0,"CCL8_CCR1","Ccl8  - Ccr1","CCL","Secreted Signaling","KEGG: mmu04060"
