"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccni",0.00410638738758682,0.1553243395236,0.378,0.277,1
"Phc1",0.00411042553091191,0.395917061323872,0.042,0.019,1
"Aptx",0.00411573848103742,0.545593067755144,0.057,0.028,1
"Tbc1d9",0.00411680190935026,1.7665494468142,0.012,0.003,1
"Rpa3",0.0041208128360265,0.0722426895807853,0.141,0.089,1
"1810062O18Rik",0.0041453459728237,1.42632787397041,0.012,0.003,1
"Gm43403",0.00416255848739931,0.969632339734873,0.012,0.003,1
"Rgmb",0.00417151320203981,1.66637139063338,0.018,0.005,1
"Dennd5a",0.00418518506654187,-1.12295718642834,0.072,0.122,1
"Lair1",0.00418560937247985,1.1995340713208,0.012,0.003,1
"Armt1",0.00420597195608975,0.856863305638893,0.048,0.023,1
"Snhg16",0.00421056454895646,0.358249199429702,0.114,0.069,1
"Mef2a",0.00422116138833482,0.184557153975268,0.18,0.118,1
"Nudt1",0.00422208512697081,1.13070454333153,0.033,0.013,1
"Ptpn6",0.00422894986190346,0.62027190317251,0.069,0.037,1
"Ube2m",0.00423578476614346,0.266775331702838,0.234,0.164,1
"Sp3os",0.00424738687302074,0.684800006694726,0.075,0.041,1
"Tlcd2",0.0042532346138221,0.600466792313109,0.021,0.007,1
"Mylip",0.00426094809945163,0.602612945448957,0.069,0.037,1
"Ccdc34",0.00428056056237316,0.919681244483469,0.042,0.019,1
"5830468F06Rik",0.00428797585764292,0.563818115044588,0.021,0.007,1
"Slc25a46",0.00429000335713941,0.327817315626617,0.087,0.049,1
"Med26",0.00429408758571874,1.04182586596809,0.054,0.027,1
"Rhbdd1",0.0043141166586218,0.897849395388841,0.042,0.019,1
"Cd4",0.00433728924340719,0.18387272274891,0.634,0.501,1
"Ascc3",0.00435817356102196,0.081800267019182,0.297,0.209,1
"Sirt2",0.00437684367591162,0.0258887854031535,0.195,0.129,1
"Csf2ra",0.00439134656361124,1.19155670523499,0.033,0.013,1
"Etf1",0.00439788965388754,0.137455683796106,0.486,0.368,1
"Unc93b1",0.00440704254841404,0.189434088105846,0.048,0.022,1
"Rpl18a",0.00441647404693812,0.0692450591889333,0.997,0.997,1
"Trim5",0.00442684421145712,-4.63002033041695,0,0.024,1
"Rxylt1",0.00443748731721474,0.505750467160104,0.096,0.057,1
"Arhgef2",0.00445575273658002,0.420535195723542,0.09,0.052,1
"Ywhah",0.00445970286220999,-0.60262971926497,0.351,0.392,1
"Pex1",0.00447638130559083,1.49488521523144,0.03,0.012,1
"Cux1",0.00447698132783112,0.169170294864491,0.165,0.109,1
"Gm12258",0.00447874322179561,0.549567206232091,0.045,0.021,1
"Agap2",0.00448136653136097,0.417799036461028,0.06,0.03,1
"9330020H09Rik",0.00448342577300594,0.373259087708355,0.048,0.023,1
"Carnmt1",0.00450335602246579,-0.551525540080115,0.351,0.398,1
"Phykpl",0.00451488409966341,0.386786971263199,0.084,0.047,1
"Vps8",0.00453115833223035,0.730263909478143,0.033,0.013,1
"Ccng1",0.00453164934294044,0.11508630521723,0.192,0.129,1
"Ier3",0.00453791627352154,0.335006872704004,0.054,0.026,1
"Arel1",0.00454027936052687,0.489033932075084,0.063,0.033,1
"Rbpj",0.00454134566166873,-0.608536552910109,0.393,0.415,1
"Ap2s1",0.00454763022784263,0.0712858433716891,0.345,0.246,1
"Ears2",0.00455821256679464,1.33281433891414,0.024,0.008,1
"Lrp8",0.00456102326064545,0.457212499690422,0.039,0.017,1
"Dnttip1",0.00457273245823875,0.273408953302213,0.138,0.088,1
"Eogt",0.00463084255937134,1.26753991481308,0.027,0.01,1
"Acat2",0.00463380909052425,-4.53147612808077,0,0.024,1
"Ankrd17",0.00463902711443441,0.240160200553073,0.396,0.295,1
"Tapbpl",0.00463968760036267,0.183615871094819,0.159,0.103,1
"Cds2",0.00465314155806514,0.153389142083448,0.258,0.18,1
"Dhx9",0.00465331669171131,0.217786103996699,0.408,0.303,1
"Phb",0.00465940853685895,0.659831722147544,0.087,0.05,1
"Psenen",0.00466078302426016,0.123713667424095,0.565,0.421,1
"Cwc25",0.00466937393307111,-0.122464745659991,0.27,0.186,1
"Chchd6",0.00467585585184504,1.13529450647222,0.027,0.01,1
"Dnlz",0.00469075526236492,0.463260382083633,0.105,0.063,1
"Usp2",0.00469500615321788,0.88579136975939,0.024,0.008,1
"Selenom",0.00470680936280488,-2.09162900577462,0.015,0.049,1
"Gramd1a",0.00471179540384143,0.0954947633978683,0.252,0.174,1
"Snx6",0.00471593599416831,0.162104199657531,0.21,0.144,1
"Fam204a",0.00472178908137689,0.0810611402794695,0.246,0.17,1
"Tmsb15b2",0.00472748788908683,0.414119088470883,0.093,0.054,1
"Golga5",0.00473602659373353,0.117233243243032,0.087,0.049,1
"Oip5os1",0.00473647131669232,-0.7199725055188,0.261,0.308,1
"Lypla1",0.00474910776963697,0.597112499203956,0.129,0.082,1
"Wipi2",0.00474975423145182,0.376505827638258,0.168,0.112,1
"Fyttd1",0.00476020555663876,0.0636455083135476,0.255,0.177,1
"Taf1",0.00476768768802236,0.269293408989509,0.252,0.18,1
"Tmem50b",0.0047748899050888,0.411877821409507,0.114,0.07,1
"Prkd3",0.00478242681280917,-1.74351217202113,0.015,0.049,1
"Adipor2",0.00478737643257947,0.0662697638714103,0.321,0.228,1
"Dap",0.0048197005817963,0.212694806225254,0.297,0.216,1
"U2surp",0.0048236780232114,0.136291384067197,0.429,0.322,1
"Ptdss2",0.00482401774440721,0.686649650063701,0.03,0.012,1
"C030037D09Rik",0.00483116317854648,0.936645596299162,0.027,0.01,1
"Trim36",0.00485053930036558,-4.62818959786394,0,0.023,1
"Scfd1",0.00485589285046113,0.263769048527541,0.186,0.124,1
"Gna15",0.0048591850329054,-1.01948716517305,0.111,0.164,1
"Tmem260",0.00486756896790859,0.688906887732334,0.048,0.023,1
"Polr2f",0.00487236191740933,0.0252285295955605,0.255,0.177,1
"Cpsf7",0.0048831076784614,0.243572284713334,0.177,0.119,1
"4833420G17Rik",0.00490489036731211,0.202780532867844,0.336,0.247,1
"Xxylt1",0.00490740829528396,1.00199384016859,0.039,0.017,1
"Kcnmb4",0.00491287844242913,-1.1828882532764,0.081,0.13,1
"Chmp3",0.00492283250116096,0.118495724370782,0.198,0.133,1
"Rnf126",0.00492289487544514,0.356165850032683,0.081,0.045,1
"2410022M11Rik",0.00492438425873757,0.7883206773545,0.039,0.017,1
"Swi5",0.00492657400532648,0.200991801401995,0.36,0.267,1
"Tsc1",0.00499882282731874,0.177439554065448,0.102,0.06,1
"Ikzf4",0.00500143536202498,0.832203580866374,0.039,0.017,1
"Mtx1",0.00500270561893098,0.54463692963963,0.081,0.046,1
"Btf3",0.00501352382993888,-0.158015402389455,0.91,0.9,1
"Bmi1",0.00502325948148095,0.235818205538551,0.087,0.05,1
"Chpt1",0.00502436525724618,0.393437878175682,0.054,0.027,1
"Samd11",0.00503629806695257,0.852853441119729,0.045,0.021,1
"Canx",0.00503691914634218,0.218579049728141,0.423,0.312,1
"Upf2",0.00503896143892658,0.182742977995368,0.294,0.211,1
"Foxred1",0.00505009606775807,0.686856484395443,0.042,0.019,1
"1600002K03Rik",0.00506070268023814,0.311580629146273,0.081,0.045,1
"Pdlim7",0.00506502198527357,0.908771715490349,0.039,0.017,1
"Mapk13",0.00506787881323786,3.57313069111058,0.006,0.001,1
"Rfk",0.00507056829305164,0.144721506339354,0.153,0.098,1
"Arl14ep",0.00507520512039442,0.762743538297847,0.039,0.017,1
"Sh3tc1",0.00507977706652777,3.6399721337888,0.006,0.001,1
"Aifm1",0.00508034042171181,0.347041321768439,0.099,0.059,1
"Gpr21",0.00510364935692524,3.1391836681193,0.006,0.001,1
"Ifi44l",0.00510364935692524,3.06073613633229,0.006,0.001,1
"Plcxd1",0.00510364935692524,3.42264403548431,0.006,0.001,1
"Kiss1r",0.00510364935692524,3.24472393407961,0.006,0.001,1
"Cul7",0.00510364935692524,3.28211465520677,0.006,0.001,1
"Oaz3",0.00510364935692524,2.81673919734187,0.006,0.001,1
"Dennd1a",0.00511353677847547,0.442331851229807,0.093,0.054,1
"Gm13166",0.00511562348756052,2.99340004860063,0.006,0.001,1
"C530008M17Rik",0.00511562348756052,2.60250977031052,0.006,0.001,1
"Wdfy3",0.00511562348756052,2.92822376482434,0.006,0.001,1
"Timd4",0.00511562348756052,2.99737972251813,0.006,0.001,1
"Scarf1",0.00511562348756052,3.10180764160288,0.006,0.001,1
"Hist1h2bl",0.00511562348756052,2.71911166341423,0.006,0.001,1
"Gm20522",0.00511562348756052,3.17349410250895,0.006,0.001,1
"B4galt6",0.00511562348756052,2.54188226434058,0.006,0.001,1
"Gm45309",0.00511562348756052,2.80972765148872,0.006,0.001,1
"Ccdc12",0.00512706886930139,0.0764893823665447,0.369,0.264,1
"Amigo1",0.00512762300428895,2.37059602873903,0.006,0.001,1
"Cd177",0.00512762300428895,2.54187122213484,0.006,0.001,1
"Capn12",0.00512762300428895,2.93103865388958,0.006,0.001,1
"Csgalnact1",0.00512762300428895,2.43043188868324,0.006,0.001,1
"Cabcoco1",0.00512762300428895,2.69606068339196,0.006,0.001,1
"Gm48882",0.00512762300428895,2.29669168041734,0.006,0.001,1
"Cacna2d4",0.00512762300428895,2.91449376290389,0.006,0.001,1
"Ecsit",0.00513535685816883,0.411791903592715,0.069,0.037,1
"Pard3b",0.00513964795404996,1.79036663263325,0.006,0.001,1
"Slc24a3",0.00513964795404996,2.26975182046957,0.006,0.001,1
"Igsf3",0.00513964795404996,2.14855252685258,0.006,0.001,1
"Pirb",0.00513964795404996,1.73412151196589,0.006,0.001,1
"Zfp27",0.00513964795404996,2.17069560863415,0.006,0.001,1
"Eldr",0.00513964795404996,2.48177487243859,0.006,0.001,1
"Pcx",0.00513964795404996,1.86668580712526,0.006,0.001,1
"Gm17146",0.00513964795404996,1.61234876789166,0.006,0.001,1
"Gm16251",0.00513964795404996,1.65347883881801,0.006,0.001,1
"Ndor1",0.00515482407895106,0.599378699992398,0.057,0.029,1
"Myadm",0.0051690539546711,-3.01975182054512,0.006,0.034,1
"Avpi1",0.00518250490587112,-0.751522841260358,0.078,0.13,1
"Mlf2",0.00518351084763512,0.150999651918768,0.195,0.132,1
"Asb6",0.00520571909428561,0.37080490945007,0.108,0.066,1
"Babam2",0.00523546511264233,0.203564733377607,0.126,0.078,1
"AI504432",0.00523984145237031,0.187228945146998,0.174,0.114,1
"Il23r",0.00525151867401705,-1.21962092050095,0.066,0.113,1
"Cep83",0.00525700663372412,-0.0492641403866315,0.228,0.154,1
"Dr1",0.00526079850079927,0.175830546705243,0.189,0.128,1
"Dot1l",0.00527387581736745,0.164281026658884,0.213,0.147,1
"Zfp169",0.00527795795263362,0.264598280265239,0.063,0.033,1
"Hist1h4d",0.00528391729542131,-1.27453465905011,0.054,0.099,1
"Cib1",0.0052992511915981,0.0893200769395144,0.168,0.109,1
"Zfp422",0.00530660243203843,0.768871276433603,0.033,0.014,1
"Lrrc42",0.00530761950074988,0.496742489283091,0.06,0.031,1
"Pde3b",0.00531982577964517,0.0866036349034861,0.453,0.343,1
"Wwp2",0.0053380686431949,0.179167443042004,0.117,0.072,1
"Twistnb",0.00534601520104031,0.125350409419929,0.369,0.271,1
"Arpc1a",0.00534759182281769,0.0936983018927646,0.279,0.198,1
"Kidins220",0.00535291811110247,0.374523878432686,0.147,0.096,1
"Ctps",0.00535837809974077,0.590049070191453,0.051,0.025,1
"Snhg14",0.0053694267775259,1.03705858554157,0.021,0.007,1
"Rbbp6",0.00539237010245333,0.157448252358473,0.45,0.342,1
"Mettl16",0.00539530009990926,0.151940371572877,0.126,0.079,1
"Supt3",0.00541504310015836,0.54875630842534,0.051,0.025,1
"Fam234b",0.00542276728399836,0.755739539159207,0.033,0.014,1
"Sdhb",0.005437838962592,0.135819945294441,0.324,0.233,1
"Mrpl4",0.00544300073688983,0.18155473384116,0.15,0.097,1
"Poldip3",0.00545336139300449,0.134511645893,0.282,0.199,1
"Rnaset2a",0.00545634643057286,0.0788063854600107,0.225,0.156,1
"Ppp1r16a",0.00548766039776717,1.1488856629339,0.021,0.007,1
"Pcyt1b",0.00549553786767425,2.39448797763262,0.015,0.004,1
"Slc25a16",0.00550631144210615,0.216506751652187,0.051,0.025,1
"Cyb5b",0.00550650890113596,0.233277920316303,0.141,0.091,1
"Sdhc",0.00551437375727058,0.308130660458364,0.144,0.094,1
"Dlg3",0.00553844364456646,2.22546874667773,0.015,0.004,1
"Cep97",0.00554860279995364,0.313411969437858,0.138,0.089,1
"Slf1",0.00554879555151647,0.457404113603093,0.063,0.033,1
"Zzz3",0.00555612129119581,0.131127565864068,0.198,0.134,1
"Fhl3",0.00555814350696711,1.32314334357291,0.027,0.01,1
"Hnrnpa0",0.00556188215902929,-0.480739494536664,0.498,0.499,1
"Cops4",0.00557540802762425,0.225026001345342,0.228,0.16,1
"Elmod3",0.00557546037782198,1.79592326551032,0.015,0.004,1
"Zbed4",0.00557916746934524,0.754917398040492,0.045,0.021,1
"C1qtnf4",0.00557936989455021,0.696081194735705,0.048,0.023,1
"Ly75",0.00558397567459384,-1.39802297191353,0.081,0.128,1
"Ube2v1",0.00558495058872823,0.0674234850703949,0.282,0.197,1
"Klrc2",0.00559348277398444,-3.05221876954638,0.003,0.028,1
"Zranb2",0.0055966497218579,0.0471343917280426,0.285,0.201,1
"Lfng",0.00562512155568464,-1.24556150017975,0.054,0.099,1
"Eml5",0.00564064820809675,0.591577520850484,0.087,0.05,1
"Bloc1s5",0.0056452307951096,0.816786660295297,0.03,0.012,1
"Rbm17",0.0056487722242299,0.109523491591517,0.276,0.194,1
"Clstn1",0.00569934178358431,0.556648977420144,0.054,0.027,1
"Mndal",0.00569989114588818,0.185533916735383,0.366,0.274,1
"Gm31718",0.00570046717677774,1.10287374167088,0.015,0.004,1
"5830432E09Rik",0.00570046728405713,1.51681330201534,0.015,0.004,1
"Mkrn1",0.0057024849023107,-0.432861718371604,0.441,0.46,1
"Mthfd1l",0.00570385227215243,0.467680168453334,0.051,0.025,1
"Prickle1",0.00570483344478163,1.34412100111767,0.027,0.01,1
"Abcc10",0.00570678347668382,1.3834496755934,0.015,0.004,1
"Gm11110",0.00570984737109639,0.69055182567815,0.045,0.021,1
"Zscan18",0.00571943480101366,1.32821451751478,0.015,0.004,1
"Mvb12a",0.00574223468742584,0.211627259982435,0.117,0.072,1
"Zfp946",0.00578187678663963,1.13461749687552,0.024,0.009,1
"Arpc2",0.00582024237273187,-0.2105813195257,0.901,0.904,1
"Gdf11",0.00583645098594757,0.612964754340092,0.03,0.012,1
"Zfas1",0.00584146070699329,0.0298103123441968,0.366,0.272,1
"Eif2ak2",0.00587331269537005,0.583514148341731,0.045,0.021,1
"Nipal1",0.00587513979590604,-1.46208571566585,0.03,0.069,1
"Tgm2",0.0058777676246235,0.736214209521922,0.024,0.009,1
"Gm16062",0.00588131668719175,-3.10159645570623,0.009,0.038,1
"Lman1",0.00588978876776738,0.38929715866086,0.147,0.097,1
"Osbpl5",0.00589068433017006,1.06971466618553,0.018,0.005,1
"Rps14",0.00589293705861727,0.0663652340961871,0.991,0.999,1
"Alkbh6",0.00589404714509627,0.585173370254542,0.057,0.029,1
"Rabep2",0.00589534134148623,0.533517000367527,0.054,0.027,1
"Actr3",0.0059154187559932,0.138572958694567,0.721,0.583,1
"Ttc7b",0.00591727793263069,0.489098656889698,0.036,0.015,1
"Mettl5",0.00594368249823554,0.344794121412641,0.084,0.048,1
"Cltb",0.00595099699334553,0.0897772574990601,0.111,0.067,1
"Nemp2",0.00596384491232045,0.512163724515001,0.075,0.042,1
"Rbm6",0.0059645453484638,0.210123255739508,0.231,0.162,1
"Inppl1",0.00596939021089064,0.853462157374699,0.042,0.019,1
"Jak2",0.00597638601925984,0.0335537983268959,0.658,0.509,1
"Emc9",0.00598250967860599,0.565425198016611,0.039,0.017,1
"Amz1",0.00598709880044856,2.1993885147555,0.009,0.002,1
"Tusc3",0.00598815996308661,0.355788531379954,0.123,0.078,1
"Stamos",0.00599688019586641,1.98334940083496,0.009,0.002,1
"Ubc",0.00602256477180347,-0.533446524371491,0.471,0.485,1
"Spop",0.00602409400983584,0.0570382015619532,0.267,0.187,1
"Galnt10",0.00603393335964763,0.694443337222061,0.018,0.005,1
"Gm48682",0.00603614992089798,1.82205523362704,0.009,0.002,1
"Gm10767",0.00603614992089798,1.98952064845386,0.009,0.002,1
"Tet2",0.00603776397125925,0.29193446991557,0.276,0.195,1
"Fcgr4",0.00604600348002452,1.78178342989193,0.009,0.002,1
"Bbs10",0.00604600348002452,1.29352222847488,0.009,0.002,1
"Lilrb4a",0.00604754984950265,-0.606206171414114,0.159,0.218,1
"Cfl1",0.00605566170029937,0.165173878288347,0.883,0.81,1
"Rbpms",0.00605587128037645,1.34402358028533,0.009,0.002,1
"Trip6",0.00605587152717577,1.8261073924557,0.009,0.002,1
"Dhdh",0.00605587152717577,1.53781303265883,0.009,0.002,1
"Pcdhgb5",0.00605587152717577,1.63328830488737,0.009,0.002,1
"Bptf",0.00606208704019313,0.200567147480479,0.489,0.38,1
"Il1rl1",0.00609759413168904,0.183931629963061,0.024,0.009,1
"Xrn2",0.00610623463158417,0.136553920462353,0.535,0.409,1
"Topbp1",0.00611938933805139,0.126010449527054,0.192,0.13,1
"3010003L21Rik",0.00613338750652869,1.7391640701093,0.033,0.014,1
"Ccdc115",0.00614318196584961,0.485594719822034,0.108,0.066,1
"Polb",0.00616479660922782,0.204176548233355,0.138,0.088,1
"Mlh3",0.00616792376517775,0.857031853240722,0.033,0.014,1
"Eif2s2",0.00617526283279732,-0.31221763552573,0.679,0.646,1
"Ggta1",0.00618721732962582,0.389070103872031,0.075,0.042,1
"Drap1",0.0061992799783385,0.117371329393191,0.462,0.352,1
"Eif5",0.00621355526837665,-0.253366832529418,0.778,0.746,1
"Srsf3",0.00622587026783618,-0.287539426777443,0.685,0.67,1
"Ecpas",0.00623385082860086,0.248745563776496,0.153,0.1,1
"Sdf2",0.00630022444819864,-0.839397107233297,0.177,0.229,1
"Gng10",0.00630976981306269,0.021436133310216,0.351,0.254,1
"Tmem237",0.00631175327816093,0.783704804161377,0.033,0.014,1
"Smad2",0.00631238069930597,-0.975288568008436,0.072,0.12,1
"Actr8",0.00631238397715619,0.312246559864557,0.093,0.055,1
"Fnbp4",0.00633294057275222,0.166920454456798,0.237,0.166,1
"Ecd",0.00634639078100111,0.3173689177053,0.093,0.055,1
"Map2k5",0.00636522832512824,1.2203922584473,0.06,0.032,1
"Myo9b",0.00637148583307245,0.193685935737814,0.126,0.08,1
"Alkbh8",0.00638268958027977,0.280633474812009,0.069,0.038,1
"Herc2",0.00638321267734667,0.322200305785457,0.156,0.105,1
"Rbbp4",0.00640662296429068,0.104690596010203,0.432,0.318,1
"Lats2",0.00642130383612532,-0.859734369627454,0.066,0.113,1
"Mzt1",0.00642330129833982,0.41596203200278,0.171,0.117,1
"Scaf4",0.00642866481520378,0.210826163703483,0.084,0.048,1
"Calhm6",0.00642980956891061,0.726146415694627,0.051,0.025,1
"Abcd4",0.00643034018763935,0.857042758784588,0.036,0.016,1
"Fbxw2",0.00643470132109631,0.0858998571333711,0.327,0.236,1
"Atg10",0.00644258454987151,0.450157490179001,0.057,0.029,1
"Elp2",0.00644302714424428,0.290364427120513,0.072,0.04,1
"Khdrbs1",0.0064506873386601,0.119775834525403,0.703,0.582,1
"Zfp523",0.00647063430496581,0.625900911329127,0.033,0.014,1
"Glmn",0.00650826189844079,0.525071733991023,0.051,0.025,1
"Tmc8",0.0065173533316316,1.08660719128598,0.036,0.016,1
"Zbtb42",0.00654092288020042,-4.02300086774234,0.003,0.027,1
"Rhoa",0.00657423359267734,-0.261323997789656,0.772,0.73,1
"Ppp2r5c",0.00659469132337861,0.12168910412271,0.39,0.287,1
"Tmem179b",0.00662697070120387,0.0861774686852051,0.255,0.18,1
"Ece1",0.00662952730044355,-1.37854112644904,0.129,0.178,1
"Nhp2",0.0066385151118297,0.234398614301222,0.213,0.15,1
"Nudt16l1",0.00663860561174413,-1.86300130266162,0.033,0.07,1
"Ifit1bl1",0.00664503231582157,2.23192668093645,0.012,0.003,1
"Zkscan14",0.00665332504254529,0.324825293247881,0.096,0.057,1
"Lnx1",0.00666203798031873,2.13072219932447,0.012,0.003,1
"Fos",0.0066629785183703,-1.59099557190432,0.069,0.115,1
"Cyb5a",0.00668759504760811,-0.674984800590843,0.369,0.391,1
"Scrn2",0.00672186635608269,1.9360649924339,0.012,0.003,1
"Lhfpl4",0.00673904865612484,1.82439037922327,0.012,0.003,1
"Igsf8",0.00675589265057314,-1.46618581898149,0.027,0.064,1
"Cacna2d2",0.00675627042303937,1.84659573728752,0.012,0.003,1
"Gcnt2",0.00676161070475879,-0.823060138929227,0.072,0.121,1
"Rab7b",0.0067648961310304,1.81701066797771,0.012,0.003,1
"Cyth2",0.00677031578936552,-0.810527959583208,0.084,0.132,1
"Caap1",0.00677190658796161,0.512873300193699,0.096,0.058,1
"Ggt7",0.00680817330839753,1.6088692991047,0.012,0.003,1
"Wnt4",0.00682555372679714,1.6226944102006,0.012,0.003,1
"Bicral",0.00682748923203377,0.747163251025245,0.048,0.024,1
"Rad23b",0.00683137535589218,0.0820913645690242,0.282,0.202,1
"Spty2d1",0.00683493615361772,-0.980290461029925,0.195,0.242,1
"Dkkl1",0.00683685735211868,-1.84850557505642,0.012,0.042,1
"Olfr482",0.00685104807215562,1.31660648421372,0.021,0.007,1
"Dapk2",0.00685169911558155,1.06697382638351,0.012,0.003,1
"Mrpl2",0.00686089409336396,0.131877466399587,0.09,0.053,1
"Fkbp5",0.00689063253273781,0.38518433580006,0.096,0.057,1
"Klk8",0.00689518324431617,0.129031172060365,0.363,0.268,1
"Gm16283",0.00689547478479656,1.22585499617695,0.012,0.003,1
"Sgtb",0.0069203681496471,-2.35698308009327,0.012,0.042,1
"1700007L15Rik",0.00692621440572552,1.21384334952032,0.021,0.007,1
"Cmtm7",0.00693394826401964,0.223510441191261,0.165,0.11,1
"Slc2a8",0.00693784397970388,1.1128246708202,0.021,0.007,1
"Slc12a6",0.00694410961637385,0.276299694457803,0.144,0.094,1
"Memo1",0.00694613050061303,0.124687085184729,0.138,0.089,1
"Mtus2",0.0069567626929877,1.22899924711888,0.027,0.01,1
"Pfas",0.00696699468974668,1.18949912560257,0.021,0.007,1
"Npm1",0.00698105858529125,-0.134399265459635,0.94,0.932,1
"E130311K13Rik",0.00698152662053711,0.597804332746224,0.03,0.012,1
"Ets2",0.00698462517882117,0.310693605059718,0.075,0.042,1
"Tle1",0.00698665848970835,-3.04593765180816,0.003,0.027,1
"Mrpl48",0.00699029507574385,0.162571294446575,0.12,0.075,1
"Gm48236",0.00699728739801012,-4.61146510146746,0,0.021,1
"Oard1",0.00700586108278077,0.196380000363716,0.108,0.066,1
"Adcy3",0.00702506128927615,0.597883654971722,0.03,0.012,1
"Mtx2",0.00702674634949563,0.0974759680975459,0.078,0.044,1
"Mtx3",0.00703151375403265,1.04466031755586,0.021,0.007,1
"Wrn",0.00703829556217086,0.612657600656099,0.114,0.073,1
"Ada",0.00704807205509805,0.465943894953953,0.03,0.012,1
"Sp2",0.00705648896209597,0.321710932594923,0.087,0.051,1
"Gm43920",0.0070787733090008,0.95912415314531,0.021,0.007,1
"Xpnpep1",0.00709176945244619,0.751403000856608,0.072,0.04,1
"4933421O10Rik",0.00709743921887239,0.643604814257142,0.057,0.03,1
"4930570N18Rik",0.00710845511657152,0.772025356079795,0.021,0.007,1
"Arhgap25",0.00713011411252738,0.183935666359927,0.129,0.082,1
"Hltf",0.00714886178999872,0.198791547407508,0.189,0.129,1
"Mff",0.00717181660576357,0.0400479966722411,0.273,0.193,1
"Mecr",0.00717350372712284,0.427688499895215,0.03,0.012,1
"Nfatc2",0.00719451285060562,0.14338813930722,0.24,0.168,1
"Gm32856",0.00720477751014294,0.945061300963742,0.027,0.01,1
"Pwp1",0.00720795596706998,0.231970857940556,0.096,0.058,1
"Hes6",0.00721878764057747,0.456925980960317,0.069,0.038,1
"Pms1",0.00722449937615146,0.304588870104912,0.042,0.02,1
"Faap20",0.00726505457220855,0.42612094914171,0.096,0.058,1
"Mthfsd",0.00727568913127759,0.898055743600047,0.033,0.014,1
"Gm5914",0.00727662483788055,0.0764983250024387,0.114,0.07,1
"E4f1",0.00728887352669258,0.117542854613946,0.12,0.075,1
"Adam12",0.00729004700170744,-2.29820837694397,0.009,0.037,1
"Prkcz",0.00729862494546739,0.344348527874152,0.126,0.081,1
"Npat",0.00731847552185431,0.341275454634095,0.153,0.101,1
"C030006K11Rik",0.00732150654855223,0.682370632223443,0.027,0.01,1
"B630019A10Rik",0.00732904036240539,0.924227019746046,0.033,0.014,1
"Ptbp3",0.00732945223711623,-0.332274786077685,0.598,0.595,1
"Ccl2",0.0073321825036857,-2.70396403445021,0.009,0.037,1
"2810013P06Rik",0.0073565328619071,0.169697743347876,0.18,0.123,1
"1300014J16Rik",0.00735991527549681,0.91438420696459,0.024,0.009,1
"Epop",0.00736548599556998,0.936185845119445,0.024,0.009,1
"Nle1",0.00739396888098565,0.435356072091504,0.048,0.024,1
"Zfp800",0.00740065717488807,0.125446136490674,0.204,0.14,1
"Por",0.00740935030884421,-0.144495897107551,0.237,0.164,1
"Xpot",0.0074345018158045,0.463163628333459,0.072,0.04,1
"Cenpw",0.00743696379816926,0.411445586441777,0.12,0.076,1
"Akip1",0.00752255254209407,0.800509074326736,0.036,0.016,1
"Tbc1d22a",0.0075280868491516,0.498747054039968,0.054,0.028,1
"Gnpnat1",0.00752992280924364,0.146733315368582,0.111,0.069,1
"Dtx3l",0.0075415483997768,0.120497657243016,0.117,0.073,1
"Gm5547",0.0075443429435338,0.131533523095217,0.174,0.117,1
"Cog4",0.00756282793051867,0.293064705626482,0.108,0.067,1
"Coq2",0.0075703527172345,0.364614784316607,0.075,0.042,1
"Armcx3",0.00758849015304124,0.301042358955398,0.081,0.047,1
"Adam15",0.00758958299195316,0.588654323430669,0.033,0.014,1
"Mbd3",0.00759194480550539,0.24871788297819,0.15,0.099,1
"Nrip1",0.00759396470989561,-0.402958078416219,0.565,0.563,1
"Lta",0.00762728521358754,0.350220767634541,0.066,0.036,1
"E230001N04Rik",0.00764929543491811,0.894847877602329,0.045,0.022,1
"Mrps16",0.00765760674978141,0.18443589510079,0.324,0.238,1
"Ubiad1",0.007700476309144,1.54762767523022,0.018,0.006,1
"Gm7072",0.00772539106906437,0.449692599739091,0.06,0.032,1
"Lrif1",0.00774113471577211,0.148368231151882,0.174,0.118,1
"Ubxn2a",0.00774929290497925,0.18117653843496,0.282,0.203,1
"Nhlrc3",0.00775993216676411,0.384894439895661,0.075,0.043,1
"Bcl11b",0.0077673001389172,0.069870389538274,0.526,0.398,1
"Clcf1",0.00777072654129499,-2.20758176329469,0.009,0.037,1
"AC241534.1",0.0077757531390601,2.70917476844529,0.015,0.004,1
"Ppm1f",0.00777883164787517,1.41906892772818,0.018,0.006,1
"Spsb1",0.00778592728865614,0.482524116910838,0.054,0.028,1
"Noc4l",0.00781938017412141,0.175655990901235,0.072,0.04,1
"Cul5",0.00783142749476046,0.208915799777451,0.165,0.11,1
"Whamm",0.00783232426366157,0.430263962565438,0.108,0.068,1
"Atl2",0.00784053766417104,0.380424829581506,0.105,0.065,1
"Smg1",0.00787769898774337,0.253778081178252,0.309,0.226,1
"Fam3c",0.00788860959346465,-0.761793189321141,0.162,0.215,1
"Sirt5",0.00790133191464992,1.14342215548539,0.018,0.006,1
"Harbi1",0.0079143152545531,0.488314654790467,0.036,0.016,1
"Sostdc1",0.00795436065869629,0.631824596271865,0.042,0.02,1
"Snhg20",0.00795682474627362,0.210132378215248,0.162,0.108,1
