gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_IL10_KOTLS_median
Mark2,0.029867793297539916,0.08856750257537103,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Gm17227,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spindoc,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm50232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1700105P06Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2700081O15Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rtn3,0.003153408272980092,0.024943166104939716,0.24778325908631357,-29.68879451171729,-29.13515830434024,-0.459538339494263,0.7553732793158895,0.0
Atl3,0.009501095540355024,0.029867793297539916,0.029867793297539916,-26.964191377180807,0.0,0.0,0.0,0.0
Plaat3,0.002778685068188869,0.009501095540355024,0.029867793297539916,-28.981600976954283,-27.59809485642338,0.0,0.2031675637340505,0.0
Lgals12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc3a2,0.06909581646423751,0.5713582599031516,1.0,-0.1710209012170235,-0.005803662668696858,0.1855400907361874,1.346072795804935,1.3383252168911923
Snhg1,0.0007335473709934008,0.002778685068188869,0.029867793297539916,-28.694033922957246,-28.050735741379256,0.0,0.278043570605934,0.0
Wdr74,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stx5a,0.2615722360139493,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Nxf1,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Tmem223,0.2615722360139493,0.2615722360139493,0.2615722360139493,0.0,0.0,0.0,0.0,0.0
Tmem179b,0.029867793297539916,0.08856750257537103,1.0,0.0,0.0,0.0,0.0,0.0
Taf6l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Polr2g,0.009501095540355024,0.08856750257537103,0.2615722360139493,-26.99633254923563,0.0,0.0,0.0,0.0
Ttc9c,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Hnrnpul2,0.0007335473709934008,0.013394916753769956,0.15137566002461356,-29.076123359213675,-28.164131154063217,0.0,0.30077953095410825,0.0
Gng3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bscl2,0.0001720247930818143,0.002778685068188869,0.029867793297539916,-28.896431382598543,-28.18387153235945,0.0,0.304923379006412,0.0
Lrrn4cl,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ubxn1,0.0029158202420537195,0.05737874097007224,0.5208065412399778,-0.47994715853065206,-0.29516974005168994,-0.07990466548204339,0.8273592751743325,0.6772754950966864
Uqcc3,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
