"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cox18",0.00365581483314707,0.221589153585934,0.129,0.062,1
"Mtmr9",0.00367648829552361,0.941581949799674,0.086,0.037,1
"Apoc2",0.00368045071666435,-2.50535619563229,0.029,0.102,1
"Sri",0.00369792590148706,0.269302465160727,0.764,0.566,1
"Brd9",0.0037020988878603,0.269691533770045,0.25,0.149,1
"Fmnl3",0.00370882042402428,0.46825121698357,0.121,0.059,1
"Ndufv2",0.00371490399940156,0.264341312643095,0.493,0.341,1
"Ddhd2",0.00371590923467645,0.0203526672707937,0.207,0.115,1
"Ccdc88b",0.00371696048815484,0.143782446989362,0.279,0.166,1
"BC028528",0.00372639751899805,0.243694706279625,0.45,0.302,1
"Srbd1",0.00373232400881501,0.777164666058138,0.1,0.046,1
"Ccni",0.00374190414190322,0.275700224928459,0.5,0.352,1
"Vmac",0.00375444749463227,1.35046068523292,0.05,0.017,1
"Tomm40l",0.00375822827202988,0.764093967888944,0.093,0.041,1
"Syngr2",0.00376673615558458,-0.406667284457389,0.721,0.737,1
"Slc38a2",0.00376909091723655,-0.917322146659304,0.471,0.515,1
"Cpsf6",0.00377182586357965,0.123639786002956,0.443,0.299,1
"Vav1",0.00378407939870381,0.0263586268740617,0.393,0.249,1
"Miip",0.00379073861025555,0.659174254686343,0.093,0.041,1
"Asah1",0.00379727179862358,0.249732750481253,0.807,0.709,1
"Esyt1",0.00379885258391201,0.708252595282203,0.307,0.199,1
"Nudt18",0.00379917826451098,0.35182502399294,0.236,0.139,1
"Btf3",0.003800528546104,-0.259797400463054,0.921,0.908,1
"Mars",0.00381920535263102,0.748811190536692,0.093,0.041,1
"Pdk2",0.00382237748695207,1.07022101760793,0.036,0.01,1
"Med21",0.00383269883494804,0.462757512811421,0.393,0.258,1
"Aldh16a1",0.00385814043299351,0.601573058393091,0.143,0.074,1
"Guf1",0.00386319227618281,0.928232842367732,0.071,0.028,1
"Serpinb8",0.00387321032738702,-1.25346916606454,0.243,0.33,1
"Gm4070",0.00387865742175968,1.09425609967492,0.086,0.037,1
"Tubb6",0.00388800865021252,-0.753767435388356,0.536,0.559,1
"Pdcl3",0.00389329710845076,0.155655445737546,0.421,0.285,1
"Tk1",0.00390691784598493,1.10537575958405,0.057,0.02,1
"Dmac2l",0.00392052763359816,1.04799045512735,0.043,0.013,1
"Mms19",0.00392381799970588,0.150004718466553,0.164,0.087,1
"Zfp36",0.00393001942058473,-0.207783842173278,0.864,0.899,1
"Hvcn1",0.00393165185665517,0.339945513893802,0.386,0.255,1
"BC048403",0.00393548837599776,1.65730515375915,0.043,0.013,1
"Tex261",0.00393646185264596,0.173400100053901,0.436,0.289,1
"Vti1b",0.00393704817133537,0.178290282781563,0.464,0.312,1
"Rmdn1",0.00393734049690277,0.627809287571203,0.1,0.045,1
"Snap29",0.00394217197779858,0.278816552406346,0.329,0.208,1
"D17H6S53E",0.00394366077712451,0.431202983247469,0.1,0.045,1
"Gm43813",0.00394823805329441,0.625109617112987,0.143,0.074,1
"Sema6d",0.00396058438762169,-1.43274910404777,0.171,0.26,1
"Tmem160",0.00396623955329487,0.258359858633008,0.757,0.576,1
"Tmem104",0.00397180635808404,0.63262712560656,0.171,0.094,1
"Add1",0.00397454966296578,0.430496841804761,0.3,0.189,1
"Alpk1",0.00397616591750147,0.53632499986098,0.15,0.079,1
"Cenpa",0.00398035567426024,-1.1211834201454,0.286,0.369,1
"Il1r1",0.00399542886803517,-2.37588364099311,0.029,0.101,1
"A430018G15Rik",0.00400091915243938,1.48754508065029,0.043,0.013,1
"Gpr107",0.00401061034138926,0.39646700468388,0.3,0.189,1
"Baiap2",0.0040158470185562,-0.875083863669331,0.286,0.384,1
"Atp2b4",0.0040169659420922,-0.994662017596816,0.1,0.194,1
"G3bp1",0.00404283845739895,-0.584597756330758,0.629,0.652,1
"Tmem205",0.00405785432243317,0.310480161027618,0.35,0.228,1
"Actn1",0.00406104943476197,0.215050646518034,0.2,0.113,1
"Cst3",0.00406238227563871,0.260928918203495,0.993,0.942,1
"Hadhb",0.00406730917644676,0.168192901860036,0.45,0.304,1
"Mrpl38",0.00408351750635771,0.370942743292536,0.236,0.141,1
"Tmem35b",0.00408664558397382,0.67597554336534,0.086,0.037,1
"Sdc3",0.00409126801461175,0.0300057353721347,0.607,0.448,1
"Slc9a3r2",0.00409431671047787,-3.25021327836288,0.007,0.068,1
"Slc39a3",0.00411214491630468,0.855210216499382,0.086,0.037,1
"Nmt1",0.00411846633185959,0.0619932010161258,0.586,0.388,1
"Hnrnpa0",0.00413915852307756,-0.749035893759222,0.629,0.6,1
"Ccdc173",0.00415030090001442,1.95110869525233,0.029,0.007,1
"Herpud1",0.00417539755520965,0.127790450234956,0.686,0.526,1
"Hk2",0.00418522054999554,0.212304178030923,0.686,0.53,1
"4930589L23Rik",0.0041860425967538,1.81832453144155,0.029,0.007,1
"Dnmt1",0.00419594536331548,0.339602775033385,0.164,0.089,1
"Git2",0.00419903622162817,0.256488897426299,0.579,0.424,1
"Zbtb8a",0.00420058681660584,3.18800063468233,0.014,0.002,1
"Cfap43",0.00420058681660584,3.18708230051046,0.014,0.002,1
"Lrrc42",0.00420434863209659,0.537632990773361,0.093,0.041,1
"Gm48027",0.0042267316048078,1.04153240798387,0.064,0.025,1
"Gm47689",0.0042387356321663,3.06439638950799,0.014,0.002,1
"A630035G10Rik",0.0042387356321663,2.89761372662594,0.014,0.002,1
"Manf",0.00426428504209994,-0.599955559037981,0.686,0.681,1
"1700113A16Rik",0.00426434246201357,2.75212264995717,0.014,0.002,1
"Aup1",0.00426837753308652,0.361356010131211,0.557,0.413,1
"Gimap4",0.00428051601694931,1.63529744446515,0.05,0.017,1
"Zfp292",0.00428055287862883,0.45498808501926,0.279,0.178,1
"Ccl6",0.00428155379804736,-0.874644363122811,0.414,0.485,1
"Bin3",0.00428361905651943,0.298575931684434,0.2,0.113,1
"Sirt7",0.00428484549656392,0.433964421994634,0.264,0.164,1
"Cd276",0.00429404315703166,-2.89679245396495,0.014,0.079,1
"BC031181",0.00429535928132058,0.245732114425892,0.557,0.379,1
"Flt4",0.00430301581242857,2.10232762640773,0.014,0.002,1
"Hpgd",0.00431169010148579,0.7226289212112,0.186,0.106,1
"Ccz1",0.00433005920579495,0.214778105940032,0.371,0.238,1
"Trappc6a",0.00436033247588196,0.122750168885805,0.364,0.229,1
"Smap1",0.00437421624803822,0.357940215905601,0.457,0.32,1
"Atp23",0.00437993689219563,1.15358721635189,0.064,0.025,1
"Nuak2",0.00439288040815606,0.327899258431714,0.436,0.289,1
"Ngrn",0.0043933029189831,0.5132787107442,0.15,0.08,1
"Ssna1",0.00441613307231778,0.222205283443897,0.243,0.144,1
"Coro1b",0.00443028913897564,0.894465696932397,0.107,0.051,1
"Ciao2b",0.00443232748470415,0.252412193719213,0.457,0.308,1
"Etv3",0.00445530946086609,-0.585531114790285,0.779,0.761,1
"Csnk1a1",0.00447624473429,-0.479492707069779,0.793,0.775,1
"Calm1",0.00448131083042564,-0.222810742026771,0.979,0.976,1
"Abcc4",0.00448497400706227,0.187037073977991,0.136,0.069,1
"Ptp4a3",0.00450334190534052,0.229628212570243,0.193,0.108,1
"Rpp40",0.00450690723989376,1.65560205429523,0.036,0.01,1
"Dnajc25",0.00451002672170796,0.640636179256919,0.157,0.085,1
"Usp46",0.00451371954497522,1.12276532018803,0.086,0.038,1
"Skil",0.00451963135458822,0.0588591581902171,0.821,0.611,1
"Fem1b",0.00452325017646333,-1.19604218707881,0.371,0.431,1
"Uxs1",0.00454819306447106,0.123385209110654,0.15,0.077,1
"Usp24",0.00455333755234894,0.0859895117862088,0.271,0.165,1
"Oaz2",0.0045579285743375,0.233235589022133,0.221,0.131,1
"Numa1",0.00457173058176125,0.0854460499973664,0.279,0.17,1
"Fbxl20",0.0045870869009263,0.184115359267234,0.136,0.069,1
"Atp6v1f",0.00459117952455335,-0.341608041117782,0.914,0.839,1
"Tmem167b",0.00459441372836906,0.372488518614395,0.129,0.064,1
"4833417C18Rik",0.0046043044796561,1.19991052236972,0.036,0.01,1
"Guk1",0.00461279067392838,0.174963152706372,0.336,0.213,1
"Gm26759",0.00461332578146382,0.583251482644112,0.079,0.033,1
"Ago1",0.00461384605857393,0.510796545237509,0.121,0.06,1
"Rif1",0.00462055414861074,0.200180935109845,0.193,0.108,1
"Atrx",0.00462783538813355,0.150195986895293,0.714,0.54,1
"Mrps6",0.00466007424937038,-2.04933105559342,0.043,0.119,1
"Gngt2",0.0046686799543228,0.227403661381381,0.829,0.637,1
"Tmem50b",0.00467016666096936,-0.833011716766397,0.371,0.44,1
"Flii",0.00467553878556869,0.29170143063224,0.386,0.255,1
"Fam53b",0.00469281090695053,0.595464035934071,0.064,0.025,1
"Dnajc7",0.0046969699258654,0.130333537705842,0.386,0.253,1
"Gsap",0.00470974724856425,0.274926929326221,0.343,0.224,1
"Sirt3",0.00471477845728869,1.19698730293736,0.093,0.042,1
"Setd3",0.00474591805573856,0.0825241753252779,0.371,0.244,1
"Apobec3",0.00474799677622794,0.422740772104234,0.171,0.094,1
"Ifitm2",0.0047579294058793,-0.47455553379422,0.964,0.871,1
"Capn2",0.00476679738074487,-1.33786536602813,0.143,0.234,1
"Ssbp1",0.00478122829184705,0.3162734028693,0.336,0.22,1
"Elmo2",0.00479330076473299,0.283138583415824,0.171,0.094,1
"Ppp2r1b",0.00479755935755968,0.360449627354458,0.171,0.095,1
"B3gnt5",0.00480117436418148,-1.85240010268198,0.079,0.165,1
"Gpr137c",0.00481563535094283,1.52446293643107,0.021,0.004,1
"Fosl2",0.00482330937891953,-0.643864966404244,0.671,0.679,1
"Tmsb10",0.00482749421882938,-0.431871514085258,0.764,0.735,1
"Arfgef1",0.0048498387196103,0.0786819572816194,0.4,0.26,1
"Upp2",0.0048513179225468,1.1991943440302,0.043,0.013,1
"Tmem179b",0.00485260052200937,0.388846139271065,0.364,0.248,1
"Resf1",0.00485345211884904,0.377898933631466,0.443,0.309,1
"Dclk1",0.00486661640889361,1.61683260215059,0.021,0.004,1
"Itk",0.00486661640889361,1.52066519522593,0.021,0.004,1
"1600020E01Rik",0.00487788134327875,0.873903184752678,0.129,0.065,1
"Gm13012",0.00489743891815123,1.49293188548011,0.021,0.004,1
"Npl",0.00490227604655537,0.0849829638828732,0.279,0.171,1
"Bnip3",0.00490871673575786,0.792896029942031,0.129,0.066,1
"Ppm1n",0.00491117241780354,0.83444012350669,0.079,0.033,1
"Aifm1",0.0049112166270815,0.563709829281148,0.157,0.085,1
"Pfkfb3",0.0049203884861312,0.0760657329803397,0.4,0.265,1
"Trim12a",0.00492104631289455,-3.56611158932513,0,0.054,1
"Pccb",0.00492971252000558,0.57699334747575,0.15,0.079,1
"Mcph1",0.00493770308094431,1.15864701103635,0.079,0.034,1
"Metap1d",0.00496453646798163,0.427356016983134,0.114,0.055,1
"Pold2",0.00497037622008041,0.7991092702848,0.064,0.025,1
"Spi1",0.00497922684932841,-0.337272086146035,0.929,0.854,1
"Snupn",0.00498670723486787,0.758591238691668,0.079,0.033,1
"Bicra",0.00501560594031689,1.0273822206751,0.071,0.029,1
"Slc2a1",0.00505581910419306,0.279364694592471,0.4,0.264,1
"Ccdc152",0.00505959200693268,0.964472842193906,0.079,0.034,1
"Tmem181a",0.0050658327844995,0.76924241566078,0.207,0.125,1
"Tmem242",0.00506923593815756,0.38437399815037,0.2,0.114,1
"Med30",0.00508362654670052,0.0765589339612567,0.25,0.146,1
"Ccnyl1",0.00509151341593496,-3.19160343332558,0.014,0.077,1
"Scamp2",0.00509529921053231,0.35407351198451,0.557,0.404,1
"Gcn1",0.00511695121081292,0.0240768500411694,0.279,0.168,1
"Napg",0.00512032080051786,0.238185673517755,0.229,0.136,1
"Dmac1",0.00513010821312075,0.239052592072531,0.4,0.266,1
"Mlf2",0.00513364768480626,0.49830450394377,0.543,0.38,1
"2310010J17Rik",0.00514059604916095,0.627667309335805,0.121,0.061,1
"Pold3",0.00514314142699012,0.5537130248119,0.179,0.1,1
"Cep57",0.0051493639393051,0.650123605322147,0.143,0.074,1
"Bmt2",0.0051555675634459,0.266584191269683,0.193,0.11,1
"Adap1",0.0051564347905809,0.190732596141447,0.243,0.146,1
"Spn",0.00516390026398691,0.630523720706138,0.093,0.042,1
"Plekhm2",0.00518413415534947,-1.11625377992538,0.264,0.338,1
"Sec63",0.00520056495250618,0.162172641325258,0.407,0.271,1
"Rgs12",0.00521128183860777,1.59981271372106,0.043,0.014,1
"Kpna1",0.00521771178098242,-0.910505903922553,0.364,0.424,1
"Slc39a4",0.00523028436304699,1.95429451210227,0.043,0.014,1
"Zfp608",0.00524081230350115,0.482473363857665,0.129,0.065,1
"Erc1",0.00524374767495134,1.02746404574399,0.057,0.021,1
"Ankra2",0.00524691573073831,0.691479779020574,0.129,0.065,1
"Ciz1",0.00525055534368955,0.529350620882596,0.143,0.075,1
"Lats2",0.00525627268307756,-1.11980488223001,0.257,0.335,1
"Ccdc107",0.00525712911062245,0.375191917565569,0.307,0.197,1
"Magohb",0.00525771988687454,0.263583468145461,0.186,0.103,1
"Irf5",0.00525841789706454,-0.724462270016348,0.621,0.633,1
"Cyb561a3",0.00525857750985679,0.75962694724267,0.107,0.052,1
"Phf12",0.00527409840327283,0.405562139120175,0.2,0.116,1
"Cyth3",0.00527941491878076,0.120125920777073,0.436,0.297,1
"Psma2",0.00528957158392216,0.24076317335689,0.779,0.596,1
"Lnpep",0.00529417976998168,0.0987692878503576,0.643,0.46,1
"Mpv17",0.00530946716359271,0.468280154255111,0.15,0.08,1
"Chd3",0.00532072607171029,0.284238527768454,0.336,0.218,1
"Tuba1b",0.00533449365781774,0.095986305319601,0.643,0.477,1
"Mif",0.0053402865065902,0.334824380396819,0.8,0.665,1
"Apoe",0.00534039380624457,0.5318667833,0.786,0.841,1
"Anapc11",0.00538727817906887,0.220267250710614,0.414,0.279,1
"Map2k6",0.00539090446612007,1.6943579758123,0.036,0.01,1
"Scaf11",0.00539264923773197,0.101769612543875,0.643,0.457,1
"Srp72",0.00539509242443159,0.233872969420616,0.55,0.382,1
"Eml4",0.0053950966650434,0.121289546973236,0.507,0.347,1
"4833438C02Rik",0.00539840988009189,0.569792354586509,0.121,0.06,1
"Entpd1",0.00540722026055502,-0.596214726950507,0.636,0.643,1
"Trmt1",0.00540854055757958,0.363190952065323,0.179,0.1,1
"Cnot10",0.00541102317022057,0.220930421606744,0.186,0.103,1
"Leprotl1",0.00541639356997725,0.087357785852573,0.493,0.335,1
"Poli",0.00542836897558075,1.23138507093654,0.036,0.01,1
"2010320M18Rik",0.00543040403576764,0.390865694988003,0.086,0.037,1
"Pde7a",0.00543347107555742,0.609994501744676,0.114,0.057,1
"Neurl2",0.00543443631237687,0.621706350085703,0.057,0.021,1
"Scrn3",0.00543589002392636,1.85356947625913,0.036,0.01,1
"Aim2",0.00543625268640761,0.174309276683957,0.271,0.166,1
"Spg7",0.00543657549786535,0.293592751480087,0.214,0.123,1
"C330018D20Rik",0.00544576378536088,0.80905859705099,0.05,0.017,1
"Furin",0.00544720665019119,-0.70091345424963,0.371,0.456,1
"Cbwd1",0.00545471191148732,0.925177309259222,0.079,0.034,1
"Spag7",0.00545812619307844,0.244127268636791,0.293,0.185,1
"Kcnj9",0.00545850964593617,1.65575387736796,0.036,0.01,1
"Bckdhb",0.00545953614693432,1.03110534712054,0.093,0.043,1
"Elp2",0.00546251833489994,0.573297383529651,0.114,0.056,1
"Prkca",0.00547856032640539,0.733743962215966,0.071,0.029,1
"Fbxl17",0.00548866750023397,0.653117550819244,0.136,0.071,1
"Pck2",0.00550253016487236,0.97891774644153,0.079,0.034,1
"Znrd2",0.00550566835129048,0.302421472493154,0.179,0.099,1
"Nrp1",0.00553177765577727,0.280567239806081,0.293,0.181,1
"Dnajc30",0.00553437072912134,0.215888340106203,0.157,0.083,1
"Polr2g",0.0055469227370762,0.2353575589422,0.357,0.232,1
"Zfp607a",0.00555811198852072,1.31408224017197,0.05,0.017,1
"AI504432",0.00558181657229619,-0.00805333884315795,0.336,0.211,1
"Hk1",0.00558996192679628,0.292691753551591,0.214,0.126,1
"Ap4m1",0.00559805128724483,0.710577007339896,0.107,0.052,1
"Gm20429",0.00560375101954179,1.39448048623899,0.036,0.01,1
"Fam114a2",0.00561514739849635,0.235115682635293,0.2,0.114,1
"Cyth4",0.00561603759411524,0.146705856184922,0.686,0.516,1
"Abcf2",0.00562280686614172,0.0667889235984935,0.221,0.127,1
"Clec4a1",0.00562319272747163,0.335532484682063,0.564,0.443,1
"Asnsd1",0.00564351624542259,0.142888368508388,0.264,0.162,1
"Ccdc47",0.0056474854080345,0.197376593787437,0.307,0.197,1
"Srsf7",0.00566421086957657,-0.515672391447588,0.621,0.642,1
"H3f3a",0.00568711898539574,-0.184756335648546,0.986,0.967,1
"Snrpb2",0.00576244009551003,0.0482173172763596,0.521,0.371,1
"Hhex",0.00576686882386578,0.38677367730333,0.086,0.038,1
"Tpgs2",0.00579219726650871,0.845682572750292,0.1,0.047,1
"Tacc3",0.00579234392789291,1.13821873851893,0.057,0.021,1
"Myl6",0.00580105152261134,-0.25541766178989,0.979,0.918,1
"Inafm2",0.00580707716741096,0.672223195811747,0.114,0.056,1
"Il4ra",0.00581658969577105,0.193038033064504,0.743,0.582,1
"Zfp688",0.00581794484060048,0.788919358852303,0.071,0.03,1
"Uqcrc2",0.00583356535816766,0.308536660232629,0.464,0.316,1
"Wipf1",0.00584707665346466,-0.708919010526909,0.557,0.57,1
"Zfp945",0.00584759933833113,1.26639079188321,0.071,0.03,1
"Dyrk1a",0.00586786188622561,-0.995828233839184,0.314,0.395,1
"Vps35",0.00587082772095138,-0.678123624600515,0.464,0.507,1
"Pmf1",0.00587239830017198,0.526251541364962,0.121,0.061,1
"Sft2d1",0.00587503500380917,0.252348558054025,0.364,0.241,1
"Celf1",0.00588941343307332,-0.976514387820055,0.386,0.443,1
"Rpl7a",0.00589754880465012,0.178660601826554,0.964,0.911,1
"Il10rb",0.00590685177573003,-0.831781785434128,0.514,0.536,1
"Xaf1",0.00591321926839383,-0.0554172075594237,0.193,0.107,1
"Ddi2",0.00591542085080941,0.294113247116891,0.371,0.24,1
"1110059G10Rik",0.00592640307037545,0.287321875247358,0.2,0.117,1
"Grina",0.00593546891720094,0.460049222226108,0.564,0.419,1
"Ccdc85b",0.00596022712913638,0.507477107378955,0.164,0.091,1
"Pex11a",0.00596174766711306,0.961547691897076,0.036,0.01,1
"Msr1",0.00596616157821697,0.174048745046875,0.721,0.532,1
"Gon4l",0.00597315522750079,0.245832048784973,0.193,0.11,1
"Asb3",0.00598828591448472,1.13887596713876,0.057,0.022,1
"Afmid",0.00601625702538675,0.976167148171401,0.086,0.038,1
"Fbxo4",0.00604035995097191,0.181789534721755,0.136,0.07,1
"Arfip1",0.00604158769522136,0.418879492422187,0.143,0.076,1
"Anapc15",0.00604920328705512,0.313072739217518,0.2,0.116,1
"Mboat7",0.00609189068820983,0.487644233225154,0.2,0.118,1
"Arhgap24",0.00609481004418604,0.935857300606041,0.05,0.017,1
"Tomm40",0.00611432994448656,0.231145816022021,0.257,0.156,1
"Mia3",0.00615387528802436,0.162004711937639,0.536,0.387,1
"Atpsckmt",0.00617318146726646,0.413593662430714,0.093,0.042,1
"Tbc1d19",0.00617329854649733,1.00510163475662,0.05,0.017,1
"Eogt",0.00620783729505959,0.77872260412989,0.071,0.03,1
"Xxylt1",0.0062588335966749,0.890497031058167,0.079,0.034,1
"Slc11a2",0.00626835960715486,-1.01410445186612,0.264,0.344,1
"Gatb",0.00630292549355815,2.37964292111754,0.05,0.018,1
"Nvl",0.00631081282931035,0.548385759990028,0.171,0.098,1
"Ncoa7",0.00633029846348795,0.352535393161731,0.243,0.151,1
"Vps41",0.00634225645818547,0.193921805840855,0.357,0.234,1
"Rpl21",0.00635364642331278,0.196499378798747,0.979,0.916,1
"Grhpr",0.00636900173936674,0.993350122270972,0.071,0.03,1
"Ptpre",0.00638900490302456,0.00365026049144818,0.593,0.419,1
"Idh3a",0.00639286124709841,0.330650215169441,0.221,0.132,1
"Nbeal2",0.00639498932094626,0.748323372081029,0.057,0.022,1
"Stk17b",0.00644024281446257,0.414444124260923,0.621,0.474,1
"Fam122a",0.00646232399446799,0.340722227043644,0.164,0.09,1
"Sipa1l2",0.00647720886092747,-1.40376754740576,0.129,0.213,1
"Calcrl",0.00648174549670922,0.73594157523057,0.057,0.022,1
"Snx24",0.00648407993701136,-0.0284474031584723,0.286,0.173,1
"Lrrc25",0.00649484743505756,-0.014018178521188,0.564,0.386,1
"Tox4",0.00650259095269181,0.0527107988333558,0.507,0.345,1
"Map3k8",0.00650949062988913,0.0217399023544689,0.286,0.176,1
"Chchd2",0.00652971259779052,-0.248594915214419,0.95,0.93,1
"Lncpint",0.00658123872547823,0.408934528343308,0.421,0.309,1
"Thap12",0.00658654206054558,0.414273034687161,0.314,0.207,1
"Psmb3",0.00659226443151403,0.172652727707588,0.636,0.488,1
"Dnaja1",0.0066012929749135,-0.498575351128391,0.657,0.655,1
"Upp1",0.00662219604593801,0.772445924934317,0.093,0.043,1
"C1ra",0.00663971542997309,0.637446842376326,0.129,0.067,1
"Mrgbp",0.00666647001759871,0.435566395842648,0.129,0.066,1
"Mapk1",0.00666858083126769,-0.974098518497777,0.364,0.42,1
"Adam22",0.00667785602810954,0.636285796359198,0.086,0.039,1
"9130230L23Rik",0.00668084847498743,2.69419782919434,0.029,0.007,1
"Map3k10",0.00669973601212418,0.825944106923214,0.086,0.039,1
"Zfp995",0.00670050988643158,0.984896498187373,0.043,0.014,1
"Zmynd8",0.00670534703126492,0.231905939500247,0.279,0.176,1
"Tmem29",0.00672830243178228,0.827786541510804,0.121,0.062,1
"Slc7a5",0.00675876680944812,-3.00991991565478,0.007,0.063,1
"Rnf121",0.00675926235018064,0.336685988088156,0.214,0.128,1
"Dnaaf3",0.00676113376430985,0.732511837068742,0.171,0.097,1
"Wrnip1",0.00676464094290996,0.535665916277235,0.086,0.038,1
"Alkbh3",0.00677404031613519,0.567067091471379,0.143,0.077,1
"Ubac2",0.00678415043687809,0.530958495306147,0.307,0.206,1
"Tlr11",0.0067981220770958,2.05457932917493,0.029,0.007,1
"Pxk",0.00679852364945128,-1.28069308279847,0.143,0.228,1
"Ddx42",0.00682865843894057,0.105810481146548,0.393,0.265,1
"Chd7",0.00683104156140653,0.113349040050814,0.493,0.341,1
"Hdac9",0.00685910922593784,0.315390710514564,0.057,0.022,1
"Cpt1b",0.00687371064839473,2.20736504730043,0.029,0.007,1
"Lamp1",0.00687521153908283,0.166089297283155,0.986,0.962,1
"Srp9",0.00688213757011744,-0.540994502071744,0.643,0.666,1
"Zfp868",0.00688277892598388,0.675701410754534,0.093,0.043,1
"Eif2ak1",0.0069019381406064,0.520250916578983,0.243,0.156,1
"Layn",0.00691176896966546,0.666960204328078,0.057,0.022,1
"Tmem245",0.00691354062029639,0.633639391509147,0.129,0.067,1
"Thrb",0.00693867215936305,0.856176487187518,0.064,0.026,1
"Grasp",0.00695882038270393,0.770529281143227,0.179,0.106,1
"Fkbp3",0.00696601625092163,0.392974677778183,0.329,0.223,1
"Dtd1",0.00697594387637603,0.487065565533812,0.121,0.062,1
"Vps4b",0.00697599508494849,-0.805083269735463,0.579,0.586,1
"Eepd1",0.00698192205345325,-1.31709112756678,0.186,0.271,1
"Ckb",0.00698264764145292,0.273976891923285,0.436,0.32,1
"Lage3",0.00698766699336907,0.315697555451071,0.243,0.15,1
"Gm26631",0.00699197344957106,1.89594453186112,0.021,0.005,1
"Rpl36a",0.00700298390279472,0.167973472052197,0.957,0.892,1
"Hes1",0.00702018019692116,-1.19926739146937,0.136,0.226,1
"Pde8b",0.00703356166058231,1.567579562853,0.021,0.005,1
"Rsph3a",0.00703356166058231,1.90430806368366,0.021,0.005,1
"Gm5129",0.00707537187087686,1.66603811671236,0.021,0.005,1
"Arhgef1",0.00708427023833492,0.382872757296901,0.307,0.203,1
"Pigv",0.0070901462500018,1.04001689918675,0.057,0.022,1
"2510039O18Rik",0.00713308623661002,-0.033555217174007,0.3,0.183,1
"Micos13",0.00715866486459228,0.23036731021693,0.65,0.456,1
"Il18r1",0.00715966237717462,0.644858275075611,0.021,0.005,1
"Rnaseh2b",0.00716972240664292,0.672564263136353,0.114,0.058,1
"AI987944",0.00718469280808309,0.888005263222722,0.086,0.039,1
"Cct5",0.00718675034490066,0.152272291690243,0.714,0.538,1
"Cant1",0.00719170480510616,0.191598272008988,0.243,0.148,1
"Mrps36",0.00719179164435469,0.329594241991853,0.336,0.224,1
"Zfp324",0.00719497115578711,1.46255041436362,0.029,0.007,1
"Ints10",0.00719623573384661,0.888238737138387,0.071,0.03,1
"Fn1",0.007211942685038,-2.26351853332376,0.079,0.16,1
"Pdlim1",0.00722990971206442,-2.96052154440827,0.021,0.083,1
"Ftsj1",0.00724885283591622,0.790277376209675,0.064,0.026,1
"Nudt1",0.00725990804726987,1.01468481324806,0.057,0.022,1
"Nudt9",0.00732389293274029,0.237460933600161,0.271,0.173,1
"Smarcc2",0.00732810680023196,0.268603433665082,0.236,0.145,1
"Lsm12",0.0073339330109664,-0.572650068209356,0.55,0.587,1
"Asna1",0.00735982358708203,0.406919628433833,0.321,0.211,1
"Prkra",0.00736238417747666,0.405538280443118,0.171,0.099,1
"Inpp4b",0.00737098672125498,0.889830105057174,0.143,0.08,1
"Trmt2a",0.00737853859640859,0.38050663929881,0.136,0.072,1
"Picalm",0.00738158656412014,-0.318280283590978,0.95,0.904,1
"Tmem176a",0.0073953746454506,0.23446364647113,0.843,0.803,1
"B3galnt1",0.00742132848145063,1.25334672389606,0.05,0.018,1
"Eef2",0.00747572133997658,0.162524204673346,0.957,0.892,1
"Capza2",0.00749804467703497,-0.360405364561241,0.929,0.883,1
"Atp7a",0.00749825925841542,0.359671093989877,0.236,0.143,1
"Folr2",0.00751732404288831,-1.440490091896,0.021,0.086,1
"Dtnbp1",0.00752345194004504,-0.845922218123205,0.379,0.43,1
"Selenof",0.00754895992573629,0.138371801390623,0.807,0.66,1
"Dynll2",0.00755276247446999,0.199325214952058,0.386,0.263,1
"Lnx2",0.00755922891267499,-1.82934391824613,0.029,0.095,1
"Coq5",0.00758478401944378,0.434755895659866,0.25,0.159,1
"Pomc",0.00763257962890549,2.55230088252042,0.036,0.011,1
"Otub1",0.00764061945172692,0.156670566346959,0.364,0.239,1
"Zfp385a",0.00765280861863115,0.167530799107885,0.214,0.127,1
"9430038I01Rik",0.0076685870321878,0.191150543019221,0.179,0.101,1
"Arf3",0.00767158497187424,0.0471591092191679,0.593,0.413,1
"Pdk1",0.00767313337295846,0.806384575971108,0.071,0.03,1
"Dusp10",0.00768231013530081,0.559427611613276,0.079,0.035,1
"Adcy7",0.00769318394068605,0.171801103693542,0.421,0.3,1
"Kars",0.00769516777869609,0.157693457988685,0.236,0.142,1
"Il10ra",0.00772686812854804,0.117438642150733,0.507,0.358,1
"9330175E14Rik",0.00773259820797246,1.36779664666867,0.043,0.014,1
"Glul",0.00774178986380815,-0.00982623392259929,0.564,0.427,1
"Zdhhc21",0.00774529072089278,0.128019347107108,0.25,0.152,1
"Rae1",0.00775464205914028,0.267470132409541,0.221,0.134,1
"Ubxn6",0.00775642993900083,0.0552929379738045,0.307,0.194,1
"Glg1",0.00777105904313698,0.349999088762663,0.45,0.318,1
"Oaz1",0.00777724739909498,-0.211726978220902,0.95,0.943,1
"Rbm45",0.00778225807592462,0.580096915395977,0.1,0.048,1
"Eif6",0.00779861326867382,-0.537836060995323,0.614,0.626,1
"Timm50",0.00780062965872586,0.222606512853936,0.186,0.107,1
"Cat",0.00781100033243057,0.164778864292319,0.329,0.218,1
