gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_IL10_KOTLS_median
Ptpn12,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gsap,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Ccdc146,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fgl2,1.5876796062554575e-05,0.00298483765976026,0.0073033261887751055,-1.3277143814155135,-1.1152225078923246,-0.9425226099774408,1.8826084624494726,0.8625715598712125
Fam185a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrc17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Armc10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Napepld,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pmpcb,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnajc2,0.04628633957379813,0.3713264582342768,0.9689946775534558,-28.547775190724668,-0.136728634738077,0.2909226845675129,0.5172305991118427,0.47436236640757024
Psmc2,0.0005248052764155705,0.016923072456699433,0.2162671016591169,-29.042716837068024,-28.85360960551983,-1.2156113877456518,0.49090232391537186,0.0
Reln,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Orc5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6030443J06Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lhfpl3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5031425E22Rik,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kmt2e,0.03717119456199921,0.3837421608319441,1.0,-0.08152149993706322,0.18269501914000585,0.47650187957721096,0.6459894635099817,0.728823661324184
Srpk2,0.002778685068188869,0.029867793297539916,0.2615722360139493,-27.703462020267537,0.0,0.0,0.0,0.0
Gm43566,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AI506816,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pus7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rint1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tomm7,0.038707628800508063,0.23797729618163055,0.7344923394458999,0.004740203114433664,0.06944550830975443,0.16619363901783596,1.4838743370359975,1.56099158149604
2700038G22Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam126a,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Klhl7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nupl2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nos3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atg9b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Abcb8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdk5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc4a2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fastk,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmub1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2310074N15Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Agap3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gbx1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Abcf2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Chpf2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Smarcd3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
