gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_IL10_KOTLS_median
Psap,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Cdh23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vsir,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm17455,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc29a3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Unc5b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pcbd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sgpl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adamts14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Prf1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pald1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Eif4ebp2,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Gm48086,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Lrrc20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ppa1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sar1a,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Tysnd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aifm2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
H2afy2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Col13a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam241b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tspan15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hk1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hk1os,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Supv3l1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vps26a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Srgn,0.00047630388187663733,0.009557831229657855,0.11526553941414623,0.06780027041714846,0.11185075984488588,0.16294389229474734,3.0856318590097853,3.332816055221379
Kif1bp,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ddx21,0.002778685068188869,0.029867793297539916,0.08856750257537103,-28.890440858700497,0.0,0.0,0.0,0.0
Ddx50,0.002778685068188869,0.029867793297539916,0.2615722360139493,-29.066715328542408,0.0,0.0,0.0,0.0
Stox1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccar1,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Tet1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc25a16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dna2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rufy2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hnrnph3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pbld1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Herc4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm26789,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sirt1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnajc12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1110002J07Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Reep3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Jmjd1c,0.0007335473709934008,0.009501095540355024,0.08856750257537103,-29.839725681311872,-28.604550522007905,0.0,0.408157441133178,0.0
Nrbf2,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Egr2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ado,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rtkn2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Arid5b,0.0007335473709934008,0.010222453583624358,0.1403889715411655,-30.014240661084578,-29.06700146873836,0.0,0.5623938895155164,0.0
Cabcoco1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem26,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rhobtb1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A930033H14Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cdk1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ank3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
