"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Arhgef39",0.144720947700845,0.87042916207194,0.036,0.016,1
"Atxn7l3",0.144846619360528,-0.071479874761843,0.286,0.2,1
"Hhat",0.145283484742034,1.15136680004571,0.021,0.006,1
"Itgam",0.145283484742034,1.24762114870555,0.021,0.006,1
"Lrrc56",0.145283484742034,1.89293769198825,0.021,0.006,1
"Parpbp",0.145283484742034,1.24022417519325,0.021,0.006,1
"Pdk2",0.145283484742034,1.24885100318975,0.021,0.006,1
"Gm11772",0.145283484742034,0.625448764311778,0.021,0.006,1
"C330013E15Rik",0.145283484742034,1.11820274010644,0.021,0.006,1
"Thnsl1",0.145375851862538,1.00135258594755,0.036,0.016,1
"Hsh2d",0.145375851862538,0.409926084198387,0.036,0.016,1
"Cenpo",0.145375851862538,0.998080553643216,0.036,0.016,1
"Galk1",0.145421980750211,0.390911913311403,0.182,0.124,1
"Gpatch2l",0.145487208839248,0.0566288389989706,0.208,0.143,1
"Ddx41",0.145519348643572,0.00640421927934609,0.344,0.244,1
"Rab13",0.145666859768267,-0.956399575953819,0.141,0.175,1
"Bub1b",0.145849331123873,0.447031464167178,0.073,0.041,1
"Slc25a42",0.14603302313396,0.519463074396533,0.036,0.016,1
"Nelfcd",0.146036187154049,-0.180289920139814,0.146,0.095,1
"Eogt",0.146103041304904,0.303564423638927,0.094,0.057,1
"Bbs7",0.146207548149131,1.02406590414314,0.021,0.006,1
"Tmem8b",0.146207548149131,0.970932317697328,0.021,0.006,1
"Per3",0.146207548149131,1.33789052725211,0.021,0.006,1
"9230114K14Rik",0.146207548149131,0.708694007812842,0.021,0.006,1
"C230066G23Rik",0.146207548149131,1.20176332056065,0.021,0.006,1
"Acad10",0.146207548149131,0.963463028225291,0.021,0.006,1
"Ggcx",0.146207548149131,1.442892442027,0.021,0.006,1
"9130221H12Rik",0.146207548149131,0.878166606241908,0.021,0.006,1
"Gas2",0.146207548149131,0.930493738164319,0.021,0.006,1
"Fbxl2",0.146207548149131,1.01965450096307,0.021,0.006,1
"5930403N24Rik",0.146207548149131,1.03499111911935,0.021,0.006,1
"Caskin2",0.146207548149131,1.54264098938749,0.021,0.006,1
"Angel1",0.146207548149131,1.18368741062033,0.021,0.006,1
"Zfp934",0.146207548149131,1.19118393820972,0.021,0.006,1
"Pi16",0.146207548149131,0.764736628834369,0.021,0.006,1
"Ankrd13d",0.146207548149131,1.55357330891557,0.021,0.006,1
"Stambpl1",0.146207548149131,1.27048895670279,0.021,0.006,1
"Ccnj",0.146207548149131,1.12812305409498,0.021,0.006,1
"Gm29093",0.146207548149131,1.09691097612632,0.021,0.006,1
"Gm26597",0.146207548149131,0.794926419194629,0.021,0.006,1
"Nup85",0.146428025026993,0.23443542542127,0.141,0.092,1
"Plppr4",0.146570212311246,1.34737742837654,0.031,0.013,1
"Gm15503",0.1466924656487,0.270135665457957,0.036,0.016,1
"Cacna2d2",0.1466924656487,0.789232065998401,0.036,0.016,1
"Aldh7a1",0.1466924656487,0.626700728907998,0.036,0.016,1
"Bbs9",0.146700731420427,0.161297799005321,0.104,0.063,1
"Rnf138",0.146784060200008,0.13161739301813,0.474,0.352,1
"Brk1",0.146911600709169,0.0233453126920304,0.927,0.924,1
"Gm13373",0.147136102447318,0.999716276428075,0.021,0.006,1
"Ift80",0.147136102447318,0.540994259791812,0.021,0.006,1
"Selenbp1",0.147136102447318,1.16980814020678,0.021,0.006,1
"4933404O12Rik",0.147136102447318,0.801847310542366,0.021,0.006,1
"Ptger1",0.147136102447318,0.73370810604053,0.021,0.006,1
"Cntd1",0.147136102447318,0.880297625072671,0.021,0.006,1
"Zfp759",0.147136102447318,1.0980299359283,0.021,0.006,1
"Zfat",0.147136102447318,0.593233745292253,0.021,0.006,1
"Zfhx2",0.147199246961681,0.0634348288214484,0.25,0.181,1
"Pag1",0.147261409833549,-0.706240529910966,0.062,0.098,1
"Phf19",0.147354183528998,0.46977365131237,0.036,0.016,1
"Ovca2",0.147354183528998,0.674494925677882,0.036,0.016,1
"Tmem87a",0.147646248776956,0.235461596133999,0.276,0.197,1
"Cd55",0.147666900264344,-0.984992170986978,0.016,0.038,1
"Rock1",0.14767403240735,-0.343725175881605,0.906,0.86,1
"Gnptab",0.147993093413846,-0.077264470633291,0.151,0.098,1
"Cd27",0.148018180885643,0.731397315693247,0.036,0.016,1
"Gm42869",0.148019120839404,1.04647540087595,0.031,0.013,1
"Pros1",0.148019120839404,1.3676419109111,0.031,0.013,1
"Hspe1-rs1",0.148064033872488,-0.0654561118101018,0.125,0.079,1
"Cnbd2",0.148069159074816,-0.036265715882891,0.021,0.006,1
"9630013D21Rik",0.148069159074816,0.268148407751536,0.021,0.006,1
"Cd4",0.148069159074816,0.470057760921583,0.021,0.006,1
"Rdh13",0.148069159074816,0.956310879549894,0.021,0.006,1
"Cd33",0.148069159074816,0.655176858656366,0.021,0.006,1
"Ccdc114",0.148069159074816,0.908111148752806,0.021,0.006,1
"Gm17435",0.148069159074816,0.383699356575753,0.021,0.006,1
"Ccdc15",0.148069159074816,0.944260101751461,0.021,0.006,1
"Smyd4",0.148069159074816,0.72125673938805,0.021,0.006,1
"Gm20337",0.148069159074816,0.944877009683808,0.021,0.006,1
"Ttll1",0.148069159074816,0.802785180928463,0.021,0.006,1
"Abi3bp",0.148069159074816,0.891764345725705,0.021,0.006,1
"Zfp213",0.148069159074816,0.812990944272609,0.021,0.006,1
"Zbtb12",0.148069159074816,1.03887572445347,0.021,0.006,1
"Eno1b",0.148069159074816,0.923521847209542,0.021,0.006,1
"Slc16a2",0.148069159074816,1.05334587909416,0.021,0.006,1
"Snph",0.148069159074816,0.670673278190916,0.021,0.006,1
"Ifi214",0.148127455626691,2.73739062573723,0.026,0.01,1
"Ankrd13c",0.148190884209179,-0.0269948610374682,0.354,0.248,1
"Wdr46",0.148239194824716,0.0387640415174673,0.167,0.111,1
"Nbl1",0.148310524681407,-2.15107887828931,0.021,0.044,1
"Fam220a.1",0.148310524681407,-1.64291829250707,0.021,0.044,1
"Snrpa1",0.148356203483123,0.249840522926196,0.708,0.625,1
"Syne1",0.148485683900955,0.00915335247229931,0.333,0.241,1
"Tut1",0.148570452022518,0.0545884294571355,0.104,0.063,1
"Kif20b",0.148670709519419,0.53158985979445,0.068,0.038,1
"Gng12",0.148670995282722,-0.233072882593629,0.776,0.711,1
"Agbl3",0.148684461817859,0.0410283528366131,0.036,0.016,1
"Zfp358",0.148684461817859,0.424281375677901,0.036,0.016,1
"Zfp317",0.148684461817859,0.574688122000712,0.036,0.016,1
"E530011L22Rik",0.148684461817859,0.526121695068003,0.036,0.016,1
"Uqcc1",0.148747916781691,0.418616875899281,0.13,0.086,1
"4930453N24Rik",0.148808849547175,0.141968659103712,0.312,0.229,1
"Ormdl3",0.148837471370569,0.31792975957927,0.115,0.073,1
"Kmt5c",0.148901511114102,0.0650391512719022,0.12,0.076,1
"Btbd3",0.148941010792964,1.9531569513768,0.026,0.01,1
"Slc36a1",0.148941010792964,1.09848034704511,0.026,0.01,1
"Faap100",0.148979752945765,-0.757408066548015,0.167,0.203,1
"Zfp91",0.149326328947857,-0.134739780386826,0.865,0.825,1
"Ccdc85b",0.149340170321472,0.0299649133416375,0.198,0.137,1
"Pex12",0.149353030413198,0.528623681489332,0.036,0.016,1
"Nthl1",0.149353030413198,0.406357372064079,0.036,0.016,1
"4833408A19Rik",0.149353030413198,0.615034022839636,0.036,0.016,1
"Gm20478",0.149443241300643,0.0129341461953016,0.073,0.041,1
"4632404H12Rik",0.149478947074766,0.797517897864683,0.031,0.013,1
"Ccl3",0.149757972642152,1.40155096983499,0.026,0.01,1
"Vamp5",0.150005400899829,-0.247929054821269,0.078,0.044,1
"Paox",0.15002389074743,0.0270980632532583,0.036,0.016,1
"Zfpm1",0.15002389074743,0.523454058369548,0.036,0.016,1
"Exog",0.15002389074743,0.420586285591778,0.036,0.016,1
"Axl",0.150212967673449,0.0949066208563378,0.031,0.013,1
"Zfp3",0.150212967673449,0.87875154040186,0.031,0.013,1
"Cbx8",0.150212967673449,0.502276808715569,0.031,0.013,1
"Samd15",0.150212967673449,0.693511088925914,0.031,0.013,1
"Mfsd3",0.150212967673449,0.441133297107552,0.031,0.013,1
"Ifi209",0.150308876202095,-0.590032522585961,0.083,0.124,1
"Irf9",0.150467658471866,0.0122779311144525,0.469,0.346,1
"Gm15472",0.150495109411523,0.443874353747649,0.089,0.054,1
"Hvcn1",0.150511533235028,-1.69678605451956,0.021,0.044,1
"Zfp74",0.150511533235028,-1.44474209160769,0.021,0.044,1
"Dennd6b",0.150578348562604,1.06945407182002,0.026,0.01,1
"Moap1",0.150697046884434,0.605767842794273,0.036,0.016,1
"Atg2b",0.150782055598866,0.200257841155707,0.151,0.102,1
"Ric1",0.151060961454115,0.370113713912233,0.422,0.324,1
"Rps6ka2",0.151308738441703,-1.42444119097813,0.094,0.13,1
"Nars2",0.151372502876087,0.457634297570641,0.036,0.016,1
"1810021B22Rik",0.151372502876087,0.440638060809445,0.036,0.016,1
"Gm13625",0.15140214591619,0.851831184211838,0.026,0.01,1
"Nfkbib",0.151680558386877,-0.0341192677124313,0.714,0.543,1
"Pwp1",0.151688287804903,0.0867527185930781,0.156,0.105,1
"Dpt",0.151689250366118,0.515205964310423,0.031,0.013,1
"Lgr4",0.151689250366118,0.595425855656207,0.031,0.013,1
"Fancg",0.151689250366118,0.459232069712944,0.031,0.013,1
"Tnfrsf23",0.151689250366118,0.684804160913876,0.031,0.013,1
"Zfp873",0.151689250366118,0.846216562027111,0.031,0.013,1
"Pik3ip1",0.151689250366118,0.653611684414774,0.031,0.013,1
"Etaa1os",0.151689250366118,0.73170366326468,0.031,0.013,1
"Shpk",0.151689250366118,0.574172804720863,0.031,0.013,1
"Zfp825",0.151689250366118,0.749987704964651,0.031,0.013,1
"Mfsd5",0.151842907911412,-0.0845805460617322,0.177,0.117,1
"Fyco1",0.151882241084963,-0.0859359993755708,0.286,0.206,1
"Sgf29",0.151959717547938,-0.331503004090276,0.156,0.102,1
"Herc3",0.151977278481634,0.558070477833236,0.068,0.038,1
"Tmed7",0.152015142356157,0.152383653179746,0.641,0.508,1
"Gopc",0.152153649144979,0.14854631070042,0.182,0.127,1
"Nek8",0.152178566384816,-1.55694459116603,0.021,0.044,1
"Cdc25b",0.152229372038002,1.07664357373984,0.026,0.01,1
"Pld3",0.152229372038002,0.268984239044676,0.026,0.01,1
"A730061H03Rik",0.152229372038002,1.27871806398104,0.026,0.01,1
"Gm49207",0.152229372038002,0.718654851572625,0.026,0.01,1
"Pan3",0.152269883639732,0.080815385099009,0.62,0.479,1
"Dpy19l3",0.152274848661983,0.042919512686789,0.135,0.089,1
"Ldb1",0.152316237713164,0.0423068757835114,0.271,0.194,1
"Gm20707",0.152431523021756,0.656802863565733,0.031,0.013,1
"Gm33370",0.152431523021756,0.593753135890352,0.031,0.013,1
"Ccsap",0.152431523021756,0.747361479014243,0.031,0.013,1
"Kif19a",0.152431523021756,0.472586569429008,0.031,0.013,1
"Rev3l",0.152601689255658,0.000213104691839439,0.302,0.222,1
"Zfp619",0.152737356377337,-1.61162495064701,0.021,0.044,1
"Lsm14b",0.152786385072077,0.331990499937058,0.12,0.076,1
"Ube2n",0.152806731408793,0.0580369400460955,0.927,0.819,1
"Pkn3",0.153060034236061,0.878844468872763,0.026,0.01,1
"Tnni3",0.153060034236061,0.7436796698982,0.026,0.01,1
"Soat2",0.153060034236061,0.421694396695883,0.026,0.01,1
"Gm15417",0.153311590828852,0.146255711508166,0.109,0.07,1
"Plaa",0.153348849185305,-0.0377523193824945,0.417,0.302,1
"Sec11a",0.153568159838364,0.192997012152881,0.693,0.568,1
"Ctu2",0.153713660557886,-0.012945368015806,0.146,0.095,1
"Slk",0.153776648746773,0.046245320494309,0.859,0.746,1
"Tmco6",0.153859165366362,-0.0204387897268195,0.12,0.076,1
"Tlr6",0.153894139791018,0.846155783713566,0.026,0.01,1
"Lnx1",0.153894139791018,0.522245337418139,0.026,0.01,1
"Ahrr",0.153894139791018,0.172159863132907,0.026,0.01,1
"Zbtb46",0.153920465882169,-0.0696052521788235,0.474,0.343,1
"N4bp3",0.153924357224539,0.445572844965486,0.031,0.013,1
"Pcgf2",0.153924357224539,0.540809306676745,0.031,0.013,1
"Gm11361",0.153924357224539,0.290843191376364,0.031,0.013,1
"Zcchc8",0.154108851864209,0.1148854940029,0.406,0.305,1
"Hist1h4i",0.154195087158798,-0.383670627699485,0.078,0.111,1
"Hk1",0.154290430323427,0.121220183013627,0.135,0.089,1
"Eif2ak1",0.154500325504183,0.13051066441271,0.302,0.219,1
"Actr6",0.154524676651775,-0.141551013600387,0.177,0.117,1
"Rps6ka5",0.154628322532259,0.204752974356211,0.135,0.089,1
"Chac2",0.154674929227634,0.598216169817712,0.031,0.013,1
"Msh5",0.154674929227634,0.3554456847469,0.031,0.013,1
"Zfp871",0.15471707114357,-0.363639845008804,0.406,0.41,1
"Gm16740",0.154731695955858,0.741281442864402,0.026,0.01,1
"Ddias",0.154731695955858,-0.230280243552903,0.026,0.01,1
"Prss36",0.154731695955858,0.476873042832595,0.026,0.01,1
"Insyn2b",0.154731695955858,0.583735440328359,0.026,0.01,1
"Helz2",0.154993631072496,0.174503268568715,0.115,0.073,1
"Tug1",0.155010693187062,-0.944450981757394,0.266,0.27,1
"Cotl1",0.155062413026031,0.0831663907933045,0.885,0.813,1
"Wdr36",0.155266999157772,-0.043117290849545,0.328,0.235,1
"Ddx50",0.155622246214076,0.0881846285169933,0.708,0.562,1
"Aimp2",0.155777845489574,0.22521895232775,0.156,0.105,1
"Zfp346",0.155826595151637,-1.77535125385628,0.026,0.051,1
"Ap5m1",0.156285332402059,0.248287936566866,0.188,0.13,1
"Tlk1",0.156384719015192,-0.00951739163296206,0.406,0.292,1
"Mfap3",0.156726057481594,-0.0152827295468803,0.214,0.149,1
"Akr1e1",0.15688447271853,-1.27961687638225,0.026,0.051,1
"Pex19",0.156927645763417,0.491157510746794,0.13,0.086,1
"Fnbp1l",0.157052542645243,0.282973844426841,0.245,0.181,1
"Gsn",0.157074485608605,-0.181136126757696,0.901,0.879,1
"Maz",0.157157420943838,-0.00632600347544998,0.396,0.283,1
"Rbm4b",0.157242058297196,-0.101032375437636,0.271,0.187,1
"Mrtfb",0.157304173677669,0.298220341189339,0.073,0.041,1
"Dda1",0.157333744451162,-0.165460404804186,0.432,0.308,1
"Mafk",0.157352967431688,-0.161598150944296,0.37,0.27,1
"Tiprl",0.15756797994328,-0.685879678260551,0.344,0.34,1
"Ewsr1",0.157588033543732,0.133117284975238,0.719,0.568,1
"Cdc42bpb",0.157909766019533,0.0404910413950454,0.26,0.187,1
"Ing4",0.158309443154723,0.0623767696332092,0.328,0.235,1
"Gatad2a",0.158592177251911,0.0673865035392182,0.589,0.416,1
"Metrn",0.158595155529464,0.361845742725451,0.104,0.067,1
"Stim1",0.15879376524473,0.197195342515616,0.219,0.156,1
"Vps11",0.158858371292714,0.408895402521913,0.266,0.187,1
"Zfp821",0.158941301461673,0.110201684149321,0.12,0.076,1
"Qpctl",0.158987481678895,-1.19115648346786,0.021,0.044,1
"Cpsf7",0.159109887010094,-0.131369711088227,0.432,0.305,1
"Zfp593",0.159176778910595,-0.443658942563787,0.464,0.451,1
"Dmtf1",0.159187435122161,-0.0625655515423507,0.323,0.229,1
"Mtfr1",0.159198556737726,-0.301126011878893,0.073,0.041,1
"Ist1",0.159263479744229,-0.427538541925904,0.557,0.511,1
"Pef1",0.159377475019877,0.422876224574652,0.104,0.067,1
"Snhg4",0.159407042160897,-0.732649114773991,0.318,0.324,1
"Gpr146",0.159436953933065,-0.747770686313213,0.37,0.359,1
"Pctp",0.159570070600265,0.64428827380298,0.062,0.035,1
"Pnrc1",0.159658562297864,0.0636775790388772,0.844,0.717,1
"1700037C18Rik",0.159674838701059,-0.0660202678259454,0.073,0.041,1
"Atg16l2",0.160081448372688,0.244355972256197,0.13,0.086,1
"Srp54a",0.160130944304457,-0.0922501411450094,0.198,0.137,1
"Pex13",0.160191400690947,-0.302201798164918,0.307,0.21,1
"Tnfrsf13c",0.160225268803363,-0.270068839361704,0.104,0.14,1
"Med24",0.160240342088872,0.117107061329866,0.068,0.038,1
"Ap3b1",0.160329233767502,0.143499358092955,0.62,0.47,1
"9530068E07Rik",0.160453339286509,0.0550388847231458,0.458,0.346,1
"Lcorl",0.160535695892337,0.240258719841097,0.349,0.263,1
"Sra1",0.160848865194851,-0.0291042281222837,0.677,0.54,1
"Echdc1",0.160896397410508,0.160502514580763,0.109,0.07,1
"Sec24a",0.160923516153206,0.106345151259569,0.276,0.2,1
"Spata13",0.161017421478349,-1.30788860654208,0.094,0.127,1
"Por",0.161251292987507,-0.119394931806651,0.156,0.105,1
"Zxdc",0.161484020833634,-0.128675376258205,0.094,0.057,1
"2900097C17Rik",0.161515551054629,0.158978910727205,0.755,0.616,1
"Rchy1",0.161538272647988,-0.0196778998004197,0.396,0.289,1
"Notch2",0.161552286229315,0.0205021934350311,0.375,0.276,1
"Zmat5",0.161685862177333,-0.0917452497569879,0.281,0.197,1
"Timm8a1",0.161788765190276,0.0483907190767199,0.245,0.175,1
"Trabd",0.16198169521783,-0.0312692863381145,0.443,0.324,1
"Adrm1",0.162081942677246,0.229450895555811,0.375,0.298,1
"Apobec3",0.162101795890911,-0.0411343063722258,0.349,0.248,1
"Ap3m2",0.16215726920325,0.725754253650058,0.062,0.035,1
"Gtpbp10",0.162233062670315,0.171591400062339,0.068,0.038,1
"Slc9a1",0.162709443050149,0.118602661732841,0.083,0.051,1
"Cnot10",0.16271343962882,-0.0139892275516349,0.312,0.216,1
"Map3k11",0.162952629262979,0.00645975777312691,0.203,0.143,1
"Mtrex",0.162969355704143,0.138087711529834,0.318,0.225,1
"Entr1",0.163162289514056,-0.777402308242419,0.234,0.254,1
"1110059E24Rik",0.163236084417454,0.22070305086671,0.161,0.111,1
"Ccdc122",0.163319892533463,-0.00852649161666874,0.427,0.321,1
"Aktip",0.163332917415948,0.278514228208238,0.104,0.067,1
"Sult1a1",0.163539998920286,-0.391003252483855,0.255,0.286,1
"AU022252",0.163739833425547,0.186077179220523,0.068,0.038,1
"Nptn",0.163903533109997,-0.0148973731898213,0.76,0.619,1
"Mettl26",0.163930203325027,0.0235319891333254,0.375,0.27,1
"Igfbp7",0.163961217408277,-1.25730065184973,0.031,0.057,1
"Tnfaip8l2",0.164007745043385,0.01511322465321,0.401,0.298,1
"Dnm1l",0.164304145243105,0.0502795754678171,0.469,0.34,1
"Csnk1a1",0.164460590456939,-0.200025692589216,0.891,0.889,1
"Ogfod1",0.164462375005459,0.20596613179284,0.089,0.054,1
"Tspan14",0.164538125330489,0.0447308003171525,0.156,0.105,1
"Tmem9b",0.164548571177139,0.275446442943387,0.292,0.213,1
"Ctnnb1",0.164608982534348,-0.359582504612409,0.583,0.562,1
"Ift27",0.164945864975245,0.206977681464675,0.125,0.083,1
"Cryab",0.164953508735666,0.227545755696378,0.083,0.051,1
"Uri1",0.165037969954819,-0.000810134295361919,0.396,0.289,1
"Mndal",0.165193385692963,0.430945422743718,0.234,0.168,1
"Nsun5",0.16530354584605,-0.237638916128368,0.062,0.035,1
"Abcb10",0.16554434523703,1.36968341455322,0.057,0.032,1
"Gm2000",0.165683798382871,0.10661019944898,0.714,0.546,1
"Paip2b",0.165779007540158,0.000285101402244692,0.089,0.054,1
"Wdcp",0.16583236224671,0.577258924343109,0.062,0.035,1
"Zfp330",0.165925580133625,-0.0107634510398023,0.536,0.403,1
"Chchd5",0.166532200636726,-0.882769340874865,0.198,0.225,1
"Plrg1",0.166574131440112,0.0951833033387208,0.146,0.098,1
"Trp53rka",0.166661157852285,0.200170432457071,0.089,0.054,1
"Irf2bp1",0.166811820718471,-0.114045725014458,0.135,0.089,1
"Pcid2",0.166896501767925,0.0475446585259247,0.13,0.086,1
"Flii",0.167198717446192,-0.0284073752925205,0.495,0.359,1
"Mthfd2",0.167222992559319,0.0316225636259304,0.771,0.622,1
"Ccdc62",0.167397438482788,-1.65706956573819,0.01,0.029,1
"Ltbp4",0.167397438482788,-1.9102602404989,0.01,0.029,1
"Gstp3",0.167397438482788,-1.57916355280678,0.01,0.029,1
"Micu1",0.167546832240673,0.107133224932284,0.089,0.054,1
"Rubcnl",0.167686631208915,0.268004693003922,0.219,0.159,1
"Gabarap",0.167707271910192,-0.0900523168680509,0.974,0.981,1
"Hax1",0.167873637587422,-0.430409582959774,0.531,0.498,1
"2510039O18Rik",0.168047027259862,0.015242158942542,0.302,0.216,1
"Hnrnph3",0.168132323375825,0.0495609577296929,0.401,0.286,1
"Rfxap",0.168153857711039,0.00829599818584859,0.609,0.479,1
"Echs1",0.168186500548076,0.00374102235916807,0.344,0.251,1
"Cdk17",0.168274655265562,-1.11700043329851,0.042,0.07,1
"Arf5",0.16834850172031,-0.141649780643244,0.938,0.949,1
"Ccr9",0.168367757685141,-0.315696348100092,0.073,0.108,1
"Kif3a",0.168495547794461,0.25504720142287,0.062,0.035,1
"Nedd4l",0.168581413233205,-0.876747838412728,0.135,0.168,1
"Scaf4",0.168671822936559,-0.70152950901604,0.365,0.362,1
"Areg",0.168926334284079,-4.90541196060977,0.01,0.029,1
"Abcd4",0.169032015785503,0.305288621999801,0.062,0.035,1
"Gid8",0.16919245765955,0.0373062336276295,0.365,0.267,1
"Mbtd1",0.169258479227087,0.0785083717060887,0.708,0.556,1
"BC005537",0.169361255548738,-0.262959227662849,0.849,0.746,1
"Fpgs",0.169569764108292,0.3905971064928,0.062,0.035,1
"Gm20492",0.169694699834364,-1.62669404013275,0.01,0.029,1
"Slc6a20b",0.169694699834364,-1.53238606652653,0.01,0.029,1
"Sppl3",0.169764586678617,0.116450890397519,0.339,0.254,1
"Pdxk",0.16990238473414,-0.114161151739123,0.266,0.187,1
"Pou2f1",0.169975054862792,-0.259188025700335,0.224,0.159,1
"Prkci",0.170108794199161,0.368211825610028,0.062,0.035,1
"Sec23ip",0.170221293091056,0.0552243110642574,0.234,0.168,1
"Itgax",0.170260205053417,-0.336175207249409,0.682,0.625,1
"Serinc3",0.170330445118906,-0.286205016281284,0.479,0.463,1
"Polr3a",0.170334854895644,0.331810655997149,0.13,0.089,1
"Gm2396",0.170571035192353,0.9148452466685,0.057,0.032,1
"Zbtb2",0.170674540975758,0.124135188562495,0.089,0.054,1
"Cluh",0.170805770161281,-0.064037418918943,0.161,0.108,1
"Mfhas1",0.170820092077666,-0.854342966612571,0.089,0.124,1
"Rhoa",0.170904322163631,0.0810549748995859,0.969,0.975,1
"Atxn1l",0.171047787538833,0.111420409210342,0.276,0.2,1
"Cacna1e",0.171180033180156,-1.23081446031806,0.036,0.063,1
"Dennd5b",0.171190705409007,0.245233811814319,0.062,0.035,1
"Zfp410",0.171199351186663,0.017184831521877,0.193,0.133,1
"Dhcr24",0.171311271173559,0.262107581741154,0.167,0.114,1
"Pick1",0.171733589379123,0.108647392721813,0.062,0.035,1
"Ndufb10",0.171954946511294,-0.196958279817901,0.865,0.813,1
"Arglu1",0.172187537304404,0.15212808710067,0.792,0.651,1
"Eid1",0.172219494458908,0.0453361337364898,0.766,0.641,1
"Prmt3",0.172290597056444,-0.0508540517204565,0.151,0.102,1
"Atxn7l3b",0.172354536272385,-0.186380265691284,0.734,0.711,1
"Enox2",0.172393253403316,0.00862324610490495,0.109,0.07,1
"Mrps31",0.172620759994361,-0.203786025291695,0.141,0.092,1
"Reps1",0.172625532413624,0.0729247732698481,0.203,0.14,1
"Pias2",0.172638552756268,-0.1004058941245,0.151,0.102,1
"Amot",0.172794377240435,-0.978414741582212,0.01,0.029,1
"Commd9",0.17280870532836,0.0548839876381222,0.188,0.133,1
"5830408C22Rik",0.172919123463966,0.0999101674379475,0.141,0.095,1
"Vamp3",0.172949122630577,-0.573097073522963,0.443,0.419,1
"Mlst8",0.173575871114506,-1.1186131520679,0.01,0.029,1
"Scamp1",0.173845784846662,-0.128804536431844,0.089,0.054,1
"Rdh11",0.173918014087305,-0.106673397114112,0.062,0.035,1
"Tyw3",0.173956078450496,-0.958535774506393,0.031,0.057,1
"AI597479",0.174022010715908,-0.247255094972629,0.094,0.057,1
"Rps27rt",0.17404214433527,-0.294511665447711,0.776,0.702,1
"Bola2",0.174057347192792,-0.190210449372049,0.766,0.733,1
"Rnf8",0.174382130589269,-0.182023556582615,0.552,0.406,1
"Selenop",0.174467349511495,0.145951651894724,0.062,0.035,1
"Btbd6",0.174559083950821,0.458730042125278,0.057,0.032,1
"Stn1",0.174614574317432,-0.724474801721902,0.172,0.203,1
"Tspyl1",0.17465694715283,-0.0828206261365028,0.427,0.314,1
"Ddx19b",0.174831100945066,-0.0171409777831748,0.135,0.089,1
"Gm50394",0.174980651118219,-0.0450226647527572,0.042,0.07,1
"Elk4",0.17513990171621,-0.102635390696729,0.307,0.219,1
"Cerkl",0.17514677704335,-0.884291379198563,0.01,0.029,1
"Ino80c",0.175174099341217,-0.0390122454708424,0.208,0.143,1
"Aen",0.175258263150794,0.0596785265437751,0.109,0.07,1
"Rbm15",0.175532702083049,0.310664837991573,0.229,0.162,1
"Cbr4",0.175832443123687,0.0656042434997302,0.115,0.073,1
"Ppp1r15b",0.175919267370523,-0.606093855792152,0.599,0.543,1
"Chchd4",0.176050050614433,-0.0341904849710959,0.318,0.229,1
"Snrnp48",0.176077775217292,0.27960689832356,0.562,0.419,1
"Uba3",0.176193713868832,-0.803017573121036,0.198,0.222,1
"Myo1b",0.176193739156215,-1.84923220829211,0,0.01,1
"Tm4sf20",0.176193739156215,-0.947405476353501,0,0.01,1
"Gm37759",0.176193739156215,-0.753688473296831,0,0.01,1
"Gm37065",0.176193739156215,-0.774284443149188,0,0.01,1
"Gm36937",0.176193739156215,-0.826006002883124,0,0.01,1
"Ptges",0.176193739156215,-0.633205428422244,0,0.01,1
"Neurl2",0.176193739156215,-0.740712862714529,0,0.01,1
"Lhfp",0.176193739156215,-0.807120847029959,0,0.01,1
"Tm4sf1",0.176193739156215,-1.64737468160986,0,0.01,1
"Efna4",0.176193739156215,-0.810867693822122,0,0.01,1
"Sprr2a3",0.176193739156215,-1.42541009789377,0,0.01,1
"C920021L13Rik",0.176193739156215,-1.09967896577757,0,0.01,1
"Gm43689",0.176193739156215,-1.28777169104071,0,0.01,1
"Lpar3",0.176193739156215,-1.77065613605793,0,0.01,1
"Bach2os",0.176193739156215,-2.47775514079691,0,0.01,1
"Rragd",0.176193739156215,-0.876330039764858,0,0.01,1
"Tnc",0.176193739156215,-1.61946482494639,0,0.01,1
"Fbxo2",0.176193739156215,-0.904217328736967,0,0.01,1
"Gm16023",0.176193739156215,-1.47920253932579,0,0.01,1
"Gm8879",0.176193739156215,-1.14732253588361,0,0.01,1
"Slc5a6",0.176193739156215,-1.33583237575444,0,0.01,1
"Gm13830",0.176193739156215,-0.969712677415075,0,0.01,1
"Sdsl",0.176193739156215,-0.76164815517049,0,0.01,1
"Clec2l",0.176193739156215,-1.12059031680185,0,0.01,1
"Tacstd2",0.176193739156215,-1.2942641156791,0,0.01,1
"Gm38843",0.176193739156215,-0.92843675718614,0,0.01,1
"Il17re",0.176193739156215,-1.10206962399581,0,0.01,1
"Zfp383",0.176193739156215,-1.06662662343042,0,0.01,1
"Zbtb32",0.176193739156215,-0.829140515601855,0,0.01,1
"Dmkn",0.176193739156215,-1.27581010493681,0,0.01,1
"Ctu1",0.176193739156215,-1.20822122242784,0,0.01,1
"Mamstr",0.176193739156215,-1.00573821809219,0,0.01,1
"Mctp2",0.176193739156215,-1.32236519489619,0,0.01,1
"Tmc3",0.176193739156215,-2.59311004515642,0,0.01,1
"Trim30c",0.176193739156215,-1.02946245552617,0,0.01,1
