"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gsdmc4",0.000292593103288625,-5.74580708500504,0,0.005,1
"Baiap2l2",0.000292593103288625,-5.1765896733344,0,0.005,1
"Slc7a4",0.000292593103288625,-5.18771979619273,0,0.005,1
"Pcdh1",0.000292593103288625,-8.31632312218159,0,0.005,1
"Rab27b",0.000292593103288625,-5.32499228926302,0,0.005,1
"Gm26887",0.000292593103288625,-6.99916012977691,0,0.005,1
"Gm49494",0.000292593103288625,-5.23769536091358,0,0.005,1
"Myl7",0.000292593103288625,-8.48897157251151,0,0.005,1
"Pcp4",0.000292593103288625,-5.24480492478503,0,0.005,1
"Dr1",0.000292929479952238,0.510627441063711,0.256,0.125,1
"Klf9",0.0002936692644907,0.663385996464893,0.18,0.071,1
"Sapcd2",0.000293674756579143,-4.94209241505408,0,0.005,1
"Mmrn1",0.000293674756579143,-4.89448625608589,0,0.005,1
"Jam3",0.000293674756579143,-4.69307845188902,0,0.005,1
"Efna2",0.000293674756579143,-4.91713378718817,0,0.005,1
"Fibin",0.000294760154523361,-4.73389461220308,0,0.005,1
"Sema5a",0.000294760154523361,-4.05476708620089,0,0.005,1
"Gna14",0.000294760154523361,-4.69895445434534,0,0.005,1
"Gm49970",0.000294760154523361,-3.9414340088649,0,0.005,1
"Taf13",0.000294912309636345,0.122129967828925,0.287,0.141,1
"Use1",0.000296941537626025,-0.285129709506712,0.571,0.353,1
"Plcl2",0.000297181501051238,0.748418624245847,0.19,0.076,1
"Lpgat1",0.000297563639750499,0.526409801755357,0.254,0.12,1
"Gmpr2",0.000297689926471826,0.517519475368524,0.148,0.049,1
"Ube2r2",0.000299582758401486,0.118766929781212,0.485,0.283,1
"Gramd3",0.00029985889343789,-0.0029706866909871,0.181,0.071,1
"Mrps18c",0.000299902939141408,-0.175846848227744,0.523,0.293,1
"Cyc1",0.000299911623737229,-0.067730443207569,0.555,0.326,1
"Lamtor3",0.000300516524144145,-1.94211238574226,0.252,0.315,1
"Il12rb1",0.000301173116054692,3.6922674861942,0.066,0,1
"Osbpl8",0.000301488743800024,0.198547972528979,0.427,0.239,1
"Scarb2",0.000301787637803402,-0.0577581006534496,0.409,0.228,1
"Cd63",0.000302407782078727,-1.34683932465001,0.353,0.429,1
"Rnf166",0.000302759515914229,-0.114582794269051,0.211,0.092,1
"Ilrun",0.000304075351040746,-0.180491792621313,0.475,0.277,1
"Gba",0.000304785449619316,0.0387737560471011,0.24,0.109,1
"Aga",0.000304932407614191,0.240555321796708,0.188,0.076,1
"Usp33",0.000308229314329133,0.882219057586004,0.154,0.054,1
"Sat1",0.000308300635840419,-0.9416510327411,0.9,0.777,1
"Tasor2",0.000310295321779695,0.669298069646212,0.141,0.043,1
"Hmbs",0.000310498375168528,-0.0280325643817605,0.158,0.054,1
"Cx3cr1",0.000311543432372845,1.16686632231077,0.214,0.103,1
"Ebpl",0.000312800444833275,0.749444360954691,0.181,0.071,1
"Vps35l",0.000312915596497508,0.613726381901195,0.195,0.082,1
"Atg101",0.000313264454621226,-0.149062949962327,0.284,0.141,1
"Gm48960",0.000313869432139186,-5.81666395413689,0.002,0.016,1
"Cdkn1b",0.000314722234368704,-0.207579963126089,0.499,0.304,1
"Dnajc10",0.000314762432887696,-0.0393265087898114,0.288,0.147,1
"Stim2",0.000315902158843771,0.439267650539613,0.206,0.087,1
"Ssr4",0.000317815463275509,-0.0643935138447151,0.889,0.658,1
"Hbegf",0.000318343429473399,0.187582142232962,0.209,0.092,1
"Rpl4",0.000318360225257074,0.221993368874946,0.967,0.766,1
"Emc4",0.000319107206616919,-0.0114345583495818,0.278,0.136,1
"Trappc4",0.000320293226529799,0.291442561904801,0.442,0.255,1
"Lcmt1",0.000320867822709307,0.830674252156631,0.147,0.049,1
"Vps29",0.000322822007875143,0.0629854648874598,0.671,0.429,1
"Nsmce4a",0.000324260302303203,0.549997659141573,0.291,0.152,1
"Fip1l1",0.000325474493499761,0.136055529286797,0.396,0.228,1
"Mbd3",0.000325748276099949,-0.205622688891774,0.274,0.136,1
"2210016L21Rik",0.000325903074372085,0.029945241193277,0.173,0.065,1
"Fgd6",0.000326879357492694,1.65122727142143,0.096,0.016,1
"Nfx1",0.000327459086208076,-0.0643861472736973,0.231,0.103,1
"Tesk1",0.000328825558540713,1.09112564875461,0.169,0.065,1
"Ptpn7",0.000328871450360757,0.894670258831196,0.138,0.043,1
"Kif2a",0.000328891096348471,-0.00185598664412545,0.272,0.136,1
"Cdk16",0.000329438677645555,1.19124018393786,0.105,0.022,1
"Eef1d",0.000330775813360658,-0.0425466156220303,0.755,0.5,1
"Cxcl16",0.000331059384914739,0.0678974720588128,0.894,0.641,1
"H13",0.000331283287711101,0.137963151758621,0.539,0.342,1
"Glg1",0.000332043706560649,-0.0435697451386583,0.438,0.255,1
"Castor2",0.000334705166011408,0.78207023482282,0.122,0.033,1
"Xpo6",0.000337074098296682,-0.0909320761002788,0.28,0.136,1
"Ddx54",0.00033754638535922,-0.589536947373122,0.388,0.217,1
"Cebpb",0.000338921677755942,0.213882642895024,0.994,0.745,1
"Gcn1",0.000340009230379873,-0.108662252124762,0.204,0.087,1
"Eftud2",0.000340636011609456,0.328743366242887,0.165,0.06,1
"Micos10",0.000340751000569712,0.0282771465557593,0.806,0.543,1
"Akt1",0.000342545108507004,-0.196888558516222,0.414,0.228,1
"Nlrc4",0.000344520040307164,0.99785985574263,0.132,0.038,1
"Dynll1",0.00034494467857351,-0.0685432964687194,0.81,0.571,1
"Vti1b",0.00034559664646317,0.0585626631166081,0.427,0.245,1
"Dynll2",0.000345697465245555,0.0467738750774189,0.276,0.136,1
"Bin3",0.000346292795514304,0.176807517633804,0.251,0.12,1
"Eif2b5",0.000346366205787508,0.97192163321824,0.153,0.054,1
"Med10",0.000349416108896803,0.499085229159786,0.299,0.152,1
"Kars",0.000350165272732491,0.530626947322675,0.231,0.109,1
"Trappc3",0.000350670106679175,-0.0402501953953225,0.35,0.185,1
"Rabep1",0.00035073274402042,0.134609396982309,0.303,0.158,1
"Nars",0.00035098969129622,-0.194442390229234,0.551,0.342,1
"Pnisr",0.000351314175572683,-0.0123034162481408,0.433,0.25,1
"Ide",0.000351586593282182,1.29213679823572,0.13,0.038,1
"Mbnl2",0.000352277316089102,-0.509996241659302,0.606,0.364,1
"Hsd17b4",0.000352488604190231,-0.181891039659368,0.225,0.098,1
"Nf1",0.000353164766809437,-0.5263821984874,0.207,0.087,1
"Snx2",0.000355672526109557,-0.447787510532897,0.408,0.228,1
"Utp11",0.000357369380861344,-0.0589038335603542,0.309,0.158,1
"AW011738",0.000358032777062466,-0.142929213858433,0.358,0.196,1
"Tmed2",0.000359197937481014,-0.0879025376119784,0.846,0.603,1
"Nxn",0.000360147056142918,2.02905897751188,0.094,0.016,1
"Rgs1",0.000360994154460359,-0.107939831927257,0.634,0.429,1
"Rab5b",0.000361088175447946,0.442567488951461,0.276,0.136,1
"Ddb1",0.000361390123189945,-0.0312329098643833,0.325,0.174,1
"Ccnd3",0.000361492764624775,-0.144109424107875,0.209,0.092,1
"Tbc1d5",0.000362784329286905,0.237692546767396,0.201,0.087,1
"Pbdc1",0.000362858929215946,0.167677964733317,0.34,0.185,1
"Pcnx",0.000363565556851023,0.148554020822198,0.279,0.141,1
"Tmx1",0.0003642934971957,0.484529839805822,0.248,0.12,1
"Spast",0.000365360932341888,0.347584464632094,0.164,0.06,1
"Jun",0.000365718893364663,-0.833708689775283,0.491,0.299,1
"Rps19",0.000365758490560786,-0.231327600876369,0.991,0.902,1
"Arhgef3",0.000365993392829082,-0.0375995964574631,0.307,0.168,1
"Csnk2a1",0.000367494954333463,-0.219303262807962,0.521,0.304,1
"AA465934",0.000368287967810288,0.589810275165072,0.247,0.12,1
"Got2",0.000369971954448763,0.0533548491288647,0.343,0.185,1
"Ltc4s",0.000372060677779015,-4.45400983882012,0.013,0.043,1
"Fndc5",0.000372252486100245,-6.50502745734684,0.001,0.011,1
"Igkv4-72",0.000372252486100245,-5.45399968568495,0.001,0.011,1
"Prpf18",0.000372702330923029,0.423740315968943,0.237,0.114,1
"Furin",0.000373321548009069,-0.145853313455494,0.499,0.293,1
"Hnrnph3",0.000374123137293954,0.0176669763230071,0.29,0.152,1
"Txn2",0.000374359489601019,-0.052682469371202,0.466,0.272,1
"Ext1",0.000375120095634698,-0.0105514989867219,0.3,0.152,1
"Abhd11",0.00037536845543148,0.769875441320989,0.144,0.049,1
"Lrmp",0.000376831879799406,0.428604636341608,0.258,0.13,1
"Lsm8",0.000376964951825335,0.339222454267034,0.233,0.109,1
"Mapre2",0.000377122031872083,0.0407644748298873,0.44,0.25,1
"1810019N24Rik",0.000377230683393604,-3.83816201996347,0.001,0.011,1
"Igf2r",0.000377279553664045,1.08235976892304,0.145,0.049,1
"Pigs",0.000378002097827602,0.732343098505315,0.156,0.054,1
"Efr3a",0.000378792783519716,0.41806276691833,0.366,0.207,1
"Rpain",0.000382504694379419,1.61348282451201,0.118,0.033,1
"Fam122a",0.000382644222910868,0.400725129863103,0.121,0.033,1
"Bvht",0.000382928900197439,1.19380465290602,0.129,0.038,1
"Mrps34",0.000384937513890669,0.0929641969144532,0.258,0.125,1
"Evi5",0.000384953044443942,0.93253880096547,0.139,0.043,1
"Hpcal1",0.000387201933689429,-0.122840040460314,0.447,0.261,1
"Slc25a4",0.000387234857294219,-0.174649788514988,0.41,0.239,1
"Fzd7",0.000388000410390946,2.98534457825327,0.074,0.005,1
"Mir155hg",0.000391285325657211,0.587324933027677,0.299,0.168,1
"Gaa",0.000392367132381548,-0.170575413614865,0.176,0.071,1
"E2f4",0.000392693845315652,0.227149671014517,0.21,0.092,1
"Map3k5",0.000394108048172053,-0.037761496568931,0.146,0.049,1
"Glod4",0.000394568840728104,0.364816001883132,0.227,0.103,1
"Itpkc",0.000395034601678148,-0.24783030264092,0.103,0.022,1
"Itgal",0.000395105853329308,-0.0859317714230465,0.693,0.44,1
"Matr3",0.000395595889237476,-0.11343095494272,0.466,0.266,1
"Col6a2",0.000396513992880513,-4.27814936869779,0.006,0.027,1
"Cast",0.000396941510511381,0.163693299432912,0.41,0.239,1
"Arl6ip6",0.000399012198302148,0.561821137526137,0.205,0.092,1
"Dhrs4",0.000399309825846408,0.252009972412063,0.155,0.054,1
"Akt3",0.000399448495972596,0.34583835987869,0.171,0.065,1
"Amz2",0.00039986007248612,1.15630681244085,0.158,0.06,1
"Sh3kbp1",0.000399927272437808,-0.0543166219410558,0.459,0.266,1
"Dync1h1",0.000401208172334896,-0.267718153152643,0.503,0.299,1
"Sla",0.000401910458681896,0.0378378592556229,0.603,0.375,1
"Osgep",0.000402260343563486,0.113057806172931,0.375,0.212,1
"Vti1a",0.000402315448869179,0.05386920224174,0.2,0.087,1
"Pi4k2b",0.000402652036085534,0.317228418251168,0.243,0.12,1
"Rnf14",0.000404016481099828,0.481789110282153,0.2,0.087,1
"Stk38",0.000406211879246367,-0.669067877466286,0.367,0.201,1
"Flrt3",0.000406919334774535,-2.30418233861378,0.037,0.087,1
"Mettl6",0.000407039612445344,0.599747898441229,0.275,0.141,1
"Cklf",0.000407758728953312,-0.0177585833679372,0.348,0.185,1
"Ube2g1",0.000408741564410715,-0.24442382404692,0.242,0.114,1
"Rbpms",0.000409754166914085,-0.415426740535873,0.343,0.185,1
"Ap3b1",0.000412688484743389,-0.021846553392761,0.448,0.261,1
"Atxn1",0.000412692540077174,1.152770728973,0.119,0.033,1
"Cirbp",0.000412792103522916,-0.302115758628922,0.278,0.136,1
"Atp2a2",0.000413358966717057,-0.384186962648293,0.448,0.266,1
"Vps35",0.000413419995834874,-0.36678567840928,0.524,0.31,1
"Csk",0.000413723691167725,-0.409585632257114,0.401,0.223,1
"Ap2a1",0.000414210644348954,-0.998969145697131,0.162,0.06,1
"Ndufv1",0.000414349493172597,0.195136085918341,0.35,0.19,1
"Nipsnap2",0.000414558224907438,0.912807809433671,0.13,0.038,1
"Aif1",0.000415431463198893,0.198136975896372,0.966,0.766,1
"Me2",0.000416801822175029,-0.356981335857237,0.264,0.13,1
"Coa6",0.000418550965771528,1.04736937683772,0.138,0.043,1
"Tor1b",0.000418687858120094,0.29239082767398,0.236,0.114,1
"Araf",0.000420105073486108,-0.299633899557643,0.21,0.092,1
"Brms1",0.000424179448758419,0.0756755441593884,0.248,0.12,1
"Arnt",0.000426871484085761,-0.308886534576907,0.288,0.141,1
"Gpm6b",0.000428389433501873,-4.56806551958286,0.004,0.022,1
"Topors",0.000428471418922374,0.646346823412229,0.235,0.114,1
"Osbpl1a",0.00042875094494414,1.72046619315162,0.092,0.016,1
"Iah1",0.00043156714850162,0.312824281712549,0.312,0.163,1
"Map3k3",0.000431858709367055,-0.208072871676869,0.152,0.054,1
"Sos2",0.00043348099596975,-0.548897223704319,0.171,0.065,1
"Ube2q1",0.000434296183311895,-0.0140101891300483,0.484,0.299,1
"Arhgap25",0.000435284975103389,-0.488686645589146,0.201,0.087,1
"Vac14",0.000436020587283945,0.390323460085206,0.147,0.049,1
"Samd8",0.000437764970333754,0.304906144867884,0.353,0.201,1
"Rpl31",0.000437982594579544,0.203795950701426,0.968,0.766,1
"Arl11",0.000438729431878924,1.55344315313397,0.084,0.011,1
"Trip4",0.000440844825148845,1.69507682538566,0.084,0.011,1
"Pitpnm1",0.000441357925196501,-0.584430600537258,0.282,0.141,1
"Sacm1l",0.000441450467919835,0.578899408054117,0.169,0.065,1
"Cyld",0.000441456499020976,-0.239128610938415,0.386,0.217,1
"Pnpla7",0.000442469863494653,-0.620662539228208,0.19,0.082,1
"Eif2s1",0.00044336148110377,-0.408844450900715,0.464,0.266,1
"Anapc15",0.000444157044958625,-0.386777318783174,0.184,0.076,1
"Apool",0.000445281080121499,0.426317355464838,0.224,0.103,1
"Rasgef1b",0.00044830445026956,-0.0800527567969033,0.392,0.228,1
"Ubl5",0.000448571334351445,0.0813734762099063,0.934,0.674,1
"Smim14",0.0004515425632843,-0.341588711118657,0.514,0.304,1
"Eif6",0.000452565353700965,-0.0698171814534081,0.709,0.44,1
"Arfip2",0.000452774583154043,2.32302961569206,0.073,0.005,1
"Snx4",0.000453636244537532,0.262845801567074,0.267,0.136,1
"Tusc1",0.000454539782149483,0.61708522903818,0.117,0.033,1
"Cab39",0.000454566387888177,-0.0755466006677555,0.437,0.255,1
"Senp2",0.00045509626021027,-0.0659107349863525,0.43,0.245,1
"Mrps23",0.000455411317898233,0.155104333593745,0.264,0.13,1
"Dusp11",0.000456197966936444,-0.139054774404939,0.62,0.37,1
"Chchd7",0.000456358022635013,-0.132984326264269,0.231,0.109,1
"Eci1",0.000456871084633242,-0.020452174316572,0.156,0.054,1
"St6galnac4",0.000457015371382687,0.18529108459587,0.398,0.228,1
"Mrpl16",0.000457553639242323,0.502812840403594,0.183,0.076,1
"Gm1673",0.000457901591398787,-3.07831453273759,0.019,0.054,1
"Wdr13",0.000459175729870526,1.31806851567278,0.102,0.022,1
"Ptdss1",0.000459933592115624,1.48871901630837,0.118,0.033,1
"Pak1",0.000459963043462878,-0.258180155364764,0.438,0.261,1
"Dazap1",0.000461888174606917,-0.121681631026195,0.304,0.163,1
"Tpst1",0.000463836382421577,0.190885337350353,0.171,0.065,1
"Map1s",0.000464545557969588,0.590933248454322,0.202,0.087,1
"Tmem67",0.000466236129409562,2.04414754728069,0.083,0.011,1
"C9orf72",0.000466768150270775,-0.154048218731781,0.378,0.217,1
"Coro1a",0.000468415568551222,0.240259533536996,0.906,0.701,1
"Ccny",0.000469601312772366,0.0649110686002037,0.297,0.152,1
"Afg3l2",0.000471395396298392,1.06399694120111,0.127,0.038,1
"Eif4e2",0.000472083664182914,-0.10783247843238,0.64,0.402,1
"Secisbp2",0.000472681865545844,0.884302959608023,0.144,0.049,1
"B4galt3",0.00047541731505955,0.480685500073363,0.137,0.043,1
"Ubl3",0.000475809285717302,-0.0238470364572021,0.869,0.587,1
"Smc4",0.00047941849214935,-0.351707088858956,0.265,0.13,1
"B230219D22Rik",0.000480731541529907,0.18384474412303,0.4,0.228,1
"Fam129a",0.000481891875874299,0.130315733518424,0.383,0.223,1
"Flad1",0.000481955695747008,3.04719910405263,0.072,0.005,1
"Cyth3",0.000482489907196278,0.467149432196414,0.349,0.201,1
"Ube3c",0.000482794811362134,1.55267644125844,0.109,0.027,1
"Sumo1",0.000483846986750964,0.0798904032602008,0.716,0.44,1
"Cnot8",0.000484845638713135,-0.473541462419112,0.263,0.13,1
"Ube2s",0.000486017991122075,-0.108672565951922,0.634,0.402,1
"Hnrnpc",0.000486044559807009,0.116951488142834,0.755,0.495,1
"Rnasel",0.000486066980405276,0.225139304100156,0.42,0.255,1
"Adam8",0.000486244868831137,-0.174320351527209,0.424,0.255,1
"Mlkl",0.000491020662873838,1.2734202674425,0.118,0.033,1
"Ercc3",0.00049174440154845,1.88774057334506,0.09,0.016,1
"Mapk6",0.000491769425879598,-0.162594698975478,0.662,0.408,1
"Atg10",0.000491894924522398,0.654548439848802,0.136,0.043,1
"Dhx36",0.000493060940525853,-0.636364140892576,0.35,0.196,1
"Rnf181",0.000493634740931634,-0.0349115287312918,0.197,0.087,1
"Cox16",0.000501304441280996,-0.0104450256213443,0.429,0.239,1
"Noc4l",0.00050148616871343,0.807472731904034,0.144,0.049,1
"Sms",0.000502405732381331,0.799264224806308,0.218,0.103,1
"Prelid3b",0.000502966688529464,-0.0656361610450682,0.337,0.179,1
"Pltp",0.000504331799119558,-0.225190239765213,0.377,0.212,1
"Psmd6",0.000505913776208941,0.0184029036205322,0.452,0.266,1
"Rabggtb",0.000507358182165961,0.0966988829957927,0.309,0.168,1
"Nap1l4",0.000507534639859055,-0.203029973007628,0.362,0.201,1
"Smim3",0.000508381140127975,-0.303431659543957,0.488,0.293,1
"Bbx",0.000508992418686518,-0.592834881924663,0.354,0.201,1
"Eif3c",0.000510128782893966,0.0850583008949738,0.794,0.527,1
"Crk",0.000510371769574047,-0.0212359560810937,0.557,0.342,1
"Paics",0.000511087493730688,-0.492364260356183,0.296,0.152,1
"Il15ra",0.000515744043948756,-0.0653317666093354,0.196,0.087,1
"Wdr20",0.000515950236113295,0.200936261152477,0.174,0.071,1
"Atraid",0.000516127113080198,0.178645675380058,0.3,0.158,1
"Pbx2",0.000516261907500416,0.125857436315716,0.183,0.076,1
"Parp8",0.000518210957015684,-0.203633067311076,0.33,0.174,1
"Slc39a14",0.000519510222467432,0.754189490360782,0.191,0.082,1
"Tomm6",0.000520370498033565,0.0718680124176097,0.845,0.571,1
"Bckdk",0.00052111186754028,1.41749717682831,0.109,0.027,1
"Ruvbl1",0.000521956587254624,-0.0401350103992746,0.144,0.049,1
"Cyb561d2",0.000522285712784267,1.05839172838869,0.126,0.038,1
"Tmem168",0.000522341011473054,0.234208409815409,0.233,0.109,1
"Myd88",0.000523226078190861,0.440507287135631,0.314,0.168,1
"Hddc2",0.00052327065391255,0.735605948352815,0.1,0.022,1
"Diablo",0.000524202738487929,-0.121262056326032,0.202,0.087,1
"Nectin1",0.00052533208878341,-4.34580013268405,0.008,0.033,1
"Kynu",0.000526304484823525,-0.983707568980495,0.129,0.038,1
"Aida",0.000527303087456461,0.374516308241823,0.245,0.12,1
"Tctex1d2",0.000527511222292201,-0.0855781038391844,0.39,0.217,1
"Txndc15",0.000528933030950065,0.465870505561147,0.217,0.098,1
"Prrc2a",0.000530040397522755,-0.584811122800261,0.278,0.141,1
"Tomm5",0.000535175307079771,0.267821576080467,0.416,0.239,1
"Gpalpp1",0.000538473727185836,0.615549926099625,0.199,0.087,1
"Fads1",0.000542295075342828,1.28977680600178,0.116,0.033,1
"Parp3",0.000543093749009634,1.31654175709002,0.1,0.022,1
"Bcap29",0.000546714983304491,0.491518929479319,0.258,0.13,1
"Rps6kb1",0.000547303055012477,0.239874369931523,0.32,0.174,1
"H2-Ke6",0.000547454553296762,0.346293803914787,0.168,0.065,1
"Pcmt1",0.000548122928976397,0.111464310231261,0.301,0.152,1
"Prkra",0.0005495943378411,0.814789455231657,0.174,0.071,1
"Fli1",0.000550658784426216,0.11336104774671,0.276,0.141,1
"Bud23",0.000551323283424807,0.462642755315046,0.169,0.065,1
"Gm36738",0.00055301980625565,0.0516222271251436,0.185,0.076,1
"BC029722",0.000554064384050768,-0.416961621178555,0.151,0.054,1
"Sh3gl1",0.000555975646149929,-0.501870456738682,0.198,0.087,1
"Atp6ap2",0.000555997942679293,-0.0733488390999614,0.768,0.5,1
"Lypla2",0.00055750204859835,-0.768832624238576,0.205,0.092,1
"Htt",0.00055750689132453,-0.357836746500212,0.283,0.141,1
"Hic1",0.000558743379860334,-3.18820235080036,0.025,0.065,1
"Rab12",0.000559894419488253,-0.658727376969617,0.368,0.212,1
"Osbp",0.000560943633106708,0.0638633324926881,0.208,0.092,1
"Prdm1",0.000562499238571172,-0.109139549844176,0.601,0.386,1
"Zfand3",0.000563621043964168,-0.0748782906359903,0.506,0.299,1
"Ei24",0.000564994227488931,0.329006184733315,0.193,0.082,1
"Imp4",0.000565156352668363,0.624727734184518,0.229,0.109,1
"Gas2l1",0.000566019189131354,1.84437621901804,0.099,0.022,1
"Stat5b",0.000567060059576651,0.892760311443058,0.15,0.054,1
"Tespa1",0.000567879113808037,-5.24757991720159,0.006,0.027,1
"Eef1g",0.000572384411574779,-0.043522943745,0.839,0.571,1
"Ctnnbl1",0.000573525100176205,0.223912949293262,0.206,0.092,1
"Rgs19",0.000577178456675802,0.276607799686467,0.278,0.141,1
"Inpp5k",0.000578937124843661,0.120876500544383,0.214,0.098,1
"Aebp2",0.000581321547127782,-0.391066347282796,0.435,0.261,1
"Hbp1",0.000581380728504597,-0.0172991754084502,0.366,0.201,1
"Rims2",0.000582055622417833,3.82195350844921,0.061,0,1
"Cox8a",0.000588159538615343,0.178118473648428,0.984,0.837,1
"Rnf126",0.00058970614133384,0.357802779236312,0.133,0.043,1
"Opa1",0.000593939553141839,-0.198754151184101,0.189,0.082,1
"Anxa11",0.000595683319574183,-0.389182880619111,0.292,0.152,1
"Gphn",0.00059587871853823,0.129534454719486,0.133,0.043,1
"Zmiz1",0.000596723142693492,-0.122232267344597,0.529,0.315,1
"Snd1",0.000597767869970018,0.15776283817458,0.316,0.174,1
"Manbal",0.000598461572223637,0.276107666870425,0.278,0.147,1
"Abca9",0.000600984834215475,0.723486234196722,0.174,0.071,1
"Sertad3",0.00060264474998864,-0.0169799062034708,0.263,0.13,1
"Apoe",0.000605003531022443,-1.13362601075136,0.556,0.614,1
"Zmat5",0.0006087962669842,0.306939640371157,0.252,0.12,1
"Irgm2",0.000609081769944692,0.325361128568902,0.227,0.109,1
"Polr3f",0.000610449473836626,1.57711320348376,0.09,0.016,1
"Mrpl23",0.000610981700523561,-0.065400191887094,0.581,0.375,1
"Sike1",0.0006149408026546,0.398813024248156,0.199,0.087,1
"Ubap1",0.000615341081397237,0.362783770214915,0.249,0.125,1
"Kcnab2",0.000617056281236022,1.59392635483103,0.09,0.016,1
"Tbcd",0.000617975899540845,-0.683820759856788,0.099,0.022,1
"Cetn2",0.000618824983233622,0.681099393692663,0.255,0.13,1
"Dnajb14",0.000620940739415566,0.252484743602826,0.42,0.255,1
"Rplp2",0.000621161555872958,-0.182508022090491,0.994,0.902,1
"Vps37b",0.000622027518021606,-0.31139040136494,0.571,0.37,1
"Tmem205",0.000624580741546894,0.294326341389806,0.307,0.168,1
"Casd1",0.000625052928950577,0.953860541501374,0.132,0.043,1
"Tprgl",0.000625665473895562,-0.285648580512262,0.362,0.201,1
"Tgoln1",0.000626514757022198,-0.0928424743115938,0.758,0.505,1
"Gna12",0.000626697645049288,-0.325328171333827,0.233,0.114,1
"Lars2",0.000627388540594165,-2.59886014250662,0.478,0.5,1
"Pabpc1",0.000629508917236833,0.181664993719011,0.971,0.75,1
"Cd72",0.000629758526737264,0.671028627645012,0.229,0.114,1
"Dhx16",0.000632126259590156,0.0182153376877419,0.135,0.043,1
"Ints11",0.000632840038674168,0.57199349496568,0.132,0.043,1
"Mrto4",0.000634443982574579,0.497028824837169,0.199,0.087,1
"Rnf187",0.000634578908130002,0.143298469722662,0.297,0.158,1
"Etfrf1",0.000634794924701448,0.353958256040452,0.1,0.022,1
"Pef1",0.000635050354083242,1.50508238429142,0.098,0.022,1
"Tex261",0.000635789804549283,-0.185713847429004,0.378,0.212,1
"Zfp771",0.000635803143648969,1.79112517781281,0.089,0.016,1
"Csnk1g3",0.00063681590285134,-0.480782936729968,0.299,0.158,1
"Taok3",0.000636893300144236,-0.0413389810240913,0.377,0.223,1
"Atl3",0.000637498499342165,-0.0447801927731823,0.297,0.163,1
"Ublcp1",0.000637530738873336,-0.386120589951081,0.143,0.049,1
"Gmfb",0.000638111693712702,-0.242860493932881,0.283,0.141,1
"Atp6v1e1",0.000640171176536405,0.0520259740012858,0.803,0.533,1
"Stat2",0.000640560103128511,-0.0597034029429104,0.223,0.109,1
"Prr5l",0.000642043567369147,0.221997180295999,0.225,0.109,1
"Mrpl33",0.000642095583175802,-0.0255546261352493,0.823,0.565,1
"Cbll1",0.000643425138883181,0.278662673619369,0.228,0.109,1
"Mapk14",0.000645453091924787,-0.41276244571391,0.34,0.19,1
"Rab27a",0.000648281339754065,1.03857973195321,0.107,0.027,1
"Xylt1",0.000649174921555998,0.595330235411721,0.183,0.076,1
"Uba6",0.000651326297709137,0.10637038551338,0.261,0.136,1
"Gm17056",0.000653849541594815,0.206902050961263,0.164,0.065,1
"Pdlim7",0.00065496564309137,-0.134831792039908,0.107,0.027,1
"Phf21a",0.000657270500001968,0.52410040910373,0.235,0.114,1
"Ubald1",0.000657561792161639,-0.317367994116634,0.242,0.12,1
"Usp34",0.000659136105468311,-0.82230135614689,0.439,0.261,1
"Naa35",0.00066214030876989,0.0330455607362801,0.199,0.087,1
"Timm50",0.000663002089056298,0.130937429228732,0.148,0.054,1
"D130040H23Rik",0.000664717448713395,2.30995219336633,0.079,0.011,1
"Tbl1x",0.000665842766988228,-0.0355370563438304,0.295,0.152,1
"Galnt11",0.000668908576372789,-0.0788199676904973,0.229,0.109,1
"Rhot1",0.000671718357217377,0.3138567328928,0.176,0.071,1
"Nsd2",0.000674075706441493,0.593970780784864,0.22,0.109,1
"1700123O20Rik",0.000674190557968759,0.231986009388848,0.259,0.13,1
"Ppm1h",0.000675166397854887,-0.349146875531166,0.178,0.076,1
"Ptms",0.000675778158251968,-0.369654665536338,0.823,0.554,1
"Ccdc107",0.000677084689883303,-0.465214970903836,0.198,0.087,1
"Nudcd3",0.000677692128894838,-0.437041513018344,0.319,0.174,1
"Mylip",0.000677713689231798,-0.368820397931691,0.362,0.207,1
"Golga5",0.000677957362230612,-0.454582910021593,0.151,0.054,1
"Fbrs",0.000678154976895689,-0.46587188348536,0.294,0.152,1
"Trim35",0.000683271759950477,-0.611225678513222,0.295,0.158,1
"Nrd1",0.000688227431584308,-0.226565353628803,0.612,0.402,1
"Smim19",0.000690128149598252,-0.3602897263847,0.201,0.092,1
"Tspan3",0.000690937035975702,-0.374750667598012,0.309,0.168,1
"Abcd3",0.000692828510856491,0.849740255073116,0.07,0.005,1
"Trip11",0.000694234136432831,-0.262129017082711,0.34,0.19,1
"Dohh",0.000694512052096316,-0.0798723918511284,0.247,0.12,1
"Hmox2",0.000695760694231736,-0.306785101484796,0.379,0.207,1
"Cpped1",0.000697916236006694,3.00572245940102,0.069,0.005,1
"Gys1",0.000698979988508227,1.36445490169882,0.08,0.011,1
"Kdm3b",0.000699955510756995,0.799715709984087,0.157,0.06,1
"Cnot7",0.000700393894407487,0.0624380529439066,0.268,0.141,1
"Ubxn8",0.000700817824370101,0.280537135127379,0.124,0.038,1
"Psmg2",0.000702114883897545,1.8415844267088,0.079,0.011,1
