"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Birc2",0.00108136138821339,-0.266171399482325,0.734,0.739,1
"Gm16014",0.00108854152624112,2.37563845664775,0.018,0.003,1
"Exosc9",0.0010942416002077,0.502138685546519,0.154,0.092,1
"Klf9",0.00109436598972434,0.686967811071916,0.096,0.05,1
"Snrpg",0.00109968920603571,-0.173433439577243,0.924,0.953,1
"Rab3a",0.00110169836780261,2.30711579745576,0.018,0.003,1
"Rad51b",0.00110287068899152,1.0888067576016,0.052,0.021,1
"Dcun1d5",0.00110464232602407,-0.325595431222121,0.633,0.669,1
"Flnb",0.00110476146758039,0.371645035132698,0.312,0.219,1
"Mecr",0.00110792724993643,0.722383711780717,0.109,0.059,1
"Snx12",0.00111305291194489,0.479514424217823,0.227,0.148,1
"Gypc",0.00111855857371954,-0.460694271713537,0.221,0.302,1
"0610030E20Rik",0.00112056997421566,0.562316840747499,0.258,0.174,1
"Plekha5",0.00112739746040115,0.748589424681931,0.148,0.09,1
"Tnrc18",0.00112785645705233,0.349692027855265,0.315,0.229,1
"Ncaph",0.00112988063412253,0.466973463032682,0.13,0.074,1
"Uchl3",0.00113496795560434,0.315647137711452,0.375,0.277,1
"Tha1",0.00113523650406753,1.29325064880755,0.018,0.003,1
"Rcl1",0.00113765289368681,-1.03331448755924,0.107,0.168,1
"Gm32633",0.00113864171857482,2.03370046825008,0.018,0.003,1
"Hsd11b2",0.00114281494313125,-2.98685496090824,0.005,0.037,1
"Peak1",0.0011434442741289,-0.730060163435062,0.224,0.293,1
"Psmd1",0.00114587360149228,0.243692696069711,0.578,0.473,1
"Nudt9",0.00114700840745032,-0.399696919238193,0.362,0.437,1
"Adnp",0.00115321270572613,-0.505457314260394,0.284,0.361,1
"Pdrg1",0.00115512294400509,0.377925416309679,0.341,0.25,1
"Cox6b1",0.00115577380758547,0.14176458441464,0.969,0.964,1
"Rnf125",0.00116621219384832,-2.06886864084124,0.021,0.062,1
"Ift43",0.00116684215618211,0.780127397844084,0.065,0.029,1
"Zfp598",0.0011679163841582,0.582547977767609,0.198,0.128,1
"Lgals8",0.00116917110761587,0.34092647224444,0.195,0.123,1
"Stard3nl",0.00117489965404667,0.289038243056286,0.357,0.255,1
"Tyms",0.00117598048435536,0.423529730570126,0.292,0.21,1
"Fbxl3",0.00117771169544107,0.417724022390708,0.326,0.236,1
"Mxra7",0.00118304782209569,-1.48433221958295,0.057,0.11,1
"Acsl1",0.00118420438753914,0.275539949249508,0.289,0.201,1
"Acad9",0.0011849923237479,0.966288587379488,0.081,0.04,1
"Atp6v1e1",0.00118642084220613,0.28986192138477,0.602,0.492,1
"Sugt1",0.00118726049440914,0.347781156581278,0.641,0.533,1
"Surf4",0.00119132250717966,0.208566012119393,0.578,0.474,1
"Glo1",0.00119229067249227,0.424955364645738,0.438,0.343,1
"Klhdc10",0.00119621244113113,0.489804670507271,0.172,0.105,1
"Trak1",0.00120195416673928,0.595063698476892,0.221,0.144,1
"Amz1",0.00120281801278425,0.516169993142348,0.232,0.157,1
"Erc1",0.00120677612304871,1.18231497963549,0.06,0.026,1
"Rcbtb1",0.0012074402163701,0.694638429921109,0.083,0.041,1
"Spred1",0.00121019858411966,-0.568215073653389,0.456,0.509,1
"Ltb",0.0012158155163424,0.476446731284241,0.359,0.273,1
"Ep400",0.00121643754351248,0.430662868133865,0.424,0.327,1
"Gm48708",0.00121668106133981,2.47957961037268,0.023,0.005,1
"Camk1d",0.00121931445019864,0.296876776609756,0.352,0.252,1
"Hddc2",0.00122623404144434,0.509100990695328,0.193,0.123,1
"Mipep",0.00122667760556984,1.24065345032874,0.073,0.035,1
"Kctd17",0.00122698144623293,0.847202635540496,0.096,0.051,1
"Slc15a3",0.00123090761889517,-0.304249860496834,0.695,0.748,1
"Slc23a1",0.00123181937314278,2.61559760325233,0.023,0.005,1
"Cuta",0.00123547886585035,0.40080479570414,0.516,0.424,1
"Tmem144",0.00123792325747879,2.10866923140421,0.023,0.005,1
"Pdia5",0.00124249270600746,1.79571014644513,0.031,0.009,1
"Gm43914",0.00124713147120569,1.29849426674215,0.023,0.005,1
"Oxsr1",0.00124715539433542,0.448374097082614,0.206,0.131,1
"Calcb",0.00124775232955579,-4.41517215049682,0,0.027,1
"Gm34047",0.00124775232955579,-3.64894576673574,0,0.027,1
"Dpysl5",0.00124775232955579,-4.17653851846577,0,0.027,1
"Opa3",0.00124909451652529,0.336963539116264,0.346,0.25,1
"Rnaset2b",0.00124980155720503,-1.30266320188929,0.06,0.115,1
"Pde3b",0.00125322594076123,-0.965779230100992,0.159,0.226,1
"G0s2",0.00125330537364152,-0.563087863833395,0.023,0.005,1
"Ptbp3",0.0012562808657992,-0.274184463634022,0.88,0.872,1
"Ppargc1b",0.00125764959457248,1.72338821437461,0.031,0.009,1
"Patz1",0.00125816605742882,0.707508294558978,0.086,0.043,1
"Cd209d",0.00126141910538859,-1.67560410221847,0.013,0.051,1
"Arhgap21",0.00126577155168641,-1.15434363277951,0.094,0.154,1
"Tent2",0.00126599428836904,0.318908420160124,0.393,0.286,1
"Mthfd1",0.0012684467658156,0.492058069097912,0.133,0.078,1
"Mgat1",0.00127939841550143,0.878370841069448,0.13,0.077,1
"Helb",0.00128650266147711,0.674963586004417,0.089,0.045,1
"Ints9",0.00128664229685806,0.591987361721365,0.13,0.075,1
"Mrps18b",0.00128674723095393,0.444164439921005,0.263,0.176,1
"Bend4",0.00129236088887743,-0.764885687202179,0.151,0.222,1
"Gm10847",0.00129543036360125,0.940428830740791,0.078,0.038,1
"Zeb2os",0.00129670966753088,0.591289333138562,0.148,0.089,1
"Naa35",0.00129873091412801,0.514429157671512,0.266,0.186,1
"Naa50",0.00129994478370246,0.31989528778864,0.583,0.488,1
"Bicd2",0.00130027947997951,0.419495799230594,0.169,0.105,1
"Rbm42",0.00130794994796116,0.255176782243778,0.44,0.329,1
"Ascc3",0.00131596982331193,0.398382390532864,0.398,0.303,1
"Hist1h4c",0.00131665403244087,-2.3217175338484,0.01,0.046,1
"Cd33",0.00132067589021736,-0.405495298174529,0.26,0.338,1
"Limd1",0.00132252107960335,-0.453465816045401,0.44,0.483,1
"Ppp1r16a",0.00133092339177354,0.841620003293618,0.076,0.036,1
"Btbd2",0.00133216558655565,0.740151082483906,0.073,0.034,1
"Ano7",0.00133887718607157,3.99062460864714,0.008,0,1
"Gm37787",0.00133887718607157,3.46347865459846,0.008,0,1
"Gm13710",0.00133887718607157,3.75053098994252,0.008,0,1
"Gm14085",0.00133887718607157,3.27223686626339,0.008,0,1
"Gm20412",0.00133887718607157,3.50297850802793,0.008,0,1
"Il23r",0.00133887718607157,3.78197108077059,0.008,0,1
"Crtam",0.00133887718607157,3.91457820848547,0.008,0,1
"Rec114",0.00133887718607157,3.2552158869874,0.008,0,1
"Parp16",0.00133887718607157,3.75144838809342,0.008,0,1
"Gm5468",0.00133887718607157,3.31251651613405,0.008,0,1
"Gm43653",0.00133887718607157,3.73241408159695,0.008,0,1
"Zfp365",0.00133887718607157,3.39917457656134,0.008,0,1
"Cstdc5",0.00133887718607157,3.78088762934827,0.008,0,1
"Capns2",0.00133887718607157,3.65649999873074,0.008,0,1
"Gm6034",0.00133887718607157,3.99320228527103,0.008,0,1
"Gm26520",0.00133887718607157,3.30933557077444,0.008,0,1
"Gm12207",0.00133887718607157,3.7012026083744,0.008,0,1
"Gm826",0.00133887718607157,3.24433230478209,0.008,0,1
"Igkv3-7",0.00133887718607157,3.32124789678467,0.008,0,1
"B430305J03Rik",0.00133887718607157,3.90849723610855,0.008,0,1
"Fhl4",0.00133887718607157,3.43401164928146,0.008,0,1
"4921514A10Rik",0.00133887718607157,3.06421718289413,0.008,0,1
"Cort",0.00133887718607157,3.45576969582531,0.008,0,1
"Sgca",0.00133887718607157,4.37369595987548,0.008,0,1
"Map1lc3b",0.00133888152277818,-0.241748866452306,0.833,0.851,1
"Acin1",0.00134491759989295,0.232356551289249,0.646,0.552,1
"Bcl2a1a",0.00134761175867376,0.166995248306206,0.792,0.682,1
"Fam135a",0.00134796524530279,0.896836359153978,0.057,0.024,1
"Polr3c",0.00135014941738891,0.656709858590863,0.211,0.141,1
"6430531B16Rik",0.00135387459540544,-2.00378948851302,0.016,0.054,1
"Klhl5",0.00135413089422689,0.339036627573402,0.281,0.197,1
"Mrpl17",0.00135526402607789,0.315504464450321,0.505,0.397,1
"Tagln2",0.00135824660040631,0.0621330411799583,0.753,0.644,1
"Gabbr1",0.00136011234752777,-1.3597889384348,0.052,0.104,1
"Uqcrc2",0.00137194153411129,0.257458045714023,0.589,0.479,1
"Phrf1",0.00137452697317234,-0.731128709176906,0.167,0.232,1
"Slc25a44",0.00137637483119337,0.603658645508939,0.167,0.104,1
"Xlr4b",0.00138079440227098,1.0693204818476,0.078,0.038,1
"G3bp2",0.00138291605434626,0.28558020810624,0.555,0.464,1
"Agap1",0.0013861876244587,0.970258096399255,0.073,0.035,1
"Slc25a13",0.00138966773549391,0.791433258218203,0.138,0.082,1
"E2f7",0.00139909732382756,1.64440952419787,0.034,0.011,1
"Trim59",0.00140017642600761,0.472536152271117,0.161,0.099,1
"Cops4",0.00140186141974703,-0.481943702403963,0.432,0.481,1
"Chd4",0.00140534711348296,0.171610211556879,0.727,0.635,1
"Fam172a",0.00140747223151825,0.345212226825026,0.352,0.256,1
"Egf",0.00141339356256453,-2.81354408441985,0.01,0.046,1
"Plekhf2",0.0014140303742963,0.47240392436198,0.279,0.194,1
"Ppp1r14b",0.00142010441993327,0.314223613380351,0.589,0.492,1
"Trmt6",0.0014201227564963,0.450641814257975,0.161,0.099,1
"Atr",0.00142227879460024,0.463411628136888,0.185,0.116,1
"Naa10",0.00142473394222925,0.275005139103693,0.326,0.231,1
"Rala",0.00142661134399885,-0.300754117317168,0.708,0.737,1
"Tbc1d1",0.00143255812745451,0.3886694851192,0.391,0.296,1
"Impdh2",0.00143469344627061,0.218374153508896,0.534,0.441,1
"Eny2",0.0014385466545842,0.267653199579344,0.586,0.487,1
"Zfp386",0.00143965297563793,-0.782323248561011,0.164,0.23,1
"Arrb2",0.001446186846264,0.219800274290489,0.674,0.555,1
"Msl3",0.00145025230481647,0.391241571782179,0.234,0.16,1
"Bcl2l12",0.00145806574292333,0.821432897547437,0.104,0.056,1
"Fas",0.00145948689860254,0.389143539050317,0.227,0.15,1
"Med24",0.00146019584220359,0.751390010189168,0.089,0.046,1
"Znhit1",0.00146043154135411,0.303928179722058,0.367,0.265,1
"Slc25a45",0.0014647930703012,0.621752751535751,0.078,0.038,1
"Arl2",0.00146514264262353,0.482404245555719,0.193,0.126,1
"Gphn",0.00146686757038218,0.814618132785017,0.143,0.087,1
"Bcs1l",0.00147065455174763,0.990089475938109,0.055,0.023,1
"Rab6b",0.0014710240723178,-3.8192381992932,0,0.026,1
"Syce2",0.00147450268217474,0.508544983439537,0.229,0.158,1
"Ubash3b",0.00147641137698676,-0.00670424144655346,0.258,0.172,1
"Hist1h2ap",0.00147655498335548,0.78155099411837,0.109,0.061,1
"Wdr55",0.00148015981719876,0.661392446280613,0.115,0.064,1
"Fbxo3",0.00148485737869431,0.509823764748302,0.224,0.151,1
"Il1r1",0.00149066355449873,-1.81889604808684,0.01,0.046,1
"Sash1",0.00149073976457883,0.71211484521359,0.146,0.089,1
"Cdip1",0.00149218074752589,-0.499243561878353,0.331,0.388,1
"Mllt1",0.00149725548696547,0.996850761937239,0.055,0.023,1
"Vps16",0.00149773051072358,0.60751108321851,0.161,0.1,1
"Cpsf6",0.00150301296347601,0.300759917951678,0.466,0.362,1
"Haus6",0.00150625533268028,0.551964340809127,0.107,0.058,1
"Scn4b",0.00150849382713295,3.45897722992174,0.016,0.002,1
"Ccdc50",0.00151330781422794,0.372845670627168,0.76,0.692,1
"Nit2",0.0015139877491222,0.469770230003703,0.19,0.122,1
"Taf6",0.00151574323051289,0.523470805838625,0.133,0.077,1
"Ndufa8",0.00152103512662808,0.314180875591304,0.693,0.606,1
"Dhx37",0.00152384170504514,0.452381646515652,0.161,0.099,1
"Ddx52",0.00152508723907244,0.446819900808078,0.284,0.198,1
"Cemip2",0.00152580948888622,0.780922465524251,0.068,0.031,1
"Hs1bp3",0.00153309776519776,2.14160295337784,0.016,0.002,1
"Fads2",0.00153539752920706,0.780440526587761,0.076,0.036,1
"Stk4",0.00153625961105099,0.277929478994896,0.607,0.493,1
"Stx3",0.00153938386557507,0.39897224308413,0.268,0.188,1
"Pkn3",0.00154304241995838,2.47460940794007,0.016,0.002,1
"Adam17",0.00154659690008148,0.316772727258142,0.576,0.47,1
"Cep89",0.00154716706743441,1.33375547028492,0.036,0.012,1
"Uckl1os",0.00154803699418867,2.24370917252001,0.016,0.002,1
"Gm45890",0.00154803699418867,2.31409641512423,0.016,0.002,1
"Mdm2",0.00154961308893772,0.512551041591347,0.417,0.332,1
"Tmem230",0.00155023513338538,0.515647190362636,0.234,0.163,1
"Tmem189",0.00155194447694876,0.465887270212824,0.419,0.332,1
"Ifi206",0.00155304645272094,2.15797966148678,0.016,0.002,1
"Mcf2l",0.00155304645272094,1.96183980185854,0.016,0.002,1
"Gm49708",0.00155304645272094,2.16106756712946,0.016,0.002,1
"Gpam",0.00155304645272094,2.0933939178738,0.016,0.002,1
"Arih2",0.00156426098981257,-0.371122791666282,0.542,0.606,1
"Taok1",0.00156461913974407,-0.274030818162109,0.531,0.586,1
"Pnkd",0.00156582160885872,0.473946914336696,0.245,0.168,1
"Ppp1cc",0.00156605620997452,-0.429164348208761,0.573,0.601,1
"Mfsd4b4",0.001568164533761,2.14094134681172,0.016,0.002,1
"Gm10130",0.00157249147179984,0.901847482719926,0.039,0.014,1
"Kansl1l",0.00158022204047975,0.875582167292605,0.102,0.055,1
"Kat8",0.00158677943291603,0.787821011415531,0.091,0.048,1
"Ypel3",0.00158890930078843,0.503113125200346,0.263,0.185,1
"Ly86",0.00159054386596715,0.216838511739888,0.768,0.706,1
"Ccdc90b",0.00159218384919948,0.71444369916611,0.102,0.055,1
"Tbc1d15",0.00159607499815628,-0.277356014296521,0.617,0.656,1
"Cbfa2t2",0.00159892168825941,0.652016883783394,0.076,0.036,1
"Ascc2",0.00160277084841938,0.459933266418508,0.135,0.079,1
"Gpr31b",0.00160884613819873,1.16154431026093,0.044,0.017,1
"Npr1",0.00161118787367116,3.19662672688402,0.026,0.007,1
"Dram2",0.00161176171699815,0.399777911965185,0.232,0.158,1
"Fam174a",0.00161439810719931,0.255617109078773,0.633,0.522,1
"Dlst",0.00161488950976578,0.348518555187953,0.443,0.358,1
"Rnf166",0.00163184808937339,0.560024787953264,0.24,0.167,1
"Areg",0.00163680092566594,-2.70160274550946,0.047,0.096,1
"Acss1",0.00165276646078845,-1.52946636030103,0.055,0.106,1
"Kif3c",0.00165838171372604,1.84304458609874,0.026,0.007,1
"Samd15",0.00165838171372604,1.71954928415656,0.026,0.007,1
"Adarb1",0.0016637275874429,-2.58646160149046,0.005,0.036,1
"Mybbp1a",0.00166536142742116,0.26344531557843,0.409,0.307,1
"Erf",0.00166950540328621,0.875419740811242,0.089,0.046,1
"Med13",0.00167430010132318,-0.425127304750895,0.495,0.538,1
"Eif3a",0.0016842092599901,-0.174619523793713,0.922,0.933,1
"Pum2",0.00169110120598585,-0.368785663495793,0.549,0.574,1
"Cd226",0.00169527847925731,0.795547591196197,0.042,0.015,1
"B3gnt5",0.00169566852175387,0.480511697392249,0.263,0.186,1
"Mrps9",0.00169768664959962,0.260282076518531,0.258,0.176,1
"Slc25a39",0.00169842224723486,0.334247174593368,0.391,0.295,1
"Mphosph9",0.00169900696218165,0.732722866202987,0.083,0.042,1
"Smarcd2",0.00170208083317247,0.329125753572811,0.255,0.176,1
"E230013L22Rik",0.001703070854343,1.48682450707387,0.026,0.007,1
"Rpusd1",0.00172201614035997,1.53679736260332,0.026,0.007,1
"Slc30a1",0.00172501563665053,0.964877832969705,0.086,0.045,1
"Gabarapl2",0.001744084231189,-0.285040856067529,0.797,0.784,1
"Cpsf3",0.00174837398773116,0.61196384770553,0.195,0.131,1
"Olr1",0.00174920284982769,-2.49303113492055,0.013,0.049,1
"Fhdc1",0.00175642456119497,-1.84515205752358,0.005,0.036,1
"Lrrc20",0.00176048941427145,1.38613607662648,0.026,0.007,1
"Atm",0.00176080415125409,0.843171680350634,0.083,0.043,1
"Psmd2",0.0017612162740788,0.390406065618469,0.622,0.528,1
"AW549877",0.00176168091916976,0.5615980549973,0.104,0.056,1
"Naa25",0.00176686800341266,0.499530083245678,0.227,0.152,1
"Xrcc2",0.00177218456624729,1.07645791700188,0.026,0.007,1
"Ebpl",0.00177906289022088,0.430695400853834,0.289,0.207,1
"Cops7a",0.00179493639691073,0.483104263291871,0.219,0.145,1
"Arrdc1",0.00179541796946433,0.364468333922635,0.266,0.187,1
"Nek9",0.00179975422701077,0.621131177361468,0.164,0.102,1
"Rer1",0.00180067897393261,0.314090148609278,0.661,0.568,1
"Aarsd1",0.00180192791109624,0.398710122287277,0.312,0.229,1
"Hnrnpul1",0.00180205312326308,0.373406810087713,0.513,0.426,1
"Plpp2",0.00180237958071038,0.761877243447544,0.07,0.033,1
"Il6",0.00180551145129916,-0.584225990510843,0.122,0.188,1
"Pip4p1",0.0018110331125384,0.359124097729411,0.359,0.263,1
"Mkrn2",0.00181299529104657,0.739393585421414,0.12,0.069,1
"Szrd1",0.00181497771899717,0.402733038481,0.422,0.329,1
"Mdp1",0.00181752367484931,0.394159029792503,0.391,0.304,1
"Gatad1",0.0018215180098902,0.238740251720269,0.393,0.286,1
"Hdac8",0.0018233713383687,0.806628484636474,0.06,0.027,1
"Dazap1",0.00182530185017885,0.361304531485054,0.451,0.35,1
"Ppp2r5d",0.00183080498011092,0.601545471609844,0.167,0.105,1
"Gm3448",0.00183114732259992,0.706597686315416,0.154,0.094,1
"Myo1g",0.00183257913531371,-0.107936004298442,0.695,0.757,1
"Thap12",0.00183452156398051,0.520269575490795,0.323,0.24,1
"Mms19",0.00183711181405039,0.683809502872161,0.128,0.075,1
"Prpf4b",0.00184819611556157,-0.344740408537988,0.63,0.651,1
"Vapa",0.00185267851033735,-0.230270165224086,0.771,0.798,1
"Cir1",0.00185289823804089,0.518340781281394,0.305,0.221,1
"Mical1",0.00185735039196468,0.346870687361104,0.406,0.302,1
"Zfp738",0.00185914255551843,-0.913839351586839,0.062,0.117,1
"Atg16l2",0.00185971340125091,0.487712912315896,0.128,0.074,1
"Tmem126a",0.00186254251202442,0.364573387989757,0.336,0.249,1
"Crot",0.0018627398081479,0.473310122843621,0.073,0.035,1
"Adar",0.00186658958266247,0.496282711036291,0.208,0.138,1
"Srsf6",0.00186675253476685,-0.401711226601147,0.5,0.556,1
"Hsp90ab1",0.00187221451936554,0.142740779853895,0.99,0.996,1
"Smndc1",0.00187309847886163,-0.324849383843219,0.674,0.685,1
"Slc35a4",0.00187441245213033,0.271860400892908,0.224,0.147,1
"Mboat7",0.00187499049417983,0.51970313472379,0.214,0.143,1
"Gm14636",0.00188253708099875,-0.770046306234275,0.188,0.257,1
"Xkr8",0.00189377466870556,2.17821607804636,0.021,0.005,1
"Ctdsp1",0.00189602428196572,0.509535681819759,0.211,0.142,1
"Hpse",0.0018969299226506,0.43909045122999,0.12,0.068,1
"Myl12a",0.00190133205804301,-0.11904571819133,0.88,0.919,1
"Dhrs4",0.00190781495044094,0.442707097481498,0.253,0.176,1
"Dnajc15",0.00191140837713393,0.27234026020179,0.51,0.401,1
"Mapk1",0.00191516930104992,-0.420415383968234,0.578,0.599,1
"Rnf24",0.0019217168945159,-1.10289639830031,0.112,0.172,1
"Fn1",0.00192203401152146,-3.78886410254754,0.005,0.035,1
"Trmt61b",0.00192425348169364,-1.37038637847604,0.109,0.168,1
"Nle1",0.00192831985477652,0.953450218275445,0.076,0.037,1
"Clpp",0.00193176129492824,0.308178515470499,0.25,0.169,1
"Mettl4",0.00193178801396727,-1.15570763592461,0.057,0.109,1
"Gm16287",0.00193239440091594,3.43918387485074,0.013,0.002,1
"Pkp4",0.00193302602930873,-1.41364243848432,0.047,0.096,1
"Fgfr1op",0.0019361450621554,-0.574697499341294,0.328,0.384,1
"Lrfn1",0.00194269128754048,1.36612339107465,0.021,0.005,1
"Zfp287",0.00194269128754048,1.72431053009715,0.021,0.005,1
"Brip1",0.00194274845448696,0.952499542038266,0.065,0.03,1
"Met",0.00194508166023566,1.27110538889829,0.065,0.03,1
"Wee1",0.00194587648732337,0.942018387191098,0.073,0.036,1
"Gm16576",0.00194634183935505,3.88069998152741,0.013,0.002,1
"Zbtb40",0.00196009083983076,1.86662980206721,0.029,0.008,1
"Cox4i2",0.0019603816489478,2.89219362313673,0.013,0.002,1
"Pafah1b2",0.00196451260227424,-0.621121061115442,0.286,0.346,1
"Ciart",0.00196743636394535,2.69325964110919,0.013,0.002,1
"Cttnbp2",0.00196743636394535,3.0391063223515,0.013,0.002,1
"Tax1bp3",0.00196890925710443,0.383256360794797,0.245,0.166,1
"Trip6",0.00197451437730041,2.3443823156264,0.013,0.002,1
"Gm16279",0.00197451437730041,2.32273076076041,0.013,0.002,1
"Atp5d",0.00197451553831268,-0.174205036885301,0.904,0.933,1
"Hist2h3b",0.00198161575789788,2.44157989971179,0.013,0.002,1
"Gm7480",0.00198161575789788,2.60306020014503,0.013,0.002,1
"Gm17146",0.00198874057479695,2.15881719655616,0.013,0.002,1
"Commd4",0.00199002334637173,0.32057430292285,0.508,0.421,1
"Gm7879",0.00199588889723146,2.37258338449217,0.013,0.002,1
"Ogt",0.00200187532142059,-0.476528320069848,0.312,0.378,1
"Spin1",0.00201022981545419,-0.475465258114688,0.271,0.344,1
"Il18",0.0020104180620588,0.855139476881159,0.081,0.041,1
"Dym",0.0020160615029078,-1.15257396553755,0.125,0.182,1
"Adrm1",0.00202277183287067,0.395866125365447,0.341,0.248,1
"Hibch",0.00202332255695809,1.1091928393779,0.062,0.029,1
"Rgl1",0.00202591831012375,0.658759055228591,0.167,0.109,1
"Gfpt2",0.00204552241764022,-3.4416077443585,0,0.024,1
"Kcng3",0.00204552241764022,-3.22017920321632,0,0.024,1
"Arhgef1",0.00204688498509908,0.35777991192123,0.365,0.272,1
"Clec9a",0.00205597343705964,0.709192494398233,0.057,0.025,1
"Gm42031",0.00205734300347337,-1.56342122659798,0.018,0.056,1
"Efnb2",0.00205913069177053,-4.18826393115712,0.003,0.03,1
"Adora2b",0.00206905735849633,-0.904851284253143,0.104,0.164,1
"Fn3krp",0.002074777215421,1.32667448472036,0.029,0.008,1
"Pin4",0.00208610707621681,0.228998805494062,0.581,0.476,1
"Smpdl3a",0.00208820972858714,-0.312558801982249,0.477,0.533,1
"Dcaf1",0.00209591848332191,-0.827852044928605,0.133,0.197,1
"Sypl",0.00209995648154021,0.348134749945106,0.302,0.218,1
"Abcb8",0.00210179349943718,0.80268507014883,0.073,0.036,1
"Palm",0.00210980894522231,0.716518185566186,0.089,0.046,1
"Cd163l1",0.00211020980448603,3.16601321803963,0.01,0.001,1
"Irf5",0.00211230061072542,-0.372770663694176,0.753,0.745,1
"Ttc39b",0.00211416775912208,0.454381192935102,0.26,0.186,1
"Gm10282",0.00211632523426254,1.92004322534728,0.031,0.01,1
"Nme2",0.00211677515719856,0.131646491374419,0.964,0.948,1
"Rims2",0.00211913793741527,3.11522837297903,0.01,0.001,1
"Pigz",0.00211913793741527,2.70570294348706,0.01,0.001,1
"Ch25h",0.00211913793741527,3.39352399734513,0.01,0.001,1
"Skap1",0.00212810069836059,3.47317717554303,0.01,0.001,1
"A130051J06Rik",0.00212810069836059,2.79512390110665,0.01,0.001,1
"Ptprm",0.00212810069836059,3.03593526811023,0.01,0.001,1
"Pcyt1b",0.00212810069836059,3.13416925056576,0.01,0.001,1
"Thra",0.00213008943858524,1.3338706951394,0.029,0.008,1
"Lbr",0.00213049006188567,0.345892125098231,0.401,0.313,1
"Stoml1",0.00213482510621766,0.60288219522485,0.049,0.021,1
"Igsf9",0.00213709820735037,2.43660857774195,0.01,0.001,1
"Fam167b",0.00213709820735037,2.32258880571391,0.01,0.001,1
"Gm10425",0.00213709820735037,2.26502815133423,0.01,0.001,1
"P3h2",0.00213709820735037,1.9664798283787,0.01,0.001,1
"Mb21d2",0.00213709820735037,2.50385490701216,0.01,0.001,1
"Trat1",0.00213709820735037,2.70658809209327,0.01,0.001,1
"Odf2l",0.00213909815638536,0.968284466418941,0.07,0.034,1
"Ddx55",0.00214605927347432,0.89793147629782,0.083,0.043,1
"Lrrc58",0.00214839920049396,-0.452317915632671,0.401,0.473,1
"Psmb7",0.00215240413694573,0.230136602735647,0.659,0.55,1
"Caml",0.00216455874839103,-0.911702987045206,0.104,0.163,1
"Echdc1",0.00217013066416344,0.513124400861249,0.104,0.057,1
"mt-Atp8",0.00218593030285731,-0.27962989553871,0.594,0.652,1
"Sfn",0.00218708333808548,-1.77728749278086,0.013,0.048,1
"Smpdl3b",0.00218827533276538,0.462599530232757,0.182,0.12,1
"Foxred1",0.00219841744084605,0.607503102121158,0.112,0.064,1
"Tjp3",0.00220252828282681,1.12360499289672,0.081,0.041,1
"Wdr12",0.00220261636606758,0.477028175728713,0.177,0.114,1
"Pelo",0.00220480281001963,-1.09178315939759,0.062,0.114,1
"Tmod3",0.00220844783306935,-0.361565360551666,0.643,0.647,1
"Epb41l2",0.00221016662894121,-0.267285877186873,0.62,0.665,1
"Mettl9",0.00221109683927939,0.668451827107713,0.227,0.159,1
"Gpr34",0.00221118514448165,1.20395390358359,0.049,0.021,1
"Tmem223",0.00221338472608518,0.412448263183492,0.227,0.155,1
"Cenpw",0.00221395989639217,0.536732249656638,0.214,0.144,1
"Vps45",0.00221504919174227,0.922224921989016,0.076,0.038,1
"Ddx41",0.00222049117515024,0.440310265996618,0.25,0.176,1
"Tnfrsf21",0.00222288583789103,0.477161033720216,0.117,0.068,1
"Nolc1",0.00222321069818947,0.299624553541656,0.427,0.328,1
"Atp4a",0.00224267468465612,-1.95187899898869,0.01,0.043,1
"Bmt2",0.002259600683633,0.775563187544025,0.229,0.162,1
"Ilk",0.00226788596527479,0.245331181521407,0.453,0.352,1
"Rnf138",0.0022739374118862,0.288996248386125,0.352,0.26,1
"E2f1",0.00227641165782486,0.690354343972077,0.107,0.061,1
"Tubb2a",0.00227795604976651,0.719307134924723,0.232,0.165,1
"Dusp1",0.0022810330760875,0.372230161751445,0.633,0.536,1
"Parp3",0.00228301457510238,1.07376183963579,0.109,0.062,1
"Ddr1",0.00228760246242966,-1.16134541643526,0.039,0.085,1
"Htra1",0.00229254401515493,-1.92802565793778,0.01,0.043,1
"Tysnd1",0.00229525034403921,0.925667366447893,0.052,0.022,1
"Vcl",0.00229644704104768,-0.52532641504047,0.154,0.225,1
"Tsc22d2",0.00229737234232132,0.301510860956584,0.305,0.217,1
"S100a3",0.00230175019310926,-2.27754899374698,0.008,0.039,1
"Itpkb",0.00230216219668815,0.47559190390179,0.227,0.157,1
"Golph3",0.00230392599169037,-0.413949010728025,0.456,0.511,1
"Blcap",0.00232027963002511,-1.18253913589972,0.107,0.162,1
"Arl3",0.00232849976863764,-0.519268474767621,0.297,0.356,1
"Rps3",0.0023306039622423,-0.0879350427774286,0.99,0.994,1
"Dhx15",0.00233545877245598,-0.216376877085541,0.646,0.693,1
"Atp6v1g1",0.00234365792158101,0.138933165065257,0.945,0.938,1
"Cep135",0.00234549793172191,0.611435194201672,0.164,0.104,1
"9330160F10Rik",0.002350990053919,1.113223883555,0.047,0.019,1
"Zdhhc14",0.00235219008414496,1.08128100693023,0.115,0.068,1
"Igfbp4",0.00235486959352056,1.37741126941323,0.091,0.049,1
"Zzz3",0.00235540198706983,-0.641989590400569,0.174,0.241,1
"Ddhd1",0.0023629171733678,0.311140119224276,0.273,0.193,1
